Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.27600866027611104,0.14436986205281346,0.00035647649129509347,0.004600144337935184,0.002406164367546891,5.941274854918224e-06,0.060809425391884595,0.0,0.2151992348842264,0.0,0.00035647649129509347,0.0,0.0,0.14436986205281346,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.043696651269077576,0,On,0.022706085480475056,0,On,0.15285075525509564,0.1146380664413217,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.54966147182688,51.666666666666686,46.10666666666668,0.0,51.58285077364423,0.0,0.0,0.0,42.54966147182688,51.19469070430841,51.58285077364423,51.0006106696405,12.43753247303448,14.634904309822756,0.0,2.8,74.31742391729415,-529.3696370719754,-0.0,-0.0,595.3071785193654,0.0,5.0,0.034322319140241316,0.0,0,0.8755001086609727,329.99807111111113,8.379882469904105,0.38704998083608455,8.09276828588061,0.003917608105511752,88.91102096858486,1.2439267772831328
2025-01-01 00:11:00,0.27600866027611104,0.14436986205281346,0.00035647649129509347,0.004600144337935184,0.002406164367546891,5.941274854918224e-06,0.060809425391884595,0.0,0.2151992348842264,0.0,0.00035647649129509347,0.0,0.0,0.14436986205281346,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.043696651269077576,0,On,0.022706085480475056,0,On,0.15285075525509564,0.1146380664413217,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.56605672300898,51.666666666666686,46.10666666666668,0.0,51.57643981780684,0.0,0.0,0.0,42.56605672300898,51.18871921579768,51.57643981780684,50.99485891479311,12.43753247303448,14.614828193935319,0.0,2.8,75.5214570599851,-528.1380482757712,-0.0,-0.0,595.3071785193654,0.0,5.0,0.034300653438433616,0.0,0,0.8749474559043408,329.99807111111113,8.352326816390875,0.3876333736210445,8.084354514820868,0.003918433617323793,88.92859576559624,1.2440129428012374
2025-01-01 00:12:00,0.27600866027611104,0.14436986205281346,0.00035647649129509347,0.004600144337935184,0.002406164367546891,5.941274854918224e-06,0.060809425391884595,0.0,0.2151992348842264,0.0,0.00035647649129509347,0.0,0.0,0.14436986205281346,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.043696651269077576,0,On,0.022706085480475056,0,On,0.15285075525509564,0.1146380664413217,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.58213527443017,51.666666666666686,46.10666666666668,0.0,51.57002652331412,0.0,0.0,0.0,42.58213527443017,51.18274542635082,51.57002652331412,50.989104877869174,12.43753247303448,14.595021978063416,0.0,2.8,76.68085516990317,-526.9240879150424,-0.0,-0.0,595.3071785193654,0.0,5.0,0.034279276418333726,0.0,0,0.8744021668944744,329.99807111111113,8.297764565580108,0.38821094877686546,8.076080739370454,0.003919259235122795,88.94483763361691,1.2440979533211123
2025-01-01 00:13:00,0.27600866027611104,0.14436986205281346,0.00035647649129509347,0.004600144337935184,0.002406164367546891,5.941274854918224e-06,0.060809425391884595,0.0,0.2151992348842264,0.0,0.00035647649129509347,0.0,0.0,0.14436986205281346,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.043696651269077576,0,On,0.022706085480475056,0,On,0.15285075525509564,0.1146380664413217,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.59790944188722,51.666666666666686,46.10666666666668,0.0,51.56361093724608,0.0,0.0,0.0,42.59790944188722,51.17676938041396,51.56361093724608,50.98334860199791,12.43753247303448,14.575475121406116,0.0,2.8,77.832657823771,-525.7270675853354,-0.0,-0.0,595.3071785193654,0.0,5.0,0.03425817681391602,0.0,0,0.8738639542554937,329.99807111111113,8.25254688974094,0.3887829382105492,8.067097316127406,0.003920084947286526,88.95980162218308,1.2441818539542133
2025-01-01 00:14:00,0.27600866027611104,0.14436986205281346,0.00035647649129509347,0.004600144337935184,0.002406164367546891,5.941274854918224e-06,0.060809425391884595,0.0,0.2151992348842264,0.0,0.00035647649129509347,0.0,0.0,0.14436986205281346,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.043696651269077576,0,On,0.022706085480475056,0,On,0.15285075525509564,0.1146380664413217,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.613388805124416,51.666666666666686,46.10666666666668,0.0,51.55719310485163,0.0,0.0,0.0,42.613388805124416,51.17079112070486,51.55719310485163,50.97759012863148,12.43753247303448,14.556179432968907,0.0,2.8,78.97052593700107,-524.5464453691545,-0.0,-0.0,595.3071785193654,0.0,5.0,0.034237345888771926,0.0,0,0.8733325951374619,329.99807111111113,8.209792786790159,0.38934951673102286,8.059089477352856,0.003920910742676471,88.97353025431221,1.2442646796799715
2025-01-01 00:15:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.62858291357591,51.666666666666686,46.10666666666668,0.0,51.550773069955255,0.0,0.0,0.0,42.62858291357591,51.164810688596816,51.550773069955255,50.9718294979176,12.43753247303448,14.53712674647594,0.0,2.8,62.3022661167291,-523.3816830766998,-0.0,-0.0,577.5483766373051,0.0,5.0,0.03421677492727661,0.0,0,0.8728078672205976,329.99807111111113,8.135572556123853,0.38991086012822407,8.051207464363117,0.003921736610528081,88.97529463525076,1.244346465395194
2025-01-01 00:16:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.64452411216959,51.666666666666686,46.10666666666668,0.0,51.54435087496156,0.0,0.0,0.0,42.64452411216959,51.15882812412294,51.54435087496156,50.96606674870363,12.43753247303448,14.517429806063152,0.0,2.8,63.472582218913175,-522.178571339026,-0.0,-0.0,577.5483766373051,0.0,5.0,0.034195505901685866,0.0,0,0.8722653329547829,329.99807111111113,8.102776920634128,0.39048932691230764,8.042981274107976,0.003922562440475048,88.99142006250615,1.2444310489693482
2025-01-01 00:17:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.66016589714858,51.666666666666686,46.10666666666668,0.0,51.537926408835546,0.0,0.0,0.0,42.66016589714858,51.152843322435395,51.537926408835546,50.96030177923532,12.43753247303448,14.497987972104424,0.0,2.8,64.59459055135633,-520.9920751677267,-0.0,-0.0,577.5483766373051,0.0,5.0,0.034174509887975324,0.0,0,0.8717297627268529,329.99807111111113,8.038289081778014,0.391062270478565,8.034048680555117,0.003923388363949645,89.00628622480856,1.2445145403350262
2025-01-01 00:18:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.67551996102661,51.666666666666686,46.10666666666668,0.0,51.53149971608711,0.0,0.0,0.0,42.67551996102661,51.146856325554374,51.53149971608711,50.95453463028801,12.43753247303448,14.478791237131755,0.0,2.8,65.72309005953085,-519.8215444964256,-0.0,-0.0,577.5483766373051,0.0,5.0,0.034153776180372006,0.0,0,0.8712008834519566,329.99807111111113,7.996257918651468,0.3916299134237861,8.026083071533716,0.003924214369977714,89.01994557112106,1.2445969823600747
2025-01-01 00:19:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.69059430203406,51.666666666666686,46.10666666666668,0.0,51.525070839487725,0.0,0.0,0.0,42.69059430203406,51.14086717385912,51.525070839487725,50.948765341044826,12.43753247303448,14.45983276705194,0.0,2.8,66.79975177488214,-518.66652507902,-0.0,-0.0,577.5483766373051,0.0,5.0,0.03413329749447315,0.0,0,0.8706785093181918,329.99807111111113,7.917900216597051,0.39219239975061093,8.018240835407731,0.003925040448045783,89.03243353833555,1.244678404207131
2025-01-01 00:20:00,0.2582139538542255,0.14398517055468824,0.00035647649129509347,0.004303565897570426,0.0023997528425781373,5.941274854918224e-06,0.05179265608239239,0.0,0.20642129777183316,0.0,0.00035647649129509347,0.0,0.0,0.14398517055468824,0.0,1,0.0,0.0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.017112774122807015,0.0,On,0.03467988195958538,0,On,0.014441070365582136,0,On,0.1523378332575953,0.11425337494319646,On,0.00035647649129509347,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,3022.73544,Off,0.0,0.0,42.705399843166724,51.666666666666686,46.10666666666668,0.0,51.518639820619526,0.0,0.0,0.0,42.705399843166724,51.1348759066064,51.518639820619526,50.942993949599845,12.43753247303448,14.441103212978541,0.0,2.8,67.89176535711246,-517.5264115107266,-0.0,-0.0,577.5483766373051,0.0,5.0,0.034113063824039766,0.0,0,0.8701623850845508,329.99807111111113,7.869800230533972,0.3927499386970249,8.010517046456311,0.003925866587952116,89.04379919091475,1.2447588459437895
