Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Well Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 11:47:00,0.44613527070754044,0.23211477096409003,0.0,0.007435587845125674,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,0.0,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,22.128451022562118,51.666666666666686,46.10666666666668,0.0,51.6431118464967,0.0,0.0,0.0,22.128451022562118,50.83571994339589,51.6431118464967,50.43202399184548,12.43753247303448,19.443914422253627,-0.05608557774642975,2.200000000057953,3.2135901344072755,2.2,9.236100170605994,-991.5614477152089,-2242.237404467815,-666.7507926755699,-2014.333443352498,-0.0,-0.0,512.3410396909482,2310.501787638283,2.0,0.08964470248590653,0.0,0,0.6537851107097546,131.99922844444444,510.43095594634093,0.22287319448083662,9.33888307693981,0.003058628590490697,141.60298003863088,1.2229266242136283,0,0,67.71707515531486,0.5436834545663999,-718.0908048617931,51.34001218622323
2025-01-01 11:48:00,0.44613527070754044,0.23211477096409003,0.0,0.007435587845125674,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,0.0,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,22.1693267578744,51.666666666666686,46.10666666666668,0.0,51.641016712938054,0.0,0.0,0.0,22.1693267578744,50.83385661776926,51.641016712938054,50.430276570184866,12.43753247303448,19.384000542593206,-0.11599945740685058,2.1948342953773534,3.223089853117969,2.2,9.236100170605994,-975.769675600972,-2112.165558304913,-673.6227810985772,-2002.8811136395414,-0.0,-0.0,512.3410396909482,2309.7628360733693,2.0,0.08944581374346076,0.0,0,0.6523346011437345,131.99922844444444,514.770398347621,0.22373348356626585,9.312100664023058,0.003059010944211503,141.42020575574296,1.2231768097451239,0,0,67.85301163314837,0.5436834545663999,-724.8210012433036,51.19822014472643
2025-01-01 11:49:00,0.44613527070754044,0.23211477096409003,0.0,0.007435587845125674,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,0.0,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,22.20912282383892,51.666666666666686,46.10666666666668,0.0,51.63891791078297,0.0,0.0,0.0,22.20912282383892,50.83198985020243,51.63891791078297,50.42852581991217,12.43753247303448,19.325616302549843,-0.17438369745021376,2.2000000000579534,3.232149038816691,2.2,9.236100170605994,-960.3617783485704,-2247.409118690118,-680.1756699287868,-1991.7460090165646,-0.0,-0.0,512.3410396909482,2309.0482516489565,2.0,0.08925177706691258,0.0,0,0.6509194780350517,131.99922844444444,519.0431909770459,0.22457604495682387,9.286111351180722,0.0030593927263038736,141.23987214627218,1.2234206997098107,0,0,67.94406500559342,0.5436834545663999,-731.2390964170414,51.06342648825465
2025-01-01 11:50:00,0.44613527070754044,0.23211477096409003,0.0,0.007435587845125674,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,0.0,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,22.247878416667977,51.666666666666686,46.10666666666668,0.0,51.63681553767436,0.0,0.0,0.0,22.247878416667977,50.83011973160893,51.63681553767436,50.42677182857623,12.43753247303448,19.268706136082603,-0.231293863917454,2.194816979766345,3.240792855084747,2.2,9.236100170605994,-945.7462572971808,-2116.7166563892392,-686.4275491609417,-1980.9156670546954,-0.0,-0.0,512.3410396909482,2308.356862618878,2.0,0.089062424036783,0.0,0,0.6495385130886182,131.99922844444444,522.8283700665661,0.22540140569373532,9.260227283162537,0.003059773945550861,141.06189589716928,1.2236585190251552,0,0,68.07550604072107,0.5436834545663999,-737.3629178417987,50.93536868085698
2025-01-01 11:51:00,0.44613527070754044,0.23211477096409003,0.0,0.007435587845125674,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,0.0,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,22.28563512909354,51.666666666666686,46.10666666666668,0.0,51.63470968771048,0.0,0.0,0.0,22.28563512909354,50.828246349601784,51.63470968771048,50.425014680547434,12.43753247303448,19.21321107103723,-0.28678892896282804,2.200000000057953,3.2490449123127108,2.2,9.236100170605994,-931.3119334120945,-2252.229093009081,-692.3955062347247,-1970.377114250335,-0.0,-0.0,512.3410396909482,2307.6874403284073,2.0,0.0888775737513091,0.0,0,0.648190386975173,131.99922844444444,526.7241411472922,0.22621015788562523,9.235080281386642,0.003060154610426784,140.88619008356562,1.2238905074117488,0,0,68.16168179016074,0.5436834545663999,-743.2091925986651,50.8136863639404
2025-01-01 11:52:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,22.322426744555266,51.666666666666686,46.10666666666668,0.0,51.63260045122832,0.0,0.0,0.0,22.322426744555266,50.82636978829167,51.63260045122832,50.423254456823344,12.43753247303448,19.15908322046111,-0.34091677953894717,2.194800379166865,3.256927359997389,2.2,9.236100170605994,10235.503701639234,-2120.9528414875736,-698.0956306607029,-1960.1196107327323,-0.0,-0.0,512.3410396909482,2307.0386987501156,2.0,0.08869708115017072,0.0,0,0.6468740417596138,131.99922844444444,530.1680682365743,0.22700275402549547,9.211301030790164,0.0030605347290837896,140.71268194511592,1.2241168587117808,0,0,68.28824204881923,0.5436834545663999,-748.7936127799858,50.69798211928287
2025-01-01 11:53:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,22.246981279946635,51.666666666666686,46.10666666666668,0.0,51.63048791550964,0.0,0.0,0.0,22.246981279946635,50.824490128944554,51.63048791550964,50.42149123566202,12.43753247303448,19.264324702103703,-0.23567529789635344,2.200000001757356,3.264460976650967,2.2,9.236100170605994,10206.064993692979,-2256.7316993350023,-703.5430209006008,-1980.082821937181,-0.0,-0.0,512.3410396909482,2306.4092940205005,2.0,0.08904783717177242,0.0,0,0.6494321300577041,131.99922844444444,520.6925714947661,0.22554655455029096,9.25992765500294,0.003060914309405203,140.73373136585903,1.2236760123979296,0,0,68.3693656184976,0.5436834545663999,-754.1308991866373,50.58787828603652
2025-01-01 11:54:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,22.17355679362815,51.666666666666686,46.10666666666668,0.0,51.62838222829579,0.0,0.0,0.0,22.17355679362815,50.82261682248077,51.62838222829579,50.41973411957327,12.43753247303448,19.366702841605488,-0.13329715839456924,2.194784537988801,3.271665263902875,2.2,9.236100170605994,10178.522256044245,-2124.9080309968544,-708.7518049632986,-1999.5795202913957,-0.0,-0.0,512.3410396909482,2305.797823997115,2.0,0.08938834909386996,0.0,0,0.6519155074186979,131.99922844444444,512.6465322002487,0.22414085076994478,9.306937038748355,0.0030612940832781548,140.7501513971123,1.2232474569711904,0,0,68.49106371897076,0.5436834545663999,-759.23486799569,50.4830630323915
2025-01-01 11:55:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,22.102034004980982,51.666666666666686,46.10666666666668,0.0,51.6262832068056,0.0,0.0,0.0,22.102034004980982,50.8207496987239,51.6262832068056,50.417982944683054,12.43753247303448,19.466386842347244,-0.033613157652812475,2.200000001757356,3.278558550563055,2.2,9.236100170605994,10151.68759162218,-2260.9537679506425,-713.7351970207259,-2018.6356205357145,-0.0,-0.0,512.3410396909482,2305.202827829894,2.0,0.08971924113137202,0.0,0,0.6543287262857611,131.99922844444444,504.8679680225007,0.22278237173124704,9.353088057930467,0.0030616740345274225,140.76220952922264,1.2228304598685626,0,0,68.56737508621003,0.5436834545663999,-764.1185044853509,50.38330746462496
2025-01-01 11:56:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,22.032320356681648,51.666666666666686,46.10666666666668,0.0,51.62419067904395,0.0,0.0,0.0,22.032320356681648,50.81888859754153,51.62419067904395,50.41623755679033,12.43753247303448,19.563507971717918,0.0,2.1947694331067336,3.285158088044322,2.2,9.236100170605994,10125.646151147947,-2128.6240514837064,-718.5055933070222,-2037.2704195294493,-0.0,-0.0,512.3410396909482,2304.6227855419515,2.0,0.09004100515088083,0.0,0,0.6566753738765662,131.99922844444444,497.46132654200227,0.2214684683882046,9.397795158928083,0.003062054147905472,140.7701222302081,1.2224244495819672,0,0,68.68469738519963,0.5436834545663999,-768.7940306381483,50.288437331126154
2025-01-01 11:57:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.964332592609935,51.666666666666686,46.10666666666668,0.0,51.622104481385485,0.0,0.0,0.0,21.964332592609935,50.817033366595055,51.622104481385485,50.414497809199844,12.43753247303448,19.65818429744346,0.0,2.200000001757356,3.29148012984337,2.2,9.236100170605994,10100.365980370425,-2264.9425185650334,-723.0746569992708,-2055.50120320831,-0.0,-0.0,512.3410396909482,2304.056117636547,2.0,0.09035408398720345,0.0,0,0.6589586798164597,131.99922844444444,490.4119394433417,0.2201967519494282,9.441124303732899,0.003062434408907089,140.77408580410867,1.2220289117749685,0,0,68.756900137012,0.5436834545663999,-773.2729614502589,50.19830445098807
2025-01-01 11:58:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.897995216574145,51.666666666666686,46.10666666666668,0.0,51.62002445773365,0.0,0.0,0.0,21.897995216574145,50.81518386055643,51.62002445773365,50.41276356196783,12.43753247303448,19.75052287567993,0.0,2.194754975446833,3.2975399990008585,2.2,9.236100170605994,10075.820357095385,-2132.1467522461467,-727.4533781728644,-2073.3435996601106,-0.0,-0.0,512.3410396909482,2303.5011847087035,2.0,0.09065887938001971,0.0,0,0.66118157402114,131.99922844444444,483.70871262010235,0.2189650535740697,9.483808776527047,0.003062814803699169,140.77427954723257,1.2216433798829038,0,0,68.87065678956776,0.5436834545663999,-777.5661527244645,50.11277455160002
2025-01-01 11:59:00,11.599249475151984,0.23211477096409003,0.0,0.19332082458586639,0.003868579516068167,0.0,0.053524255177326056,0.0,0.3926110155302143,11.153114204444444,0.0,0.0,0.23211477096409003,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.002726430921052631,0.0,On,0.0014278239607282339,0.0,On,0.04937000029554519,0,On,0.036540707539928885,0,On,0.27442161080292427,0.20581620810219314,On,0.046583946704832,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.833238682221804,51.666666666666686,46.10666666666668,0.0,51.61795045881899,0.0,0.0,0.0,21.833238682221804,50.81333994045478,51.61795045881899,50.41103468127269,12.43753247303448,19.84062232021212,0.0,2.200000001757356,3.30335214729024,2.2,9.236100170605994,10051.980254381246,-2268.745430551865,-731.6521193787003,-2090.8120195924266,-0.0,-0.0,512.3410396909482,2302.956286715981,2.0,0.09095576103037226,0.0,0,0.6633467527462737,131.99922844444444,477.3370298382796,0.21777138089532205,9.525235840574732,0.0030631953190616954,140.7708692457476,1.2212674241766026,0,0,68.93959254680435,0.5436834545663999,-781.6838430032266,50.03172362452636
2025-01-01 12:00:00,11.599811406491206,0.23342969910718486,0.0,0.19333019010818675,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,11.153114204444444,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.76999826909267,51.666666666666686,46.10666666666668,0.0,51.61588234166117,0.0,0.0,0.0,21.76999826909267,50.81150147317538,51.61588234166117,50.40931103893249,12.43753247303448,19.9285743981662,0.0,2.19474103900563,3.3089302084525403,2.2,9.236100170605994,10013.10227048392,-2135.51810012303,-735.6806557611789,-2107.919920770172,-0.0,-0.0,496.6267091672452,2302.419664082658,1.732,0.09124507232408371,0.0,0,0.6654567203287806,114.31133183288888,471.2812776424031,0.21661388956848066,9.565456735780721,0.0030635759423413593,127.03468291671388,1.2209006449348556,0,0,69.05059802580163,0.5436834545663999,-785.6356912835445,49.95503552236559
2025-01-01 12:01:00,11.599811406491206,0.23342969910718486,0.0,0.19333019010818675,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,11.153114204444444,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.708370143972274,51.666666666666686,46.10666666666668,0.0,51.61381996913259,0.0,0.0,0.0,21.708370143972274,50.809668331053274,51.61381996913259,50.40759251201362,12.43753247303448,20.01424242843194,0.0,2.200000001757657,3.3142870467695382,2.2,9.236100170605994,9990.648321739323,-2272.404800213933,-739.5482118739461,-2124.6364603690586,-0.0,-0.0,496.6267091672452,2301.8894951704883,1.732,0.09152640359240322,0.0,0,0.6675084890256904,114.31133183288888,465.54386849669197,0.21549123629207184,9.604333525986995,0.003063919528225069,127.03506194130114,1.2205436222289425,0,0,69.11704181030676,0.5436834545663999,-789.4308114292403,49.88259955529421
2025-01-01 12:02:00,11.599811406491206,0.23342969910718486,0.0,0.19333019010818675,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,11.153114204444444,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.64813620323536,51.666666666666686,46.10666666666668,0.0,51.61176319541203,0.0,0.0,0.0,21.64813620323536,50.8078403783258,51.61176319541203,50.405878969782684,12.43753247303448,20.09793597376045,0.0,2.194727502530988,3.319434801798008,2.2,9.236100170605994,9968.811662026235,-2138.7742112114706,-743.2634951567267,-2141.018060834214,-0.0,-0.0,496.6267091672452,2301.3638974342584,1.732,0.09180080859660943,0.0,0,0.6695097439920112,114.31133183288888,460.08880924875984,0.21440135992869894,9.642784493548081,0.0030642632156369387,127.03234163241734,1.2201950237565753,0,0,69.22601647534535,0.5436834545663999,-793.0778038635017,49.81430870677503
2025-01-01 12:03:00,11.599811406491206,0.23342969910718486,0.0,0.19333019010818675,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,11.153114204444444,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,On,11153.114204444444,20.000000000000057,1.0,0.0,11.153114204444444,0.0,1,11153.114204444444,11153.114204444444,Off,0.0,0.0,21.58924262951447,51.666666666666686,46.10666666666668,0.0,51.60971189439887,0.0,0.0,0.0,21.58924262951447,50.80601749759568,51.60971189439887,50.4041702991941,12.43753247303448,20.179731334932498,0.0,2.200000001757657,3.3243849298688706,2.2,9.236100170605994,9947.567611886121,-2275.9565603052934,-746.8347263329266,-2157.0761238326004,-0.0,-0.0,496.6267091672452,2300.8409267493826,1.732,0.09206857039883844,0.0,0,0.67146254961978,114.31133183288888,454.9028221070318,0.21334276236990515,9.68017337732072,0.0030646069938753636,127.02664758589037,1.2198545179671914,0,0,69.29063836196748,0.5436834545663999,-796.5847849694821,49.75005863655551
2025-01-01 12:04:00,0.4466972020467618,0.23342969910718486,0.0,0.007444953367446029,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,0.0,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,21.531638385002204,51.666666666666686,46.10666666666668,0.0,51.60766594485933,0.0,0.0,0.0,21.531638385002204,50.80419957599738,51.60766594485933,50.402466391566406,12.43753247303448,20.259700870557918,0.0,2.1947142599549108,3.3291482428308137,2.2,9.236100170605994,-1226.223329158195,-2141.9452864170166,-750.2696673335328,-2172.8215407676776,-0.0,-0.0,496.6267091672452,2300.318577131052,1.732,0.09232995657213261,0.0,0,0.6733688573379856,114.31133183288888,449.97150244223735,0.2123140357825562,9.716540448716792,0.003064950852661127,127.01809862822881,1.2195217907417768,0,0,69.3981961424584,0.5436834545663999,-799.9594145387119,49.6897472051792
2025-01-01 12:05:00,0.4466972020467618,0.23342969910718486,0.0,0.007444953367446029,0.0038904949851197475,0.0,0.053305844542459624,0.0,0.39339135750430215,0.0,0.0,0.0,0.23342969910718486,0.0,1,0,0,Off,0,0,Off,0,0,Off,0.03681798800665564,0.02761349100499172,On,0,0,Off,0.0028400322094298243,0.0,On,0.0014184917779783762,0.0,On,0.04904732055505143,0,On,0.036979446738521514,0,On,0.27442161080292427,0.20581620810219314,On,0.04517231195620072,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11153.114204444444,Off,0.0,0.0,21.586584817345475,51.666666666666686,46.10666666666668,0.0,51.60562523017508,0.0,0.0,0.0,21.586584817345475,50.80238650496293,51.60562523017508,50.40076714235687,12.43753247303448,20.179857537818165,0.0,2.2000000000582536,3.3337349440852786,2.2,9.236100170605994,-1201.9980692442707,-2279.4299427315686,-753.5756502288114,-2157.100936601973,-0.0,-0.0,496.6267091672452,2299.7947804716673,1.732,0.09206898321197454,0.0,0,0.6714655602949722,114.31133183288888,458.4761581904571,0.21338874209017913,9.680799099455268,0.0030652947821151353,126.82550655166591,1.2198534871923985,0,0,69.46155637954375,0.5436834545663999,-803.2089213005406,49.633271071729304
