Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,2.2014705686300227,0.7751031412034092,0.0,2.2014705686300227,0.7751031412034092,0.0,0.07520583785665323,0.8166328820740741,0.4629152614186228,0.7967165872806724,0.05,0.0,0.0,0.2458917318732239,0.5146280759968519,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0031589802631578944,0.0,0.003474630488352083,0.0,0.06857222710514325,0.0,0.049475993829236745,0.0,0.26347199986229564,0.19760399989672167,0.04459334523906982,0.0,0.04099027985268428,0.0,0.0,0.0,1015.2604900569692,13.333333333333371,0.3208933549613517,309.06003754782546,0.7032337747806724,0.0934828125,0.18333333333333332,1230.8377151047946,6702.162719699502,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,816.6328820740741,0.23333333333333334,43.44692613458743,51.66666666666668,46.10666666666668,0.0,51.4225441082383,0.363367050179759,983.7680599134509,816.6328820740741,43.44692613458743,50.263390722081716,51.42296625649801,49.68339188074372,12.43753247303448,12.9434926759027,-0.06679569606619262,6.607513603533106,1.3168166363146314,0.6250515304789864,0.85,9.236100170605994,1271.209512788872,-1450.2369809158665,-166.4711672367752,50.9686304020435,-415.21860917526345,0.0,0.0,566.0936626376058,709.1961803688282,2.0,0.026093349251939093,0.0,0.0,0.33767513812364397,131.99922844444444,105.0739692695605,0.39130278596497514,6.827809838995421,0.003545372866572951,88.16726854228246,1.2515626355792737,0.23566565792021782,-1795.1966668708856,35.89964840719352,0.27184172728319994,-171.77168403524067,5.300516798465498,0.10792256382167241,14.709178368586954,36.259452033456554
2025-01-01 11:00:00,1.968317779134119,0.7853857510971027,0.0,1.9683177791341193,0.7853857510971027,0.0,0.06585997249602557,0.5833092014814816,0.4493084840966714,0.8198401210599405,0.05,0.0,0.0,0.24123801448435186,0.5295644032794177,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06438364263533634,0.04828773197650224,0.0,0.0,0.0031589802631578944,0.0,0.0030239039777623647,0.0,0.05967708825510531,0.0,0.04777974803189835,0.0,0.2572670433437996,0.19295028250784962,0.04162045555646517,0.0,0.03825759452917199,0.0,0.0,0.0,1077.7080951133053,13.333333333333371,0.33123321966040264,328.06999543794296,0.7263573085599405,0.0934828125,0.18333333333333332,1312.2952780512483,7122.182239127503,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,583.3092014814815,0.16666666666666666,43.32785487540309,51.66666666666668,46.10666666666668,0.0,51.518006089616115,0.21678552904938694,589.5833309451563,583.3092014814815,43.32785487540309,50.13396227163199,51.51871417218709,49.44123228006897,12.43753247303448,12.934124784473815,-0.08506137227366824,7.209838288695858,2.4354586439411663,3.305351028572952,1.95,9.236100170605994,1445.1179059791639,-1136.4616966479819,-168.18054897931427,-99.09691843365825,-350.7604690777011,0.0,0.0,532.7810383618828,983.4712880610412,1.75,0.024437501318993304,0.0,0.0,0.3162467398727883,115.49932488888888,185.3892415816769,0.39375993176996177,6.8460182047321165,0.0035670172457283526,70.14573108511026,1.2509998422127615,0.21785929344808083,-1496.1521877157086,31.62049562978343,0.27184172728319994,-172.20694255765076,4.0263935783365135,0.11383400134891677,-206.97210893437224,107.87519050071401
2025-01-01 12:00:00,6.564221163091998,3.6813461294721126,0.0,6.5642211630919975,3.6813461294721126,0.0,0.02852444091448416,0.758301961925926,0.39014230119647847,5.337252459055109,0.05,0.0,0.0,0.2192382837046327,3.4475245124341467,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.003290604440789473,0.0,0.0012169615785922398,0.0,0.024016874895102448,0.0,0.017946539504664256,0.0,0.2247148868390739,0.16853616512930536,0.04162045555646517,0.0,0.03825759452917199,0.0,0.0,0.0,5615.786972194182,16.666666666666686,0.9880289326883379,1709.5271110072777,2.720107215610665,0.32294062500000004,0.6333333333333333,7002.3734582014595,7444.675312479894,2.2942046184444447,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,758.301961925926,0.21666666666666667,40.43715285939795,51.66666666666668,46.10666666666668,0.0,51.37694484807616,0.14675920576756935,394.1847289682946,758.301961925926,40.43715285939795,50.78489640647153,51.384218120200714,50.481598913544666,12.43753247303448,16.071497759207293,-0.2898432412970255,8.671249238205501,3.298022629185149,5.5611767296210575,3.05,9.236100170605994,5667.258814945778,-77.20784079055095,-121.25753066673273,-334.4223297825095,-467.4513029424386,0.0,0.0,350.5342893473014,1168.9181292467078,0.4163,0.027529060477444866,0.0,0.0,0.35625473791734624,27.475639400711113,168.38885634673255,0.3228948956211691,8.366156676521387,0.0035780448361726097,-14.80549027592429,1.236812277443853,0.2514659242833742,-1806.2864050372186,19.55145323939022,0.27184172728319994,-124.87538865484589,3.6178579881131614,0.14355116988185732,-465.1234076281034,130.70107784559386
2025-01-01 13:00:00,2.071340276281894,1.2814266759377122,0.0,2.071340276281894,1.2814266759377122,0.0,0.017439243011861637,0.0,0.3703121181270617,1.633588915142971,0.05,0.0,0.0,0.21164914457816442,1.0551941980262145,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.0036854769736842105,0.0,0.0006633079693156154,0.0,0.01309045806886181,0.0,0.00823520860387191,0.0,0.21459603467044952,0.16094702600283708,0.04162045555646517,0.0,0.03825759452917199,0.0,0.0,0.0,2196.9930878673645,16.666666666666686,0.5801895544634131,668.79660232863,1.472118602642971,0.16147031250000002,0.31666666666666665,2704.3193776959947,8519.560678878772,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,0.0,0.0,40.61540390157638,51.66666666666668,46.10666666666668,0.0,51.25247995869369,0.0,0.0,0.0,40.61540390157638,51.27647107918771,51.28846663943472,51.25247995869369,12.43753247303448,16.36699787690131,-0.05288320173805105,8.61804185491145,4.24694871679223,7.386204487602447,4.45,9.236100170605994,2330.971442540776,-624.7814381305925,-76.88709441989259,-425.61214338734237,-402.6761253396226,0.0,0.0,292.8515886263547,1190.7001588054104,0.0,0.026086612431757188,0.0,0.0,0.3375879566482621,0.0,243.80289138667897,0.31523648056122133,8.492567291490614,0.0035680324109572223,-37.40086061339607,1.2349654446992941,0.24286831588631635,-1326.872104239527,33.294063780304505,0.27184172728319994,-80.35104137632342,3.463946956430841,0.14784243115008108,-564.372902657817,138.7607592704746
2025-01-01 14:00:00,1.841350981251802,1.0800602429532518,0.0,1.841350981251802,1.0800602429532515,0.0,0.030703008555341183,0.0,0.4523250918237868,1.3083228808726741,0.05,0.0,0.0,0.2203838141388166,0.8450930954811017,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06760282476710315,0.050702118575327346,0.0,0.0,0.003948725328947368,0.0,0.00129028872732997,0.0,0.025463994499063843,0.0,0.021546206158557953,0.0,0.22624226075131912,0.16968169556348928,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,1779.4866613424504,16.666666666666686,0.46360908038343884,541.7015827529071,1.180846318372674,0.1274765625,0.25,2193.7116815953573,9295.178208892969,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,0.0,0.0,40.157909738345865,51.66666666666668,46.10666666666668,0.0,50.87480338968396,0.04440349516598518,118.40939710024162,0.0,40.157909738345865,50.81968482295388,50.92239663063312,50.74453229863969,12.43753247303448,16.29766187641581,-0.07765222124347337,8.913004414930619,5.021023038234697,8.657873495637501,4.7,9.236100170605994,2016.9507923967642,-660.7159284151744,-207.8608295271881,-668.625051682095,-381.27490364615704,0.0,0.0,357.77918111039565,1073.1530951131351,0.417,0.025449674711172782,0.0,0.0,0.32934531862207944,27.521839130666667,260.95985359007494,0.31565525735840644,8.445252757952762,0.0035586941629573684,-23.956801304272837,1.2346477608578275,0.22715100235372518,-1240.0014738543607,37.58396268627907,0.27184172728319994,-211.70233873347934,3.841509206291235,0.15205078962925478,-782.8604247160406,114.23537303394559
2025-01-01 15:00:00,2.270984171683535,0.6778451207151305,0.0,2.270984171683535,0.6778451207151305,0.0,0.05301005935349032,0.8166328820740741,0.6854488065339731,0.6658924237219972,0.05,0.0,0.0,0.23313777300602026,0.4301240143757769,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.004606846217105263,0.0,0.0023343596891736164,0.0,0.04606885344721144,0.0,0.04367509217116346,0.0,0.24485713030680736,0.18364284773010547,0.17242760159107,0.0,0.15849574876371253,0.0,0.0,0.0,852.4152084997962,16.666666666666686,0.23280407282191043,259.4875688804769,0.5979049237219971,0.0679875,0.13333333333333333,1043.915277380273,7973.498446632199,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,816.6328820740741,0.23333333333333334,38.94293784310432,51.66666666666668,46.10666666666668,0.0,50.925740166501214,0.3103674865677008,829.6356717504575,816.6328820740741,38.94293784310432,49.79453328515175,50.925740166501214,49.228929844477015,12.43753247303448,16.355512718195833,-0.05471584594915336,8.742821651034129,5.047414988766719,8.444257144804721,4.15,9.236100170605994,1115.9946590477587,-962.7317748343032,-310.778604049368,-792.4057703446116,-412.7096179726416,0.0,0.0,456.3951306334266,806.3334199748045,1.0,0.026134322801791766,0.0,0.0,0.33820537856814686,65.99961422222222,219.89393788717751,0.31421036548534687,8.468848078207548,0.0035555973128581237,-0.04064616895573939,1.234403130894365,0.2148790379194989,-1265.896253488562,43.67690977378201,0.27184172728319994,-315.555126208177,4.776522158808976,0.15068950728317282,-835.942326230885,43.53655588627347
2025-01-01 16:00:00,3.1020830868801896,0.6994716941038275,0.0,3.102083086880189,0.6994716941038275,0.0,0.08718418676991248,1.1666184029629632,1.130007043339731,0.6682734538075829,0.05,0.0,0.0,0.25322635289565143,0.4316620078748427,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.005791463815789473,0.0,0.003925356998941801,0.0,0.0774673659551812,0.0,0.07346945537479437,0.0,0.266813130295332,0.20010984772149895,0.3745841000081866,0.0,0.3443183507625479,0.0,0.0,0.0,840.5881682635928,16.666666666666686,0.22845370911668436,255.8872460714256,0.600285953807583,0.0679875,0.13333333333333333,1028.4879143350183,7761.512301384449,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,1166.618402962963,0.3333333333333333,38.31127951604745,51.66666666666668,46.10666666666668,0.0,51.22388637758811,0.3952044146811582,1066.7624227704473,1166.618402962963,38.31127951604745,49.157898078415414,51.22388637758811,48.12490392882907,12.43753247303448,16.29700579193582,-0.05501600558567456,8.531298287839444,4.553182083832664,7.090761299954575,3.05,9.236100170605994,1045.3416030517944,-1414.2627587578854,-525.9472575095715,-875.9017554285302,-478.5855354230319,0.0,0.0,573.1333135711245,299.56279789764756,1.417,0.027665940820604418,0.0,0.0,0.35802611223715985,93.52145335288888,110.20565664010931,0.31538743529239593,8.441755581178391,0.003555827238044101,-7.290981601485149,1.2346520987821183,0.23507827976640908,-1717.7622796983885,47.612274869077545,0.27184172728319994,-531.5088479533099,5.561590443738328,0.15392630629337442,-818.0633704342405,-57.8383849942896
2025-01-01 17:00:00,2.913894060408441,1.0963382606438055,0.0,2.913894060408441,1.0963382606438055,0.0,0.1380735784683851,0.2916546007407408,1.191106464597504,1.2430594166018107,0.05,0.0,0.0,0.2788178652128847,0.8029370620975873,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.007370953947368421,0.0,0.006303443886903973,0.0,0.12439918063411273,0.0,0.12326916023405753,0.0,0.2944967824547761,0.22087258684108202,0.3626925412777679,0.0,0.33338760946849877,0.0,0.0,0.0,1556.5586711111314,16.666666666666686,0.42643720584371464,473.8390649989791,1.115582854101811,0.1274765625,0.25,1902.9211736101104,7674.546781883428,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,291.65460074074076,0.08333333333333333,40.622663316299175,51.66666666666668,46.10666666666668,0.0,51.61954366003252,0.043447342581419204,118.40939710024163,291.65460074074076,40.622663316299175,51.149256215195436,51.61954366003252,50.91411249277689,12.43753247303448,16.25990326016637,-0.08032510141070223,7.753756835896124,3.5899586495364977,4.494489374598541,1.95,9.236100170605994,1790.9026210982147,-1370.9113228065041,-575.7472880854166,-630.2119963693723,-544.3474555704316,0.0,0.0,744.4843459922325,23.99312530615259,2.0,0.029164165522511,0.0,0.0,0.3774147015773713,131.99922844444444,34.207059565282215,0.3157580290179842,8.417259369988132,0.0035530547496075817,-1.1598941390060171,1.2342321155765865,0.25200613856276544,-1899.2731821080424,54.52279430255931,0.27184172728319994,-581.3614338483635,5.6141457629468725,0.14317772507878854,-484.1908679724927,-146.02112839687956
2025-01-01 18:00:00,2.2299353349123576,0.9877564178206636,0.0,2.2299353349123576,0.9877564178206636,0.0,0.16318868792985974,0.0,0.9539488428910544,1.0627978040914434,0.05,0.0,0.0,0.2866735213740833,0.6864995631132469,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08047955329417043,0.06035966497062781,0.0,0.0,0.008423947368421052,0.0,0.007463896470138696,0.0,0.14730084409129998,0.0,0.18373838064299122,0.0,0.30175180853794076,0.2263138564034555,0.20215649841711655,0.0,0.1858226019988354,0.0,0.0,0.0,1302.2899575015508,16.666666666666686,0.36135322118199315,396.4359758952116,0.9523181165914435,0.1104796875,0.21666666666666667,1588.2462458967625,7343.256119072047,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,0.0,0.0,40.06780350134308,51.66666666666668,46.10666666666668,0.0,51.326581168890044,0.0,0.0,0.0,40.06780350134308,50.79957704865344,51.326581168890044,50.53607498853514,12.43753247303448,16.37703763299938,-0.041474978918553874,7.941879617108555,2.9052964823446157,2.693464423279598,1.15,9.236100170605994,1565.594361052902,-1301.6659161408413,-618.4427902250442,-361.62653524852317,-592.7529128560898,0.0,0.0,851.0569678268619,0.0,2.1670000000000003,0.029749078315258436,0.0,0.0,0.3849840828083606,143.02116401955556,5.000348580579095,0.31335516300563054,8.469847238926853,0.0035543110341202666,6.148441564630208,1.2331114693827385,0.19889960117730004,-1746.3730987960735,48.27120676002072,0.27184172728319994,-623.9691494994341,5.526359274390041,0.10300214792183665,-205.92265705799005,-155.7038781905331
2025-01-01 19:00:00,3.0933476714377104,1.4577099321922413,0.0,3.0933476714377104,1.4577099321922413,0.0,0.20123813661066725,0.0,1.0780575092706584,1.7640520255563847,0.05,0.0,0.0,0.3036615565042479,1.1394650423546602,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07726037116240361,0.057945278371802696,0.0,0.0,0.008950444078947368,0.0,0.009273529773849654,0.0,0.18301416275787022,0.0,0.32513535855852777,0.0,0.32762170417659375,0.2457162781324452,0.18134627063888395,0.0,0.16669380473424938,0.0,0.0,0.0,2112.220177915603,16.666666666666686,0.5969759019944869,642.9904974035187,1.5770864005563847,0.186965625,0.36666666666666664,2568.2450503191217,7069.073078707707,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,0.0,0.0,39.65691919322446,51.66666666666668,46.10666666666668,0.0,50.96368825358591,0.0,0.0,0.0,39.65691919322446,50.46342882048209,50.96368825358591,50.21329910393019,12.43753247303448,16.393252794703507,-0.05240379884042969,7.973017390609538,1.915918611772863,1.3858115021855062,-0.25000000000000006,9.236100170605994,2521.438827458521,-1162.0014447117699,-767.7013387028767,-346.354292022299,-684.7842304562234,0.0,0.0,1106.3208938824973,0.0,3.0,0.031246239300856234,0.0,0.0,0.40435890655075535,197.99884266666666,-12.318013883356166,0.3135922973996685,8.484616083824095,0.0035605884324123025,35.8696808399145,1.2330380115419988,0.1715878009247812,-1851.5001100847553,46.50816796946669,0.27184172728319994,-774.2327890590633,6.531450356186502,0.08550794720559547,-188.52868321934068,-157.8256088029583
2025-01-01 20:00:00,4.025453979663797,1.5445836974960812,0.0,4.025453979663797,1.5445836974960814,0.0,0.17562589206449114,0.8166328820740741,1.0748009877155837,1.908394217809648,0.05,0.0,0.0,0.29729947625100783,1.23270088791174,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07565078009652021,0.056738085072390136,0.0,0.0,0.009213692434210526,0.0,0.008025622793037823,0.0,0.1583865768372428,0.0,0.3874173607356094,0.0,0.3207485215714903,0.24056139117861766,0.1516173738128374,0.0,0.13936695149912653,0.0,0.0,0.0,2270.865656792257,16.666666666666686,0.6472985263921445,691.2844851422323,1.704431717809648,0.2039625,0.4,2758.1876419344894,6834.956803287855,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,816.6328820740741,0.23333333333333334,38.83169819664463,51.66666666666668,46.10666666666668,0.0,50.66633222336096,0.28698564687209843,766.5949716081593,816.6328820740741,38.83169819664463,49.68926511076465,50.66633222336097,49.200731554466515,12.43753247303448,16.345614711236404,-0.058331687456974306,7.812123412436319,1.1135121080264077,0.17139477266374478,-0.55,9.236100170605994,2723.2332377850307,-1061.0260541055484,-587.8148687481197,-101.84725397234926,-701.1330868456574,0.0,0.0,1179.0107433109956,0.0,3.6670000000000003,0.03151712945676234,0.0,0.0,0.40786450753469694,242.02058535288887,-25.51007547256436,0.31574717267312974,8.478104084704746,0.0035742729033591257,77.20282542278069,1.2332307839196675,0.16330561042205913,-1799.5224555111595,47.21191626337873,0.27184172728319994,-595.1379907475189,7.32312199939923,0.05634735306315334,67.38587927930246,-169.23313325165174
2025-01-01 21:00:00,3.6841990288859847,1.5656151902418567,0.0,3.6841990288859847,1.5656151902418567,0.0,0.125518379081669,0.6416401216296297,0.8840935713353326,1.9829469568393534,0.05,0.0,0.0,0.2701746568781847,1.2808572000303386,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07404118903063679,0.05553089177297758,0.0,0.0,0.008555571546052632,0.0,0.005640808643723566,0.0,0.11132199889189277,0.0,0.27852097023472455,0.0,0.28619168680694285,0.21464376510520708,0.12783425635200016,0.0,0.11750546891102824,0.0,0.0,0.0,2368.4963271531406,16.666666666666686,0.6770857374242661,721.0046790659227,1.7704860193393535,0.2124609375,0.4166666666666667,2877.0400687190636,6949.25726975861,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,641.6401216296297,0.18333333333333332,39.04124423328479,51.66666666666668,46.10666666666668,0.0,51.49118591332925,0.30574324061587965,832.3583694670643,641.6401216296297,39.04124423328479,49.84524525858202,51.49118591332925,49.0222749312084,12.43753247303448,16.324830108556302,-0.05868166275829836,7.833017566944088,1.2296544094175408,-0.11086558779653309,-0.3,9.236100170605994,2651.97493700756,-1352.3490976374728,-539.0726225433701,-37.712064587056865,-686.6098054781488,0.0,0.0,1008.2372639663761,0.0,4.0,0.03141709827099068,0.0,0.0,0.40656999972176805,263.9984568888889,-38.148848633807475,0.31858748756335825,8.500420323340114,0.0036019192853386267,101.8301547104321,1.2332985237176715,0.19779334276818838,-2119.8534762235636,46.49969952016829,0.27184172728319994,-546.3993179019112,7.326695358541173,0.06755993750221873,118.23920206687349,-155.95126665393036
2025-01-01 22:00:00,3.6728073725681614,1.8427572365188465,0.0,3.6728073725681614,1.8427572365188465,0.0,0.05138718998536929,0.5833092014814816,0.5111876248070663,2.4769233562942445,0.05,0.0,0.0,0.22823947030001523,1.5999344328854979,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07082200689886999,0.05311650517415247,0.0,0.0,0.007370953947368421,0.0,0.002122787319650532,0.0,0.041893448718350344,0.0,0.06993453092690596,0.0,0.23349728683448376,0.17512296512586276,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,2863.8547979389855,16.666666666666686,0.8373756965288396,871.7989915404639,2.2049733562942446,0.27195,0.5333333333333333,3463.7037894794494,6505.970533436933,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,583.3092014814815,0.16666666666666666,40.33515066714149,51.66666666666668,46.10666666666668,0.0,51.651262035769825,0.05688072090841113,153.6704529337336,583.3092014814815,40.33515066714149,50.975153504192136,51.658611841159065,50.629749433014055,12.43753247303448,16.35644480610986,-0.047350666665771673,7.100834108168281,0.4389479735064204,-0.7928452578044052,-1.95,9.236100170605994,2675.101637224419,-1947.7378296620707,-851.4689216308961,-304.5466001974791,-816.7433189293163,0.0,0.0,673.294661456104,0.0,4.0,0.03361375519619654,0.0,0.0,0.4349970300530324,263.9984568888889,-45.30450324135456,0.32039632404713153,8.547437463427007,0.003629841264396969,88.74522196020546,1.2331430808108368,0.23929137235891484,-2873.92136277644,54.38454157390543,0.27184172728319994,-860.0088306606847,8.539909029788447,0.11007329867085049,-152.4337063373592,-152.11289386011987
2025-01-01 23:00:00,3.092738827124309,1.9025476936834147,0.0,3.092738827124309,1.9025476936834147,0.0,0.019940102386861634,0.0,0.42575827712234776,2.5970404476151,0.05,0.0,0.0,0.21044195127875184,1.6775224090713297,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06599323370121975,0.04949492527591479,0.0,0.0,0.006186336348684211,0.0,0.0006633079693156154,0.0,0.01309045806886181,0.0,0.00823520860387191,0.0,0.21459603467044952,0.16094702600283708,0.07134935238251174,0.0,0.06558444776429484,0.0,0.0,0.0,2941.0150045682217,16.666666666666686,0.8709598353759069,895.2876790168096,2.3080935726150997,0.288946875,0.5666666666666667,3547.355808585031,6253.4305808953595,0.0,0.0,21.111111111111143,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,10247.2314,0.0,0.0,40.94954143761053,51.66666666666668,46.10666666666668,0.0,51.53826638342137,0.0,0.0,0.0,40.94954143761053,51.56245558509275,51.57455018592845,51.53826638342137,12.43753247303448,16.36578676019196,-0.06427695884675778,6.588188893985905,-0.7989911360652615,-2.089798043626458,-3.05,9.236100170605994,2554.215389134416,-1820.5267908805724,-802.5128588803459,-301.88080945403476,-895.4388730879168,0.0,0.0,557.7413138243602,0.0,4.0,0.03473493191299023,0.0,0.0,0.4495062254441219,263.9984568888889,-49.102056170248915,0.32224260949005246,8.578146029597312,0.0036528248725026147,78.96410975265727,1.2330866097439928,0.21638760722274816,-2772.253733888916,56.43926399153407,0.27184172728319994,-812.2783780068419,9.765519126495926,0.09071454582183609,-133.23550838827924,-168.64530106575555
