Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.171153310588291,0.23041120675921886,0.06088240977280149,1.171153310588291,0.23041120675921886,0.06088240977280149,0.12175433949338647,0.4944395150949046,0.5549594560000001,0.06088240977280149,0.0,0.23041120675921886,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.12004306208110577,0.0,0.18722457274927937,0.0,0.2703969543389696,0.20279771575422714,0.0,0.0,554.959456,21.111111111111143,0.6,0.0,0.5549594560000001,0.0,0.6,554.959456,924.9324266666666,1406.7413333333332,0.0,44.27157122413607,51.66666666666668,46.10666666666668,0.0,51.52434324428791,0.6171222493771636,1679.5656952125648,1406.7413333333332,69.17433003771261,49.89645943950649,51.52434324428791,49.082517537115784,12.43753247303448,20.67070227364413,-0.10470573853058074,0.85,9.236100170605994,609.5480081813525,-654.2835759302942,0.0,0.0,663.2656820067855,123.96070143266918,1.0,0.025163865014655003,0.0,0.0,0.6418845551969192,65.99961422222222,45.6064461048613,0.19711940330836092,9.742341551421942,0.002914829857291871,88.53029838903178,1.2191111291582397
2025-01-01 11:00:00,0.706900845513278,0.17853416272306727,0.0,0.706900845513278,0.17853416272306727,0.0,0.033758375503985326,0.2877539588981816,0.3853885111111111,0.0,0.0,0.17853416272306727,0.0,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.001711277412280702,0.0,0.032047098091704626,0.0,0.04970840860075852,0.0,0.20122756229076744,0.15092067171807555,0.0,0.0,385.3885111111111,21.111111111111143,0.4166666666666667,0.0,0.3853885111111111,0.0,0.4166666666666667,385.3885111111111,924.9324266666666,0.0,0.0,42.12302169726566,51.66666666666668,46.10666666666668,0.0,51.14241385624917,0.0,0.0,0.0,65.81722140197759,48.47506617025668,51.14241385624917,47.141392327260434,12.43753247303448,20.718712460202514,-0.07680579302953786,1.95,9.236100170605994,146.63142045125815,-591.4479391059012,0.0,0.0,319.52083434803546,64.18564742830334,0.18325,0.024138501373217453,0.0,0.0,0.6157293884720966,12.09442930622222,33.170014098012786,0.1990456477439796,9.802974264287688,0.0029532375187777864,36.107134435988634,1.218311341848741
2025-01-01 12:00:00,1.1816382945823902,0.1683246255233045,0.0,1.1816382945823902,0.1683246255233045,0.0,0.014176555424386145,0.24252931249133738,0.9249324266666666,0.0,0.0,0.1683246255233045,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0017825806377923979,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,41.065315589701726,51.66666666666668,46.10666666666668,0.0,50.530650131841476,0.0,0.0,0.0,64.16455560890894,47.95441184571599,50.530650131841476,46.66629270265325,12.43753247303448,20.89428835985727,0.0,3.05,9.236100170605994,636.5887466785758,-554.9995832990697,0.0,0.0,243.70169165203762,42.99047304263383,0.0,0.023933224055912125,0.0,0.0,0.6104931364323637,0.0,22.954211658941468,0.19758566466233296,9.891663780914232,0.00296562000327411,14.792762545837816,1.216963018474261
2025-01-01 13:00:00,0.9506190975922586,0.1683246255233045,0.030441204886400744,0.9506190975922585,0.1683246255233045,0.030441204886400744,0.014390465100921233,0.24252931249133738,0.69369932,0.030441204886400744,0.0,0.1683246255233045,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.001996490314327486,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,693.69932,21.111111111111143,0.75,0.0,0.69369932,0.0,0.75,693.69932,924.9324266666666,703.3706666666666,0.0,41.981979638713554,51.66666666666668,46.10666666666668,0.0,50.65352044309722,0.0,0.0,703.3706666666666,65.59684318548993,48.80344540403611,50.654696805886424,47.877231521716354,12.43753247303448,21.160928388290053,0.0,4.45,9.236100170605994,463.41546963108436,-497.88658628293564,0.0,0.0,243.91560132857276,42.37460039311558,0.0,0.023021644897450004,0.0,0.0,0.5872404054899799,0.0,23.6871345854473,0.19469050506999766,10.014035788889066,0.002971880036009148,10.19349906748048,1.2152847176094959
2025-01-01 14:00:00,0.7657752187099488,0.1683246255233045,0.0,0.7657752187099487,0.1683246255233045,0.0,0.014533071551944625,0.24252931249133738,0.5087128346666667,0.0,0.0,0.1683246255233045,0.0,1.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021390967653508773,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,508.71283466666665,21.111111111111143,0.55,0.0,0.5087128346666667,0.0,0.55,508.71283466666665,924.9324266666666,0.0,0.0,48.25402073155895,51.66666666666668,46.10666666666668,0.0,52.460850302418606,0.0,0.0,0.0,75.39690739306086,52.48644376254689,52.49924049261105,52.460850302418606,12.43753247303448,20.59697032305816,-0.07929075613472367,4.7,9.236100170605994,326.5916718145905,-453.1751354832998,0.0,0.0,244.05820777959616,37.842417983124825,0.0,0.02207306720445096,0.0,0.0,0.5630439090381903,0.0,26.99576485162743,0.2017893765201556,9.762156418302705,0.0029766003766850515,0.8690135724057227,1.2170030246717827
2025-01-01 15:00:00,1.1814308771373407,0.1676342882481797,0.0,1.1814308771373407,0.1676342882481797,0.0,0.014889587679503104,0.24160886279117097,0.9249324266666666,0.0,0.0,0.1676342882481797,0.0,1.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002495612892909357,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,46.595731099218554,51.66666666666668,46.10666666666668,0.0,51.855641358935976,0.0,0.0,0.0,72.80582984252898,51.894923493303835,51.91456456048777,51.855641358935976,12.43753247303448,21.10091778128585,0.0,4.15,9.236100170605994,687.6251130252382,-498.8529281693643,0.0,0.0,243.49427420698822,25.10009838392051,0.0,0.02275765242274986,0.0,0.0,0.5805064362805777,0.0,18.051340320947535,0.19543025505071193,9.985044969288976,0.0029736964920359338,-3.4771945271165055,1.2149206232111516
2025-01-01 16:00:00,0.6761211206007786,0.16970530007355406,0.0,0.6761211206007786,0.16970530007355406,0.0,0.015531316709108367,0.24437021189167016,0.41621959199999997,0.0,0.0,0.16970530007355406,0.0,1.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0031373419225146203,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,416.21959200000003,21.111111111111143,0.45,0.0,0.41621959199999997,0.0,0.45,416.21959200000003,924.9324266666666,0.0,0.0,46.10142360401592,51.66666666666668,46.10666666666668,0.0,51.291927779579524,0.0,0.0,0.0,72.03347438127487,51.319683157098105,51.3335608458574,51.291927779579524,12.43753247303448,20.852689473354665,-0.0689239342158066,3.05,9.236100170605994,135.05386903709953,-549.1718324629788,0.0,0.0,246.89735233709268,8.965444061217884,0.0,0.02370917125935492,0.0,0.0,0.6047779559712148,0.0,21.108757162985732,0.19825808437187561,9.869702408588298,0.002970291521373252,-24.90424209988215,1.2159507185511573
2025-01-01 17:00:00,1.189371392774251,0.17246664917405324,0.0,1.189371392774251,0.17246664917405324,0.0,0.01638695541524872,0.24805201069233573,0.9249324266666666,0.0,0.0,0.17246664917405324,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.003992980628654972,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,45.37806051674833,51.66666666666668,46.10666666666668,0.0,50.70782200419979,0.0,0.0,0.0,70.90321955741926,50.746900950377956,50.76644042346705,50.70782200419979,12.43753247303448,20.757599739771923,-0.009905115641452333,1.95,9.236100170605994,585.8029684532046,-605.0384837695908,0.0,0.0,251.43478984389859,0.43324676754980257,0.0,0.024673359983785774,0.0,0.0,0.629372661520094,0.0,14.47423571223024,0.19768517647262213,9.796935186759226,0.0029463343982263105,-41.424251236913705,1.2157882227312944
2025-01-01 18:00:00,1.1917827179786775,0.17384732372430284,0.0,1.1917827179786773,0.17384732372430284,0.0,0.016957381219342284,0.2498929100926685,0.9249324266666666,0.0,0.0,0.17384732372430284,0.0,1.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.004563406432748538,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,44.20309748860208,51.66666666666668,46.10666666666668,0.0,50.161591129413196,0.0,0.0,0.0,69.06733982594075,50.18903685069015,50.20275971132863,50.161591129413196,12.43753247303448,20.976562517546647,0.0,1.15,9.236100170605994,552.8005651692011,-639.801773340353,0.0,0.0,253.84611504832492,0.0,0.0,0.024680176566279095,0.0,0.0,0.6295465401758228,0.0,13.823796794562481,0.19358179132532785,9.868367933894467,0.0029258308422624025,-38.80156109908788,1.2142868687443977
2025-01-01 19:00:00,1.1902270314803913,0.17246664917405324,0.0,1.1902270314803913,0.17246664917405324,0.0,0.01724259412138907,0.24805201069233573,0.9249324266666666,0.0,0.0,0.17246664917405324,0.0,1.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004848619334795323,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,43.37615868165026,51.66666666666668,46.10666666666668,0.0,49.60177003653577,0.0,0.0,0.0,67.77524794007853,49.64340461885623,49.66422191001647,49.60177003653577,12.43753247303448,20.976984179328294,0.0,-0.25000000000000006,9.236100170605994,482.76181158986583,-709.9121108054122,0.0,0.0,252.29042855003894,0.0,0.0,0.025423557143330073,0.0,0.0,0.648508830379037,0.0,15.451067178572654,0.1919425318756396,9.84108638449582,0.0029010317876797444,-43.79942378537615,1.2143032993534864
2025-01-01 20:00:00,1.1894491882312486,0.17177631189892845,0.0,1.1894491882312486,0.17177631189892845,0.0,0.01738520057241246,0.24713156099216935,0.9249324266666666,0.0,0.0,0.17177631189892845,0.0,1.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.004991225785818714,0.0,0.012393974786593747,0.0,0.018096478460264694,0.0,0.18577394662408428,0.13933045996806318,0.0,0.0,924.9324266666666,21.111111111111143,1.0,0.0,0.9249324266666666,0.0,1.0,924.9324266666666,924.9324266666666,0.0,0.0,42.701708913538454,51.66666666666668,46.10666666666668,0.0,49.082442838160794,0.0,0.0,0.0,66.72142017740383,49.10675974516061,49.118918198660516,49.082442838160794,12.43753247303448,20.88657360654535,0.0,-0.55,9.236100170605994,472.0415506028594,-720.1823499368517,0.0,0.0,251.51258530089592,0.0,0.0,0.02552968914120737,0.0,0.0,0.6512160651464287,0.0,15.77888857214851,0.1914826603838751,9.774805551077842,0.0028779221231840352,-34.132706600823376,1.2146935992195707
