Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:07:00,0.14820254745670203,0.09237693232885837,0.0,0.0024700424576117003,0.0015396155388143061,0.0,0.01938215253199437,0.0,0.12882039492470765,0.0,0.0,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,39.335458562899184,51.666666666666686,46.10666666666668,0.0,48.6033629253179,0.0,0.0,0.0,39.335458562899184,48.64667652370282,48.66833332289529,48.6033629253179,12.43753247303448,14.836740136349523,-0.21881541920607717,0.653882121979156,4.21156124870472,0.0,9.236100170605994,-1058.3528950857797,-454.82015386759326,-970.6115701738992,-1237.4056674336302,-0.0,-0.0,155.41684249467195,309.44571231404274,0.2,0.06344312592858654,0.0,0,0.8210201804331103,13.199922844444444,23.63592985317873,0.28119317479307054,6.950317230824268,0.0028786853883461853,98.12862107869462,1.2438333148211078,0.5436834545663999,-467.3417899231204,12.521636055527182,0.16085330338817255,-890.5578636762918,-80.05370649760734
2025-01-01 10:08:00,0.14820254745670203,0.09237693232885837,0.0,0.0024700424576117003,0.0015396155388143061,0.0,0.01938215253199437,0.0,0.12882039492470765,0.0,0.0,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,39.42330220913494,51.666666666666686,46.10666666666668,0.0,48.59752611215386,0.0,0.0,0.0,39.42330220913494,48.6411561216421,48.662971126386225,48.59752611215386,12.43753247303448,14.75570915370996,-0.29984640184563993,0.6584885685855176,4.151989202935349,0.0,9.236100170605994,-1044.810062008027,-458.1222875431341,-949.0392667228169,-1226.8294471528982,-0.0,-0.0,155.41684249467195,309.22814578084245,0.2,0.0632462918459326,0.0,0,0.8184729422305377,13.199922844444444,26.602542650199354,0.282711991006955,6.910761622799041,0.0028791476476942527,97.76777996106152,1.244183044374547,0.5436834545663999,-470.63410352191767,12.511815978783538,0.16025546108951316,-874.6979145677888,-74.34135215502826
2025-01-01 10:09:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,39.50832240582792,51.666666666666686,46.10666666666668,0.0,48.59167631335031,0.0,0.0,0.0,39.50832240582792,48.63562339146157,48.6575969305172,48.59167631335031,12.43753247303448,14.677092566248445,-0.3784629893071543,0.662834890596379,4.0954790295625045,0.0,9.236100170605994,9021.303239783305,-461.2400941473538,4810.9366078933945,-1216.6031057048308,-0.0,-0.0,155.41684249467195,309.00700279740175,0.2,0.06305504645182754,0.0,0,0.8159980274832429,13.199922844444444,29.41381374643278,0.28419546252344036,6.872507500676898,0.0028796080777507556,97.41545911204919,1.2445225326384637,0.5436834545663999,-473.7405012041026,12.500407056748767,0.1596862779553374,-859.7285366019901,-68.89849625758411
2025-01-01 10:10:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,39.29723956049229,51.666666666666686,46.10666666666668,0.0,48.58581394870796,0.0,0.0,0.0,39.29723956049229,48.63007872940872,48.65221111975911,48.58581394870796,12.43753247303448,14.852963316808571,-0.20259223874702847,0.6669462267800587,4.328197735656924,0.0,9.236100170605994,8991.51817182926,-464.18840321102135,4738.805432699788,-1239.5274911154909,-0.0,-0.0,155.41684249467195,308.7824357545366,0.2,0.06348249940995061,0.0,0,0.8215297143235147,13.199922844444444,22.553131203048665,0.28103334342931596,6.959700840520716,0.002880066723432301,97.90084551844713,1.2437622132696222,0.5436834545663999,-476.6789501178623,12.49054690684088,0.16201743485308712,-921.8449543354193,-78.91325371776145
2025-01-01 10:11:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,39.09276100628365,51.666666666666686,46.10666666666668,0.0,48.579983028631524,0.0,0.0,0.0,39.09276100628365,48.624563691064786,48.646854022281424,48.579983028631524,12.43753247303448,15.023187385081721,-0.03236817047387852,0.670854689876721,4.553592383499309,0.0,9.236100170605994,8963.202913186795,-466.9848642876916,4669.243824152756,-1261.8786256910266,-0.0,-0.0,155.41684249467195,308.55459539240087,0.2,0.06389493936252347,0.0,0,0.8268671172229297,13.199922844444444,16.58900713611969,0.27801205987159183,7.044065195199089,0.0028805279361511895,98.36416573980547,1.2430271763293628,0.5436834545663999,-479.47240183957933,12.487537551887677,0.164243688053165,-983.1773795960577,-87.14243700415535
2025-01-01 10:12:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,38.89446509783633,51.666666666666686,46.10666666666668,0.0,48.574182571107926,0.0,0.0,0.0,38.89446509783633,48.619077349572834,48.641524738805295,48.574182571107926,12.43753247303448,15.188126244965583,0.0,0.6745922639765595,4.7719680723117675,0.0,9.236100170605994,8935.553769351123,-469.6574286810572,4600.944408641768,-1283.6879766054192,-0.0,-0.0,155.41684249467195,308.32363088523556,0.2,0.06429337699435883,0.0,0,0.8320233154964675,13.199922844444444,10.7492142148392,0.275120998350971,7.125828142068688,0.002880991605599082,98.80686288811559,1.2423157765129895,0.5436834545663999,-482.14371599709415,12.486287316036984,0.16637220369962033,-1043.6799394203733,-94.93929269082744
2025-01-01 10:13:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,38.70201288667381,51.666666666666686,46.10666666666668,0.0,48.56841165680622,0.0,0.0,0.0,38.70201288667381,48.61361883725033,48.63622242747239,48.56841165680622,12.43753247303448,15.348070352003354,0.0,0.6781863437317099,4.983554395848982,0.0,9.236100170605994,8908.662835872961,-472.2155052194924,4533.92951640955,-1304.9794352102451,-0.0,-0.0,155.41684249467195,308.08968991441236,0.2,0.0646786354758788,0.0,0,0.8370089618274341,13.199922844444444,5.149739341503647,0.27235130368421234,7.2046151029376535,0.0028814576285454804,99.23012107368739,1.2416266842062116,0.5436834545663999,-484.7124720609769,12.496966841484511,0.16840888445583094,-1103.2990382745459,-102.33508606887332
2025-01-01 10:14:00,0.7163837974567021,0.09237693232885837,0.5616,0.011939729957611701,0.0015396155388143061,0.00936,0.01938215253199437,0.0,0.12882039492470765,0.5681812500000001,0.5616,0.0,0.0,0.09237693232885837,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0007317335440471146,0.0,On,0.016544432145841993,0,On,0.0056511518195631215,0,On,0.0855089686639216,0.06413172649794119,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,38.515105277252864,51.666666666666686,46.10666666666668,0.0,48.56266941678544,0.0,0.0,0.0,38.515105277252864,48.60818733398332,48.63094629258226,48.56266941678544,12.43753247303448,15.503275955997946,0.0,0.6816619781492426,5.188574100090155,0.0,9.236100170605994,8882.528261507665,-474.68391344016874,4468.233224054975,-1325.7738408541138,-0.0,-0.0,155.41684249467195,307.8529187366346,0.2,0.06505144238008675,0.0,0,0.8418334717688903,13.199922844444444,-0.19042937992455222,0.26969513159914815,7.281143012419236,0.0028819259075374506,99.63499068504659,1.2409587249755614,0.5436834545663999,-487.19657302537047,12.51265958520175,0.17035913086518728,-1161.9902305266555,-109.34018617133901
2025-01-01 10:15:00,0.7744301319636184,0.10363002914195536,0.5616,0.012907168866060307,0.0017271671523659228,0.00936,0.05135903810163678,0.0,0.15488984386198157,0.5681812500000001,0.5616,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,On,10053.07568924703,15.5555555555556,0.9250000000000003,5739.563640752969,16.458873599999997,0.5681812500000001,1,15224.45808,15224.45808,Off,0.0,0.0,38.33347488185697,51.666666666666686,46.10666666666668,0.0,48.556955026570584,0.0,0.0,0.0,38.33347488185697,48.60278206163339,48.6256955791648,48.556955026570584,12.43753247303448,15.653972096030252,0.0,0.6850402840266229,5.387244083809756,0.0,9.236100170605994,8966.938032681752,-477.081064791914,4403.869781593421,-1346.0896922048291,-0.0,-0.0,265.212579343477,307.61346224533236,1.0,0.06541244848767169,0.0,0,0.846505267101303,65.99961422222222,-5.260543703927567,0.2671454647897635,7.354991299300083,0.0028823963502428484,141.32056529304626,1.2403108482979623,0.5436834545663999,-489.6111114606222,12.530046668708257,0.17222790842957775,-1219.7173959596487,-115.97646319989902
2025-01-01 10:16:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.1536743977842,51.666666666666686,46.10666666666668,0.0,48.551267701439265,0.0,0.0,0.0,38.1536743977842,48.597402279587776,48.62046956866204,48.551267701439265,12.43753247303448,15.803120971958595,0.0,0.6883392729276208,5.579774816125685,0.0,9.236100170605994,-1111.2697654655128,-479.41186981591443,-1398.7144892821366,-1366.3184390996994,-0.0,-0.0,265.212579343477,307.3714640235618,1.0,0.06576881655357426,0.0,0,0.8511170413398118,65.99961422222222,-10.163905709290304,0.2646671313705959,7.428167765329213,0.002883063966670958,141.65908372795573,1.239670137972376,0.5436834545663999,-491.9689605684436,12.557090752529156,0.17401979061097966,-1276.4515989941785,-122.26289028795809
2025-01-01 10:17:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.27217956604765,51.666666666666686,46.10666666666668,0.0,48.545607169056986,0.0,0.0,0.0,38.27217956604765,48.59204773103375,48.61526801202214,48.545607169056986,12.43753247303448,15.695902704745144,0.0,0.6915733623503382,5.480052540995209,0.0,9.236100170605994,-1091.7921179907923,-481.7025175145849,-1359.2457721069525,-1351.764455503383,-0.0,-0.0,265.212579343477,307.12706623061626,1.0,0.0655127284332112,0.0,0,0.8478029941249262,65.99961422222222,-5.240241830886205,0.2665518504929559,7.3767283485512065,0.002883733528180439,141.17452507917176,1.240129796854259,0.5436834545663999,-494.28042480454997,12.577907289965099,0.17309399183061452,-1246.9692773017464,-112.276494805206
2025-01-01 10:18:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.386133052957284,51.666666666666686,46.10666666666668,0.0,48.539929091434814,0.0,0.0,0.0,38.386133052957284,48.58667655127219,48.61005028119088,48.539929091434814,12.43753247303448,15.592579929867462,0.0,0.6947440658356376,5.385168574490936,0.0,9.236100170605994,-1073.681395030774,-483.9454024585809,-1324.243505569851,-1337.7982934692047,-0.0,-0.0,265.212579343477,306.8804103002544,1.0,0.06526549272503672,0.0,0,0.8446035063512091,65.99961422222222,-1.0956809050461516,0.2683842587424786,7.327368634044335,0.002884400552063131,140.70344692725044,1.2405730619284006,0.5436834545663999,-496.54658592492166,12.601183466340848,0.17220849009712244,-1219.110015608475,-105.1334899613762
2025-01-01 10:19:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.495865399453436,51.666666666666686,46.10666666666668,0.0,48.53423414530059,0.0,0.0,0.0,38.495865399453436,48.58128937909343,48.60481699598985,48.53423414530059,12.43753247303448,15.492869188672156,0.0,0.6978507155700526,5.294754632344754,0.0,9.236100170605994,-1056.121260110158,-486.15223276782194,-1290.6496358892362,-1324.3754338981078,-0.0,-0.0,265.212579343477,306.63163599508977,1.0,0.06502647689878656,0.0,0,0.8415103924177126,65.99961422222222,3.0415944444730485,0.2701678541407807,7.279935401283036,0.0028850651126506453,140.24492557927766,1.2410011162981116,0.5436834545663999,-498.7669666307762,12.614733862954267,0.17136044724521504,-1192.7391195633218,-97.91051632591437
2025-01-01 10:20:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.60163083705667,51.666666666666686,46.10666666666668,0.0,48.52852295824482,0.0,0.0,0.0,38.60163083705667,48.57588680689916,48.599568731226334,48.52852295824482,12.43753247303448,15.396552563731875,0.0,0.7008918298720974,5.208606358440093,0.0,9.236100170605994,-1039.1965557452734,-488.31155504,-1258.900811225808,-1311.4609435719196,-0.0,-0.0,265.212579343477,306.3808820932426,1.0,0.06479520002799422,0.0,0,0.8385174286346596,65.99961422222222,7.051808483169296,0.2719051637237532,7.23318809455597,0.0028857272791048276,139.7982467306807,1.2414148656139083,0.5436834545663999,-500.940507936626,12.628952896626068,0.17054849140589723,-1167.7730719790384,-91.12773924676955
2025-01-01 10:21:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.70364917838571,51.666666666666686,46.10666666666668,0.0,48.522796120063354,0.0,0.0,0.0,38.70364917838571,48.57046939141182,48.594306027086056,48.522796120063354,12.43753247303448,15.303441684714413,0.0,0.7038674760110417,5.126504682586982,0.0,9.236100170605994,-1022.90027437473,-490.42967567135884,-1228.8056993159314,-1299.0244611041676,-0.0,-0.0,265.212579343477,306.1282862505777,1.0,0.06457124774320518,0.0,0,0.8356192526293841,65.99961422222222,10.911607385960693,0.27359832870071427,7.188719522612259,0.0028863871165751348,139.3627902338715,1.2418150918408355,0.5436834545663999,-503.0672579210771,12.637582249718267,0.16977106121075722,-1144.126538355599,-84.67916096033248
2025-01-01 10:22:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.802113214297336,51.666666666666686,46.10666666666668,0.0,48.51705418787353,0.0,0.0,0.0,38.802113214297336,48.56503765850498,48.589029393820695,48.51705418787353,12.43753247303448,15.213371375568235,0.0,0.7067773349591536,5.048247334361138,0.0,9.236100170605994,-1007.2211103547128,-492.4976759715914,-1200.2756435382482,-1287.0392450179186,-0.0,-0.0,265.212579343477,305.87398502596363,1.0,0.06435425769960454,0.0,0,0.8328111752822855,65.99961422222222,14.605555319728857,0.275249193862935,7.145320358641625,0.0028870446867252405,138.93800989115425,1.2422024800248002,0.5436834545663999,-505.146988569039,12.649312597447725,0.1690267049019049,-1121.7213535186957,-78.55429001955262
2025-01-01 10:23:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.89719544828611,51.666666666666686,46.10666666666668,0.0,48.51129769013092,0.0,0.0,0.0,38.89719544828611,48.5595921069956,48.583739315427955,48.51129769013092,12.43753247303448,15.126193869903108,0.0,0.7096223529473444,4.973643148748692,0.0,9.236100170605994,-992.140866641602,-494.5259357212883,-1173.2193053248411,-1275.481323874662,-0.0,-0.0,265.212579343477,305.6181138973614,1.0,0.06414390621926201,0.0,0,0.8300890078635553,65.99961422222222,18.12787788958294,0.2768593927145722,7.103472829403559,0.0028877000481473698,138.5234150264327,1.2425776427583046,0.5436834545663999,-507.1803761694527,12.65444044816433,0.1683140312716494,-1100.484630421636,-72.73467490320516
2025-01-01 10:24:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,38.98905257532263,51.666666666666686,46.10666666666668,0.0,48.50552712964497,0.0,0.0,0.0,38.98905257532263,48.55413321149129,48.578436252414456,48.50552712964497,12.43753247303448,15.041774964564231,-0.013780590991368413,0.7124025522054331,4.902511740192588,0.0,9.236100170605994,-977.6379448339802,-496.51337532824965,-1147.551075304987,-1264.3289245781064,-0.0,-0.0,265.212579343477,305.3608072758862,1.0,0.06393989945331496,0.0,0,0.8274489476626132,65.99961422222222,21.478400400649193,0.27843040284854664,7.063104847478467,0.0028883532566746652,138.11855824853467,1.242941136411527,0.5436834545663999,-509.16743661038566,12.654061282135999,0.16763171056345125,-1080.348458537834,-67.20261676715302
2025-01-01 10:25:00,0.20624888196361835,0.10363002914195536,0.0,0.003437481366060306,0.0017271671523659228,0.0,0.05135903810163678,0.0,0.15488984386198157,0.0,0.0,0.0,0.0,0.10363002914195536,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.002105986842105263,0.0,On,0.0020861173943454193,0.0,On,0.0471669338651861,0,On,0.016716471672707685,0,On,0.10051309774805095,0.07538482331103818,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,15224.45808,Off,0.0,0.0,39.07782861430116,51.666666666666686,46.10666666666668,0.0,48.49974298592903,0.0,0.0,0.0,39.07782861430116,48.54866142460877,48.573120643948634,48.49974298592903,12.43753247303448,14.959991329291265,-0.0955642262643348,0.7151183040646778,4.83468284632363,0.0,9.236100170605994,-963.6890655231415,-498.45716040827796,-1123.1915638119158,-1253.5620677371521,-0.0,-0.0,265.212579343477,305.10219851580206,1.0,0.06374196723253726,0.0,0,0.824887498408058,65.99961422222222,24.660422870533637,0.2799635837878397,7.0236022633704955,0.002889004365625672,137.7230269054877,1.2432934724580353,0.5436834545663999,-511.10843528923766,12.65127488095969,0.1669784719232188,-1061.2495269738997,-61.942036838016044
