Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,5.693878006581912,0.19645845044230856,0.002340100215576051,5.693878006581912,0.19645845044230856,0.0023401002155760513,0.014650516129098744,0.27140119593429524,5.407826294518518,0.0,0.002340100215576051,0.0,0.19645845044230856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0016985553728070175,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.002340100215576051,0.0,0.0,5407.826294518518,18.33333333333337,0.5333333333333333,0.0,5.407826294518518,0.0,0.5333333333333333,5407.826294518518,10139.674302222224,0.0,0.0,91.21953116846548,51.66666666666668,46.10666666666668,0.0,51.95183835096664,0.0,0.0,0.0,142.53051745072733,51.98486759506306,52.00138221711128,51.95183835096664,12.43753247303448,17.986761481420157,-0.09359733406539229,0.6792534662075236,4.519423646400497,0.85,9.236100170605994,1218.59969686916,-388.63422487073996,-292.84918213046745,-3344.675337060061,0.0,0.0,270.29284918257775,221.4762068467973,0.0,0.14858320665862515,0.0,0.0,3.9125516000028755,0.0,-33.27885086817177,0.22582722023404594,8.402584403764315,0.0028246022989590266,234.798688868233,1.2304175705260916,0.0,0.0,20.17444104824447,0.06273226002326096,-304.48454244042455,11.635360309957091
2025-01-01 11:00:00,4.67991057635969,0.19645845044230856,0.0024464684071931445,4.679910576359689,0.19645845044230856,0.0024464684071931445,0.014650516129098744,0.27140119593429524,4.393858864296296,0.0,0.0024464684071931445,0.0,0.19645845044230856,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.0016985553728070175,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0024464684071931445,0.0,0.0,4393.858864296296,18.33333333333337,0.43333333333333335,0.0,4.393858864296296,0.0,0.43333333333333335,4393.858864296296,10139.674302222224,0.0,0.0,88.16303197495334,51.66666666666668,46.10666666666668,0.0,50.83381097300973,0.0,0.0,0.0,137.75473746086462,50.8672574953519,50.883980756522995,50.83381097300973,12.43753247303448,18.008282208869907,-0.07300822116336049,1.9632082335642889,6.514779523607818,1.95,9.236100170605994,793.1648091892899,-417.3194645908887,-375.82523805402127,-2960.612732982889,0.0,0.0,270.29284918257775,147.7604323842219,0.0,0.14124534422538562,0.0,0.0,3.7193281123059525,0.0,-31.60239844743546,0.23437221985328327,8.540002452883222,0.0029373584466933426,143.2829749763115,1.2296653531865203,0.0,0.0,10.612806227030351,0.0648036954679315,-386.6437832680694,10.818545214048122
2025-01-01 12:00:00,4.6818222489005565,0.19783912499255815,0.002233732023958958,4.6818222489005565,0.19783912499255815,0.002233732023958958,0.01472128926963237,0.27324209533462807,4.393858864296296,0.0,0.002233732023958958,0.0,0.19783912499255815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0017693285133406433,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.002233732023958958,0.0,0.0,4393.858864296296,18.33333333333337,0.43333333333333335,0.0,4.393858864296296,0.0,0.43333333333333335,4393.858864296296,10139.674302222224,0.0,0.0,85.13967586239555,51.66666666666668,46.10666666666668,0.0,49.75226243224782,0.0,0.0,0.0,133.03074353499304,49.78716486027944,49.80461607429526,49.75226243224782,12.43753247303448,18.05493671607829,-0.06495419457134849,2.6419352401747904,8.119197405255047,3.05,9.236100170605994,1023.3970570616237,121.422342610754,-462.1585670886606,-2740.092732711989,0.0,0.0,272.2045217234442,130.22652309212316,0.0,0.1404918484177879,0.0,0.0,3.699486763516211,0.0,-23.801823386868286,0.23807840890135526,8.623595100856921,0.002994237554225811,55.81974406565862,1.2288093315293709,0.0,0.0,5.396841547585755,0.07178743032926688,-471.5705389031824,9.411971814521758
2025-01-01 13:00:00,3.837061709803639,0.19783912499255815,0.0020209956407247717,3.8370617098036384,0.19783912499255815,0.0020209956407247717,0.014933608691233249,0.27324209533462807,3.5488860057777774,0.0,0.0020209956407247717,0.0,0.19783912499255815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.001981647934941521,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0020209956407247717,0.0,0.0,3548.8860057777774,18.33333333333337,0.35,0.0,3.5488860057777774,0.0,0.35,3548.8860057777774,10139.674302222224,0.0,0.0,82.36863566973155,51.66666666666668,46.10666666666668,0.0,48.70701147960138,0.0,0.0,0.0,128.70099323395553,48.742938191607195,48.76090154761011,48.70701147960138,12.43753247303448,18.043433238167538,-0.06482080395915979,4.105022963440842,9.474924162369183,4.45,9.236100170605994,767.8113968038342,302.7200438929374,-457.5911959590606,-2342.9604239484033,0.0,0.0,272.41684114504505,207.87127436021638,0.0,0.13297727957526895,0.0,0.0,3.501610172955884,0.0,-0.7538250150296602,0.23954188204739918,8.635033342101385,0.003012026667976578,24.180777855036975,1.2282672888889128,0.0,0.0,-5.397367503244657,0.0714284672616841,-465.7730921595968,8.181896200536166
2025-01-01 14:00:00,3.6682086843810024,0.19783912499255815,0.0026060206946187845,3.668208684381002,0.19783912499255815,0.0026060206946187845,0.015075154972300499,0.27324209533462807,3.3798914340740738,0.0,0.0026060206946187845,0.0,0.19783912499255815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021231942160087713,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0026060206946187845,0.0,0.0,3379.891434074074,18.33333333333337,0.3333333333333333,0.0,3.3798914340740738,0.0,0.3333333333333333,3379.891434074074,10139.674302222224,0.0,0.0,79.71741463272504,51.66666666666668,46.10666666666668,0.0,47.69580677313516,0.0,0.0,0.0,124.55846036363288,47.73213459963708,47.75029851288803,47.69580677313516,12.43753247303448,18.020715623530954,-0.07042206860058772,4.676915462792175,10.342187005591212,4.7,9.236100170605994,786.7893369878958,55.034789676212334,-516.9872133239744,-2219.002797126502,0.0,0.0,272.5583874261123,325.00112960608766,0.0,0.12890654076564814,0.0,0.0,3.3944178730927614,0.0,29.320599429026654,0.2403262667577921,8.62865061363683,0.0030191150828043005,-30.584648095186324,1.2277408898785105,0.0,0.0,-8.478644453782533,0.07173125975045927,-524.0150426479131,7.027829323938738
2025-01-01 15:00:00,3.667642100383504,0.19714878771743335,0.0031378616527042505,3.667642100383504,0.19714878771743335,0.00313786165270425,0.015429020674968628,0.27232164563446165,3.3798914340740738,0.0,0.0031378616527042505,0.0,0.19714878771743335,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.002477059918676901,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0031378616527042505,0.0,0.0,3379.891434074074,18.33333333333337,0.3333333333333333,0.0,3.3798914340740738,0.0,0.3333333333333333,3379.891434074074,10139.674302222224,0.0,0.0,77.08197334503816,51.66666666666668,46.10666666666668,0.0,46.72663994861091,0.0,0.0,0.0,120.44058335162212,46.75517775489233,46.769446658033054,46.72663994861091,12.43753247303448,18.026211416273984,-0.05999672548826016,4.18855095169228,10.070329731416471,4.15,9.236100170605994,671.2781331146917,-169.91013664916144,-538.4146594045322,-2338.6170153054395,0.0,0.0,271.99180342861405,339.09822146809444,0.0,0.1303151856677877,0.0,0.0,3.4315108662354157,0.0,33.99019773225755,0.23750954743080857,8.591559638457122,0.002984692262750997,-42.482390534188355,1.22774300639513,0.0,0.0,-3.569938949475625,0.07120486008297879,-544.6608999507981,6.246240546265819
2025-01-01 16:00:00,4.009029551156213,0.19921979954280772,0.04456465480401724,4.009029551156213,0.19921979954280772,0.04456465480401724,0.01606597893977126,0.27508299473496084,3.7178805774814814,0.03871440426507711,0.005850250538940128,0.0,0.19921979954280772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003114018183479532,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.005850250538940128,0.0,0.0,3717.8805774814814,18.33333333333337,0.36666666666666664,0.0,3.7178805774814814,0.0,0.36666666666666664,3717.8805774814814,10139.674302222224,879.2133333333333,0.0,88.6381865352162,51.66666666666668,46.10666666666668,0.0,50.97554840589931,0.0,0.0,879.2133333333333,138.49716646127533,51.00524488650591,51.020093126809215,50.97554840589931,12.43753247303448,18.02598065758305,-0.06824140427773345,3.116230227221351,9.154689783926624,3.05,9.236100170605994,537.0411391155394,-922.7603120534545,-586.5911626284454,-2706.380353376087,0.0,0.0,275.3901107939158,149.24495371476232,0.0,0.1384707258668472,0.0,0.0,3.6462657673598065,0.0,-6.273080287475103,0.23501534753496786,8.554849150545705,0.0029531471142691204,-159.56779643573614,1.2277675061370705,0.0,0.0,5.879604155150888,0.07404026199130098,-592.386106097893,5.7949434694476345
2025-01-01 17:00:00,4.6895389144580975,0.2019811486433069,0.008562639425176006,4.689538914458097,0.20198114864330688,0.008562639425176006,0.01691525662617477,0.2787647935356264,4.393858864296296,0.0,0.008562639425176006,0.0,0.2019811486433069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.003963295869883042,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.008562639425176006,0.0,0.0,4393.858864296296,18.33333333333337,0.43333333333333335,0.0,4.393858864296296,0.0,0.43333333333333335,4393.858864296296,10139.674302222224,0.0,0.0,90.01640766606786,51.66666666666668,46.10666666666668,0.0,51.59022309242104,0.0,0.0,0.0,140.65063697823103,51.6233449350849,51.63990585641683,51.59022309242104,12.43753247303448,18.073634717070796,-0.05806650035966505,2.0046077210265585,7.222386830770327,1.95,9.236100170605994,676.5755897013468,-861.2889420942817,-493.9502284839052,-3070.7675807870755,0.0,0.0,279.9211872809849,13.893522011596213,0.0,0.14605989352275428,0.0,0.0,3.846106723296571,0.0,-47.665108229599724,0.2233253453010765,8.413723238297004,0.002815249018533845,-203.55041293934613,1.227091643438907,0.0,0.0,14.194554893497207,0.0724999261213748,-499.93241018022326,5.982181696318088
2025-01-01 18:00:00,4.8884682338343,0.2681057533692536,0.037087694430044546,4.888468233834299,0.2681057533692536,0.037087694430044546,0.1405053651409612,0.5230985761007457,4.224864292592593,0.030971523412061684,0.006116171017982861,0.0,0.2681057533692536,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.004529480994152047,0.0,0.06798794207340458,0.0,0.06798794207340458,0.0,0.16562423827507422,0.0,0.311451852817352,0.23358888961301397,0.006116171017982861,0.0,0.0,4224.864292592592,18.33333333333337,0.4166666666666667,0.0,4.224864292592593,0.0,0.4166666666666667,4224.864292592592,10139.674302222224,703.3706666666666,0.0,84.21750433173537,51.66666666666668,46.10666666666668,0.0,50.40844450507428,0.13689677304739503,361.29789912101694,703.3706666666666,131.5898505183365,49.37423557375468,50.43132432221085,48.834251290958306,12.43753247303448,18.03997224869123,-0.06535621835267212,1.2109671702302005,5.926109688679737,1.15,9.236100170605994,835.7129097438171,-1237.7875875258312,-379.35506878834354,-3157.498898336564,0.0,0.0,674.8021186556035,0.0,0.5,0.1429528769494687,0.0,0.0,3.7642915374594947,32.99980711111111,-61.48174464929677,0.21717784236377016,8.298179686493212,0.002732974983545736,-127.07797896639087,1.2266772739787677,0.0,0.0,20.339465549239126,0.06205747454425857,-386.7042124686007,7.349143680257228
2025-01-01 19:00:00,5.704355622366723,0.2019811486433069,0.0037228867065982637,5.704355622366723,0.20198114864330688,0.0037228867065982633,0.017764534312578278,0.2787647935356264,5.407826294518518,0.0,0.0037228867065982637,0.0,0.2019811486433069,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.00481257355628655,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0037228867065982637,0.0,0.0,5407.826294518518,18.33333333333337,0.5333333333333333,0.0,5.407826294518518,0.0,0.5333333333333333,5407.826294518518,10139.674302222224,0.0,0.0,91.5873223571266,51.66666666666668,46.10666666666668,0.0,52.138030205464595,0.0,0.0,0.0,143.1051911830103,52.17076532057725,52.18713287813359,52.138030205464595,12.43753247303448,18.035593986445168,-0.07326385743291527,-0.16734033087277958,4.948321678607209,-0.25000000000000006,9.236100170605994,998.3457236722504,-1809.2783462649697,-397.93862056996227,-3539.6016626647356,0.0,0.0,280.7704649673884,0.0,0.0,0.14704633742965648,0.0,0.0,3.8720821533135754,0.0,-69.08411424521725,0.21030333823888425,8.193637422242183,0.002645315165462685,-150.34019946778326,1.2267607634739879,0.0,0.0,30.58864555097646,0.059210628316746124,-406.2679898789486,8.329369308986296
2025-01-01 20:00:00,6.210560434058735,0.2012908113681821,0.002340100215576051,6.210560434058735,0.2012908113681821,0.0023401002155760513,0.01790608059364553,0.27784434383546,5.91481000962963,0.0,0.002340100215576051,0.0,0.2012908113681821,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.004954119837353802,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.002340100215576051,0.0,0.0,5914.810009629629,18.33333333333337,0.5833333333333334,0.0,5.91481000962963,0.0,0.5833333333333334,5914.810009629629,10139.674302222224,0.0,0.0,88.62008717959843,51.66666666666668,46.10666666666668,0.0,51.013942133525056,0.0,0.0,0.0,138.46888621812252,51.047686704016314,51.064558989261954,51.013942133525056,12.43753247303448,18.018359993872156,-0.07606479148042387,-0.5882091373938522,3.9811565330355174,-0.55,9.236100170605994,1316.985761648408,-925.2190107549033,-318.67089287722075,-3617.5699418120407,0.0,0.0,279.99156154828927,0.0,0.0,0.14799637277240904,0.0,0.0,3.897098858659597,0.0,-77.2838657915445,0.20507889511013755,8.104915237485125,0.0025765851090138164,-72.78992370095229,1.2268841780440198,0.0,0.0,31.712897717681635,0.054382140146779286,-327.73468214627985,9.063789269059104
2025-01-01 21:00:00,6.2092861186559,0.2006004740930573,0.0010104978203623858,6.209286118655899,0.2006004740930573,0.0010104978203623858,0.0175522148909774,0.2769238941352936,5.91481000962963,0.0,0.0010104978203623858,0.0,0.2006004740930573,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.004600254134685673,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.0010104978203623858,0.0,0.0,5914.810009629629,18.33333333333337,0.5833333333333334,0.0,5.91481000962963,0.0,0.5833333333333334,5914.810009629629,10139.674302222224,0.0,0.0,85.80699134685808,51.66666666666668,46.10666666666668,0.0,49.92615854329882,0.0,0.0,0.0,134.07342397946576,49.960988453078656,49.97840340796858,49.92615854329882,12.43753247303448,17.98005703449744,-0.08448415417987866,-0.23041776486248153,3.7363565683358795,-0.3,9.236100170605994,1336.9123164933415,-1391.8572559469515,-293.7250394655534,-3592.377295726311,0.0,0.0,278.71724614545474,0.0,0.0,0.14948309564463066,0.0,0.0,3.936247831704956,0.0,-81.27564162950667,0.20390423850621658,8.062160789634115,0.0025556261774978624,-12.85342614453569,1.2270610315766068,0.0,0.0,28.73068900368402,0.05685684475879082,-303.51333849883025,9.788299033276875
2025-01-01 22:00:00,6.713791976101876,0.19921979954280772,0.000691393245511106,6.713791976101876,0.19921979954280772,0.000691393245511106,0.01691525662617477,0.27508299473496084,6.42179372474074,0.0,0.000691393245511106,0.0,0.19921979954280772,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.003963295869883042,0.0,0.006475980378145864,0.0,0.006475980378145864,0.0,0.009456595344550428,0.0,0.2251266125830892,0.16884495943731684,0.000691393245511106,0.0,0.0,6421.793724740741,18.33333333333337,0.6333333333333333,0.0,6.42179372474074,0.0,0.6333333333333333,6421.793724740741,10139.674302222224,0.0,0.0,82.84032421053007,51.66666666666668,46.10666666666668,0.0,48.87883750966045,0.0,0.0,0.0,129.43800657895324,48.90933054334512,48.92457706018745,48.87883750966045,12.43753247303448,18.034193716437265,-0.07507863306449689,-1.8408170217966981,3.200625163252611,-1.95,9.236100170605994,1067.9176435337017,-2523.89805874249,-456.4338201529709,-4261.7229020617315,0.0,0.0,276.23938848031935,0.0,0.0,0.16078446118282644,0.0,0.0,4.233839846395254,0.0,-84.03382267747878,0.20291719709399636,8.08340409271406,0.002551858702833262,-15.071134706869973,1.2268358110704358,0.0,0.0,40.94424690887663,0.06733623292586317,-466.45009904045025,10.016278887479379
2025-01-01 23:00:00,5.6105447657176475,0.23718186751284698,0.03908669293573693,5.610544765717647,0.23718186751284698,0.03908669293573693,0.07347184514929728,0.4672357694572388,5.069837151111111,0.03871440426507711,0.00037228867065982636,0.0,0.23718186751284698,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.0033263376050804098,0.0,0.03507275377210843,0.0,0.03507275377210843,0.0,0.1509932794401094,0.0,0.27850405231030734,0.20887803923273046,0.00037228867065982636,0.0,0.0,5069.837151111112,16.666666666666686,0.5,0.0,5.069837151111111,0.0,0.5,5069.837151111112,10139.674302222224,879.2133333333333,0.0,89.3535846710799,51.66666666666668,46.10666666666668,0.0,50.1726635616055,0.15152192400695072,395.9988272851824,879.2133333333333,139.61497604856234,49.690590761356795,50.183455211104,49.43876271173395,12.43753247303448,16.434526168650716,-0.06372487446501061,-3.0161517846777146,2.0362608870265233,-3.05,9.236100170605994,529.2375927719148,-1773.0346028184476,-421.79521018464044,-4037.398555989534,0.0,0.0,582.8064709177035,0.0,0.9332499999999999,0.15602519072021578,0.0,0.0,4.1085168594838475,61.59413997288889,-72.04004304514369,0.2244662231376024,7.31326006984525,0.0025509133866987244,24.253095779254576,1.233613915452893,0.0,0.0,47.07228081140309,0.06333186576475627,-431.32935320575234,9.534143021111898
