Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.6143337643943256,0.9098598628828677,0.0,1.6143337643943256,0.9098598628828677,0.0,0.20215963132015366,0.0,0.11747538517772853,1.2871987478964435,0.007499999999999999,0.0,0.0,0.07622410934959596,0.8314482535332718,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.012283618421052632,0.0,0.18987601289910103,0.0,0.015843239378267197,0.0,0.06397187135823841,0.04797890351867879,0.0,0.0,0.0,0.0,34.06544688996412,51.66666666666668,46.10666666666668,0.0,51.49508698510023,0.03242885489102872,88.19048391758746,0.0,34.06544688996412,51.28764380217123,51.51011061328183,51.16889858252514,12.43753247303448,3087.7013890851613,22.000000000000032,2.4361592624924033,0.0,1.2666447508910172,0.02055399700542639,2.5584035232244142,3067.1473920797353,4106.597990795159,0.0,0.0,23.000000000000032,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7029.19719875587,22.008632620942585,0.0,0.85,973.1939584963092,-2655.291404666567,0.0,0.0,365.7555897462722,916.43463409019,0.76665,0.09561486071824031,0.0,0.0,1.335213640552543,50.59860424346667,175.02838433144248,0.1813617882694301,10.336533869736034,0.0029114037536102544,161.8500206153695,1.2135861586819818
2025-01-01 11:00:00,1.310157116615172,0.7239347856182803,0.0,1.310157116615172,0.7239347856182803,0.0,0.18892769606520382,0.0,0.11800395881543384,1.0032254617345342,0.0,0.0,0.0,0.07591515428905903,0.6480196313292212,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03766027444122292,0.02824520583091718,0.0,0.0,0.012283618421052632,0.0,0.1766440776441512,0.0,0.016783753096688437,0.0,0.06355993127752248,0.04766994845814185,0.0,0.0,0.0,0.0,32.68523063871021,51.66666666666668,46.10666666666668,0.0,51.05020448609381,0.03271453207208871,88.19048391758744,0.0,32.68523063871021,50.07824983675856,51.05020448609381,49.59227251209094,12.43753247303448,2648.171410733652,22.000000000000032,2.678502599754101,0.0,0.9872033768540597,0.016022084880474585,1.9416342712705799,2632.1493258531773,4321.2340046819545,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7055.574023162088,22.0081083635182,0.0,1.95,783.7770672042719,-2403.84995223843,0.0,0.0,350.893176723211,978.8201778819478,0.7334999999999999,0.09184098186275498,0.0,0.0,1.282513312509545,48.410717032,188.56243198583914,0.18395610979695493,10.379434602394461,0.00295455391220878,123.93033223061691,1.2129872635606074
2025-01-01 12:00:00,1.1495766816347195,0.5872108105136579,0.0,1.1495766816347195,0.5872108105136579,0.0,0.2343061608570685,0.0,0.1297539475229015,0.7855165732547494,0.0,0.0,0.0,0.07981722889199086,0.507393581621667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.012795435855263158,0.0,0.22151072500180533,0.0,0.02333097566691365,0.0,0.06687968369270379,0.05015976276952783,0.0,0.0,0.0,0.0,31.94497079410142,51.66666666666668,46.10666666666668,0.0,50.69124572777871,0.033200302290266596,88.19048391758746,0.0,31.94497079410142,49.435237829621094,50.69124572777871,48.8072338805423,12.43753247303448,2317.704898056251,22.000000000000032,3.0064319335524696,0.0,0.7729653779829683,0.012551195271781198,1.4938970887884337,2305.1537027844693,4571.060452827698,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7076.155578740533,22.009735993811837,0.0,3.05,679.4760365894825,-2232.2067931900865,0.0,0.0,425.378144743703,865.0310190459749,1.0,0.09057995315298083,0.0,0.0,1.2649036781726763,65.99961422222222,168.5997869796151,0.18598009365447296,10.413484164451189,0.0029890165640562524,87.22134428564463,1.2123466278187243
2025-01-01 13:00:00,0.9738923809839914,0.47084574326967465,0.0,0.9738923809839914,0.4708457432696746,0.0,0.236744816931369,0.0,0.13178046879463787,0.6053670952579845,0.0,0.0,0.0,0.07981722889199086,0.39102851437768377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.014330888157894739,0.0,0.22241392877347427,0.0,0.025357496938650022,0.0,0.06687968369270379,0.05015976276952783,0.0,0.0,0.0,0.0,30.899068784514686,51.66666666666668,46.10666666666668,0.0,50.29219427389632,0.0,0.0,0.0,30.899068784514686,48.514981798793684,50.29219427389632,47.62637556124237,12.43753247303448,2085.202464114132,22.000000000000032,3.539690402124008,0.0,0.5956854691960944,0.009681626061890127,1.1553060005396654,2075.520838052242,5320.919175734166,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7098.111474134852,22.009855169246514,0.0,4.45,671.7118262430293,-1966.6073673033234,0.0,0.0,429.8433220897398,629.1364661263907,1.0,0.08654994844839176,0.0,0.0,1.2086266809293833,65.99961422222222,123.27340734248072,0.18725656854079747,10.433574272217912,0.0030110765839061744,65.64556111466658,1.2117605644227587
2025-01-01 14:00:00,1.6292588047573735,0.46966738536278374,0.0,1.6292588047573735,0.46966738536278374,0.0,0.2504133046031551,0.6416401216296297,0.13470356553616775,0.6025018129884211,0.0,0.0,0.0,0.08048966049433598,0.38917772486844776,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039543288163284056,0.029657466122463037,0.0,0.0,0.015354523026315788,0.0,0.23505878157683932,0.0,0.0273840182103864,0.0,0.06777625916249728,0.050832194371872946,0.0,0.0,641.6401216296297,0.18333333333333332,32.252733584256184,51.66666666666668,46.10666666666668,0.0,50.74298322282402,0.10025403688662811,264.98744460143024,641.6401216296297,32.252733584256184,49.674247174472974,50.74298322282402,49.13987915029745,12.43753247303448,2110.9431446614053,22.000000000000032,3.583913904490968,0.0,0.5929243394975244,0.009577473490896687,1.161314154247911,2101.3656711705084,5412.720839371567,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7102.139631369027,22.0102943882017,0.0,4.7,738.9203291921658,-1895.225086692488,0.0,0.0,446.37214622017024,379.8574602173715,1.0,0.08479937325394205,0.0,0.0,1.184180775126832,65.99961422222222,76.83012500307824,0.18826170396313743,10.448913254006493,0.00302892571511928,27.185933489750802,1.211137004741677
2025-01-01 15:00:00,1.3304739557283807,0.5494307790848609,0.0,1.3304739557283807,0.5494307790848608,0.0,0.2902295473555512,0.17499276044444445,0.14084458849119783,0.7244070594371873,0.0,0.0,0.0,0.08151004392215187,0.46792073516270893,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.01791361019736842,0.0,0.27231593715818275,0.0,0.03216452992832861,0.0,0.0700782772606157,0.05255870794546177,0.0,0.0,174.99276044444443,0.05,31.984188412780295,51.66666666666668,46.10666666666668,0.0,51.24553173910646,0.16807366318857941,454.2641907453089,174.99276044444443,31.984188412780295,49.46846346451243,51.24553173910646,48.579929327215424,12.43753247303448,2282.979008773129,22.000000000000032,3.1877836879482486,0.0,0.712864586021188,0.011542473415999342,1.3731922717726008,2271.4365353571293,4862.485789664016,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7095.287740752977,22.011517291304084,0.0,4.15,837.8179727396656,-1981.6811585637863,0.0,0.0,492.16827066072807,199.6953774528733,1.0,0.085796349162029,0.0,0.0,1.1981030443408476,65.99961422222222,44.351851869594796,0.18832054676913942,10.450782355827734,0.003030104126072018,9.568283795428124,1.2111311260708197
2025-01-01 16:00:00,1.8249471068097036,0.66450412978733,0.0,1.8249471068097036,0.66450412978733,0.0,0.36686640505404317,0.40831644103703707,0.15377891784508796,0.8959853428735356,0.0,0.0,0.0,0.08575477212904849,0.5787493576582815,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.022519967105263158,0.0,0.34434643794878,0.0,0.039439221673023286,0.0,0.07291339428671946,0.054685045715039585,0.0,0.0,408.31644103703707,0.11666666666666667,34.60735658069911,51.66666666666668,46.10666666666668,0.0,51.815525670327204,0.0,0.0,408.31644103703707,34.60735658069911,51.72841460236046,51.82544654143509,51.67493819726921,12.43753247303448,2546.318916931724,22.000000000000032,2.9046988585068143,0.0,0.8817369301468427,0.014248412726692968,1.7416886510966572,2532.070504205031,4732.7563562446885,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7077.803698701915,22.013919966991143,0.0,3.05,932.6573143161329,-2220.33109296127,0.0,0.0,581.540999521283,80.19772776983311,1.0,0.08988386159722177,0.0,0.0,1.255183108238869,65.99961422222222,25.128490824396682,0.18827509186755795,10.451492197261517,0.003029814878053709,-74.13053144544013,1.2111214786285909
2025-01-01 17:00:00,1.6821273661691245,0.7713948857436909,0.0,1.6821273661691245,0.7713948857436909,0.0,0.45678036408686284,0.0,0.17047521686088998,1.0548717852213718,0.0,0.0,0.0,0.09001502505228247,0.6813798606914083,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.028661776315789478,0.0,0.4281185877710733,0.0,0.05045518345784667,0.0,0.07482770407357585,0.05612077805518187,0.0,0.0,0.0,0.0,33.76096456589656,51.66666666666668,46.10666666666668,0.0,51.5453720493206,0.03221412904250721,88.19048391758746,0.0,33.76096456589656,51.02487146104432,51.54575228476603,50.764240931460755,12.43753247303448,2778.8411025310957,22.000000000000032,2.6608553714076524,0.0,1.0380575102511904,0.01681427497018122,2.085454135470992,2762.026827560914,4594.653445520587,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7056.5889773398485,22.016807651829314,0.0,1.95,1030.2714179874818,-2449.7431894673105,0.0,0.0,688.0172558848247,7.0532082795607165,1.0,0.09362923391439885,0.0,0.0,1.307485356752093,65.99961422222222,13.156249038871362,0.18549242953380005,10.401941615863121,0.0029867540358170866,-131.32439568399988,1.2105716421104276
2025-01-01 18:00:00,2.405026182679743,0.82287535919413,0.0,2.405026182679743,0.82287535919413,0.0,0.4985836610277249,0.5833092014814816,0.19077704004970444,1.1323562801208324,0.0,0.0,0.0,0.09144545917091874,0.7314299000232113,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04707534305152864,0.03530650728864647,0.0,0.0,0.03275631578947368,0.0,0.4658273452382512,0.0,0.06884976115514606,0.0,0.07485193584302972,0.056138951882272276,0.0,0.0,583.3092014814815,0.16666666666666666,33.54944981978008,51.66666666666668,46.10666666666668,0.0,51.4815139926026,0.16368889245459714,440.95241958793724,583.3092014814815,33.54944981978008,50.82519179041534,51.48628757169136,50.49225711023295,12.43753247303448,2872.1452420682317,22.000000000000032,2.5651727310512284,0.0,1.1143168745362806,0.01803940558455216,2.2736475587807563,2854.1058364836795,4436.6011100340575,0.0,0.0,23.000000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7037.718486267984,22.018526095737165,0.0,1.15,1094.3884735420768,-2540.310818098803,0.0,0.0,750.1206797906395,0.0,1.0,0.09310263777965903,0.0,0.0,1.3001317054798414,65.99961422222222,12.433369782008407,0.18329106827995417,10.361619599968135,0.0029529483446357765,-116.31489357730399,1.2099805590099384
2025-01-01 19:00:00,2.1223246753413147,1.0261603550372016,0.0,2.1223246753413147,1.0261603550372016,0.0,0.4593093582107134,0.0,0.20801360683613546,1.4475017102944656,0.007499999999999999,0.0,0.0,0.08897911690812917,0.9349937381290726,0.002187500000000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04519232932946749,0.033894246997100606,0.0,0.0,0.034803585526315794,0.0,0.4245057726843976,0.0,0.08937478429196319,0.0,0.07344649321470478,0.05508486991102857,0.0,0.0,0.0,0.0,34.36564371135167,51.66666666666668,46.10666666666668,0.0,51.536757085984526,0.0,0.0,0.0,34.36564371135167,51.55565139572481,51.56509855059495,51.536757085984526,12.43753247303448,3214.7868917076253,22.000000000000032,2.275538275869207,0.0,1.3506541908758054,0.021847519418660342,2.7877081623756648,3192.939372288965,4199.895699652813,0.0,0.0,23.000000000000032,0.0,0.0,0.007499999999999999,0.0,0.0,0.0,0.0,0.0,7001.31288867264,22.017970678288588,0.0,-0.25000000000000006,1151.7210087317067,-2805.820448402366,0.0,0.0,728.1813247440417,0.0,1.0,0.09578908709119464,0.0,0.0,1.3376466245883418,65.99961422222222,14.573240682405402,0.18075102864176198,10.316410621355232,0.002911736526955532,-130.2112843662368,1.2100129170235638
2025-01-01 20:00:00,1.515895137239473,0.7353277194578722,0.0,1.515895137239473,0.7353277194578721,0.0,0.31340431952289105,0.0,0.18516073225293128,1.0023300854636508,0.014999999999999998,0.0,0.0,0.08351144406466919,0.647441275393203,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04425082246843692,0.033188116851327686,0.0,0.0,0.03582722039473684,0.0,0.27757709912815426,0.0,0.07381214016670565,0.0,0.0670977696177887,0.050323327213341505,0.0,0.0,0.0,0.0,33.223526614393144,51.66666666666668,46.10666666666668,0.0,51.00813697045233,0.15233988367789886,409.09887353774144,0.0,33.223526614393144,49.80226572680442,51.01994749650752,49.18751957892528,12.43753247303448,2291.004141332492,21.16666666666671,1.9777605005441559,0.0,0.912071472310204,0.01525861315344672,1.8837291849367046,2275.7455281790453,4155.984829266944,0.0,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6978.134943853931,21.25441622889586,0.0,-0.55,185.39163541155395,-2706.1669879034353,0.0,-0.2039170564017094,575.2787320456882,0.0,1.2335,0.09429725271892671,0.0,6.736555774973887e-06,1.3169079774027384,81.4105241431111,25.479666993210365,0.18711228930834717,9.93790893606903,0.0028763405071167,-75.47889825694544,1.213177585391031
2025-01-01 21:00:00,2.3294932039812783,0.96756882268102,0.0,2.3294932039812783,0.9675688226810198,0.0,0.20693163842132792,0.5833092014814816,0.15515365385419272,1.3690987102242762,0.014999999999999998,0.0,0.0,0.07884341961318715,0.8843504030678326,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04330931560740634,0.032481986705554744,0.0,0.0,0.033268133223684215,0.0,0.1736635051976437,0.0,0.050029094369943114,0.0,0.06181524387684325,0.04636143290763242,0.0,0.0,583.3092014814815,0.16666666666666666,34.56075965753375,51.66666666666668,46.10666666666668,0.0,51.50717157923661,0.05817109895430696,157.55114307730247,583.3092014814815,34.56075965753375,50.83246193588131,51.50717157923661,50.49510711420367,12.43753247303448,3085.1476730997438,21.16666666666671,2.3113253053416516,0.0,1.2734945881697788,0.02060412205449755,2.6328119366217626,3064.5435510452457,4175.257052570918,0.0,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6982.947001240709,21.176510628605413,0.0,-0.3,917.5264776212579,-2669.3022066614762,0.0,0.0,489.7574536485861,0.0,2.0,0.09456836837214702,0.0,0.0,1.3205998990824264,131.99922844444444,11.92355753440434,0.18740261480601264,9.893030184127896,0.0028671852330523235,-1.8699072909066232,1.2135048802268307
2025-01-01 22:00:00,2.244833913486483,1.4052744958007337,0.0,2.2448339134864836,1.4052744958007337,0.0,0.07318972225906778,0.0,0.09920410815311038,2.0574400830743054,0.014999999999999998,0.0,0.0,0.07192448971324751,1.328975006087486,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041426301885345206,0.031069726414008896,0.0,0.0,0.028661776315789478,0.0,0.044527945943278295,0.0,0.0033047885354470113,0.0,0.05447301773231816,0.04085476329923861,0.0,0.0,0.0,0.0,34.53309226850287,51.66666666666668,46.10666666666668,0.0,51.417481594793045,0.0,0.0,0.0,34.53309226850287,50.83508015389074,51.417481594793045,50.54387943343959,12.43753247303448,3827.009198138473,21.16666666666671,1.9084984718730962,0.0,1.6439923330698396,0.031052972310025077,3.4039453406340505,3795.9562258284477,3888.9660665614306,0.23239477769444059,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6932.850504592186,21.17123734734765,0.0,-1.95,1068.1725564693688,-3070.3545249431327,0.0,0.0,300.5799476153603,0.0,2.0,0.10019945125962759,0.0,0.0,1.399235151238493,131.99922844444444,10.937935658668398,0.18744367989113306,9.890407932001121,0.002866884046685856,-10.52231507498232,1.213526842515334
2025-01-01 23:00:00,2.5656602663578814,1.6151893297124107,0.0,2.5656602663578814,1.6151893297124107,0.0,0.06858336535117303,0.0,0.09637958757001866,2.3856973134366894,0.014999999999999998,0.0,0.0,0.06980609927592872,1.541008230436482,0.004375000000000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03860178130225349,0.02895133597669011,0.0,0.0,0.024055419407894737,0.0,0.044527945943278295,0.0,0.0033047885354470113,0.0,0.05447301773231816,0.04085476329923861,0.0,0.0,0.0,0.0,34.19578200179819,51.66666666666668,46.10666666666668,0.0,51.10335610663105,0.0,0.0,0.0,34.19578200179819,50.54569316606989,51.10335610663105,50.26686169578931,12.43753247303448,4147.99831798953,21.16666666666671,1.753129071123927,0.0,1.7921147682379301,0.03780145833333334,3.6925067727082777,4110.196859656196,3704.4157727907705,0.4057810868654258,0.0,22.16666666666671,0.0,0.0,0.014999999999999998,0.0,0.0,0.0,0.0,0.0,6899.081932861107,21.171036430446637,0.0,-3.05,1165.8949792405233,-3287.2422326322,0.0,0.0,293.14907012437385,0.0,2.0,0.1022345096337335,0.0,0.0,1.4276537221595356,131.99922844444444,11.989823758820018,0.1870516987270243,9.883584123531705,0.002860825813617559,-18.263630848978565,1.2135321066180274
