Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.0106512309258604,0.22679317860765927,0.21463749999999998,1.0106512309258606,0.22679317860765927,0.21463749999999998,0.09014578061342635,0.2750032771111111,0.3450917565346563,0.2504104166666667,0.05,0.21463749999999998,0.0,0.0,0.21220984527432593,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0017054057017543858,0.0,0.04422018745583599,0.0,0.04422018745583599,0.0,0.06214529616888833,0.0,0.2478817098832388,0.18591128241242905,0.0,0.0,4367.015250585375,21.111111111111143,0.44000000000000006,915.7192149701795,6.2904050611111115,0.2504104166666667,0.55,5032.324048888889,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,275.0032771111111,0.05,32.30206095750897,51.66666666666668,46.10666666666668,0.0,51.09335926155469,0.08053228875041518,216.52682808667925,275.0032771111111,32.30206095750897,48.48430608393015,51.09335926155469,47.17977949511789,12.43753247303448,20.8202299437052,-0.06264419466905279,0.7477404916495439,0.85,9.236100170605994,1601.7883705200304,-874.3231708990929,-2600.2244268390996,0.0,0.0,615.8846601229226,608.2177864061857,3.0,0.09916685248999309,0.0,0.0,2.5666448786260707,197.99884266666666,92.51593676790705,0.21363021998936482,10.11303799421013,0.003189174069746737,196.7615923823983,1.2182897349194128,0.0,0.0,51.11748275087182
2025-01-01 11:00:00,1.184969607380118,0.21130057173995684,0.1756125,1.184969607380118,0.21130057173995684,0.17561249999999998,0.061245446300383775,0.5500065542222222,0.3188363568575119,0.20488125,0.05,0.1756125,0.0,0.0,0.1967172384066235,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.010158752357761315,0.0,0.0017054057017543858,0.0,0.029770020299314696,0.0,0.029770020299314696,0.0,0.04638795329091915,0.0,0.22722490072630222,0.17041867554472662,0.0,0.0,3573.0124777516708,21.111111111111143,0.36000000000000004,749.2248122483287,5.14669505,0.20488125,0.45,4117.35604,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,550.0065542222222,0.1,35.635773163858865,51.66666666666668,46.10666666666668,0.0,51.53533331979434,0.03974180876265008,108.26341404333962,550.0065542222222,35.635773163858865,51.402951666129105,51.539678109769355,51.332416049321495,12.43753247303448,20.79792673870037,-0.07253739009640583,1.982271580338446,1.95,9.236100170605994,1204.5702140372268,-907.4051587001541,-2332.1369812294315,0.0,0.0,558.4989861077723,687.6378682918323,3.0,0.09480164865795523,0.0,0.0,2.453664303178348,197.99884266666666,119.79822695754964,0.22059360520518173,10.21053779597781,0.0032906754172996044,146.47148436458744,1.217736079835891,0.0,0.0,42.99917897352611
2025-01-01 12:00:00,0.6291106866901484,0.21661564018086008,0.14309166666666667,0.6291106866901484,0.2166156401808601,0.14309166666666664,0.06646772186690196,0.0,0.34570268704546864,0.16694027777777778,0.05,0.14309166666666667,0.0,0.0,0.20203230684752677,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.02031750471552263,0.0,0.0017764642726608186,0.0,0.03234562879712057,0.0,0.03234562879712057,0.0,0.05600877319991024,0.0,0.23255842112338013,0.17441881584253505,0.0,0.0,2911.34350039025,21.111111111111143,0.29333333333333333,610.4794766467863,4.193603374074074,0.16694027777777778,0.36666666666666664,3354.882699259259,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,35.045167456448574,51.66666666666668,46.10666666666668,0.0,51.347039248071795,0.0,0.0,0.0,35.045167456448574,50.90309543728248,51.347039248071795,50.681123531887835,12.43753247303448,20.79927423164778,-0.06285037457817169,2.8081605063055934,3.05,9.236100170605994,882.5029808630295,-282.16273538006277,-2170.4790024035733,0.0,0.0,586.5383287685031,723.3867148064267,3.0,0.09409264659676225,0.0,0.0,2.435313851756287,197.99884266666666,137.36885418589947,0.22498603383985266,10.281363743505883,0.0033586417175287897,87.42001767829828,1.217069258695472,0.0,0.0,36.1131878299894
2025-01-01 13:00:00,0.6817560348222564,0.23826719322137863,0.0975625,0.6817560348222564,0.23826719322137863,0.09756249999999998,0.10160213487454771,0.0,0.416330983281042,0.11382291666666666,0.05,0.0975625,0.0,0.0,0.22368385988804532,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.02031750471552263,0.0,0.001989639985380117,0.0,0.0498062474445838,0.0,0.0498062474445838,0.0,0.09776833204812557,0.0,0.26142715851073817,0.19607036888305357,0.0,0.0,1985.0069320842615,21.111111111111143,0.2,416.23600680462704,2.8592750277777776,0.11382291666666666,0.25,2287.420022222222,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,34.28297793065982,51.66666666666668,46.10666666666668,0.0,51.08189853324159,0.040075141764159126,108.26341404333962,0.0,34.28297793065982,50.253694085660435,51.08189853324159,49.83959186186986,12.43753247303448,20.814699790577084,-0.05127986503850034,4.27977164577563,4.45,9.236100170605994,523.795717920031,-89.87647690847169,-1903.015748977735,0.0,0.0,690.2802263946071,739.8967649385969,3.0,0.08981655901995907,0.0,0.0,2.3246397907774337,197.99884266666666,148.5256948357497,0.22726942015097942,10.326940749745054,0.003397788287839506,66.50998235597217,1.216405038653975,0.0,0.0,25.60655911102639
2025-01-01 14:00:00,1.84069910085546,0.2520454542471631,0.0975625,1.8406991008554603,0.2520454542471631,0.09756249999999998,0.12475748119156113,1.1000131084444444,0.45210559455278765,0.11382291666666666,0.05,0.0975625,0.0,0.0,0.23746212091382982,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.010158752357761315,0.0,0.002131757127192982,0.0,0.061312862032184084,0.0,0.061312862032184084,0.0,0.1253306809765865,0.0,0.2797981732117842,0.2098486299088381,0.0,0.0,1985.0069320842615,21.111111111111143,0.2,416.23600680462704,2.8592750277777776,0.11382291666666666,0.25,2287.420022222222,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,1100.0131084444445,0.2,33.65177855891782,51.66666666666668,46.10666666666668,0.0,50.900843785728235,0.28404756149534516,757.8438983033773,1100.0131084444445,33.65177855891782,49.76358292796941,50.900843785728235,49.19495249909001,12.43753247303448,20.896591173315745,-0.04595433181857089,4.750275171221307,4.7,9.236100170605994,647.8732399432853,-560.5796225527614,-1837.6271143172667,0.0,0.0,751.6001296202417,688.846709349265,3.0,0.08783991737008733,0.0,0.0,2.2734801841131587,197.99884266666666,145.89467897290086,0.22828872644301104,10.39596526362426,0.003431971743703943,23.185930336356908,1.2154307072167618,0.0,0.0,23.23439612964063
2025-01-01 15:00:00,0.7728445566436772,0.2623725024219785,0.09105833333333332,0.7728445566436772,0.2623725024219785,0.09105833333333332,0.14217199916143092,0.0,0.4744378352600241,0.10623472222222222,0.05,0.09105833333333332,0.0,0.0,0.2477891690886452,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002487049981725146,0.0,0.0698424745898529,0.0,0.0698424745898529,0.0,0.14405227647516375,0.0,0.29444418954026796,0.2208331421552009,0.0,0.0,1852.6731366119775,21.111111111111143,0.18666666666666668,388.4869396843186,2.6686566925925925,0.10623472222222222,0.23333333333333334,2134.9253540740738,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,34.00285198135393,51.66666666666668,46.10666666666668,0.0,51.54171526914914,0.26892209965948516,731.985707547619,0.0,34.00285198135393,50.04534464524131,51.54171526914914,49.29715933328739,12.43753247303448,20.846302495781107,-0.05234816565005242,4.195755390992766,4.15,9.236100170605994,481.26320797540177,-684.2152035679686,-1911.7575405887767,0.0,0.0,793.9975838203029,507.6228480238175,3.0,0.08853389404634443,0.0,0.0,2.291441747249196,197.99884266666666,116.8846554542936,0.22885331530103986,10.371613084582586,0.003429879845563393,3.6296998745633755,1.2156400159634586,0.0,0.0,26.881981299342147
2025-01-01 16:00:00,1.6996848686816874,0.2791390643094678,0.0975625,1.6996848686816874,0.2791390643094678,0.09756249999999998,0.17960593341110137,0.8250098313333335,0.5312461872705859,0.11382291666666666,0.05,0.0975625,0.0,0.0,0.26455573097613444,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.0031265771198830407,0.0,0.08823967814560917,0.0,0.08823967814560917,0.0,0.17850521263573993,0.0,0.3141697491040639,0.2356273118280479,0.0,0.0,1985.0069320842615,21.111111111111143,0.2,416.23600680462704,2.8592750277777776,0.11382291666666666,0.25,2287.420022222222,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,825.0098313333333,0.15,33.547027315367146,51.66666666666668,46.10666666666668,0.0,51.42930078861791,0.2801825646935504,764.3794849779096,825.0098313333333,33.547027315367146,49.55139742604759,51.42931733221503,48.61242920116533,12.43753247303448,20.79032024766093,-0.06598703575617121,3.118257004680156,3.05,9.236100170605994,373.46051446461,-1371.0331922828123,-2152.6101796431913,0.0,0.0,886.8590809110694,177.1117392242068,3.0,0.09304089949193166,0.0,0.0,2.408092444073759,197.99884266666666,51.20606752932235,0.2293296014850002,10.34178481224068,0.003425224604557936,-88.7680826605286,1.2158749098192347,0.0,0.0,35.219439467640214
2025-01-01 17:00:00,2.1180909808877053,0.28564207231258304,0.0,2.1180909808877053,0.2856420723125831,0.0,0.2153129746348841,1.2833486265185186,0.5694293797343024,0.0,0.05,0.0,0.0,0.0,0.2710587389792497,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.003979279970760234,0.0,0.10566684733206193,0.0,0.10566684733206193,0.0,0.20801772776196928,0.0,0.31933395139329807,0.23950046354497348,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,1283.3486265185188,0.23333333333333334,34.747367909717674,51.66666666666668,46.10666666666668,0.0,51.0488201692153,0.19130088936593617,512.901475979601,1283.3486265185188,34.747367909717674,48.23469589914725,51.0488201692153,46.82763376411322,12.43753247303448,18.505319396163046,-0.00641441785883341,1.957236311082319,1.95,9.236100170605994,-985.1152111730682,-1234.5504961699896,-1954.835664772986,0.0,-7.547791296372547,943.9044167863223,12.398788818642592,2.75025,0.09040415868420358,0.0,0.0003344820358541727,2.3485051874680463,181.51543901466667,33.363828109968,0.2576065481609317,9.209339078995265,0.0033365924571697072,-133.28291716701503,1.2248969189042427,0.0,0.0,42.272251366046845
2025-01-01 18:00:00,0.9822690926501418,0.2818774572203656,0.0,0.9822690926501418,0.28187745722036567,0.0,0.22912742976228007,0.09166775903703704,0.6114739038508248,0.0,0.05,0.0,0.0,0.0,0.2672941238870323,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.004547748538011695,0.0,0.11228984061213419,0.0,0.11228984061213419,0.0,0.25508173866811484,0.0,0.31256122707954836,0.2344209203096612,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,91.66775903703704,0.016666666666666666,41.154617416250986,51.66666666666668,46.10666666666668,0.0,51.9822505535731,0.0,0.0,91.66775903703704,41.154617416250986,51.98946697993181,51.99307519311118,51.9822505535731,12.43753247303448,16.62185738739651,0.0,1.167174843597636,1.15,9.236100170605994,-667.185749476508,-1630.3506033529043,-1672.7244752508,0.0,0.0,985.9320703495363,0.0,2.5334999999999996,0.08270647500888556,0.0,0.0,2.1406159939602016,167.210022632,19.606655424755544,0.28521565260928633,8.270552901107543,0.0032838896059466305,-100.71391467855611,1.232272682533208,0.0,0.0,47.87801717229402
2025-01-01 19:00:00,0.8286241353220902,0.25706964161395157,0.0,0.8286241353220901,0.25706964161395157,0.0,0.17669531349341147,0.0,0.6019288218286787,0.0,0.05,0.0,0.0,0.0,0.24248630828061823,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.004831982821637427,0.0,0.08593166533588703,0.0,0.08593166533588703,0.0,0.2786137441211876,0.0,0.28123737712845603,0.21092803284634198,0.0,0.0,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0.0,0.0,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,42.86289838589481,51.66666666666668,46.10666666666668,0.0,51.762269941762185,0.0,0.0,0.0,42.86289838589481,51.784987543164796,51.79634634386611,51.762269941762185,12.43753247303448,14.944877133112792,0.0,-0.2231545498744234,-0.25000000000000006,9.236100170605994,-693.0096253850531,-2199.0595636283983,-1593.5020853993342,0.0,0.0,891.002746981765,0.0,2.0010000000000003,0.07975376642531962,0.0,0.0,2.064193740215186,132.0652280586667,9.489713032516102,0.31076741130299723,7.384831344727971,0.0032136689435403776,-121.19766147607035,1.2394980239178381,0.0,0.0,57.643311559903594
2025-01-01 20:00:00,0.8901175369337986,0.24834840265634592,0.052033333333333334,0.8901175369337986,0.24834840265634595,0.05203333333333333,0.14425765561103052,0.0,0.6351543257672124,0.060705555555555554,0.05,0.052033333333333334,0.0,0.0,0.23376506932301258,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.004974099963450292,0.0,0.06964177782379011,0.0,0.06964177782379011,0.0,0.32346756666986226,0.0,0.2704856772803784,0.20286425796028376,0.0,0.0,1058.6703637782728,14.444444444444457,0.10666666666666667,221.99253696246777,1.5249466814814814,0.060705555555555554,0.13333333333333333,1219.9573451851852,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,43.625945460245454,51.66666666666668,46.10666666666668,0.0,51.52704256774825,0.0,0.0,0.0,43.625945460245454,51.56564422989444,51.584945060967534,51.52704256774825,12.43753247303448,14.069134033855727,-0.06871262799648611,-0.6524625237001442,-0.55,9.236100170605994,238.68591128085146,-1324.5918975857344,-1490.9577554447978,0.0,0.0,892.5432120272832,0.0,2.0010000000000003,0.07743595672244312,0.0,0.0,2.0042039930956217,132.0652280586667,-9.83583632425203,0.3228891287706511,6.886535619302029,0.003155208646346479,-76.25051208165061,1.2433191971765636,0.0,0.0,57.97518487837635
2025-01-01 21:00:00,0.8009872432254322,0.23448412617298658,0.052033333333333334,0.8009872432254322,0.23448412617298656,0.05203333333333333,0.11339645431495339,0.0,0.5768852333549234,0.060705555555555554,0.05,0.052033333333333334,0.0,0.0,0.21990079283965328,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.004618807108918129,0.0,0.05438882360301763,0.0,0.05438882360301763,0.0,0.2836841762353856,0.0,0.2528765940646292,0.18965744554847183,0.0,0.0,1058.6703637782728,14.444444444444457,0.10666666666666667,221.99253696246777,1.5249466814814814,0.060705555555555554,0.13333333333333333,1219.9573451851852,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,43.3209013526424,51.66666666666668,46.10666666666668,0.0,51.291779067906,0.0,0.0,0.0,43.3209013526424,51.34612826898551,51.37330286952526,51.291779067906,12.43753247303448,14.111213098300418,-0.056178985870966466,-0.26965115633152226,-0.3,9.236100170605994,176.14548057793627,-1773.293383496886,-1493.919074762572,0.0,0.0,851.917777830686,0.0,2.71725,0.07882169052572871,0.0,0.0,2.0400696728065006,179.33745174533334,-28.78951351279596,0.3195538202241589,6.878137510144823,0.00313118430242399,-10.098249748796025,1.2431548780248614,0.0,0.0,56.36441398628685
2025-01-01 22:00:00,0.6542307662368465,0.20866040191951005,0.14309166666666667,0.6542307662368465,0.20866040191951005,0.14309166666666664,0.06606147960618504,0.0,0.3712290088528836,0.16694027777777778,0.05,0.14309166666666667,0.0,0.0,0.1940770685861767,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003979279970760234,0.0,0.0310410998177124,0.0,0.0310410998177124,0.0,0.11245958407131465,0.0,0.2201981992507869,0.16514864943809016,0.0,0.0,2911.34350039025,14.444444444444457,0.29333333333333333,610.4794766467863,4.193603374074074,0.16694027777777778,0.36666666666666664,3354.882699259259,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,42.4413791247559,51.66666666666668,46.10666666666668,0.0,50.98668545162954,0.04015837394472285,108.26341404333962,0.0,42.4413791247559,50.65515421249237,50.989051414534266,50.48702263001906,12.43753247303448,14.185969321007777,-0.05984589948675805,-1.8470676102007388,-1.95,9.236100170605994,1060.0049228803675,-2916.768776351183,-1852.429377811322,0.0,0.0,619.8754571781803,0.0,3.0,0.0864174385044291,0.0,0.0,2.236663465584515,197.99884266666666,-36.51595679869104,0.31792590508586155,6.913404078135529,0.0031300300829793025,-13.556971372842948,1.2428329671075882,0.0,0.0,68.668020977682
2025-01-01 23:00:00,0.5329031780951984,0.19716386613865727,0.14309166666666667,0.5329031780951984,0.19716386613865727,0.14309166666666664,0.03194573188875281,0.0,0.2840171684286678,0.16694027777777778,0.05,0.14309166666666667,0.0,0.0,0.18258053280532394,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033397528326023396,0.0,0.01430298952807524,0.0,0.01430298952807524,0.0,0.04057645802156914,0.0,0.20749934116250623,0.15562450587187962,0.0,0.0,2911.34350039025,14.444444444444457,0.29333333333333333,610.4794766467863,4.193603374074074,0.16694027777777778,0.36666666666666664,3354.882699259259,9149.680088888888,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5058.99352,0.0,0.0,42.14944233745715,51.66666666666668,46.10666666666668,0.0,50.74298491637989,0.0,0.0,0.0,42.14944233745715,50.36876623491565,50.74298491637989,50.18165689418353,12.43753247303448,14.156480558840558,-0.0601313794256994,-3.0086905316198345,-3.05,9.236100170605994,773.1985789891495,-2048.4953471635217,-2016.179718808674,0.0,0.0,499.43678910271177,0.0,3.0,0.08822327742925443,0.0,0.0,2.2834023416468994,197.99884266666666,-39.1332916170887,0.31717674674042967,6.88268573556449,0.003116730436969649,-20.266292475613987,1.2429702973919876,0.0,0.0,73.78197852007891
