Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 04:40:00,0.27775945927694234,0.18236559867056765,0.0,0.004629324321282372,0.0030394266445094606,0.0,0.014735489786477655,0.0,0.26302396949046464,0.0,0.0,0.0,0.18236559867056765,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.012239876893568298,0,On,0.019869837929707736,0,On,0.2056920690902773,0.15426905181770792,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.27384116901022,51.666666666666686,46.10666666666668,0.0,50.62455670139763,0.0,0.0,0.0,35.27384116901022,50.631404258394404,50.63482803689279,50.62455670139763,12.43753247303448,20.31348753979124,0.0,-1.1,9.236100170605994,-275.5067970016906,-539.4833657033776,-0.0,-0.0,329.3606286628451,0.0,1.0,0.019090047477965846,0.0,0,0.486952486311061,65.99961422222222,-65.3840599611582,0.18864585811679224,9.366154616967162,0.002730886594965177,58.44555279149693,1.2195440334444365
2025-01-01 04:41:00,0.27775945927694234,0.18236559867056765,0.0,0.004629324321282372,0.0030394266445094606,0.0,0.014735489786477655,0.0,0.26302396949046464,0.0,0.0,0.0,0.18236559867056765,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.012239876893568298,0,On,0.019869837929707736,0,On,0.2056920690902773,0.15426905181770792,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.41209587747671,51.666666666666686,46.10666666666668,0.0,50.61931542469245,0.0,0.0,0.0,35.41209587747671,50.626453870307074,50.630023093114396,50.61931542469245,12.43753247303448,20.189699234214398,0.0,-1.1,9.236100170605994,-266.11183593415404,-534.3472245251403,-0.0,-0.0,329.3606286628451,0.0,1.0,0.019018242780626762,0.0,0,0.4851208787187573,65.99961422222222,-61.12524007185891,0.1901334800963174,9.31087747040754,0.002731440093526208,58.40076730542352,1.2200582690926118
2025-01-01 04:42:00,0.27775945927694234,0.18236559867056765,0.0,0.004629324321282372,0.0030394266445094606,0.0,0.014735489786477655,0.0,0.26302396949046464,0.0,0.0,0.0,0.18236559867056765,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.012239876893568298,0,On,0.019869837929707736,0,On,0.2056920690902773,0.15426905181770792,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.545156838004544,51.666666666666686,46.10666666666668,0.0,50.61405366396906,0.0,0.0,0.0,35.545156838004544,50.621484079329704,50.625199287010034,50.61405366396906,12.43753247303448,20.07035549774972,0.0,-1.1,9.236100170605994,-257.71668514009156,-529.4138379811515,-0.0,-0.0,329.3606286628451,0.0,1.0,0.01894887772179649,0.0,0,0.48335150187988346,65.99961422222222,-57.66347582178521,0.19158145692100328,9.256454535376633,0.0027319929348416936,58.35663936225719,1.2205544382462388
2025-01-01 04:43:00,0.27775945927694234,0.18236559867056765,0.0,0.004629324321282372,0.0030394266445094606,0.0,0.014735489786477655,0.0,0.26302396949046464,0.0,0.0,0.0,0.18236559867056765,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.012239876893568298,0,On,0.019869837929707736,0,On,0.2056920690902773,0.15426905181770792,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.673455439017665,51.666666666666686,46.10666666666668,0.0,50.608772191423995,0.0,0.0,0.0,35.673455439017665,50.61649561436129,50.62035732582995,50.608772191423995,12.43753247303448,19.955086284126722,0.0,-1.1,9.236100170605994,-249.65861490739297,-524.6660127294754,-0.0,-0.0,329.3606286628451,0.0,1.0,0.0188817508104448,0.0,0,0.48163921612371574,65.99961422222222,-54.35323084076269,0.1929929886411153,9.204153418612885,0.002732545133860798,58.31312508376283,1.2210340378126912
2025-01-01 04:44:00,0.27775945927694234,0.18236559867056765,0.0,0.004629324321282372,0.0030394266445094606,0.0,0.014735489786477655,0.0,0.26302396949046464,0.0,0.0,0.0,0.18236559867056765,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.012239876893568298,0,On,0.019869837929707736,0,On,0.2056920690902773,0.15426905181770792,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.79732144329772,51.666666666666686,46.10666666666668,0.0,50.60347171512617,0.0,0.0,0.0,35.79732144329772,50.6114891437591,50.61549785807558,50.60347171512617,12.43753247303448,19.843608833227673,0.0,-1.1,9.236100170605994,-241.98724992006237,-520.090408334183,-0.0,-0.0,329.3606286628451,0.0,1.0,0.018816709573561324,0.0,0,0.4799801321403096,65.99961422222222,-51.25747024872443,0.19437038999182762,9.153824837037238,0.002733096704394727,58.27018922557673,1.2214982070501386
2025-01-01 04:45:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.767386383858366,51.666666666666686,46.10666666666668,0.0,50.59815289412247,0.7067387380743858,1880.2298269666571,0.0,35.767386383858366,50.606465289600955,50.6106214873402,50.59815289412247,12.43753247303448,19.73567692942392,0.0,-1.1,9.236100170605994,-217.59533665291042,-515.6753883676881,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018753621427926002,0.0,0,0.4783708679721962,65.99961422222222,-48.37097985270232,0.1957156586716545,9.104625047365147,0.0027336476593657374,58.51218265496081,1.2219479375372295
2025-01-01 04:46:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.582951336981296,51.666666666666686,46.10666666666668,0.0,50.55323235325371,0.7075716517154044,1880.2298269666571,0.0,35.582951336981296,50.33757113274208,50.55323235325371,50.22974052248627,12.43753247303448,19.63191894424744,0.0,-1.1,9.236100170605994,-210.70544248651993,-511.44509580469946,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018692865091852164,0.0,0,0.47682108403664264,65.99961422222222,-45.71137824930052,0.19702038923688986,9.057627069827152,0.002734200698809795,58.4702213698341,1.2223805714839187
2025-01-01 04:47:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.3949262351573,51.666666666666686,46.10666666666668,0.0,50.50828917948227,0.7084069520469422,1880.2298269666567,0.0,35.3949262351573,50.06870285979686,50.50828917948227,49.848909699954156,12.43753247303448,19.531271046810154,0.0,-1.1,9.236100170605994,-204.14691312742474,-507.3547312872921,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018633828123051956,0.0,0,0.475315158041712,65.99961422222222,-43.24321340761267,0.19829644763967647,9.01224907166862,0.0027347531460530546,58.4287514835214,1.2228005187637716
2025-01-01 04:48:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.203512141698866,51.666666666666686,46.10666666666668,0.0,50.463323917244516,0.70924463886844,1880.229826966657,0.0,35.203512141698866,49.79986097459942,50.463323917244516,49.46812950327688,12.43753247303448,19.43356092903117,-0.06643907096888668,-1.1,9.236100170605994,-197.9032392765023,-503.3961473640806,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018576417857153468,0.0,0,0.473850726287348,65.99961422222222,-40.958123479901786,0.19954521672047545,8.967695786834636,0.002735305011881425,58.38775009463397,1.2232084732550632
2025-01-01 04:49:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,35.00889250866521,51.666666666666686,46.10666666666668,0.0,50.4183370810834,0.7100847124976375,1880.2298269666571,0.0,35.00889250866521,49.531045952766355,50.4183370810834,49.08740038860783,12.43753247303448,19.338631391539593,-0.16136860846046375,-1.1,9.236100170605994,-191.95578672703556,-499.5619227999986,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018520549695903662,0.0,0,0.4724256308255572,65.99961422222222,-38.844895494517026,0.2007679618652723,8.923893380094386,0.0027358563065226537,58.34719611538745,1.2236050682704294
2025-01-01 04:50:00,0.29579780249998255,0.19252210208205373,0.0,0.004929963374999709,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Off,0.0,0.0,34.81123578959546,51.666666666666686,46.10666666666668,0.0,50.3733291582664,0.7109271737275624,1880.229826966657,0.0,34.81123578959546,49.26225824416827,50.3733291582664,48.70672278711922,12.43753247303448,19.246338100123165,-0.25366189987689225,-1.1,9.236100170605994,-186.28668188791738,-495.84525770422476,-0.0,-0.0,346.4510315674801,0.0,1.0,0.01846614588653552,0.0,0,0.47103788832427806,65.99961422222222,-36.89245575117265,0.20196585049145616,8.882171649938872,0.0027364070396933694,58.307070030988484,1.2239908856168633
2025-01-01 04:51:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,34.6106975141372,51.666666666666686,46.10666666666668,0.0,50.32830061101512,0.7117720237901908,1880.229826966657,0.0,34.6106975141372,48.99349827503477,50.32830061101512,48.3260971070446,12.43753247303448,19.156547805059883,-0.3434521949401734,-1.1,9.236100170605994,5244.131049401317,-492.2398897693829,-0.0,-0.0,346.4510315674801,0.0,1.0,0.01841313455653854,0.0,0,0.4696856654461275,65.99961422222222,-35.089989832677205,0.20313996721407612,8.841059950586825,0.0027369572206394624,58.26735370652209,1.2243664627745376
2025-01-01 04:52:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,34.09553441620733,51.666666666666686,46.10666666666668,0.0,50.283251878426526,0.7126192643253833,1880.229826966657,0.0,34.09553441620733,48.72476644976814,50.283251878426526,47.945523735438954,12.43753247303448,19.33720290549572,-0.162797094504338,-1.1,9.236100170605994,5231.168091757396,-499.50431416325944,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018519708307094068,0.0,0,0.4724041685231057,65.99961422222222,-40.788523082722094,0.20090642303796685,8.925626052882526,0.0027375068581711477,58.24867545241833,1.2236098253322953
2025-01-01 04:53:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,33.587608715460874,51.666666666666686,46.10666666666668,0.0,50.238229734484094,0.7134680224017939,1880.229826966657,0.0,33.587608715460874,48.45610692332632,50.238229734484094,47.565045517747436,12.43753247303448,19.511708443066382,0.0,-1.1,9.236100170605994,5219.302155764202,-506.56120290985854,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018622341610148356,0.0,0,0.4750221579313713,65.99961422222222,-45.59757032931665,0.19877655610804104,9.006593675900529,0.002738056659277994,58.22910317333039,1.2228798171279465
2025-01-01 04:54:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,33.086393929020915,51.666666666666686,46.10666666666668,0.0,50.193233113695754,0.7143183218136407,1880.229826966657,0.0,33.086393929020915,48.18751868000125,50.193233113695754,47.184661463153994,12.43753247303448,19.68051591029993,0.0,-1.1,9.236100170605994,5207.867960038652,-513.4247222907188,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018721334660135067,0.0,0,0.4775472910864451,65.99961422222222,-50.168246674006426,0.19674175221142115,9.084933105613548,0.002738606603742862,58.20869694709531,1.2221744601992444
2025-01-01 04:55:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,32.59147306110026,51.666666666666686,46.10666666666668,0.0,50.14826102883254,0.715170185074262,1880.229826966657,0.0,32.59147306110026,47.919000777972315,50.14826102883254,46.80437065254221,12.43753247303448,19.843982770128044,0.0,-1.1,9.236100170605994,5196.911725928995,-520.1057302162278,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018816927948344813,0.0,0,0.479985702484956,65.99961422222222,-54.44347285815414,0.19479495110752662,9.160865315745092,0.0027391566727609736,58.18750720545403,1.2214921805338141
2025-01-01 04:56:00,5.72080769993588,0.19252210208205373,0.0,0.09534679499893133,0.003208701701367562,0.0,0.015107899833949306,0.0,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Off,0.0,0.0,32.1024784109768,51.666666666666686,46.10666666666668,0.0,50.10331255465439,0.7160236337092603,1880.229826966657,0.0,32.1024784109768,47.65055233394081,50.10331255465439,46.42417222358402,12.43753247303448,20.002424175194033,0.0,-1.1,9.236100170605994,5186.412978257391,-526.6137747524446,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018909333509729627,0.0,0,0.48234280075394875,65.99961422222222,-58.43417599354165,0.19292993115134124,9.234586375145438,0.0027397068486732313,58.16557912824494,1.2208315897979454
2025-01-01 04:57:00,8.220704277713658,0.19252210208205373,0.0,0.1370117379618943,0.003208701701367562,0.0,0.015107899833949306,2.499896577777778,0.2806899026660333,5.425009897435897,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,On,5425.009897435897,20.000000000000057,1.0,0.0,5.3192406666666665,0.10576923076923077,1,5319.240666666667,5319.240666666667,Lower On,2499.896577777778,1.0,31.817156551668404,51.666666666666686,46.10666666666668,0.0,50.05838682058251,0.7168786883834584,1880.229826966657,2499.896577777778,31.817156551668404,47.382172516211696,50.05838682058251,46.04406536402629,12.43753247303448,20.15612017486843,0.0,-1.1,9.236100170605994,5176.352280993987,-532.9573237960107,-0.0,-0.0,346.4510315674801,0.0,1.0,0.018998739723837414,0.0,0,0.4846233911140145,65.99961422222222,-62.15132421338022,0.19114117045809245,9.305545680221236,0.0027402571148380473,58.14295348254648,1.2201914538572156
2025-01-01 04:58:00,2.7956943802777605,0.19252210208205373,0.0,0.04659490633796268,0.003208701701367562,0.0,0.015107899833949306,2.499896577777778,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,31.735171569104068,51.666666666666686,46.10666666666668,0.0,50.01349276272316,0.7177351826171734,1880.229826966657,2499.896577777778,31.735171569104068,47.464672281820334,50.01349276272316,46.190262041368925,12.43753247303448,20.30532311282055,0.0,-1.1,9.236100170605994,-258.301935709903,-539.144016772654,-0.0,-0.0,346.4510315674801,0.0,1.0,0.019085316099921073,0.0,0,0.48683179743874466,65.99961422222222,-65.60895050472898,0.1894237168363176,9.373888542545401,0.0027408074555244953,58.119667408335154,1.2195706608136063
2025-01-01 04:59:00,2.7956943802777605,0.19252210208205373,0.0,0.04659490633796268,0.003208701701367562,0.0,0.015107899833949306,2.499896577777778,0.2806899026660333,0.0,0.0,0.0,0.19252210208205373,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.002495612892909357,0.0,On,0.01261228694103995,0,On,0.023993766556628205,0,On,0.21923407363892541,0.164425555229194,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,31.970048742554354,51.666666666666686,46.10666666666668,0.0,49.968639355928836,0.718592947569776,1880.2298269666571,2499.896577777778,31.970048742554354,47.54718355333442,49.968639355928836,46.33645565203721,12.43753247303448,20.182196759834753,0.0,-1.1,9.236100170605994,-249.0257200311073,-534.0365592212374,-0.0,-0.0,346.4510315674801,0.0,1.0,0.019013886202315606,0.0,0,0.48500975030784715,65.99961422222222,-61.440192377349966,0.19090939282948682,9.318250304159172,0.002741357855826654,58.07741755241172,1.2200821709827772
2025-01-01 05:00:00,2.827663228900275,0.21036460807520502,0.0,0.04712772048167125,0.003506076801253417,0.0,0.016038623484946956,2.499896577777778,0.31172802763754975,0.0,0.0,0.0,0.21036460807520502,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.0027808257949561406,0.0,On,0.013257797689990814,0,On,0.031241883537276312,0,On,0.2430240816297938,0.1822680612223453,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,32.270184516870586,51.666666666666686,46.10666666666668,0.0,49.92377949796421,0.3810435671466729,995.8254268749331,2499.896577777778,32.270184516870586,47.629661861804976,49.92377949796421,46.48260304372537,12.43753247303448,20.063451725232824,0.0,-1.1,9.236100170605994,-228.06027717389338,-529.1290041821941,-0.0,-0.0,359.1326826333001,0.0,0.733,0.018944860924100936,0.0,0,0.48324904065619523,48.37771722488888,-58.063955624999416,0.19235587522261613,9.264887336699232,0.002741907625434155,44.85723140850755,1.2205758725817695
2025-01-01 05:01:00,2.827663228900275,0.21036460807520502,0.0,0.04712772048167125,0.003506076801253417,0.0,0.016038623484946956,2.499896577777778,0.31172802763754975,0.0,0.0,0.0,0.21036460807520502,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.0027808257949561406,0.0,On,0.013257797689990814,0,On,0.031241883537276312,0,On,0.2430240816297938,0.1822680612223453,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,32.635262273965395,51.666666666666686,46.10666666666668,0.0,49.897533082874794,0.3813105459899102,995.825426874933,2499.896577777778,32.635262273965395,47.836216796834535,49.897533082874794,46.805558653814415,12.43753247303448,19.94934813114186,0.0,-1.1,9.236100170605994,-220.14945621618244,-524.4301042757198,-0.0,-0.0,359.1326826333001,0.0,0.733,0.018878405846580088,0.0,0,0.4815538921625039,48.37771722488888,-54.852034573762666,0.19375006298639685,9.2129838645535,0.0027423320790091067,44.823707514873696,1.2210507300436984
2025-01-01 05:02:00,2.827663228900275,0.21036460807520502,0.0,0.04712772048167125,0.003506076801253417,0.0,0.016038623484946956,2.499896577777778,0.31172802763754975,0.0,0.0,0.0,0.21036460807520502,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.0027808257949561406,0.0,On,0.013257797689990814,0,On,0.031241883537276312,0,On,0.2430240816297938,0.1822680612223453,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,32.995958851832825,51.666666666666686,46.10666666666668,0.0,49.87128442398925,0.38157792208579994,995.8254268749332,2499.896577777778,32.995958851832825,48.04272049625948,49.87128442398925,47.12843853239459,12.43753247303448,19.838960353124698,0.0,-1.1,9.236100170605994,-212.61511665044452,-519.8999539749058,-0.0,-0.0,359.1326826333001,0.0,0.733,0.018813994801525246,0.0,0,0.4799108832296266,48.37771722488888,-51.847845308838814,0.19511056248834838,9.163012124274687,0.00274275605042673,44.79062654124279,1.2215104657950637
2025-01-01 05:03:00,2.827663228900275,0.21036460807520502,0.0,0.04712772048167125,0.003506076801253417,0.0,0.016038623484946956,2.499896577777778,0.31172802763754975,0.0,0.0,0.0,0.21036460807520502,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.0027808257949561406,0.0,On,0.013257797689990814,0,On,0.031241883537276312,0,On,0.2430240816297938,0.1822680612223453,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,33.35255593809029,51.666666666666686,46.10666666666668,0.0,49.8450341615422,0.38184568978336386,995.8254268749331,2499.896577777778,33.35255593809029,48.24917357494159,49.8450341615422,47.45124328164128,12.43753247303448,19.732046897391978,0.0,-1.1,9.236100170605994,-205.44227680278277,-515.5271575176138,-0.0,-0.0,359.1326826333001,0.0,0.733,0.01875149762318487,0.0,0,0.4783166935653317,48.37771722488888,-49.04780191846905,0.19643935533382062,9.114132285528637,0.0027431795494923363,44.757964622871945,1.2219560527866178
2025-01-01 05:04:00,2.827663228900275,0.21036460807520502,0.0,0.04712772048167125,0.003506076801253417,0.0,0.016038623484946956,2.499896577777778,0.31172802763754975,0.0,0.0,0.0,0.21036460807520502,0.0,1,0.03746206247047963,0.028096546852859717,On,0,0,Off,0.0027808257949561406,0.0,On,0.013257797689990814,0,On,0.031241883537276312,0,On,0.2430240816297938,0.1822680612223453,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,5319.240666666667,Lower On,2499.896577777778,1.0,33.70530053144398,51.666666666666686,46.10666666666668,0.0,49.81878289389492,0.3821138438255537,995.8254268749331,2499.896577777778,33.70530053144398,48.45557660821018,49.81878289389492,47.77397346536781,12.43753247303448,19.62839604575907,0.0,-1.1,9.236100170605994,-198.6153162832153,-511.3017055605192,-0.0,-0.0,359.1326826333001,0.0,0.733,0.018690800364216092,0.0,0,0.4767684165795763,48.37771722488888,-46.44629335599611,0.19773816256526827,9.066951994799602,0.0027436025854202417,44.72570046376383,1.2223883435992073
