Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 12:52:00,3.513098111740805,2.183703820777187,0.0,0.05855163519568008,0.03639506367961978,0.0,0.06090718988739824,0.0,0.7253798790536126,2.676811042799794,0.05,0.0,0.0,0.4400713641351047,1.7290491233087488,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4968.325417198105,20.61111111111117,1.9685376910661345,0.0,2.3659527094664603,0.31085833333333335,1,4657.467083864772,4657.467083864772,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.491000443686744,51.666666666666686,46.10666666666668,-0.0,50.73443283821761,0.04084050463305964,109.0413799003004,0.0,19.491000443686744,47.741409241169166,50.73443283821761,46.24489744264494,12.43753247303448,20.14531562997648,0.0,3.9,4217.098219744472,-1726.3431141800536,-0.0,-0.0,879.919092184668,754.9194306372741,2.0,0.0820366871519822,0.0,0,1.4797891255031497,131.99922844444444,95.19682454175201,0.22054124821244545,9.772487258881252,0.003161764487280113,82.88577551670033,1.219926190370484
2025-01-01 12:53:00,3.515572459064265,2.185302091257241,0.0,0.05859287431773775,0.03642170152095402,0.0,0.06090718988739824,0.0,0.7253798790536126,2.6792853901232543,0.05,0.0,0.0,0.4400713641351047,1.730647393788803,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4967.141064720849,20.61111111111117,1.9659810582042876,0.0,2.3684270567899213,0.31085833333333335,1,4656.282731387515,4656.282731387515,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.441722428348115,51.666666666666686,46.10666666666668,-0.0,50.728768852287295,0.04084050463305964,109.02525303792542,0.0,19.441722428348115,47.72337079841944,50.728768852287295,46.220671771485506,12.43753247303448,20.197618095497656,0.0,3.9,4206.339401097386,-1734.9451320168416,-0.0,-0.0,879.919092184668,755.4271856954448,2.0,0.08218087461204984,0.0,0,1.4823899988788227,131.99922844444444,94.22437620871129,0.2198672156446432,9.797150355669547,0.003162319395425288,82.68704735360838,1.2197082753714623
2025-01-01 12:54:00,3.517981812208911,2.1868583796451335,0.0,0.05863303020348185,0.03644763966075223,0.0,0.06090718988739824,0.0,0.7253798790536126,2.6816947432679004,0.05,0.0,0.0,0.4400713641351047,1.7322036821766953,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4965.988571334804,20.61111111111117,1.96349702514057,0.0,2.370836409934567,0.31085833333333335,1,4655.13023800147,4655.13023800147,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.393469976316794,51.666666666666686,46.10666666666668,-0.0,50.723110584934304,0.04084050463305964,109.00914245784892,0.0,19.393469976316794,47.70534153469634,50.723110584934304,46.19645700957736,12.43753247303448,20.248473346554512,0.0,3.9,4195.901749646369,-1743.3255500085343,-0.0,-0.0,879.919092184668,755.9229268564047,2.0,0.08232096306130664,0.0,0,1.484916933729748,131.99922844444444,93.31963613543195,0.21921505098203756,9.820348949459138,0.003162873072017535,82.48970130696043,1.2194964542178506
2025-01-01 12:55:00,3.5203292042392773,2.18837464510701,0.0,0.05867215340398795,0.0364729107517835,0.0,0.06090718988739824,0.0,0.7253798790536126,2.6840421352982666,0.05,0.0,0.0,0.4400713641351047,1.7337199476385718,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4964.866422077132,20.61111111111117,1.9610820219194158,0.0,2.373183801964933,0.31085833333333335,1,4654.008088743798,4654.008088743798,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.346193578009576,51.666666666666686,46.10666666666668,-0.0,50.71745788392834,0.04084050463305964,108.99304772663109,0.0,19.346193578009576,47.687321303785566,50.71745788392834,46.17225301371419,12.43753247303448,20.29795153992427,0.0,3.9,4185.7694271039245,-1751.4945650291909,-0.0,-0.0,879.919092184668,756.406842770073,2.0,0.08245715499503178,0.0,0,1.4873735826938188,131.99922844444444,92.47847787131596,0.2185836012020981,9.843473378879283,0.003163425523112466,82.29368116436326,1.219290429098133
2025-01-01 12:56:00,3.522617465808827,2.1898527160643804,0.0,0.058710291096813784,0.03649754526773967,0.0,0.06090718988739824,0.0,0.7253798790536126,2.6863303968678163,0.05,0.0,0.0,0.4400713641351047,1.7351980185959421,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4963.7732046889205,20.61111111111117,1.9587327263417613,0.0,2.375472063534483,0.31085833333333335,1,4652.914871355587,4652.914871355587,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.299847127543572,51.666666666666686,46.10666666666668,-0.0,50.71181060440789,0.04084050463305964,108.97696843181295,0.0,19.299847127543572,47.66930996648192,50.71181060440789,46.148059647518934,12.43753247303448,20.346118006191883,0.0,3.9,4175.927614359884,-1759.4617011072842,-0.0,-0.0,879.919092184668,756.8791248091962,2.0,0.08258963877408958,0.0,0,1.4897633434503945,131.99922844444444,91.69701859357947,0.21797179758093235,9.865203818234267,0.0031639767545453322,82.09893470834332,1.2190899228141172
2025-01-01 12:57:00,3.5248492512932024,2.191294307074531,0.0,0.05874748752155337,0.03652157178457552,0.0,0.06090718988739824,0.0,0.7253798790536126,2.6885621823521917,0.05,0.0,0.0,0.4400713641351047,1.736639609606093,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4962.70759649478,20.61111111111117,1.9564460330419187,0.0,2.3777038490188582,0.31085833333333335,1,4651.849263161446,4651.849263161446,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,19.254387493337845,51.666666666666686,46.10666666666668,-0.0,50.706168608373815,0.04084050463305964,108.96090418047456,0.0,19.254387493337845,47.65130739010861,50.706168608373815,46.12387678097602,12.43753247303448,20.393033858935112,0.0,3.9,4166.362421802107,-1767.2358971334231,-0.0,-0.0,879.919092184668,757.3399688745933,2.0,0.08271859039094115,0.0,0,1.4920893905758652,131.99922844444444,90.97163025608266,0.21737864541990726,9.88693150050966,0.0031645267719469738,81.90541315948013,1.2188946761917308
2025-01-01 12:58:00,7.026882267452109,2.192701031602618,0.0,0.11711470445753515,0.036545017193376966,0.0,0.06090718988739824,3.499855208888889,0.7253798790536126,2.6907399896222097,0.05,0.0,0.0,0.4400713641351047,1.7380463341341799,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4961.66835441044,20.61111111111117,1.954219029667826,0.0,2.3798816562888763,0.31085833333333335,1,4650.810021077106,4650.810021077106,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,19.377618806970887,51.666666666666686,46.10666666666668,-0.0,50.70053176424683,0.04084050463305964,108.94485459797498,3499.855208888889,19.377618806970887,47.63331344809721,50.70053176424683,46.0997042900224,12.43753247303448,20.43875646172187,0.0,3.9,4157.060803150988,-1774.825572885055,-0.0,-0.0,879.919092184668,757.789573936857,2.0,0.0828441748318328,0.0,0,1.4943547001149933,131.99922844444444,90.29892944093544,0.2168032159806079,9.9080091160407,0.003165075580757347,81.71307075806607,1.2187044460907275
2025-01-01 12:59:00,7.029008453307405,2.1940744119908144,0.0,0.11715014088845675,0.03656790686651357,0.0,0.06090718988739824,3.499855208888889,0.7253798790536126,2.692866175477505,0.05,0.0,0.0,0.4400713641351047,1.7394197145223764,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.001957916438230994,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4960.654307093871,20.61111111111117,1.9520489779643249,0.0,2.382007842144172,0.31085833333333335,1,4649.795973760537,4649.795973760537,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,19.66948188287428,51.666666666666686,46.10666666666668,-0.0,50.694913608414886,0.04084050463305964,108.92885822598224,3499.855208888889,19.66948188287428,48.10647982115508,50.694913608414886,46.812262927525175,12.43753247303448,20.48333979724591,0.0,3.9,4148.010483887526,-1782.238680303367,-0.0,-0.0,879.919092184668,758.2281422188803,2.0,0.08296654715980559,0.0,0,1.496562069116391,131.99922844444444,89.67576491235478,0.21624463996884455,9.929149641117,0.00316562318623726,81.52186444043471,1.2185190038273743
2025-01-01 13:00:00,7.0313201958818725,2.1954158874891445,0.0,0.11718866993136454,0.03659026479148574,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.6949429680793853,0.05,0.0,0.0,0.4400713641351047,1.7407611900207065,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4959.664348587183,20.61111111111117,1.949933298298796,0.0,2.384084634746052,0.31085833333333335,1,4648.806015253849,4648.806015253849,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,19.961676763471516,51.666666666666686,46.10666666666668,-0.0,50.689327677450976,0.04402288161745389,117.3996772643555,3499.855208888889,19.961676763471516,48.579607478632234,50.689327677450976,47.524747379222866,12.43753247303448,20.5268347680172,0.0,3.9,4139.434849122956,-1789.4827446132306,-0.0,-0.0,880.1540421572556,758.6558790435989,2.0,0.08308585340133182,0.0,0,1.498714131625791,131.99922844444444,89.09920299174736,0.2157021021279745,9.949014365765313,0.0031661695934787557,81.33175358081965,1.2183381338866885
2025-01-01 13:01:00,7.0333500983781345,2.196727074971356,0.0,0.11722250163963557,0.03661211791618926,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.696972870575647,0.05,0.0,0.0,0.4400713641351047,1.7420723775029177,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4958.697245682057,20.61111111111117,1.9478691570775708,0.0,2.3861145372423134,0.31085833333333335,1,4647.838912348723,4647.838912348723,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,20.25416385799305,51.666666666666686,46.10666666666668,-0.0,50.6835951732902,0.04402288161745389,117.38208347209569,3499.855208888889,20.25416385799305,49.05150532052153,50.6835951732902,48.23546039413719,12.43753247303448,20.569297670834867,0.0,3.9,4130.851305689121,-1796.5662710890902,-0.0,-0.0,880.1540421572556,759.0729926796529,2.0,0.08320225382478702,0.0,0,1.5008137785863498,131.99922844444444,88.56628893889803,0.2151747275285985,9.968316115469452,0.003166714807414434,81.14269088958581,1.21816159873966
2025-01-01 13:02:00,7.035334705690522,2.1980090046551215,0.0,0.11725557842817536,0.03663348341091869,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.698957477888035,0.05,0.0,0.0,0.4400713641351047,1.7433543071866833,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4957.7522013321,20.61111111111117,1.945854667966582,0.0,2.3880991445547015,0.31085833333333335,1,4646.893867998767,4646.893867998767,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,20.547326026438654,51.666666666666686,46.10666666666668,-0.0,50.67789465344582,0.04402288161745389,117.3645878438149,3499.855208888889,20.547326026438654,49.52336458343887,50.67789465344582,48.946099548435406,12.43753247303448,20.610765473706454,0.0,3.9,4122.486361735782,-1803.4946145722265,-0.0,-0.0,880.1540421572556,759.4796941889705,2.0,0.08331585521226544,0.0,0,1.5028629361482733,131.99922844444444,88.07473281865357,0.2146619091192065,9.987762459512304,0.0031672588327815534,80.95464914324981,1.2179892413658064
2025-01-01 13:03:00,7.037275916753873,2.1992629031311726,0.0,0.11728793194589789,0.03665438171885287,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.7008986889513857,0.05,0.0,0.0,0.4400713641351047,1.7446082056627346,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4956.828276565294,20.61111111111117,1.943887655415984,0.0,2.3900403556180527,0.31085833333333335,1,4645.96994323196,4645.96994323196,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,20.841132875114297,51.666666666666686,46.10666666666668,-0.0,50.67222600441993,0.04402288161745389,117.3471900311735,3499.855208888889,20.841132875114297,49.99518515886682,50.67222600441993,49.65666473609026,12.43753247303448,20.65128122651767,0.0,3.9,4114.330254202532,-1810.274206657236,-0.0,-0.0,880.1540421572556,759.8761972647263,2.0,0.08342678059516845,0.0,0,1.5048638235690202,131.99922844444444,87.62214213721862,0.21416296831922768,10.00669157720946,0.003167801674219557,80.76759387257974,1.2178208797974832
2025-01-01 13:04:00,7.0391755352035155,2.2004899354328398,0.0,0.11731959225339192,0.036674832257214,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.7027983074010278,0.05,0.0,0.0,0.4400713641351047,1.7458352379644018,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4955.924580605455,20.61111111111117,1.9419660600315138,0.0,2.3919399740676943,0.31085833333333335,1,4645.0662472721215,4645.0662472721215,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,21.135555605507562,51.666666666666686,46.10666666666668,-0.0,50.66658911724022,0.04402288161745389,117.3298896997214,3499.855208888889,21.135555605507562,50.466966942602276,50.66658911724022,50.367155855283315,12.43753247303448,20.69088571862453,0.0,3.9,4106.373767717668,-1816.911161718019,-0.0,-0.0,880.1540421572556,760.2627180751355,2.0,0.08353514640264738,0.0,0,1.5068185410137482,131.99922844444444,87.206306672976,0.21367726546998275,10.02443567057896,0.0031683433362318125,80.58149237125316,1.2176563417137314
2025-01-01 13:05:00,7.0410352754592544,2.201691208965918,0.0,0.1173505879243209,0.0366948534827653,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.7046580476567668,0.05,0.0,0.0,0.4400713641351047,1.7470365114974802,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4955.040267726817,20.61111111111117,1.9400879307507486,0.0,2.393799714323433,0.31085833333333335,1,4644.181934393483,4644.181934393483,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,21.436302562516758,51.666666666666686,46.10666666666668,-0.0,50.938709834530755,0.04402288161745389,118.16506316585888,3499.855208888889,21.436302562516758,50.938709834530755,50.93870983453076,50.938709834530755,12.43753247303448,20.729617629343284,0.0,3.9,4098.60817444386,-1823.4112968323304,-0.0,-0.0,880.1540421572556,760.6394751014548,2.0,0.08364106290966511,0.0,0,1.5087290776375122,131.99922844444444,86.82516139211761,0.21320419703833718,10.042394029667566,0.0031688838231922834,80.39631357583622,1.2174954637927937
2025-01-01 13:06:00,7.042856768190106,2.2028677770385374,0.0,0.11738094613650175,0.03671446295064229,0.0,0.061142139859985956,3.499855208888889,0.7253798790536126,2.7064795403876185,0.05,0.0,0.0,0.4400713641351047,1.7482130795700992,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4954.174534427918,20.61111111111117,1.9382514178041197,0.0,2.3956212070542855,0.31085833333333335,1,4643.316201094584,4643.316201094584,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Lower On,3499.855208888889,1.0,21.741648565606866,51.666666666666686,46.10666666666668,-0.0,51.41029330954447,0.04402288161745389,119.61241347906513,3499.855208888889,21.741648565606866,51.41029330954447,51.41029330954448,51.41029330954447,12.43753247303448,20.76751366323646,0.0,3.9,4091.0252040059722,-1829.7801496695383,-0.0,-0.0,880.1540421572556,761.0066892174211,2.0,0.0837446346399117,0.0,0,1.51059731885311,131.99922844444444,86.47677709033715,0.21274319310160344,10.059897796563948,0.003169423139351744,80.21202795906899,1.2173380911299205
2025-01-01 13:07:00,3.544786356413112,2.2040206420828996,0.0,0.059079772606885204,0.03673367736804833,0.0,0.061142139859985956,0.0,0.7253798790536126,2.708264337499514,0.05,0.0,0.0,0.4400713641351047,1.7493659446144614,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,HP On,4953.326616854256,20.61111111111117,1.9364547662987839,0.0,2.3974060041661804,0.31085833333333335,1,4642.468283520922,4642.468283520922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.879540868278156,51.666666666666686,46.10666666666668,-0.0,51.881630808314114,0.04402288161745389,121.05900885955478,0.0,21.879540868278156,51.88163080831411,51.881630808314114,51.881630808314114,12.43753247303448,20.804608673425225,0.0,3.9,4083.617013703291,-1836.0229948241051,-0.0,-0.0,880.1540421572556,761.3645825486741,2.0,0.08384596073282434,0.0,0,1.5124250529514418,131.99922844444444,86.15934951588483,0.2122937150616416,10.076965749781213,0.0031699612888435916,80.02860743327736,1.2171840767068334
2025-01-01 13:08:00,0.8365220189135985,0.45465469746843806,0.0,0.013942033648559974,0.007577578291140634,0.0,0.061142139859985956,0.0,0.7253798790536126,0.0,0.05,0.0,0.0,0.4400713641351047,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4642.468283520922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.840128655155738,51.666666666666686,46.10666666666668,-0.0,51.87582923376544,0.04402288161745389,121.04120308139456,0.0,21.840128655155738,51.86157058038482,51.87582923376544,51.85444125369452,12.43753247303448,20.84093577453456,0.0,3.9,-876.1196266012236,-1842.1448588144003,-0.0,-0.0,880.1540421572556,761.7133797794171,2.0,0.08394513527945292,0.0,0,1.5142139771598975,131.99922844444444,85.87119005592092,0.2118552535589952,10.094309843723275,0.003170498275689301,79.84602526243663,1.2170332809059499
2025-01-01 13:09:00,0.8365220189135985,0.45465469746843806,0.0,0.013942033648559974,0.007577578291140634,0.0,0.061142139859985956,0.0,0.7253798790536126,0.0,0.05,0.0,0.0,0.4400713641351047,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4642.468283520922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,21.923304235373564,51.666666666666686,46.10666666666668,-0.0,51.870031650572315,0.04402288161745389,121.0234095532177,0.0,21.923304235373564,51.841518382521244,51.870031650572315,51.82726174849571,12.43753247303448,20.703197281918595,0.0,3.9,-848.4999600126799,-1818.9763263642417,-0.0,-0.0,880.1540421572556,762.0533069957978,2.0,0.08356882028856437,0.0,0,1.507425955231988,131.99922844444444,90.32232419430606,0.2136956558879742,10.032950125526092,0.0031710341038035487,79.85749505559039,1.2176033504225512
2025-01-01 13:10:00,0.8365220189135985,0.45465469746843806,0.0,0.013942033648559974,0.007577578291140634,0.0,0.061142139859985956,0.0,0.7253798790536126,0.0,0.05,0.0,0.0,0.4400713641351047,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4642.468283520922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,22.003034799547407,51.666666666666686,46.10666666666668,-0.0,51.864219838660546,0.04402288161745389,121.00557235527398,0.0,22.003034799547407,51.82145700883442,51.864219838660546,51.80007559392136,12.43753247303448,20.570341357496165,0.0,3.9,-822.4319407767972,-1796.7405167322502,-0.0,-0.0,880.1540421572556,762.3845917648448,2.0,0.08320511387599026,0.0,0,1.5008653685860909,131.99922844444444,94.15453379819729,0.2154890715230511,9.974042087250936,0.0031715697579835964,79.8651170891843,1.2181537048046136
2025-01-01 13:11:00,0.8365220189135985,0.45465469746843806,0.0,0.013942033648559974,0.007577578291140634,0.0,0.061142139859985956,0.0,0.7253798790536126,0.0,0.05,0.0,0.0,0.4400713641351047,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.03865888740698842,0.028994165555241307,On,0.0,0,Off,0.0021928664108187136,0.0,On,0.05894927344916724,0,On,0.13861806020680606,0,On,0.548102931439818,0.4110771985798634,On,Off,0.0,20.61111111111117,0.0,0.0,0.0,0.0,0,0.0,4642.468283520922,0.0,Off,0.0,21.61111111111117,0,0.0,0.05,0.0,0.0,0,0,0,6247.103804444445,Off,0.0,0.0,22.079510583766037,51.666666666666686,46.10666666666668,-0.0,51.85839431178333,0.04402288161745389,120.9876930643381,0.0,22.079510583766037,51.80138694893219,51.85839431178333,51.77288326750662,12.43753247303448,20.442098357782537,0.0,3.9,-797.4074264453399,-1775.3808183996423,-0.0,-0.0,880.1540421572556,762.7074629624559,2.0,0.08285335050405222,0.0,0,1.494520212161382,131.99922844444444,97.81934979704674,0.21723747045500377,9.917449795213694,0.003172105221261016,79.86910508790783,1.2186854091172719
