Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 12:54:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.51452846233978,51.666666666666686,46.10666666666668,0.0,49.77785296988721,0.0,0.0,0.0,35.51452846233978,49.82910692618172,49.85473390432898,49.77785296988721,12.43753247303448,19.303008976560832,0.0,3.9,383.535044506578,-270.4536201674332,-0.0,-62.248943615653864,93.4026518479363,2930.633097607287,0.0,0.013554901983492131,0.0,0.003119863319868848,0.4253430187901374,0.0,622.8349564417288,0.22644191445254525,9.299499121227116,0.003080575955391048,-1.1165174009953467,1.2234996440916084
2025-01-01 12:55:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.47998901262858,51.666666666666686,46.10666666666668,0.0,49.77258584183528,0.0,0.0,0.0,35.47998901262858,49.824122759649235,49.849891218556216,49.77258584183528,12.43753247303448,19.327702960994245,0.0,3.9,382.5749645670667,-271.10309618499366,-0.0,-63.281250097000814,93.4026518479363,2932.9145799835555,0.0,0.013565704728331828,0.0,0.003166525081181094,0.42680883411498793,0.0,623.5566590011249,0.22609319675700681,9.31073568649455,0.003080565415790293,-1.1229901167373626,1.2233963514071213
2025-01-01 12:56:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.44554062062857,51.666666666666686,46.10666666666668,0.0,49.76732391066267,0.0,0.0,0.0,35.44554062062857,49.81914344043914,49.84505320532739,49.76732391066267,12.43753247303448,19.352323539298677,0.0,3.9,381.57217520952094,-271.75126156209035,-0.0,-64.31125478860373,93.4026518479363,2935.237443968288,0.0,0.013576471962510777,0.0,0.003212937973102558,0.42826739542052233,0.0,624.2320397122787,0.2257461095496564,9.321928295353974,0.0030805548141939485,-1.1294209450408275,1.2232933832055288
2025-01-01 12:57:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.41118492060968,51.666666666666686,46.10666666666668,0.0,49.76206716275721,0.0,0.0,0.0,35.41118492060968,49.81416895577227,49.8402198522798,49.76206716275721,12.43753247303448,19.37686929410684,0.0,3.9,380.63227129378896,-272.39807311731096,-0.0,-65.33889104455653,93.4026518479363,2937.6012195529374,0.0,0.013587203099130906,0.0,0.003259100817912345,0.4297186576945114,0.0,624.9665836077202,0.22540066627456293,9.333076209584707,0.003080544150989845,-1.135809685827725,1.2231907452537687
2025-01-01 12:58:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.37691736519819,51.666666666666686,46.10666666666668,0.0,49.75681558426405,0.0,0.0,0.0,35.37691736519819,49.80919929264006,49.83539114682807,49.75681558426405,12.43753247303448,19.40134412084248,0.0,3.9,379.64987474889676,-273.0436277474849,-0.0,-66.36431474520533,93.4026518479363,2940.0054042795773,0.0,0.013597899873546385,0.0,0.0033050224043916824,0.4311628893885609,0.0,625.6551653936507,0.2250568058686377,9.344181536041042,0.0030805334265679002,-1.1421576416841979,1.2230884211038238
2025-01-01 12:59:00,0.1464806566560124,0.07721942239946877,0.0,0.0024413442776002065,0.0012869903733244796,0.0,0.011267082530893374,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.0026738709566885965,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.34273953315719,51.666666666666686,46.10666666666668,0.0,49.75156916200436,0.0,0.0,0.0,35.34273953315719,49.80423443867216,49.83056707700607,49.75156916200436,12.43753247303448,19.42574665011998,0.0,3.9,378.72978183376443,-273.68788369693743,-0.0,-67.38746145660393,93.4026518479363,2942.449465343685,0.0,0.01360856171893909,0.0,0.003350701594559063,0.43260004701632426,0.0,626.4024751393695,0.22471454129091184,9.355904941783788,0.0030805226413057342,-1.1484646197395114,1.2229864163263702
2025-01-01 13:00:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.3086468760329,51.666666666666686,46.10666666666668,0.0,49.74632788256487,0.0,0.0,0.0,35.3086468760329,49.79927438127666,49.825747630632556,49.74632788256487,12.43753247303448,19.450080778761425,0.0,3.9,378.0881595639697,-274.33093832495985,-0.0,-68.4084876474346,93.72351636273893,2944.932840160835,0.0,0.013619190368930233,0.0,0.0033961470835542893,0.43403039659657977,0.0,627.1040691736252,0.22437381190094824,9.366926516818669,0.0030805117955829795,-1.1547319099598958,1.2228847144793384
2025-01-01 13:01:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.2746224767176,51.666666666666686,46.10666666666668,0.0,49.74109173320854,0.0,0.0,0.0,35.2746224767176,49.79431910849995,49.82093279614566,49.74109173320854,12.43753247303448,19.474361034860202,0.0,3.9,377.18594093752006,-274.97317073446425,-0.0,-69.42799685187758,93.72351636273893,2947.4549369323868,0.0,0.013629792196270356,0.0,0.0034413872712266,0.4354548251152783,0.0,627.8635921611229,0.22403440932606644,9.377914689606051,0.0030805008897670815,-1.1609637731501543,1.222783254707326
2025-01-01 13:02:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.24068084118993,51.666666666666686,46.10666666666668,0.0,49.7358607037129,0.0,0.0,0.0,35.24068084118993,49.78936861076264,49.81612256428751,49.7358607037129,12.43753247303448,19.498574941113855,0.0,3.9,376.2414449398078,-275.61424616597475,-0.0,-70.44545922885712,93.72351636273893,2950.0151352347743,0.0,0.013640361779486392,0.0,0.0034864001515546297,0.4368726329467841,0.0,628.5776339719008,0.22369650225656598,9.388862799109429,0.0030804899241848316,-1.1671568712771072,1.222682089023818
2025-01-01 13:03:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.206823462868485,51.666666666666686,46.10666666666668,0.0,49.7306347816996,0.0,0.0,0.0,35.206823462868485,49.78442287644951,49.81131692382447,49.7306347816996,12.43753247303448,19.522721202228613,0.0,3.9,375.35818537468356,-276.2541251076629,-0.0,-71.46081381319419,93.72351636273893,2952.6127865616086,0.0,0.01365089858253245,0.0,0.003531184635194028,0.43828377863033996,0.0,629.3496079328016,0.22336010295114353,9.399770171164633,0.0030804788991951387,-1.173311020971585,1.2225812226975814
2025-01-01 13:04:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.17304579628663,51.666666666666686,46.10666666666668,0.0,49.725413954568474,0.0,0.0,0.0,35.17304579628663,49.77948189373578,49.80651586331943,49.725413954568474,12.43753247303448,19.546803713259873,0.0,3.9,374.4325088412512,-276.8929056747309,-0.0,-72.47421799789818,93.72351636273893,2955.2472149113923,0.0,0.013661404333840844,0.0,0.003575749235739875,0.43968852342148845,0.0,630.0761161511414,0.22302515162261236,9.410638908387245,0.003080467815158823,-1.179427487493605,1.2224806393161989
2025-01-01 13:05:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.13934933931837,51.666666666666686,46.10666666666668,0.0,49.72019821039514,0.0,0.0,0.0,35.13934933931837,49.774545651434565,49.80171937195428,49.72019821039514,12.43753247303448,19.570821175394112,0.0,3.9,373.56756260355166,-277.5305484254822,-0.0,-73.4856108748531,93.72351636273893,2957.9177173504268,0.0,0.013671878494922999,0.0,0.003620092810344966,0.441086824432403,0.0,630.860205541148,0.2226916607635549,9.4214683342367,0.003080456672424735,-1.1855060803920443,1.2223803441676104
2025-01-01 13:06:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.10572957667225,51.666666666666686,46.10666666666668,0.0,49.714987537032734,0.0,0.0,0.0,35.10572957667225,49.76961413814878,49.7969274387068,49.714987537032734,12.43753247303448,19.594777458287982,0.0,3.9,372.6600115553031,-278.1671512159235,-0.0,-74.49514928349485,93.72351636273893,2960.6235663999655,0.0,0.01368232278085159,0.0,0.0036642237361567886,0.4424789390973151,0.0,631.5987956919824,0.22235957136309095,9.432260536304453,0.0030804454713436987,-1.1915480455552658,1.2222803209570041
2025-01-01 13:07:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.07218802122548,51.666666666666686,46.10666666666668,0.0,49.70978192300569,0.0,0.0,0.0,35.07218802122548,49.764687343115014,49.79214005316968,49.70978192300569,12.43753247303448,19.618671250678364,0.0,3.9,371.81269556185816,-278.802674431095,-0.0,-75.50277198872222,93.72351636273893,2963.3640033386746,0.0,0.01369273664683627,0.0,0.0037081408026565007,0.4438648226414714,0.0,632.3946256189365,0.22202889626348266,9.443682108945774,0.003080434212254744,-1.197553183239572,1.2221805750286172
2025-01-01 13:08:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.03872019398797,51.666666666666686,46.10666666666668,0.0,49.70458135661374,0.0,0.0,0.0,35.03872019398797,49.75976525535755,49.78735720472947,49.70458135661374,12.43753247303448,19.642506391408517,0.0,3.9,370.9495573168274,-279.43721551357964,-0.0,-76.50863503517066,93.72351636273893,2966.1382496215133,0.0,0.013703121792287424,0.0,0.0037518522438814636,0.44524472844910656,0.0,633.1718915028388,0.22169957729265927,9.454401294503466,0.0030804228954989603,-1.2035227188648556,1.2220810902275734
2025-01-01 13:09:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,35.005326135058276,51.666666666666686,46.10666666666668,0.0,49.69938582682249,0.0,0.0,0.0,35.005326135058276,49.75484786452925,49.78257888338264,49.69938582682249,12.43753247303448,19.666282835496276,0.0,3.9,370.066396869042,-280.07076875648016,-0.0,-77.51273087204807,93.72351636273893,2968.9455002234427,0.0,0.013713478223053724,0.0,0.0037953591213494347,0.4466186837468024,0.0,633.9263801348313,0.22137161005352393,9.46508463310493,0.0030804115214058273,-1.2094567962500267,1.2219818666178004
2025-01-01 13:10:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,34.97200597298474,51.666666666666686,46.10666666666668,0.0,49.694195322591746,0.0,0.0,0.0,34.97200597298474,49.74993516027735,49.777805079120164,49.694195322591746,12.43753247303448,19.69000046216189,0.0,3.9,369.24400912351757,-280.7033264405861,-0.0,-78.51504875809069,93.72351636273893,2971.7849259925742,0.0,0.013723805911921856,0.0,0.0038386623485532063,0.4479867111419411,0.0,634.7388679594554,0.22104499121161786,9.475732076857497,0.0030804000903035837,-1.2153555374176759,1.2218829045797288
2025-01-01 13:11:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,34.938755221368446,51.666666666666686,46.10666666666668,0.0,49.68900983286235,0.0,0.0,0.0,34.938755221368446,49.745027132231044,49.773035781915404,49.68900983286235,12.43753247303448,19.713663117026773,0.0,3.9,368.40536853420235,-281.3349867778443,-0.0,-79.51574575535547,93.72351636273893,2974.6556741962127,0.0,0.013734106558020296,0.0,0.0038817700484115735,0.44934906117713336,0.0,635.5325847046631,0.22071966309780733,9.486345697105858,0.0030803886025194353,-1.2212201525525548,1.221784187946574
2025-01-01 13:12:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,34.90557396978989,51.666666666666686,46.10666666666668,0.0,49.683829347242124,0.0,0.0,0.0,34.90557396978989,49.74012377064916,49.76827098235268,49.683829347242124,12.43753247303448,19.73727071331304,0.0,3.9,367.5461535114332,-281.96574324851167,-0.0,-80.51481292345413,93.72351636273893,2977.5568690903847,0.0,0.013744380147331953,0.0,0.003924683131936136,0.45070575673308216,0.0,636.3031933206601,0.22039562221144002,9.497596367232422,0.0030803770583691104,-1.2270507639933474,1.2216857169650062
2025-01-01 13:13:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,34.87246240804222,51.666666666666686,46.10666666666668,0.0,49.67865385532572,0.0,0.0,0.0,34.87246240804222,49.73522506577794,49.763510671004056,49.67865385532572,12.43753247303448,19.760823078192793,0.0,3.9,366.7470135698802,-282.59558703524857,-0.0,-81.51223768352216,93.72351636273893,2980.4876124302364,0.0,0.013754626628378378,0.0,0.003967402346026854,0.45205681554872923,0.0,637.1313219259121,0.22007286624316386,9.508142922415107,0.003080365458167294,-1.232847469813834,1.2215874922406478
2025-01-01 13:14:00,0.14680152117081502,0.07721942239946877,0.0,0.0024466920195135838,0.0012869903733244796,0.0,0.011587947045696005,0.0,0.08521357412511901,0.0,0.05,0.0,0.0,0.0,0.06263608906613544,0,0.01458333333333334,1,0.039543288163284056,0.029657466122463033,On,0,0,Off,0.002994735471491228,0.0,On,0.008593211574204777,0,On,0.0016987887036050756,0,On,0.04397149725822988,0.0329786229436724,On,0,0,Off,Off,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0,0.0,3531.213817777778,Off,0.0,20.000000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0,0.0,3324.9957853610254,Off,0.0,0.0,34.83941612232926,51.666666666666686,46.10666666666668,0.0,49.67348334667974,0.0,0.0,0.0,34.83941612232926,49.73033100783701,49.75875483841565,49.67348334667974,12.43753247303448,19.78432399548234,0.0,3.9,365.93098402066323,-283.22461526823565,-0.0,-82.50817518897355,93.72351636273893,2983.4469840300135,0.0,0.013764847670265387,0.0,0.00400993558399641,0.45340248154402624,0.0,637.9402581151335,0.21975133894298732,9.518657581373875,0.0030803538022278593,-1.2386114469122114,1.2214894978803994
