Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 02:06:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,76.49900223328402,51.666666666666686,46.10666666666668,0.0,48.1984724123078,0.0,0.0,0.0,119.52969098950628,47.92248484897968,48.1984724123078,47.78449106731562,12.43753247303448,19.41999811562244,-0.0800018843776158,2.2,6610.726301422752,-2763.344768470764,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12287433169857759,0.0,0,1.7158784996945602,65.99961422222222,-41.76244341647879,0.19172300440571025,8.840373090993628,0.00262284202227746,-38.77657139140716,1.224537095051639
2025-01-01 02:07:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,76.13115248356436,51.666666666666686,46.10666666666668,0.0,48.181445602861494,0.0,0.0,0.0,118.9549257555693,47.90659275250576,48.181445602861494,47.7691663273279,12.43753247303448,19.54116764566386,0.0,2.2,6575.806508179531,-2794.202310751134,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12337827843987731,0.0,0,1.7229158635315294,65.99961422222222,-45.82469437932981,0.19026915424212124,8.89587661039621,0.002622641803061499,-39.075912151892155,1.2240303039520934
2025-01-01 02:08:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,75.77455206625937,51.666666666666686,46.10666666666668,0.0,48.164500546802536,0.0,0.0,0.0,118.39773760353027,47.89077707407051,48.164500546802536,47.753915337704505,12.43753247303448,19.658221179696547,0.0,2.2,6542.054671380215,-2824.1414854403847,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12386415792310988,0.0,0,1.7297009271587045,65.99961422222222,-49.6373564893954,0.18887582069639136,8.949727758371017,0.0026224399546897364,-39.36043694248656,1.223541132527138
2025-01-01 02:09:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,75.42867445955689,51.666666666666686,46.10666666666668,0.0,48.147634762470496,0.0,0.0,0.0,117.85730384305764,47.875035476709115,48.147634762470496,47.738735833828436,12.43753247303448,19.77135260868358,0.0,2.2,6509.416205579683,-2853.1984671048253,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12433287709030605,0.0,0,1.7362463555672965,65.99961422222222,-53.218840625486365,0.18753945016433865,9.00204930890402,0.0026222365553059215,-39.6308826026856,1.2230687293992393
2025-01-01 02:10:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,75.09302278192433,51.666666666666686,46.10666666666668,0.0,48.13084588429233,0.0,0.0,0.0,117.33284809675678,47.85936573283775,48.13084588429233,47.72362565711047,12.43753247303448,19.880744886365875,0.0,2.2,6477.843133993985,-2881.4079197338874,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12478528724505085,0.0,0,1.7425640367854893,65.99961422222222,-56.582459582122894,0.18625674743436713,9.052224016831026,0.0026220316792628156,-39.88794151377675,1.222612292784854
2025-01-01 02:11:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.76712750031099,51.666666666666686,46.10666666666668,0.0,48.11413165624817,0.0,0.0,0.0,116.82363671923592,47.84376571809601,48.11413165624817,47.708582749019925,12.43753247303448,19.98657087726302,0.0,2.2,6447.289508682148,-2908.8030849439974,-0.0,-0.0,221.64268630144764,0.0,1.0,0.1252221886502449,0.0,0,1.7486651460838727,65.99961422222222,-59.74091968384956,0.18502465180766503,9.101087553363396,0.002621825397344175,-40.132265192688166,1.2221710665676426
2025-01-01 02:12:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.45054463929918,51.666666666666686,46.10666666666668,0.0,48.09748992584232,0.0,0.0,0.0,116.32897599890497,47.82823340566546,48.09748992584232,47.69360514557703,12.43753247303448,20.088994018382124,0.0,2.2,6417.711717156476,-2935.415836546758,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12564433422865948,0.0,0,1.7545601976518403,65.99961422222222,-62.70595960676131,0.18384031703794038,9.14800399372957,0.002621617776969154,-40.36446720349275,1.2217443371913461
2025-01-01 02:13:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.14285410609004,51.666666666666686,46.10666666666668,0.0,48.08091863846894,0.0,0.0,0.0,115.8482095407657,47.81276686096027,48.08091863846894,47.67869097220594,12.43753247303448,20.188168938195155,0.0,2.2,6389.068245970679,-2961.2767364191136,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12605243297861693,0.0,0,1.7602590922958576,65.99961422222222,-65.48853092020289,0.18270109318189126,9.193061943168562,0.0026214088823826175,-40.585125847159844,1.2213314307670637
2025-01-01 02:14:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,73.8436581578307,51.666666666666686,46.10666666666668,0.0,48.064415832147006,0.0,0.0,0.0,115.38071587161048,47.79736423666574,48.064415832147006,47.66383843892512,12.43753247303448,20.284242022881653,0.0,2.2,-2832.871285703848,-2986.4150876716844,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12644715307668183,0.0,0,1.7657711607669875,65.99961422222222,-68.09888433361154,0.18160451030001246,9.237090657303792,0.002621198774832375,-40.79478660906864,1.220931710432607
2025-01-01 02:15:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,74.22096929420498,51.666666666666686,46.10666666666668,0.0,48.04797963259308,0.0,0.0,0.0,115.97026452219527,47.782023768095286,48.04797963259308,47.649045835846394,12.43753247303448,20.12824626267576,0.0,2.2,-2785.956347695744,-2945.640440657453,-0.0,-0.0,221.64268630144764,0.0,1.0,0.1258059321399727,0.0,0,1.7568168315458756,65.99961422222222,-61.95859333973915,0.18335033062178974,9.165294739848878,0.0026209875127344968,-40.23245595663168,1.2215812842319682
2025-01-01 02:16:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,74.58331450883557,51.666666666666686,46.10666666666668,0.0,48.03146099784333,0.0,0.0,0.0,116.53642892005558,47.766604915953735,48.03146099784333,47.63417687500895,12.43753247303448,19.97774972782299,0.0,2.2,-2741.7366352918657,-2906.5156011508734,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12518579906651672,0.0,0,1.7481569837730884,65.99961422222222,-56.86372044243984,0.18505223807807786,9.09560736566217,0.002620779273542434,-39.6878744130521,1.2222086175057851
2025-01-01 02:17:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,74.9314861443051,51.666666666666686,46.10666666666668,0.0,48.014863227541106,0.0,0.0,0.0,117.08044710047672,47.75111078929959,48.014863227541106,47.61923457017883,12.43753247303448,19.832460230640674,0.0,2.2,-2699.3236289524366,-2868.942886754149,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12458569665353733,0.0,0,1.7397768541413592,65.99961422222222,-52.02342849973492,0.18671186213331717,9.028622248097973,0.002620573958488198,-39.16015746321041,1.2228148602258284
2025-01-01 02:18:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,75.26617396720151,51.666666666666686,46.10666666666668,0.0,47.998189446651395,0.0,0.0,0.0,117.60339682375235,47.73554433258806,47.998189446651395,47.604221775556404,12.43753247303448,19.692123648150044,0.0,2.2,-2658.6746693862838,-2832.8366204394692,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12400471104385104,0.0,0,1.7316636810928325,65.99961422222222,-47.48073524826215,0.1883305499477611,8.96348056670682,0.0026203714738793336,-38.64853367424561,1.2234010103749753
2025-01-01 02:19:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,75.58803155946792,51.666666666666686,46.10666666666668,0.0,47.981442628065345,0.0,0.0,0.0,118.10629931166862,47.719908346980546,47.981442628065345,47.58914120643815,12.43753247303448,19.556499199664394,0.0,2.2,-2619.688025665406,-2798.116458817248,-0.0,-0.0,221.64268630144764,0.0,1.0,0.1234419713658865,0.0,0,1.7238053033421963,65.99961422222222,-43.21425314960568,0.18990963174357,8.900070071813616,0.00262017173045892,-38.15226935223333,1.2239680162010893
2025-01-01 02:20:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,75.8976742361098,51.666666666666686,46.10666666666668,0.0,47.96462560057751,0.0,0.0,0.0,118.59011599392154,47.704205497861636,47.96462560057751,47.5739954465037,12.43753247303448,19.42536023040241,-0.07463976959764551,2.2,-2582.2725690770185,-2764.707411722739,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12289665407558249,0.0,0,1.7161902205091135,65.99961422222222,-39.207843655727316,0.1914503998181825,8.839004311568086,0.0026199746431760816,-37.67067135954545,1.2245167723660995
2025-01-01 02:21:00,0.1628745902099737,0.10572575723179174,0.0,0.0027145765034995613,0.0017620959538631957,0.0,0.017356872675347197,0.1455177175346265,0.0,0.0,0.0,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,9112.460057777778,Off,0.0,0,76.19568201429288,51.666666666666686,46.10666666666668,0.0,47.947741057321586,0.0,0.0,0.0,119.05575314733262,47.68843832278885,47.947741057321586,47.55878695552248,12.43753247303448,19.29849311283367,-0.20150688716638854,2.2,-2546.34287884998,-2732.5393917484607,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12236797943347674,0.0,0,1.7088075439225316,65.99961422222222,-35.44617340296693,0.19295411014065303,8.780171888295644,0.0026197801309437987,-37.203084104538604,1.2250481240011644
2025-01-01 02:22:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,76.48260202517106,51.666666666666686,46.10666666666668,0.0,47.93079156355162,0.0,0.0,0.0,119.50406566432979,47.672609238825444,47.93079156355162,47.54351807646236,12.43753247303448,19.17569635518513,-0.32430364481492546,2.2,6682.371623382651,-2701.5468348743875,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12185520873707768,0.0,0,1.7016469579721405,65.99961422222222,-31.915055052956376,0.19442198260437035,8.722755906036944,0.002619588116415246,-36.7488871262357,1.2255628699537768
2025-01-01 02:23:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,76.09056145198517,51.666666666666686,46.10666666666668,0.0,47.91377956389174,0.0,0.0,0.0,118.89150226872682,47.6567205493723,47.91377956389174,47.52819104211259,12.43753247303448,19.30588544772452,-0.1941145522755363,2.2,6644.2512784928895,-2734.409640985456,-0.0,-0.0,221.64268630144764,0.0,1.0,0.1223988148185435,0.0,0,1.7092381446308689,65.99961422222222,-37.17259383164959,0.1928373208741574,8.782765798189452,0.002619398525775204,-37.0771126277122,1.2250174409895482
2025-01-01 02:24:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,75.71098274040297,51.666666666666686,46.10666666666668,0.0,47.89685463985347,0.0,0.0,0.0,118.29841053187964,47.64091330342076,47.89685463985347,47.5129426352044,12.43753247303448,19.431511674539195,-0.06848832546086214,2.2,6608.123227979474,-2766.270973155378,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12292225998912762,0.0,0,1.7165477942668688,65.99961422222222,-41.43931217514282,0.19132131296690935,8.841569924465853,0.0026192071566242077,-37.38909451298886,1.224491594615658
2025-01-01 02:25:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,75.3432198218188,51.666666666666686,46.10666666666668,0.0,47.88001404246127,0.0,0.0,0.0,117.72378097159189,47.62518491211212,47.88001404246127,47.49777034693755,12.43753247303448,19.55281322878159,0.0,2.2,6573.155370589986,-2797.1752300742405,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12342665994389096,0.0,0,1.7235914870028624,65.99961422222222,-45.502912645769,0.1898695747229249,8.897158470779164,0.002619014094342258,-37.68571766966272,1.2239842849188556
2025-01-01 02:26:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.98671901577703,51.666666666666686,46.10666666666668,0.0,47.8632551651736,0.0,0.0,0.0,117.1667484621516,47.60953292080363,47.8632551651736,47.48267179861865,12.43753247303448,19.66999400542308,0.0,2.2,6539.356957755053,-2827.1597107775833,-0.0,-0.0,221.64268630144764,0.0,1.0,0.1239129745920164,0.0,0,1.730382627489811,65.99961422222222,-49.316844777358625,0.18847829542568956,8.951092432399598,0.0026188194197632178,-37.96774876678958,1.2234946143870205
2025-01-01 02:27:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.64095343273705,51.666666666666686,46.10666666666668,0.0,47.84657552352408,0.0,0.0,0.0,116.62648973865164,47.5939549898755,47.84657552352408,47.46764472305121,12.43753247303448,19.783248029814168,0.0,2.2,6506.673374590187,-2856.260617859229,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12438211144437604,0.0,0,1.7369338886625105,65.99961422222222,-52.89952086057836,0.18714392518599288,9.00349468765463,0.0026186232097888543,-38.23591300933903,1.2230217310567688
2025-01-01 02:28:00,0.2446053594407429,0.10572575723179174,0.37869937219225247,0.004076755990679049,0.0017620959538631957,0.0063116562032042075,0.017356872675347197,0.1455177175346265,0.08173076923076923,0.0,0.37869937219225247,0.0,0.10572575723179174,0,1,0,0,Off,0,0,Off,0,0,Off,0.03766027444122292,0.02824520583091718,On,0,0,Off,0.004734311266447367,0.0,On,0.01262256140889983,0,On,0.004550041225570806,0,On,0.10330740186783278,0.07748055140087456,On,0,0,Off,On,9194.190827008548,20.000000000000057,0.8210470437277402,0.0,11.098584578546363,0.08173076923076923,1,9112.460057777778,9112.460057777778,Off,0.0,0,74.30542583048383,51.666666666666686,46.10666666666668,0.0,47.82997274921481,0.0,0.0,0.0,116.10222786013098,47.57844888916531,47.82997274921481,47.452686959140564,12.43753247303448,19.892758387543438,0.0,2.2,6475.056612471386,-2884.5126438218226,-0.0,-0.0,221.64268630144764,0.0,1.0,0.12483492235681282,0.0,0,1.7432571662611491,65.99961422222222,-56.264257016786985,0.18586317221700197,9.053747233258921,0.002618425537592873,-38.49089186532021,1.2225648325731189
