Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.651012292116434,51.666666666666686,46.10666666666668,0.0,50.16731350170195,0.0,0.0,0.0,38.651012292116434,50.07580859240615,50.16731350170195,50.03005613775825,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.9707209328594,16.858132679557087,0,2.8,100.57652283674287,-614.1564949249207,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033522296209378744,0.0,0,0.46812207668537253,329.86607188266663,4.069786610145138,0.3056690060123437,8.730815606424745,0.0035651867675945913,134.1230970720887,1.234652623589061
2025-01-01 00:11:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.6465097663618,51.666666666666686,46.10666666666668,0.0,50.16154829435301,0.0,0.0,0.0,38.6465097663618,50.070384246645304,50.16154829435301,50.02480222279145,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.9673044935325,16.856568167988563,0,2.8,100.52938368494631,-614.0603321346113,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.03352077787273273,0.0,0,0.46810087387458055,329.86607188266663,3.926484668039112,0.30575792153998,8.730540868420205,0.003565873625791678,134.05574199342897,1.2346587734995929
2025-01-01 00:12:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.64208656798441,51.666666666666686,46.10666666666668,0.0,50.155783832385396,0.0,0.0,0.0,38.64208656798441,50.06496053277622,50.155783832385396,50.01954888297164,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.970977472312,16.85493611011928,0,2.8,100.49072953896189,-613.9600238525479,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033519193964080485,0.0,0,0.4680787553835638,329.86607188266663,3.7875222399913464,0.305848133575595,8.730758838947427,0.0035665601356369035,133.9886831150467,1.2346652113077587
2025-01-01 00:13:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.637739106170734,51.666666666666686,46.10666666666668,0.0,50.150020103983195,0.0,0.0,0.0,38.637739106170734,50.05953743966598,50.150020103983195,50.01429610750738,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.9664893746008,16.853239581047877,0,2.8,100.46046768299391,-613.8557598515481,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033517547465415166,0.0,0,0.4680557628543631,329.86607188266663,3.652996383023547,0.30593958372135005,8.730941808468145,0.003567246298490597,133.92190922898934,1.234671923929851
2025-01-01 00:14:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.633463950045886,51.666666666666686,46.10666666666668,0.0,50.14425709786435,0.0,0.0,0.0,38.633463950045886,50.05411495668558,50.14425709786435,50.0090438860962,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.9691349377563,16.851481518999115,0,2.8,100.43783520369766,-613.7477214742939,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033515841225949215,0.0,0,0.4680319360748032,329.86607188266663,3.522325526473125,0.3060322161770644,8.730562480232535,0.0035679321156631798,133.85540961798984,1.2346788988647255
2025-01-01 00:15:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.62925784116221,51.666666666666686,46.10666666666668,0.0,50.1384948032569,0.0,0.0,0.0,38.62925784116221,50.048693073687524,50.1384948032569,50.003792208902844,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.971300162151,16.849664714424698,0,2.8,100.42225450907523,-613.636080961958,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.0335140779515414,0.0,0,0.4680073128308464,329.86607188266663,3.395104319514733,0.30612597795384233,8.730680186684442,0.0035686175884173405,133.7891740974904,1.2346861242401825
2025-01-01 00:16:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.62511767906983,51.666666666666686,46.10666666666668,0.0,50.13273320987331,0.0,0.0,0.0,38.62511767906983,50.04327178098161,50.13273320987331,49.99854106653577,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.9653770062355,16.847791822437372,0,2.8,100.4133711436101,-613.5210022172695,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033512260216767606,0.0,0,0.46798192907515573,329.86607188266663,3.2711422093611047,0.3062208186348383,8.730767356154697,0.0035693027179703983,133.72319297040679,1.2346935887600157
2025-01-01 00:17:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.621040506499185,51.666666666666686,46.10666666666668,0.0,50.12697230788703,0.0,0.0,0.0,38.621040506499185,50.037851069312765,50.12697230788703,49.99329045002564,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.966646360751,16.845865375554855,0,2.8,100.41091022252624,-613.4026415867586,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.03351039047729196,0.0,0,0.46795581909985046,329.86607188266663,3.150320657766356,0.30631669012976376,8.73029685885514,0.0035699875054964678,133.65745698059416,1.234701281649736
2025-01-01 00:18:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.6170234996738,51.666666666666686,46.10666666666668,0.0,50.12121208791117,0.0,0.0,0.0,38.6170234996738,50.03243092984093,50.12121208791117,49.98804035080582,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.967496401275,16.843887791875847,0,2.8,100.41460220388501,-613.2811483624536,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.03350847107780407,0.0,0,0.4679290156473469,329.86607188266663,3.0325194148201398,0.3064135465180016,8.730327068115416,0.003570671952128413,133.5919572832992,1.234709192621756
2025-01-01 00:19:00,0.4041124438335989,0.27742011134156735,0.0,0.006735207397226648,0.004623668522359456,0.0,0.014179330178738613,0.0,0.3899331136548603,0.0,0.0,0.0,0.0,0.27742011134156735,0,0.0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.003412116228070175,0.0,On,0.010767213950668438,0,On,0.020039631866103674,0,On,0.33307549378210094,0.24980662033657564,On,Off,0.0,15.5555555555556,0,0.0,0.0,0.0,0,0,1868.3283333333334,Off,0.0,0.0,38.613063961914165,51.666666666666686,46.10666666666668,0.0,50.115452540978644,0.0,0.0,0.0,38.613063961914165,50.02701135412235,50.115452540978644,49.98279076069421,12.43753247303448,Off,0.0,26.666666666666686,0,0.0,0.0,0.0,0.0,0,0.0,0,2372.960321810806,16.84186138077922,0,2.8,100.42417440979398,-613.1566651315734,-0.0,-0.0,710.6632311515184,0.0,4.997999999999999,0.033506504257551924,0.0,0,0.4679015499876215,329.86607188266663,2.9176083898489034,0.3065113439397886,8.730330606140775,0.003571356058959674,133.52668542481427,1.2347173118511134
