Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.37053986708496,51.666666666666686,46.10666666666668,0.0,50.11956028651917,0.0,0.0,0.0,166.20396854232024,50.17391280691078,50.20108906710659,50.11956028651917,12.43753247303448,10.528449356001783,0.0,2.8,9.236100170605994,141.5780302484007,-262.4171956008872,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026054471769719402,0.0,0,0.6646023181676296,131.99922844444444,-24.475795421111908,0.4415572371861775,5.441032966214394,0.003410496338659501,19.792616345151263,1.2623188979167403
2025-01-01 00:11:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.3463504650175,51.666666666666686,46.10666666666668,0.0,50.09616030402762,0.0,0.0,0.0,166.16617260158984,50.1518151215528,50.1796425303154,50.09616030402762,12.43753247303448,10.515327569852941,0.0,2.8,9.236100170605994,141.86369386793456,-261.87397795291736,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026044757839414,0.0,0,0.6643545334243214,131.99922844444444,-24.73334944954793,0.4419673290349799,5.433971976183914,0.0034106774295622746,19.810201435614108,1.262377152512177
2025-01-01 00:12:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.32200950807987,51.666666666666686,46.10666666666668,0.0,50.07276646956879,0.0,0.0,0.0,166.1281398563748,50.129722461362476,50.158200457259326,50.07276646956879,12.43753247303448,10.502267326620142,0.0,2.8,9.236100170605994,142.26940626208258,-261.3336512519509,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026035090792768157,0.0,0,0.6641079445981327,131.99922844444444,-24.867963756366315,0.4423760438178883,5.427648837228785,0.0034108586729941956,19.82762779247925,1.2624351384757664
2025-01-01 00:13:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.29750150238351,51.666666666666686,46.10666666666668,0.0,50.04937881582515,0.0,0.0,0.0,166.08984609747424,50.107634857824195,50.136762878823724,50.04937881582515,12.43753247303448,10.489274432353593,0.0,2.8,9.236100170605994,142.55332993471717,-260.79645064318066,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026025474915048776,0.0,0,0.6638626609984497,131.99922844444444,-25.121240692502,0.4427832046905285,5.421361934975214,0.0034110400675276004,19.844881087423406,1.2624928298907172
2025-01-01 00:14:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.27284330165033,51.666666666666686,46.10666666666668,0.0,50.02599737889184,0.0,0.0,0.0,166.05131765882862,50.08555234564109,50.11532982901572,50.02599737889184,12.43753247303448,10.476342640485683,0.0,2.8,9.236100170605994,142.95512925826597,-260.2621128372145,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026015905570919394,0.0,0,0.6636185643862466,131.99922844444444,-25.253779174919366,0.4431889906310857,5.415107783259424,0.003411221611607767,19.861976931185158,1.2625502544829565
2025-01-01 00:15:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.2480190259647,51.666666666666686,46.10666666666668,0.0,50.0026221911501,0.0,0.0,0.0,166.01252972806984,50.06347495601506,50.09390133844754,50.0026221911501,12.43753247303448,10.463477900642316,0.0,2.8,9.236100170605994,143.2375674442294,-259.73087868668307,-0.0,-0.0,428.47102127039983,0.0,2.0,0.026006387150643982,0.0,0,0.6633757667491943,131.99922844444444,-25.502575139487348,0.4435932202619486,5.408189008798055,0.003411403303819104,19.878900637020468,1.2626073856930478
2025-01-01 00:16:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.22304461884848,51.666666666666686,46.10666666666668,0.0,49.97925328847894,0.0,0.0,0.0,165.97350721695074,50.04140272344693,50.072477440930925,49.97925328847894,12.43753247303448,10.450674305273315,0.0,2.8,9.236100170605994,143.63582139994472,-259.2024992845299,-0.0,-0.0,428.47102127039983,0.0,2.0,0.025996915270848794,0.0,0,0.6631341562753791,131.99922844444444,-25.63270058592522,0.44399606294455957,5.402004559471486,0.0034115851426157885,19.89566697415255,1.2626642497436744
2025-01-01 00:17:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.19790397670963,51.666666666666686,46.10666666666668,0.0,49.95589070324398,0.0,0.0,0.0,165.93422496360878,50.01933567912538,50.05105816706609,49.95589070324398,12.43753247303448,10.43793788732996,0.0,2.8,9.236100170605994,143.9173706567555,-258.67721865704755,-0.0,-0.0,428.47102127039983,0.0,2.0,0.02598749438203135,0.0,0,0.6628938464889206,131.99922844444444,-25.876431956596793,0.44439733449627233,5.395856284847897,0.0034117671265836225,19.912261047753734,1.2627208197002615
2025-01-01 00:18:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.17261224955925,51.666666666666686,46.10666666666668,0.0,49.93253447135786,0.0,0.0,0.0,165.89470663993632,49.99727385758451,50.02964355069784,49.93253447135786,12.43753247303448,10.425263035072806,0.0,2.8,9.236100170605994,144.3123606338795,-258.1548004286767,-0.0,-0.0,428.47102127039983,0.0,2.0,0.025978120320568367,0.0,0,0.6626547311833404,131.99922844444444,-26.003860207843623,0.4447971958632508,5.389042790241179,0.0034119492541763406,19.928696893382668,1.2627771204735563
2025-01-01 00:19:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.14715328034595,51.666666666666686,46.10666666666668,0.0,49.90918462539471,0.0,0.0,0.0,165.85492700054053,49.97521729021109,50.008233622619294,49.90918462539471,12.43753247303448,10.412655801557392,0.0,2.8,9.236100170605994,144.59353966211398,-257.6354891619819,-0.0,-0.0,428.47102127039983,0.0,2.0,0.02596879755029889,0.0,0,0.6624169242230765,131.99922844444444,-26.24199244630391,0.4451954618959747,5.3829648078638925,0.0034121315239727603,19.944959565706203,1.26283312503487
2025-01-01 00:20:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.12700418297271,51.666666666666686,46.10666666666668,0.0,49.95316601174842,0.0,0.0,0.0,165.82344403589485,49.95316601174842,49.95316601174843,49.95316601174842,12.43753247303448,10.40011084094411,0.0,2.8,9.236100170605994,144.9854872642944,-257.11905972561976,-0.0,-0.0,428.47102127039983,0.0,2.0,0.02595952210502597,0.0,0,0.6621803244376383,131.99922844444444,-26.366474280485672,0.445592285949971,5.3769202789722295,0.0034123139344191993,19.961062441294846,1.2628888571153605
2025-01-01 00:21:00,0.3121958886423023,0.19608594618013792,0.0,0.005203264810705039,0.0032680991030022985,0.0,0.041675557562514134,0.2705203310797882,0.0,0.0,0.0,0.0,0.19608594618013792,0,1,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.017112774122807015,0.0,On,0.024562783439707116,0,On,0.009072402839604221,0,On,0.22462994023352834,0.1684724551751462,On,0,0,Off,Off,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0,0.0,4945.281928888889,Off,0.0,0,106.1012170490453,51.666666666666686,46.10666666666668,0.0,49.92978550261684,0.0,0.0,0.0,165.78315163913328,49.93111891911027,49.931785627356994,49.92978550261684,12.43753247303448,10.387634173905402,0.0,2.8,9.236100170605994,145.26669028663457,-256.60575504033505,-0.0,-0.0,428.47102127039983,0.0,2.0,0.025950298423040218,0.0,0,0.6619450450397695,131.99922844444444,-26.598575943430205,0.44598748344802236,5.37091258401429,0.0034124964840811832,19.976990655106693,1.2629442898257188
