Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.5057365853662706,0.23445689682501106,0.04645728511809253,0.5057365853662706,0.23445689682501106,0.04645728511809252,0.14080416064413584,0.3649324247221348,0.0,0.04645728511809253,0.0,0.0,0.23445689682501106,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.010267664473684211,0.0,0.13053649617045163,0.0,0.05232322895545328,0.0,0.27579120776002586,0.20684340582001934,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,1055.056,0.0,106.80867312013415,51.66666666666668,46.10666666666668,0.0,50.32772992019918,0.44413659396114524,1179.8371500623703,1055.056,166.8885517502096,49.44286153124747,50.32927166968186,48.998885587288946,12.43753247303448,9.654109141436756,0.0,0.85,9.236100170605994,413.6857782255322,-222.1135645219043,0.0,0.0,552.4308150452911,484.0063287862997,1.0,0.019128428179253067,0.0,0.0,0.4879315083873416,65.99961422222222,83.36852770214544,0.488834620175495,5.181247067377147,0.0035617534002072983,41.48176718372094,1.2661064838940659
2025-01-01 11:00:00,0.5065590070276533,0.23445689682501106,0.030971523412061684,0.5065590070276533,0.23445689682501106,0.030971523412061684,0.1363200825314104,0.3702389244962429,0.0,0.030971523412061684,0.0,0.0,0.23445689682501106,0.0,1.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.010267664473684211,0.0,0.12605241805772618,0.0,0.0576297287295614,0.0,0.27579120776002586,0.20684340582001934,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,703.3706666666666,0.0,103.75591840313571,51.66666666666668,46.10666666666668,0.0,51.028989913972886,0.06190293738966499,168.346068174367,703.3706666666666,162.11862250489955,48.787999708052396,51.028989913972886,47.66750460509215,12.43753247303448,10.220849390098817,0.0,1.95,9.236100170605994,470.3770100883519,-194.4588015396766,0.0,0.0,553.2532367066738,558.7478179190591,1.0,0.01801717659786488,0.0,0.0,0.45958549609488103,65.99961422222222,111.58257492135478,0.47335429199850726,5.499436699136528,0.0035841532432391277,37.58195235462303,1.2629649468660358
2025-01-01 12:00:00,0.6435366080056254,0.23583757137526065,0.11600875000000001,0.6435366080056254,0.23583757137526065,0.11600875000000002,0.133260285574583,0.37493278076437575,0.13534354166666668,0.0,0.11600875000000001,0.0,0.23583757137526065,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.010695483826754386,0.0,0.1225648017478286,0.0,0.06048268559736147,0.0,0.27579120776002586,0.20684340582001934,0.0,0.0,2855.2486025555554,15.5555555555556,0.44000000000000006,0.0,3.399881326111111,0.13534354166666668,0.55,2719.905060888889,4945.281928888889,0.0,0.0,95.1803463094951,51.66666666666668,46.10666666666668,0.0,51.42070907801859,0.06104253191537692,168.346068174367,0.0,148.7192911085861,49.8981931507902,51.42070907801859,49.13693518717601,12.43753247303448,14.460044533965679,-0.7194241630773911,3.05,9.236100170605994,3171.3053445084706,-333.93757157511703,0.0,0.0,554.8872960179792,592.9154397165698,1.0,0.022410427900763023,0.0,0.0,0.571649368508231,65.99961422222222,95.10701751005311,0.3614294890705077,7.620738229517774,0.0036010254239627285,21.834242322716744,1.2437424463360223
2025-01-01 13:00:00,0.556910944896066,0.23583757137526065,0.035154166666666674,0.556910944896066,0.23583757137526065,0.035154166666666674,0.13354728183096565,0.3823504686206559,0.04101319444444444,0.0,0.035154166666666674,0.0,0.23583757137526065,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.011978941885964912,0.0,0.12156833994500073,0.0,0.06790037345364165,0.0,0.27579120776002586,0.20684340582001934,0.0,0.0,865.2268492592592,15.5555555555556,0.13333333333333333,0.0,1.0302670685185185,0.04101319444444444,0.16666666666666666,824.2136548148148,4945.281928888889,0.0,0.0,89.54324331629356,51.66666666666668,46.10666666666668,0.0,50.1251785846701,0.0,0.0,0.0,139.91131768170868,48.579656613650975,50.1251785846701,47.80689562814142,12.43753247303448,15.25403109908152,-0.05775272393515506,4.45,9.236100170605994,1266.7165839873,-305.6431876991554,0.0,0.0,562.591980130642,593.9333277343677,1.0,0.02180573924181322,0.0,0.0,0.5562248575812899,65.99961422222222,144.5409422965541,0.3425504895741177,8.016361200091742,0.0036109053502848282,19.022313580030623,1.239699332905163
2025-01-01 14:00:00,0.629205225905928,0.2550230466976972,0.030971523412061684,0.629205225905928,0.2550230466976972,0.030971523412061684,0.18646804973486247,0.4427371761710655,0.0,0.030971523412061684,0.0,0.0,0.2550230466976972,0.0,1.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.012834580592105262,0.0,0.1736334691427572,0.0,0.1027064472408025,0.0,0.3013718415232746,0.2260288811424559,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,703.3706666666666,0.0,94.09852422159156,51.66666666666668,46.10666666666668,0.0,50.69825027999253,0.06431727691843689,168.346068174367,703.3706666666666,147.0289440962368,49.94577399260228,50.69825027999253,49.56953584890716,12.43753247303448,14.932877929501108,-0.1312171869936932,4.7,9.236100170605994,597.0551760292994,-272.6839343440024,0.0,0.0,707.1086183326322,544.6715062580439,1.5,0.020625164128763473,0.0,0.0,0.5261105277327089,98.99942133333333,162.63049204066962,0.35083361363807436,7.876495798755424,0.003625224749511815,38.0828638039072,1.2404456599670626
2025-01-01 15:00:00,0.7924408473978779,0.28520933376961877,0.03871440426507711,0.7924408473978779,0.28520933376961877,0.03871440426507711,0.26209620445876913,0.5303446429391088,0.0,0.03871440426507711,0.0,0.0,0.28520933376961877,0.0,1.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.01497367735745614,0.0,0.24712252710131297,0.0,0.15006553124628366,0.0,0.34254067398600313,0.25690550548950225,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,879.2133333333333,0.0,92.45258126163976,51.66666666666668,46.10666666666668,0.0,51.41984078461442,0.3731336686625737,1011.4910818880034,879.2133333333333,144.4571582213121,49.56889684027679,51.41984078461442,48.643424868107985,12.43753247303448,15.15937680367301,-0.00844413098202441,4.15,9.236100170605994,735.7372389756472,-299.41635593752545,0.0,0.0,900.4622286633021,399.2466635844594,2.0,0.021045132928046835,0.0,0.0,0.5368231700778968,131.99922844444444,134.69136624987055,0.34839987423554647,8.017385865685362,0.0036531816018194733,57.62835251234348,1.2394503023227614
2025-01-01 16:00:00,0.9185405761014661,0.3046671826059513,0.06194304682412337,0.9185405761014662,0.3046671826059513,0.06194304682412337,0.3257342868060732,0.5928062892953931,0.0,0.06194304682412337,0.0,0.0,0.3046671826059513,0.0,1.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.01882405153508772,0.0,0.3069102352709855,0.0,0.18658337915412454,0.0,0.36572312333394735,0.27429234250046036,0.0,0.0,0.0,15.5555555555556,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,1406.7413333333332,0.0,92.9136950725548,51.66666666666668,46.10666666666668,0.0,51.6821214576611,0.5090769043769745,1388.7272803299713,1406.7413333333332,145.17764855086685,49.961636716183456,51.6821214576611,49.101394345444646,12.43753247303448,15.385892537057526,0.0,3.05,9.236100170605994,728.5438063791704,-369.5958203350198,0.0,0.0,1024.9391859125344,137.82092893285872,2.0,0.022895798776947095,0.0,0.0,0.5840302992111859,131.99922844444444,73.20044080165596,0.346152097095293,8.15998311977125,0.003683020141978505,29.23910255124593,1.2384549208579068
2025-01-01 17:00:00,1.0934774206881206,0.3248153687174086,0.023228642559046265,1.0934774206881206,0.3248153687174086,0.02322864255904626,0.43101253022711666,0.6624648904610039,0.0,0.023228642559046265,0.0,0.0,0.3248153687174086,0.0,1.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.023957883771929825,0.0,0.40705464645518685,0.0,0.2293777321711256,0.0,0.3889055726818916,0.2916791795114186,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,527.528,0.0,94.03679771979483,51.66666666666668,46.10666666666668,0.0,51.085062585412565,0.057300924306734495,156.40166069104086,527.528,146.93249643717942,50.29628681675681,51.085062585412565,49.90189893242894,12.43753247303448,15.296930217945574,0.0,1.95,9.236100170605994,810.210975233718,-422.33548193868904,0.0,0.0,1198.2532590448327,9.41152241828563,2.0,0.024278899164453534,0.0,0.0,0.6193106814779888,131.99922844444444,34.29319812757452,0.34838572804371526,8.119362026778026,0.003687428303897595,8.594451807940088,1.2382510630005128
2025-01-01 18:00:00,1.2702480462278274,0.33219150430591965,0.03871440426507711,1.2702480462278274,0.33219150430591965,0.03871440426507711,0.5186361073906335,0.7516119388371939,0.0,0.03871440426507711,0.0,0.0,0.33219150430591965,0.0,1.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.027380438596491228,0.0,0.4912556687941423,0.0,0.30868993309596754,0.0,0.3968995207329068,0.29767464054968,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,879.2133333333333,0.0,91.7317859933397,51.66666666666668,46.10666666666668,0.0,50.08519845586657,0.19089749089310906,504.5666469091672,879.2133333333333,143.3309156145933,49.34901052548369,50.08519845586657,48.98091656029226,12.43753247303448,15.20725308087231,0.0,1.15,9.236100170605994,963.3078656688372,-429.03725668030006,0.0,0.0,1374.4643082209684,0.0,2.0,0.02335008005349205,0.0,0.0,0.5956181906165613,131.99922844444444,17.88081412816886,0.3510428668681185,8.08292662362779,0.003696095635960741,13.110807314887506,1.2380069290860038
2025-01-01 19:00:00,1.3814587261385576,0.3248153687174086,0.03871440426507711,1.3814587261385576,0.3248153687174086,0.03871440426507711,0.5158633066901889,0.8655954194483688,0.0,0.03871440426507711,0.0,0.0,0.3248153687174086,0.0,1.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.02909171600877193,0.0,0.4867715906814169,0.0,0.4325082611584905,0.0,0.3889055726818916,0.2916791795114186,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,879.2133333333333,0.0,96.01412873843044,51.66666666666668,46.10666666666668,0.0,51.81672466659673,0.307906513977299,841.7303408718349,879.2133333333333,150.02207615379757,50.76878629661794,51.81672466659673,50.24481711162855,12.43753247303448,15.018606762455569,0.0,-0.25000000000000006,9.236100170605994,1014.4691288926626,-478.79508632935034,0.0,0.0,1486.2345644952695,0.0,2.0,0.023824510886721995,0.0,0.0,0.6077200606664186,131.99922844444444,7.0296507267435295,0.35574151283467226,7.998248657575917,0.0037003591723114453,4.870565720362574,1.2388142701983853
2025-01-01 20:00:00,1.3781876495856396,0.3124338824176741,0.0,1.3781876495856396,0.3124338824176741,0.0,0.42753561404323437,0.9506520355424054,0.0,0.0,0.0,0.0,0.3124338824176741,0.0,1.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.02994735471491228,0.0,0.3975882593283221,0.0,0.534073525652173,0.0,0.3733173739824119,0.2799880304868088,0.0,0.0,0.0,8.888888888888914,0.0,0.0,0.0,0.0,0.0,0.0,4945.281928888889,0.0,0.0,93.67456252109426,51.66666666666668,46.10666666666668,0.0,50.6273044263316,0.06353226438108603,168.346068174367,0.0,146.3665039392098,49.55165922368496,50.6273044263316,49.013836622361644,12.43753247303448,14.661195969274273,0.0,-0.55,9.236100170605994,1007.8517425591514,-473.6446626491392,0.0,0.0,1484.0546618513151,0.0,2.0,0.02364409223629418,0.0,0.0,0.6031179081309619,131.99922844444444,-2.5582566430243983,0.3643742132154523,7.831595379228939,0.0037037898285689004,12.37111675945149,1.2403501385531268
