Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Pool Pump Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 14:37:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.78105055575931,51.666666666666686,46.10666666666668,0.0,49.693452545639175,0.0,0.0,0.0,116.84539149337391,47.517619569636125,49.693452545639175,46.4297030816346,12.43753247303448,19.723588260891933,0.0,4.3986469984266705,4.4,9.236100170605994,111.98543626501976,-443.89365016808057,-570.0999452065003,-0.0,-0.0,456.61860463666494,1021.286152693874,0.9990000000000001,0.028789522780850542,0.0,0,0.7451328679713326,65.933614608,225.466776834855,0.2584472629874465,10.077120202546704,0.0036157475416723926,-18.531612596644923,1.2201617849769264,0,0,26.713213997559755
2025-01-01 14:38:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.76298819821461,51.666666666666686,46.10666666666668,0.0,49.679942619991664,0.0,0.0,0.0,116.81716905971034,47.50596816600511,49.679942619991664,46.41898093901184,12.43753247303448,19.71860443848125,0.0,4.4,4.4,9.236100170605994,112.33047376137665,-494.9155778821857,-569.8125584132521,-0.0,-0.0,456.61860463666494,1021.117296434963,0.9990000000000001,0.028784371800987005,0.0,0,0.7449995498740583,65.933614608,225.52442753796373,0.25851458282854095,10.074859592881499,0.0036155695588945924,-18.50215976792578,1.2201826795659578,0,0,26.628226847854123
2025-01-01 14:39:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.74449210377443,51.666666666666686,46.10666666666668,0.0,49.66643660670102,0.0,0.0,0.0,116.78826891214754,47.494319576614025,49.66643660670102,46.408261061570535,12.43753247303448,19.71378510849325,0.0,4.3986582410518915,4.4,9.236100170605994,112.66363862558569,-440.45406279429955,-569.5347121134824,-0.0,-0.0,456.61860463666494,1020.9434282983699,0.9990000000000001,0.028779390432071356,0.0,0,0.7448706216617084,65.933614608,225.5797461024032,0.2585793023863089,10.07268458147266,0.0036153918620329363,-18.473176508417044,1.220202889305971,0,0,26.52789092296178
2025-01-01 14:40:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.72556937633533,51.666666666666686,46.10666666666668,0.0,49.65293457744474,0.0,0.0,0.0,116.75870215052396,47.482673869042074,49.65293457744474,46.39754351484074,12.43753247303448,19.709127691192105,0.0,4.4,4.4,9.236100170605994,112.98501020007694,-491.47990550989385,-569.2662520679554,-0.0,-0.0,456.61860463666494,1020.7640008148915,0.9990000000000001,0.02877457604735271,0.0,0,0.744746015348494,65.933614608,225.63265763136738,0.2586414605023331,10.069981885241678,0.003615214446468337,-18.44465532115372,1.2202224248811837,0,0,26.413330287003483
2025-01-01 14:41:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.70622757033168,51.666666666666686,46.10666666666668,0.0,49.63943660271559,0.0,0.0,0.0,116.72848057864324,47.47103110976161,49.63943660271559,46.38682836328462,12.43753247303448,19.70462943790301,0.0,4.398669069387743,4.4,9.236100170605994,113.2950709857638,-437.79013981539634,-569.0070145993689,-0.0,-0.0,456.61860463666494,1020.5784323357077,0.9990000000000001,0.028769925843294988,0.0,0,0.7446256583730569,65.933614608,225.6834809484677,0.25870109886883713,10.067974105370592,0.0036150373076559612,-18.416588266786793,1.2202412976833081,0,0,26.320250758415796
2025-01-01 14:42:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.68647457058397,51.666666666666686,46.10666666666668,0.0,49.62594275174666,0.0,0.0,0.0,116.69761651653744,47.45939136406797,49.62594275174666,46.37611567022863,12.43753247303448,19.700287475628283,0.0,4.4,4.4,9.236100170605994,113.59395569595063,-488.6966962078098,-568.7568291619228,-0.0,-0.0,456.61860463666494,1020.3861054947,0.9990000000000001,0.02876543688571098,0.0,0,0.744509474792515,65.933614608,225.73218022120852,0.25875826131121243,10.066047682052567,0.00361486044112955,-18.388967083432977,1.2202595196256263,0,0,26.223697209033553
2025-01-01 14:43:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.66631858174925,51.666666666666686,46.10666666666668,0.0,49.6124530924564,0.0,0.0,0.0,116.66612278398321,47.447754696027985,49.6124530924564,46.365405497813775,12.43753247303448,19.696098810944413,0.0,4.398678624732177,4.4,9.236100170605994,113.88155449246847,-435.61718388228513,-568.5155185618657,-0.0,-0.0,456.61860463666494,1020.1863655788562,0.9990000000000001,0.028761106113819032,0.0,0,0.744397385387458,65.933614608,225.77846841766922,0.2588129937234417,10.063589460475399,0.0036146838425045627,-18.361783197733804,1.2202771031267012,0,0,26.146361572520465
2025-01-01 14:44:00,0.9929560835972473,0.22969821847674923,0.0,0.01654926805995412,0.003828303641279154,0.0,0.07157889555384872,0.8713771880433985,0.0,0.05,0.0,0.0,0.0,0.2151148851434159,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.034190629931529624,0,On,0.034190629931529624,0.0,On,0.04776346481531539,0,On,0.22110310283410226,0.16582732712557663,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.64576810743439,51.666666666666686,46.10666666666668,0.0,49.59896769139537,0.0,0.0,0.0,116.63401266786623,47.43612116843012,49.59896769139537,46.35469790694749,12.43753247303448,19.692060337739072,0.0,4.4,4.4,9.236100170605994,114.15772511747218,-486.37639900916906,-568.2828993985008,-0.0,-0.0,456.61860463666494,1019.9785187926709,0.9990000000000001,0.02875693034827552,0.0,0,0.7442893078698453,65.933614608,225.82201987930804,0.2588653439414353,10.061821154313801,0.0036145075074812114,-18.335027746143172,1.2202940610780768,0,0,26.062311449258218
2025-01-01 14:45:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.62483190477438,51.666666666666686,46.10666666666668,0.0,49.58548661369659,0.0,0.0,0.0,116.60129985120996,47.42449084273794,49.58548661369659,46.34399295725862,12.43753247303448,19.68816885405183,0.0,4.398686756733926,4.4,9.236100170605994,126.3976660189116,-433.79052872479144,-568.0587830285859,-0.0,-0.0,468.5938976749434,1019.7618304139389,0.9990000000000001,0.02875290630862767,0.0,0,0.7441851573347197,65.933614608,225.86255137255412,0.2589153614696211,10.060129390190149,0.0036143314318472872,-18.23725831030946,1.2203104067740327,0,0,25.995906322731987
2025-01-01 14:46:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.60190328444703,51.666666666666686,46.10666666666668,0.0,49.57200992303328,0.0,0.0,0.0,116.56547388194848,47.41286377905059,49.57200992303328,46.33329070705925,12.43753247303448,19.685023184252778,0.0,4.4,4.4,9.236100170605994,126.60747659896884,-484.40490735753224,-567.8776450832381,-0.0,-0.0,468.5938976749434,1019.5355228309782,0.9990000000000001,0.028749653300552434,0.0,0,0.7441009627040868,65.933614608,225.89122400726356,0.25895346415718257,10.058215012680535,0.003614156297462422,-18.212999366971236,1.2203236441944278,0,0,25.922375889011107
2025-01-01 14:47:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.57865072442802,51.666666666666686,46.10666666666668,0.0,49.55853795057266,0.0,0.0,0.0,116.52914175691878,47.401240287800476,49.55853795057266,46.32259145641439,12.43753247303448,19.682001848601463,0.0,4.3986938078902496,4.4,9.236100170605994,126.8037525849702,-432.2333000668381,-567.7036884948182,-0.0,-0.0,468.5938976749434,1019.2987732874842,0.9990000000000001,0.0287465287117603,0.0,0,0.74402009183222,65.933614608,225.91354340484494,0.25898959020942314,10.056976829541739,0.0036139813979360787,-18.18909624113687,1.220336363581338,0,0,25.866006814376988
2025-01-01 14:48:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.55508210760733,51.666666666666686,46.10666666666668,0.0,49.545070749689025,0.0,0.0,0.0,116.49231579313646,47.38962041945966,49.545070749689025,46.311895254344975,12.43753247303448,19.67910195998152,0.0,4.4,4.4,9.236100170605994,126.99025584890921,-482.71351031550597,-567.5367444296432,-0.0,-0.0,468.5938976749434,1019.0507122983588,0.9990000000000001,0.028743529575278134,0.0,0,0.7439424679276696,65.933614608,225.9331026036091,0.2590237848495602,10.055190767784673,0.003613806729772135,-18.1655407522663,1.2203485769369875,0,0,25.801979054075453
2025-01-01 14:49:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.53120496564766,51.666666666666686,46.10666666666668,0.0,49.531608372442825,0.0,0.0,0.0,116.45500775882446,47.378004223271944,49.531608372442825,46.30120214868651,12.43753247303448,19.676320760882255,0.0,4.398699874517649,4.4,9.236100170605994,127.16723360929984,-430.89259101365155,-567.3766516972233,-0.0,-0.0,468.5938976749434,1018.7904203194406,0.9990000000000001,0.028740653056863047,0.0,0,0.7438680176343208,65.933614608,225.9499876315798,0.2590560912994793,10.054077823198906,0.0036136322895551445,-18.14232507625832,1.2203602957256439,0,0,25.754360404804316
2025-01-01 14:50:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.50702693917499,51.666666666666686,46.10666666666668,0.0,49.518150869639214,0.0,0.0,0.0,116.41722959246093,47.36639174730769,49.518150869639214,46.29051218614193,12.43753247303448,19.673655452072886,0.0,4.4,4.4,9.236100170605994,127.33399414096004,-481.2535431303993,-567.2232468778465,-0.0,-0.0,468.5938976749434,1018.5169258384517,0.9990000000000001,0.02873789627788012,0.0,0,0.7437966664471007,65.933614608,225.96334334386313,0.25908655353081633,10.052414251465475,0.003613458073946816,-18.119441288567476,1.2203715315874892,0,0,25.69845238696783
2025-01-01 14:51:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.4825558737752,51.666666666666686,46.10666666666668,0.0,49.504698290809934,0.0,0.0,0.0,116.37899355277374,47.354783038446776,49.504698290809934,46.279825412265204,12.43753247303448,19.67110315667207,0.0,4.398705091080988,4.4,9.236100170605994,127.49014923057109,-429.7315867250454,-567.076362248603,-0.0,-0.0,468.5938976749434,1018.2292025110444,0.9990000000000001,0.028735256278181465,0.0,0,0.743728337751211,65.933614608,225.97261380423072,0.2591152168400788,10.051420717558198,0.003613284079686984,-18.09688126879613,1.220382296488289,0,0,25.65826318845961
2025-01-01 14:52:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.45779974780272,51.666666666666686,46.10666666666668,0.0,49.49125068417922,0.0,0.0,0.0,116.34031210594176,47.343178142346694,49.49125068417922,46.269141871430435,12.43753247303448,19.66866094716516,0.0,4.4,4.4,9.236100170605994,127.63559647031366,-479.988044004342,-566.9358273327493,-0.0,-0.0,468.5938976749434,1017.9261662630533,0.9990000000000001,0.028732730044091048,0.0,0,0.7436629535464332,65.933614608,225.9775261281196,0.25914212741125203,10.049873665075918,0.003613110303595516,-18.07463677309642,1.220392602606726,0,0,25.609239847415193
2025-01-01 14:53:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.43276660703008,51.666666666666686,46.10666666666668,0.0,49.477808096641766,0.0,0.0,0.0,116.3011978234845,47.33157710342184,49.477808096641766,46.258461606811885,12.43753247303448,19.66632586965026,0.0,4.398709586375545,4.4,9.236100170605994,127.77028811554214,-428.72234719366384,-566.8014702886305,-0.0,-0.0,468.5938976749434,1017.6066721969505,0.9990000000000001,0.028730314533530144,0.0,0,0.7436004350974279,65.933614608,225.9778607292293,0.25916733192258606,10.048382601543512,0.0036129367425735094,-18.05269949905632,1.2204024622332725,0,0,25.57534123845848
2025-01-01 14:54:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.40746453509627,51.666666666666686,46.10666666666668,0.0,49.46437057375152,0.0,0.0,0.0,116.26166333608792,47.31997996483304,49.46437057375152,46.2477846603738,12.43753247303448,19.664094954800614,0.0,4.4,4.4,9.236100170605994,127.89414447593094,-478.8875621817516,-566.6731185336303,-0.0,-0.0,468.5938976749434,1017.2695112756328,0.9990000000000001,0.02872800668740617,0.0,0,0.7435407032285017,65.933614608,225.9733653346178,0.25919087736690577,10.047556805498157,0.003612763393603851,-18.031061115099167,1.2204118877244183,0,0,25.532137589734
2025-01-01 14:55:00,1.005169487669347,0.23224940812483505,0.0,0.01675282479448912,0.003870823468747251,0.0,0.07638406516584748,0.8787854225034997,0.0,0.05,0.0,0.0,0.0,0.2176660747915017,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0657167440237857,0.04928755801783926,On,0.0,0,Off,0.003197635690789473,0.0,On,0.036593214737529,0,On,0.036593214737529,0.0,On,0.05177011307796878,0,On,0.22450468903155,0.16837851677366245,On,0.5367938763701952,0,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,7348.171968888889,Off,0.0,22.222222222222285,0,0.0,0.05,0.0,0.0,0,0,0,5542.560853333333,Off,0.0,0,74.38190163895928,51.666666666666686,46.10666666666668,0.0,49.450938159715434,0.0,0.0,0.0,116.22172131087386,47.30838676848162,49.450938159715434,46.237111072864714,12.43753247303448,19.66196522342997,0.0,4.39871347145001,4.4,9.236100170605994,128.0070586933748,-427.8424416777648,-566.5505990574321,-0.0,-0.0,468.5938976749434,1016.9134067737779,0.9990000000000001,0.02872580343541985,0.0,0,0.7434836784739086,65.933614608,225.96376007586352,0.25921281095872606,10.046173025290853,0.00361259025375149,-18.009713275460616,1.220420891479388,0,0,25.503546911721905
