Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Pool Pump Electric Power (kW),Pool Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,1.402530417221481,0.211406256603935,0.1541821674229719,1.402530417221481,0.21140625660393497,0.15418216742297186,0.03583390811572298,1.1887197382724246,0.12797677083333334,0.05,0.03871440426507711,0.11546776315789477,0.0,0.19682292327060164,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0025581085526315784,0.0,0.016637899781545697,0.0,0.016637899781545697,0.0,0.017318209924758396,0.0,0.19984318910005394,0.14988239182504043,0.908970963986864,0.0,0.0,0.0,2160.5444839355578,20.000000000000057,0.26599999999999996,539.2924760088865,3.3840265646198833,0.12797677083333334,0.35,2571.860189111111,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,75.31645219038957,51.66666666666668,46.10666666666668,0.0,48.85284418893152,0.03934578222663092,100.99179230703477,879.2133333333333,117.6819565474837,47.69383769719012,48.85284418893152,47.11433445131942,12.43753247303448,19.702869835046588,-0.05292775485954918,0.6303384140171654,0.85,9.236100170605994,1427.4114149651837,-831.640164222928,-791.2019816732497,0.0,0.0,367.52727377227984,779.3499695981255,0.9990000000000001,0.03195707779978496,0.0,0.0,0.8271157953606508,65.933614608,122.65053571770704,0.2541281923936657,10.003507832354217,0.003542664694662281,31.364027095465538,1.2226774164966001,0.0,0.0,52.14389476249656
2025-01-01 11:00:00,1.4175913106852416,0.22658583501004545,0.13768677268612975,1.4175913106852416,0.22658583501004545,0.13768677268612975,0.07047733287607556,1.187419602809166,0.109694375,0.05,0.03871440426507711,0.09897236842105266,0.0,0.2120025016767121,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.0025581085526315784,0.0,0.03395961216172199,0.0,0.03395961216172199,0.0,0.038722146696301495,0.0,0.22008262697486794,0.1650619702311509,0.8660274538772482,0.0,0.0,0.0,1851.8952719447639,20.000000000000057,0.22799999999999995,462.2506937219028,2.9005941982456145,0.109694375,0.3,2204.4515906666666,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,80.12825320990586,51.66666666666668,46.10666666666668,0.0,51.26601108144233,0.29692124473126424,807.8085703463069,879.2133333333333,125.20039564047792,49.50547492537002,51.26601108144233,48.62520684733387,12.43753247303448,19.70769939678942,-0.06141397829216058,1.9656757749109623,1.95,9.236100170605994,1413.9080202557157,-893.1996559550776,-706.8695917624386,0.0,0.0,442.39731252775255,1088.3065004926182,0.9990000000000001,0.030498817538320996,0.0,0.0,0.7893729797139801,65.933614608,196.86408193459044,0.25518765247005193,10.02095078378022,0.0035601306884632043,25.237443802062966,1.2220709598443142,0.0,0.0,43.085110266103484
2025-01-01 12:00:00,1.3358017333994012,0.2289328615823235,0.0584638479734652,1.3358017333994012,0.2289328615823235,0.0584638479734652,0.06929022122151246,1.1860408524556665,0.030470659722222224,0.05,0.030971523412061684,0.027492324561403512,0.0,0.21434952824899017,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.002664696408991228,0.0,0.03331276240626062,0.0,0.03331276240626062,0.0,0.04137127926470061,0.0,0.22008262697486794,0.1650619702311509,0.8588702021923124,0.0,0.0,0.0,514.41535331799,20.000000000000057,0.06333333333333332,128.40297047830632,0.8057206106237818,0.030470659722222224,0.08333333333333333,612.347664074074,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,703.3706666666666,0.0,82.39350771884656,51.66666666666668,46.10666666666668,0.0,51.604513479790214,0.2963621552120451,808.1858746762209,703.3706666666666,128.73985581069775,50.334092982173026,51.604513479790214,49.69888273336442,12.43753247303448,19.666839913730527,-0.045831276838809686,2.548444981490682,3.05,9.236100170605994,456.1116932434352,-489.2992647174939,-652.8678614975072,0.0,0.0,446.98870220462595,1276.3542960889106,0.9990000000000001,0.030232589744420207,0.0,0.0,0.7824824493945639,65.933614608,250.45856988192443,0.2564407121709287,10.010260736742287,0.003570710535767195,11.55863011916418,1.22161965988133,0.0,0.0,38.37170289473866
2025-01-01 13:00:00,1.904233585605111,0.2289328615823235,0.0,1.9042335856051107,0.2289328615823235,0.0,0.06951757768266836,1.7847160079224424,0.0,0.05,0.0,0.0,0.0,0.21434952824899017,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.809544214920463,0.0,0.0029844599780701753,0.0,0.033266558852299094,0.0,0.033266558852299094,0.0,0.04521977035909137,0.0,0.22008262697486794,0.1650619702311509,0.6441526516442343,0.0,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,78.868568568616,51.66666666666668,46.10666666666668,0.0,50.742058729003446,0.03770396008283387,100.99179230703477,0.0,123.2321383884625,49.16205925113288,50.742058729003446,48.3720595121976,12.43753247303448,19.819421058192926,-0.016136830621846284,4.0424660717615195,4.45,9.236100170605994,718.4632671679714,-139.97567420423442,-575.1785826226144,0.0,0.0,1033.936384502906,1275.8109921500643,0.9990000000000001,0.028929236261199937,0.0,0.0,0.7487489441077613,65.933614608,259.70546528767966,0.2557917490685191,10.10407566645326,0.0035977124815175458,71.4362011009102,1.220390327456714,0.0,0.0,27.047692075823285
2025-01-01 14:00:00,0.9944702825333288,0.22995333744155783,0.0,0.9944702825333289,0.22995333744155783,0.0,0.07222574530931009,0.8722445372240187,0.0,0.05,0.0,0.0,0.0,0.2153700041082245,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.003197635690789473,0.0,0.03451405480926031,0.0,0.03451405480926031,0.0,0.04829065537619084,0.0,0.22144326145384702,0.16608244609038522,0.5367938763701952,0.0,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,75.50562093733876,51.66666666666668,46.10666666666668,0.0,49.830333773681545,0.038621921806358664,100.99179230703477,0.0,117.97753271459179,47.83830662068178,49.830333773681545,46.84229304418189,12.43753247303448,19.763060428124398,0.0,4.640677888750279,4.7,9.236100170605994,153.68083208119535,-454.1465349951578,-546.4956544425901,0.0,0.0,458.10899246936435,1120.280148066565,0.9990000000000001,0.028099583036514355,0.0,0.0,0.7272757890493234,65.933614608,242.06749405442116,0.25776666668985837,10.09405842298141,0.003615022237932652,-4.497091983843973,1.21999797938993,0.0,0.0,23.607907438949496
2025-01-01 15:00:00,0.9138334894541843,0.23254282888634534,0.03871440426507711,0.9138334894541843,0.23254282888634534,0.03871440426507711,0.08135254562795227,0.7824809438262321,0.0,0.05,0.03871440426507711,0.0,0.0,0.217959495553012,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003730574972587719,0.0,0.03881098532768227,0.0,0.03881098532768227,0.0,0.055275930307790495,0.0,0.22646060109508243,0.16984545082131178,0.43659235278109215,0.0,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,81.67606656374414,51.66666666666668,46.10666666666668,0.0,51.311929911688615,0.18565806331882287,505.0847296451453,879.2133333333333,127.61885400585021,49.98113966918625,51.311929911688615,49.31574454793507,12.43753247303448,19.606464444911946,0.0,4.157651399328686,4.15,9.236100170605994,102.89115408252601,-683.7701649017628,-563.8345748476683,0.0,0.0,477.3225092044364,823.2850203199305,0.9990000000000001,0.028213194609840057,0.0,0.0,0.730216293416531,65.933614608,189.40321972575785,0.2597672007979814,10.01632966437408,0.0036078193923000865,-9.732445768012262,1.2206557891383027,0.0,0.0,27.151241734030226
2025-01-01 16:00:00,0.877072508203137,0.2514980661156815,0.06620672882648063,0.877072508203137,0.2514980661156815,0.06620672882648063,0.12851539029671563,0.6680864581841991,0.030470659722222224,0.05,0.03871440426507711,0.027492324561403512,0.0,0.23691473278234815,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.004689865679824561,0.0,0.061912762308445536,0.0,0.061912762308445536,0.0,0.08738183546510515,0.0,0.24704019758964116,0.18528014819223085,0.26481831234262965,0.0,0.0,0.0,514.41535331799,20.000000000000057,0.06333333333333332,128.40297047830632,0.8057206106237818,0.030470659722222224,0.08333333333333333,612.347664074074,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,82.72767243628111,51.66666666666668,46.10666666666668,0.0,51.58638495471009,0.1120175738823505,304.10728991084693,879.2133333333333,129.26198818168922,50.34020862864548,51.58638495471009,49.71712046561318,12.43753247303448,19.580460532834778,-0.0725817715379487,3.0890341773175245,3.05,9.236100170605994,451.820275413111,-1369.1946731840462,-642.6817795742846,0.0,0.0,600.2737208923435,309.1705458200401,1.2997500000000002,0.02978105571438614,0.0,0.0,0.770795807370413,85.78299858533335,82.69605144066009,0.2598115340858364,9.997690526624691,0.0036017282182447554,-24.900643327298543,1.2207701074816038,0.0,0.0,35.386764680879274
2025-01-01 17:00:00,0.9905077350107716,0.2852119015072135,0.06620672882648063,0.9905077350107716,0.2852119015072135,0.06620672882648063,0.2258978368130066,0.6841392384755427,0.030470659722222224,0.05,0.03871440426507711,0.027492324561403512,0.0,0.27062856817388015,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.0059689199561403505,0.0,0.10996445842843312,0.0,0.10996445842843312,0.0,0.15868435882350918,0.0,0.285733240585609,0.21429993043920673,0.16461678875352653,0.0,0.0,0.0,514.41535331799,20.000000000000057,0.06333333333333332,128.40297047830632,0.8057206106237818,0.030470659722222224,0.08333333333333333,612.347664074074,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,82.17355492453181,51.66666666666668,46.10666666666668,0.0,51.419316262149195,0.25966141179856655,698.7676190011024,879.2133333333333,128.39617956958097,50.242857344565735,51.419316262149195,49.654627885774,12.43753247303448,19.668117083420025,-0.05210590988873983,1.9688225764323144,1.95,9.236100170605994,558.1022499474332,-1223.1084762103071,-723.6139090601962,0.0,0.0,857.4841877526968,25.648535656177398,2.0010000000000003,0.031323573990846884,0.0,0.0,0.8107193961004737,132.0652280586667,12.699688600540487,0.2571584027119577,10.015940231188043,0.003586230471518054,-12.879121056842134,1.2198421325821502,0.0,0.0,42.13096174647432
2025-01-01 18:00:00,1.0407109171592634,0.28883452290353445,0.054984649122807025,1.0407109171592632,0.28883452290353445,0.05498464912280703,0.25530433601210717,0.6744652617027117,0.06094131944444445,0.05,0.0,0.054984649122807025,0.0,0.2742511895702011,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.07823421907593536,0.0586756643069515,0.0,0.0,0.006821622807017543,0.0,0.12424135660254482,0.0,0.12424135660254482,0.0,0.21575273703827622,0.0,0.2874340336843329,0.21557552526324963,0.09304427190416717,0.0,0.0,0.0,1028.83070663598,20.000000000000057,0.12666666666666665,256.80594095661263,1.6114412212475635,0.06094131944444445,0.16666666666666666,1224.695328148148,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,82.90529784955469,51.66666666666668,46.10666666666668,0.0,51.16369117519809,0.05720987453135221,155.95245636453686,0.0,129.5395278899292,50.5111369037407,51.16369117519809,50.184859768012004,12.43753247303448,19.6296801688166,-0.07029951712470771,1.1902564446978618,1.15,9.236100170605994,1023.6495625022739,-1616.2278961084442,-742.7871563370186,0.0,0.0,948.6701715114151,0.0,2.0010000000000003,0.030738761542052555,0.0,0.0,0.7955832307491916,132.0652280586667,-5.298017980906823,0.25744020814553725,9.991231442304265,0.003583237727433504,-9.047809162845692,1.2193911329659624,0.0,0.0,47.65507386451284
2025-01-01 19:00:00,0.9927590393636252,0.2822142536707127,0.0,0.9927590393636252,0.2822142536707127,0.0,0.24094555016985728,0.701813489193768,0.0,0.05,0.0,0.0,0.0,0.26763092033737934,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.00724797423245614,0.0,0.11684878796870057,0.0,0.11684878796870057,0.0,0.28771424859777456,0.0,0.281736376803608,0.21130228260270592,0.05725801347948749,0.0,0.0,0.0,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,81.15722484772137,51.66666666666668,46.10666666666668,0.0,50.22580558216995,0.03798126815366917,100.99179230703476,0.0,126.80816382456463,49.10109328094684,50.22580558216995,48.53873713033529,12.43753247303448,18.88993581358376,0.0,-0.22311186338135222,-0.25000000000000006,9.236100170605994,217.71082040813178,-2192.6784516148064,-775.3250820559974,0.0,0.0,997.8447075665518,0.0,2.0010000000000003,0.030814500512509172,0.0,0.0,0.7975435131999682,132.0652280586667,-4.80880510242265,0.2690332162581108,9.648467740859438,0.00357435480472484,-15.945085729048063,1.2224894000113768,0.0,0.0,57.63067414200993
2025-01-01 20:00:00,0.9872019127437146,0.2724304753222841,0.07720365865104203,0.9872019127437145,0.27243047532228415,0.07720365865104202,0.19578683589235754,0.6987561532402459,0.042658923611111114,0.05,0.03871440426507711,0.03848925438596492,0.0,0.2578471419889508,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.07354016593137924,0.05515512444853442,0.0,0.0,0.007461149945175438,0.0,0.09416284297359105,0.0,0.09416284297359105,0.0,0.32633095718190097,0.0,0.27025602338722193,0.20269201754041638,0.028629006739743744,0.0,0.0,0.0,720.181494645186,18.33333333333337,0.08866666666666666,179.7641586696288,1.1280088548732943,0.042658923611111114,0.11666666666666667,857.2867297037036,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,81.3815080387889,51.66666666666668,46.10666666666668,0.0,49.3842220948604,0.07284442172543341,186.63987519755864,879.2133333333333,127.15860631060764,48.16339642875346,49.3842220948604,47.55298359569999,12.43753247303448,17.91014020178822,-0.07688527974278157,-0.6600102405516137,-0.55,9.236100170605994,814.646514969747,-1275.1317242873965,-728.958824102945,0.0,0.0,979.0612888144208,0.0,2.0010000000000003,0.03000171630132768,0.0,0.0,0.776506963378367,132.0652280586667,-11.601145457877651,0.2854290037413355,9.196100940977507,0.003567789845643122,-2.9162181456098084,1.2266062781235658,0.0,0.0,57.99866974930394
2025-01-01 21:00:00,0.9142857318517342,0.257990775866099,0.07697850877192984,0.9142857318517341,0.257990775866099,0.07697850877192984,0.15551884020364648,0.6234490444258654,0.08531784722222223,0.05,0.0,0.07697850877192984,0.0,0.2434074425327656,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.07197548154986053,0.05398161116239538,0.0,0.0,0.006928210663377192,0.0,0.07429531477013464,0.0,0.07429531477013464,0.0,0.2774340326607033,0.0,0.2525677751604937,0.18942583137037022,0.02147175505480781,0.0,0.0,0.0,1440.362989290372,18.33333333333337,0.17733333333333332,359.5283173392576,2.2560177097465886,0.08531784722222223,0.23333333333333334,1714.5734594074072,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,87.9221255995345,51.66666666666668,46.10666666666668,0.0,51.45528144754754,0.18689682949885436,504.33012098531685,0.0,137.37832124927266,50.821153172870986,51.46647268109448,50.49289780198578,12.43753247303448,18.052581573310512,-0.047902988985452664,-0.25676797536957724,-0.3,9.236100170605994,1279.9514265245552,-1808.0173622319883,-735.7653936966082,0.0,0.0,891.6319979281362,0.0,2.30025,0.0304889558557534,0.0,0.0,0.7891177388101781,151.8156126146667,-28.205569139270736,0.2831610985086055,9.265136427701792,0.0035712029426286903,20.31386652202101,1.2260040144733682,0.0,0.0,56.16684295985467
2025-01-01 22:00:00,0.6427465980117637,0.22611372911722782,0.14868370251069116,0.6427465980117637,0.22611372911722782,0.14868370251069116,0.07668807964965284,0.39417587947322197,0.1218826388888889,0.05,0.03871440426507711,0.10996929824561405,0.0,0.2115303957838945,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.0059689199561403505,0.0,0.035359579846756244,0.0,0.035359579846756244,0.0,0.09066359670655479,0.0,0.21319441492503627,0.15989581119377716,0.02147175505480781,0.0,0.0,0.0,2057.66141327196,18.33333333333337,0.2533333333333333,513.6118819132253,3.222882442495127,0.1218826388888889,0.3333333333333333,2449.390656296296,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,879.2133333333333,0.0,86.3788701188941,51.66666666666668,46.10666666666668,0.0,51.32847952858531,0.12913267034881873,349.63534572049394,879.2133333333333,134.966984560772,50.1373639213981,51.32847952858531,49.54180611780449,12.43753247303448,18.012834400925005,-0.056030245887456274,-1.8629794887699733,-1.95,9.236100170605994,1365.4352080133924,-2869.5613829265417,-865.6804548398203,0.0,0.0,615.9345343273145,0.0,2.7495,0.03269545518698632,0.0,0.0,0.8462265414594533,181.46593930400002,-30.94800209166994,0.2852751758570685,9.266985530445446,0.003589012174134089,31.90691008176083,1.226158166923084,0.0,0.0,68.75516387014883
2025-01-01 23:00:00,0.4863843706762196,0.20607423628745522,0.11546776315789477,0.4863843706762196,0.20607423628745522,0.11546776315789477,0.023232310931329568,0.28517528891155663,0.12797677083333334,0.05,0.0,0.11546776315789477,0.0,0.1914909029541219,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.005009629248903509,0.0,0.009111340841213029,0.0,0.009111340841213029,0.0,0.008382329917919588,0.0,0.19116914429656226,0.14337685822242166,0.02147175505480781,0.0,0.0,0.0,2160.5444839355578,18.33333333333337,0.26599999999999996,539.2924760088865,3.3840265646198833,0.12797677083333334,0.35,2571.860189111111,7348.171968888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5542.560853333333,0.0,0.0,85.34560833816235,51.66666666666668,46.10666666666668,0.0,51.046176768846024,0.02421256648131904,65.77672151504257,0.0,133.35251302837867,49.80206512724954,51.046176768846024,49.1800093064513,12.43753247303448,18.03582248719203,-0.05798054187825556,-3.0178929714181795,-3.05,9.236100170605994,1232.9665043079835,-2145.721107818221,-933.4990786030714,0.0,0.0,471.5528473539858,0.0,3.0,0.03334190337926304,0.0,0.0,0.8629579683459884,197.99884266666666,-33.52285159137752,0.28639405420239483,9.299255093347035,0.0036083461471524483,37.2691667213642,1.226047223815902,0.0,0.0,73.7756200625886
