Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Attic (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:04:00,8.692059427770694,0.20185986669388215,0.0,0.14486765712951155,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,8.365128724444444,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.254631588806323,51.666666666666686,46.10666666666668,0.0,51.40708928304891,0.0,0.0,0.0,21.254631588806323,50.11927304604342,51.40708928304891,49.47536492754067,12.43753247303448,19.975934647184022,0.0,0.8691627913557123,0.0,8215.040515884719,-192.05208601947157,-527.9631429280669,-0.0,-0.0,329.07763366662897,888.610515012586,0.399,0.020105156566148093,0.0,0,0.2601816828848458,26.333846074666667,48.79730070171277,0.23411975673918323,9.878942128695286,0.003319025483178507,23.587708873755894,1.2217015372482192,0.0986370354851564,-112.70162414296726,-79.35046187650431
2025-01-01 10:05:00,8.692059427770694,0.20185986669388215,0.0,0.14486765712951155,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,8.365128724444444,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.190684392547475,51.666666666666686,46.10666666666668,0.0,51.40372771441817,0.0,0.0,0.0,21.190684392547475,50.11629013656912,51.40372771441817,49.4725713476446,12.43753247303448,20.063744965698675,0.0,0.9037188376664915,0.0,8207.966106294614,-195.9787274641763,-531.6623335545378,-0.0,-0.0,329.07763366662897,885.5850627080684,0.399,0.020157415913061943,0.0,0,0.2608579733072443,26.333846074666667,45.42208173807856,0.2328578450536045,9.91882881911695,0.0033191386118871596,23.57751448442738,1.2213355843649454,0.09898682545176651,-117.59795488135664,-78.38077258281965
2025-01-01 10:06:00,8.692059427770694,0.20185986669388215,0.0,0.14486765712951155,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,8.365128724444444,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.12814086245395,51.666666666666686,46.10666666666668,0.0,51.40037570990557,0.0,0.0,0.0,21.12814086245395,50.11331620154809,51.40037570990557,49.469786447369344,12.43753247303448,20.14957108347457,0.0,0.9382389778289645,0.0,8201.101824462348,-199.97371184005578,-535.2878863498299,-0.0,-0.0,329.07763366662897,882.551858568572,0.399,0.02020842988612676,0.0,0,0.2615181472939017,26.333846074666667,42.18335270110515,0.23163202278970554,9.9569628146895,0.003319251725585117,23.567352728860314,1.2209781105972812,0.09933502216797932,-122.5194113982284,-77.45430044182737
2025-01-01 10:07:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.06694679697035,51.666666666666686,46.10666666666668,0.0,51.397033060788914,0.0,0.0,0.0,21.06694679697035,50.11035104398751,51.397033060788914,49.46701003558681,12.43753247303448,20.233489768803118,0.0,0.9727044175172224,0.0,-170.69100239601403,-204.0312010429442,-538.8423614901099,-0.0,-0.0,329.07763366662897,879.5116515188836,0.399,0.02025824873126799,0.0,0,0.26216285507946807,26.333846074666667,39.073725427466854,0.2304406398314825,9.994695642806963,0.0033193648236345707,23.5572221856366,1.2206287818549828,0.09968145374596382,-127.46304487989025,-76.56815616305393
2025-01-01 10:08:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.15508472452438,51.666666666666686,46.10666666666668,0.0,51.39369956640392,0.0,0.0,0.0,21.15508472452438,50.10739447450135,51.39369956640392,49.46424192855007,12.43753247303448,20.105367045464316,0.0,1.0070979004804401,0.0,-159.60171839536207,-208.14577604649088,-533.4193474839836,-0.0,-0.0,329.07763366662897,876.4651811268723,0.399,0.020182163502615806,0.0,0,0.2611782329121015,26.333846074666667,44.739995421992575,0.2322822603999123,9.93737957021173,0.003319477905421607,23.55418202141407,1.2211619890769847,0.10002596597153128,-132.42606742664807,-75.71970861984279
2025-01-01 10:09:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.24064062165153,51.666666666666686,46.10666666666668,0.0,51.39035303117036,0.0,0.0,0.0,21.24064062165153,50.10442553559547,51.39035303117036,49.46146178780802,12.43753247303448,19.980898391665864,0.0,1.0414035805665018,0.0,-149.71076292059485,-212.31238464632645,-528.1719760519892,-0.0,-0.0,329.07763366662897,873.4131860490435,0.399,0.020108112469265266,0.0,0,0.260219935352313,26.333846074666667,49.383579464765376,0.23408743121886355,9.881869259170822,0.0033195909232453646,23.551085300972193,1.2216804332238802,0.10036842069561529,-137.40584101394526,-74.90654363238117
2025-01-01 10:10:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.323762830601066,51.666666666666686,46.10666666666668,0.0,51.38699383896578,0.0,0.0,0.0,21.323762830601066,50.101444589636195,51.38699383896578,49.45866996497141,12.43753247303448,19.859873525741694,0.0,1.0756069017955419,0.0,-140.18112923959512,-216.5262938128891,-523.089653622991,-0.0,-0.0,329.07763366662897,870.3564022796469,0.399,0.020035981133159308,0.0,0,0.2592864806758954,26.333846074666667,53.83089071676693,0.2358580009940149,9.82741187110242,0.0033197038782553858,23.54793625609414,1.2221849531982893,0.10070869434124176,-142.39986688536663,-74.12642692752247
2025-01-01 10:11:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.40456754413746,51.666666666666686,46.10666666666668,0.0,51.383622351615934,0.0,0.0,0.0,21.40456754413746,50.0984519781713,51.383622351615934,49.45586679144898,12.43753247303448,19.742127797266935,0.0,1.1096944890080929,0.0,-131.0567729573042,-220.78306184406225,-518.1638710450576,-0.0,-0.0,329.07763366662897,867.2955633698332,0.399,0.0199656811910247,0.0,0,0.2583767261464486,26.333846074666667,58.02946442112443,0.2375952633365631,9.774579591846155,0.0033198167715402715,23.544737780862107,1.2226762012742167,0.1010466765483478,-147.40577579749055,-73.3772860465717
2025-01-01 10:12:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.48315950139837,51.666666666666686,46.10666666666668,0.0,51.380238913673445,0.0,0.0,0.0,21.48315950139837,50.09544802644182,51.380238913673445,49.45305258282602,12.43753247303448,19.62751280329971,0.0,1.1436540493091505,0.0,-122.3095452292975,-225.07851483732063,-513.3869376916383,-0.0,-0.0,329.07763366662897,864.2314006731077,0.399,0.01989713321681718,0.0,0,0.25748964390816903,26.333846074666667,61.99975879571181,0.2393003629286469,9.723298315030789,0.003319929604138842,23.541492388350758,1.2231547649240895,0.1013822689553788,-152.42131921476116,-72.65719562255947
2025-01-01 10:13:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.559633628138815,51.666666666666686,46.10666666666668,0.0,51.37684385412033,0.0,0.0,0.0,21.559633628138815,50.09243304498958,51.37684385412033,49.45022764042422,12.43753247303448,19.51589406142581,0.0,1.1774742831528036,0.0,-113.91909314590106,-229.40872557323593,-508.7518665846177,-0.0,-0.0,329.07763366662897,861.16464350281,0.399,0.019830265376231313,0.0,0,0.25662430435026673,26.333846074666667,65.75513977208769,0.24097431840558992,9.67286449922116,0.0033200423770445645,23.538202269083385,1.2236211761504527,0.10171538410302239,-157.44436135018088,-71.96436422305504
2025-01-01 10:14:00,0.32693070332625007,0.20185986669388215,0.0,0.005448845055437501,0.0033643311115647023,0.0,0.033773072096279305,0.0,0.28315763122997073,0.0,0.010000000000000002,0.0,0.0,0.19894320002721547,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.03061409183312141,0,On,0.017900031193683375,0,On,0.20267022477553906,0.15200266858165426,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.63407718590319,51.666666666666686,46.10666666666668,0.0,51.37343748782671,0.0,0.0,0.0,21.63407718590319,50.08940733103435,51.37343748782671,49.447392252638174,12.43753247303448,19.40714795876071,-0.09285204123934676,1.2111448040263342,0.0,-105.86619232528187,-233.76999463632376,-504.25223281012586,-0.0,-0.0,329.07763366662897,858.0960192918628,0.399,0.019765011687177394,0.0,0,0.2557798535957236,26.333846074666667,69.30840681821502,0.24261805828373928,9.623859846471177,0.0033201550912093686,23.534869379036937,1.2240759239159564,0.10204594444690633,-162.47287195762075,-71.29712267870302
2025-01-01 10:15:00,0.2892750373724434,0.19318857351976093,0.0,0.004821250622874057,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,0.0,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.706571174142006,51.666666666666686,46.10666666666668,0.0,51.37002011669011,0.0,0.0,0.0,21.706571174142006,50.086371169549466,51.37002011669011,49.44454669597915,12.43753247303448,19.301159762379882,-0.19884023762017478,1.244656065805839,0.0,-161.31333749588504,-238.15883349375594,-499.8820791904145,-0.0,-0.0,265.89744233440695,855.02625372327,0.0,0.019701310896627192,0.0,0,0.25495549896650604,0.0,72.67129936012253,0.24423244322885215,9.576227097071305,0.0033202677475467077,2.848396027513381,1.2245194622054758,0.1023738814675164,-167.5049197919471,-70.65391370180883
2025-01-01 10:16:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.778309399083167,51.666666666666686,46.10666666666668,0.0,51.36659203056626,0.0,0.0,0.0,21.778309399083167,50.08332483414068,51.36659203056626,49.44169123592789,12.43753247303448,19.196234552754838,-0.3037654472452189,1.2779992969598972,0.0,8211.375326365005,-242.57194928259034,-495.5707227237502,-0.0,-0.0,265.89744233440695,851.9560708078484,0.0,0.019638149230472933,0.0,0,0.2541381211689367,0.0,75.91988230990378,0.24583531933054395,9.528277887877191,0.0033202813772647117,2.851272269676276,1.2249589411679627,0.10269913486690242,-172.53866666289687,-70.03328261969347
2025-01-01 10:17:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.700182333699036,51.666666666666686,46.10666666666668,0.0,51.36315334187073,0.0,0.0,0.0,21.700182333699036,50.08026843087303,51.36315334187073,49.43882597537419,12.43753247303448,19.30410655003087,-0.19589344996918712,1.3111664409350334,0.0,8201.379328670026,-247.00623233523174,-500.0033772424915,-0.0,-0.0,265.89744233440695,848.8861909353066,0.0,0.01970308333437914,0.0,0,0.254978436158544,0.0,70.35653913366548,0.24418961972124378,9.57720184025427,0.0033202950158508025,2.8465683367716883,1.2245071037413955,0.10302165184353405,-177.5723620270288,-69.43387030820296
2025-01-01 10:18:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.6241187365144,51.666666666666686,46.10666666666668,0.0,51.359726325443674,0.0,0.0,0.0,21.6241187365144,50.07722299208448,51.359726325443674,49.435971325404886,12.43753247303448,19.409059427392982,-0.09094057260707444,1.3441501038926582,0.0,8192.46229587474,-251.45875838082472,-504.33118668044796,-0.0,-0.0,265.89744233440695,845.8173391368902,0.0,0.019766159587725415,0.0,0,0.2557947086253467,0.0,65.76731577633666,0.242600360510732,9.625130822314784,0.0033203086369606857,2.8419699248674775,1.22406781300914,0.10334138645466334,-182.60433833828856,-68.85442004253616
2025-01-01 10:19:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.54998956735823,51.666666666666686,46.10666666666668,0.0,51.35631067447671,0.0,0.0,0.0,21.54998956735823,50.07418822818453,51.35631067447671,49.43312700503845,12.43753247303448,19.511276130605935,0.0,1.376943511375888,0.0,8183.794575407954,-255.9267912565949,-508.56046425060003,-0.0,-0.0,265.89744233440695,842.7502327682078,0.0,0.019827496508688768,0.0,0,0.2565884723180946,0.0,61.328872879703,0.241063730675455,9.670901546308153,0.0033203222409471317,2.8374702372354808,1.2236402774162196,0.10365829907928162,-187.63300744737165,-68.29378380922324
2025-01-01 10:20:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.477696787672055,51.666666666666686,46.10666666666668,0.0,51.352906101343656,0.0,0.0,0.0,21.477696787672055,50.071163867692434,51.352906101343656,49.430292750866826,12.43753247303448,19.61089560147303,0.0,1.4095404696115985,0.0,8175.426881422577,-260.4077704967929,-512.6958304978039,-0.0,-0.0,265.89744233440695,839.6855897566361,0.0,0.019887185298196046,0.0,0,0.2573609074718457,0.0,57.096545141529816,0.23957669315013222,9.716499430327149,0.003320335828140061,2.833064078210829,1.223223892130359,0.10397235593797659,-192.656857441453,-67.75091305533988
2025-01-01 10:21:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.40715280207737,51.666666666666686,46.10666666666668,0.0,51.34951233299251,0.0,0.0,0.0,21.40715280207737,50.0681496528863,51.34951233299251,49.4274683128332,12.43753247303448,19.70804196653529,0.0,1.4419353295810573,0.0,8167.337205206426,-264.8992987229201,-516.7413947261554,-0.0,-0.0,265.89744233440695,836.6241265060486,0.0,0.01994530753883032,0.0,0,0.2581130698502639,0.0,53.05243315373016,0.2381365234247517,9.760083707065352,0.003320349398852047,2.828746807768498,1.2228181164082417,0.10428352865037546,-197.67444966513523,-67.2248490577849
2025-01-01 10:22:00,8.654403761816887,0.19318857351976093,0.0,0.1442400626969481,0.003219809558662682,0.0,0.017133746257351277,0.0,0.2621412911150921,8.365128724444444,0.010000000000000002,0.0,0.0,0.19027190685309425,0.0,0.0029166666666666685,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.0625873752607483,0.04694053144556121,On,0,0,Off,0.0031589802631578944,0.0,On,0.013974765994193384,0,On,0.00844541531096634,0,On,0.19110850054337747,0.14333137540753305,On,On,8365.128724444445,20.000000000000057,1.0,0.0,8.365128724444444,0.0,1,8365.128724444445,8365.128724444445,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,1309.1486533333334,Off,0.0,0.0,21.33827892695115,51.666666666666686,46.10666666666668,0.0,51.346129109393154,0.0,0.0,0.0,21.33827892695115,50.06514533833753,51.346129109393154,49.42465345280973,12.43753247303448,19.802826709817246,0.0,1.4741229535572926,0.0,8159.510955131559,-269.39913026477706,-520.7008311700844,-0.0,-0.0,265.89744233440695,833.566557897165,0.0,0.020001936597242108,0.0,0,0.2588459088942816,0.0,49.185619522792535,0.23674076469212088,9.802997464431122,0.0033203629533801924,2.8245142602258966,1.222422464221736,0.10459179382630288,-202.68441589570403,-66.71471436907302
