Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:54:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.87527384375614,51.666666666666686,46.10666666666668,0.0,49.9725688563136,0.0,0.0,0.0,33.87527384375614,47.97698914724447,49.9725688563136,46.9791992927099,12.43753247303448,18.920276554485344,-0.07972344551471267,5.996494549531419,1.7,9.236100170605994,-82.62766429604113,-312.8918347945411,-254.51952826693014,-0.0,-0.0,89.19524482490829,358.41860151960645,0.0,0.011313440110022844,0.0,0,0.5583498917128574,0.0,82.69661914598072,0.2556494738173383,9.485705278010004,0.0033942888459143248,-2.0150243707530247,1.2260616471491137,0.05560489374398057,-312.1142417741344,-0.7775930204067052
2025-01-01 10:55:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.883044615673334,51.666666666666686,46.10666666666668,0.0,49.967088018604194,0.0,0.0,0.0,33.883044615673334,47.97223503636418,49.967088018604194,46.97480854524418,12.43753247303448,18.908822034809194,-0.09117796519086241,5.996481801187581,1.7,9.236100170605994,-82.42739695472136,-312.8584543512675,-254.24352496985188,-0.0,-0.0,89.19524482490829,357.5982573063386,0.0,0.011308693987529862,0.0,0,0.5581156573019054,0.0,82.62088319022224,0.2558297101225441,9.480813545469646,0.0033942521208401174,-2.012480821566089,1.2261097603027729,0.05560487330619267,-312.113200965936,-0.7452533853314423
2025-01-01 10:56:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.89040146616142,51.666666666666686,46.10666666666668,0.0,49.96160618829612,0.0,0.0,0.0,33.89040146616142,47.967479834921164,49.96160618829612,46.97041665823369,12.43753247303448,18.897722191140208,-0.10227780885984927,5.9965097643997,1.7,9.236100170605994,-82.24216925165274,-312.8297011728081,-253.97618092621494,-0.0,-0.0,89.19524482490829,356.7730137037884,0.0,0.011304093826781244,0.0,0,0.5578886265110164,0.0,82.5387668496539,0.25600442061580464,9.475498301210461,0.003394215443562969,-2.0099775909744726,1.2261563880934885,0.05560491813602155,-312.1154839566879,-0.7142172161201641
2025-01-01 10:57:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.89736294914637,51.666666666666686,46.10666666666668,0.0,49.956123426889285,0.0,0.0,0.0,33.89736294914637,47.96272360100581,49.956123426889285,46.966023688064084,12.43753247303448,18.886961134655866,-0.1130388653441905,5.996575054364967,1.7,9.236100170605994,-82.07130673483442,-312.8052407077835,-253.71710303135643,-0.0,-0.0,89.19524482490829,355.9428591756615,0.0,0.011299633134094569,0.0,0,0.5576684788588128,0.0,82.45055147161374,0.25617384659598064,9.470970730128112,0.003394178813299981,-2.007512930556025,1.2262015968963946,0.055605022806902125,-312.1208144144612,-0.6844262933223026
2025-01-01 10:58:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.90394671345045,51.666666666666686,46.10666666666668,0.0,49.950639793125134,0.0,0.0,0.0,33.90394671345045,47.95796639010465,49.950639793125134,46.961629688594414,12.43753247303448,18.876523751845777,-0.12347624815427949,5.9966744818788476,1.7,9.236100170605994,-81.91417156238185,-312.78475693110875,-253.465917770632,-0.0,-0.0,89.19524482490829,355.10778026543016,0.0,0.011295305729129625,0.0,0,0.5574549093282299,0.0,82.35650138334185,0.2563382180812958,9.466004018412622,0.003394142229302358,-2.0050851767201223,1.2262454498608093,0.05560518220568074,-312.1289319906138,-0.6558249404949175
2025-01-01 10:59:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.91016955352295,51.666666666666686,46.10666666666668,0.0,49.945155343121215,0.0,0.0,0.0,33.91016955352295,47.953208255227324,49.945155343121215,46.957234711280385,12.43753247303448,18.86639566110477,-0.13360433889528522,5.996805043993091,1.7,9.236100170605994,-81.77016027043362,-312.767951544458,-253.22227009300107,-0.0,-0.0,89.19524482490829,354.2677616542534,0.0,0.011291105727597993,0.0,0,0.5572476275131873,0.0,82.25686499765918,0.2564977544054929,9.461200191076447,0.003394105690853745,-2.0026927460156774,1.2262880070898894,0.055605391517688375,-312.1395915528361,-0.6283599916218963
2025-01-01 11:00:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.91604745657628,51.666666666666686,46.10666666666668,0.0,49.93967013049819,0.0,0.0,0.0,33.91604745657628,47.94844924702653,49.93967013049819,46.9528388052907,12.43753247303448,18.85656317214099,-0.14343682785906609,5.9969639148641765,1.7,9.236100170605994,-81.63870168595594,-312.7619261000822,-252.9858223598912,-0.0,-0.0,89.19524482490829,353.422786218604,0.0,0.011287027525075285,0.0,0,0.5570463568196766,0.0,82.15187584902695,0.2566526647779085,9.456552040543247,0.0033940691972686567,-2.0003341307384193,1.2263293258087042,0.05560564621211049,-312.15256243447783,-0.6093636656043344
2025-01-01 11:01:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.92159564732558,51.666666666666686,46.10666666666668,0.0,49.93418420649987,0.0,0.0,0.0,33.92159564732558,47.94368941391129,49.93418420649987,46.948442017617,12.43753247303448,18.847013247984343,-0.152986752015714,5.9971470169005645,1.7,9.236100170605994,-81.51925498749773,-312.74245766690194,-252.75625336343944,-0.0,-0.0,89.19524482490829,352.57283508008044,0.0,0.011283065781833294,0.0,0,0.5568508337171855,0.0,82.04175355103344,0.2568031488101026,9.45205270288757,0.0033940327478909965,-1.9980078948152618,1.2263694605216064,0.055605939751367454,-312.167511772707,-0.5749458941949701
2025-01-01 11:02:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.92682862901549,51.666666666666686,46.10666666666668,0.0,49.92869762010654,0.0,0.0,0.0,33.92682862901549,47.93892880215395,49.92869762010654,46.94404439317766,12.43753247303448,18.837733469399407,-0.16226653060065033,5.9973550870219965,1.7,9.236100170605994,-81.4113080264076,-312.74284386328753,-252.5332574087359,-0.0,-0.0,89.19524482490829,351.7178870957025,0.0,0.011279215408616402,0.0,0,0.5566608070367242,0.0,81.92670455742001,0.25694939701131664,9.448303428232041,0.0033939963420926518,-1.995712669944945,1.226408463159705,0.05560627331622368,-312.184499786391,-0.5583440768965744
2025-01-01 11:03:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.93176022282679,51.666666666666686,46.10666666666668,0.0,49.92321041814224,0.0,0.0,0.0,33.93176022282679,47.93416745599148,49.92321041814224,46.939645974916104,12.43753247303448,18.828712001512002,-0.17128799848805443,5.997582478335651,1.7,9.236100170605994,-81.31437513829431,-312.7304836698941,-252.31654345488903,-0.0,-0.0,89.19524482490829,350.85792120398906,0.0,0.011275471553288174,0.0,0,0.5564760373117974,0.0,81.80692349168643,0.25709159125520714,9.444082135370548,0.003393959979272169,-1.9934471519752544,1.22644638321922,0.05560663785330475,-312.20306548529663,-0.527418184597475
2025-01-01 11:04:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.936403604059606,51.666666666666686,46.10666666666668,0.0,49.91772264537618,0.0,0.0,0.0,33.936403604059606,47.92940541772113,49.91772264537618,46.93524680389361,12.43753247303448,18.81993756255045,-0.1800624374496067,5.997829982666549,1.7,9.236100170605994,-81.22799635093872,-312.73527644077643,-252.10583431199467,-0.0,-0.0,89.19524482490829,349.99291304254643,0.0,0.011271829588311607,0.0,0,0.5562962961605196,0.0,81.68259313614766,0.257229905218716,9.43999095170448,0.003393923658853499,-1.9912100975062685,1.2264832678911162,0.055607034631384146,-312.2232735720545,-0.5120028687219591
2025-01-01 11:05:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.940771336645895,51.666666666666686,46.10666666666668,0.0,49.91223434461874,0.0,0.0,0.0,33.940771336645895,47.92464272779113,49.91223434461874,46.93084691937733,12.43753247303448,18.811399394426676,-0.18860060557338088,5.998092663839404,1.7,9.236100170605994,-81.1517354035993,-312.72806769686025,-251.9008658869279,-0.0,-0.0,89.19524482490829,349.12283729532805,0.0,0.01126828509895314,0.0,0,0.5561213657034498,0.0,81.55388565842031,0.257364504796944,9.43602421175652,0.003393887380284807,-1.9890003206907028,1.2265191621831584,0.05560745573660033,-312.24472107188797,-0.4833466249722962
2025-01-01 11:06:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.944875405197884,51.666666666666686,46.10666666666668,0.0,49.90674555681238,0.0,0.0,0.0,33.944875405197884,47.91987942488645,49.90674555681238,46.92644635892349,12.43753247303448,18.803087235146084,-0.19691276485397324,5.998371347322983,1.7,9.236100170605994,-81.0851785194564,-312.7365723730057,-251.70138647725335,-0.0,-0.0,89.19524482490829,348.24766717029155,0.0,0.01126483387220944,0.0,0,0.5559510380170979,0.0,81.42096313288867,0.25749554849377687,9.432176511045029,0.003393851143037349,-1.9868166902303481,1.22655410903442,0.055607902491697205,-312.26747543132745,-0.46909694167824245
2025-01-01 11:07:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.94872724538579,51.666666666666686,46.10666666666668,0.0,49.90125632111778,0.0,0.0,0.0,33.94872724538579,47.915115546010135,49.90125632111778,46.92204515845632,12.43753247303448,18.794991292859397,-0.2050087071406601,5.998661546665467,1.7,9.236100170605994,-81.02793313136883,-312.7337748466923,-251.50715610838043,-0.0,-0.0,89.19524482490829,347.36737446497716,0.0,0.011261471886382863,0.0,0,0.5557851146194439,0.0,81.28397815210332,0.2576231877906248,9.428442692439184,0.0033938149466044053,-1.9846581265487373,1.2265881494230133,0.05560836770395377,-312.2911703789004,-0.442604467791897
2025-01-01 11:08:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.95233777247599,51.666666666666686,46.10666666666668,0.0,49.8957666749954,0.0,0.0,0.0,33.95233777247599,47.91035112656032,49.8957666749954,46.917643352342786,12.43753247303448,18.787102221454305,-0.2128977785457522,5.9989641129040185,1.7,9.236100170605994,-80.97962669320617,-312.74529165428623,-251.31794591115388,-0.0,-0.0,89.19524482490829,346.4819296160917,0.0,0.011258195301266144,0.0,0,0.5556234059855256,0.0,81.1430743930394,0.2577475674946532,9.424817833323523,0.003393778790500269,-1.9825235991293884,1.2266213224674618,0.05560885273716835,-312.3158754431769,-0.42941621110937156
2025-01-01 11:09:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.955717407945286,51.666666666666686,46.10666666666668,0.0,49.89027665428292,0.0,0.0,0.0,33.955717407945286,47.90558620040328,49.89027665428292,46.91324097346346,12.43753247303448,18.779411097581093,-0.22058890241896378,5.9992749848035265,1.7,9.236100170605994,-80.93990556583628,-312.75215625624224,-251.1335375370232,-0.0,-0.0,89.19524482490829,345.5913017570307,0.0,0.011255000448895137,0.0,0,0.5554657310910601,0.0,80.9983871462786,0.2578688260677414,9.421297233516498,0.0033937426742592885,-1.9804121240083497,1.2266536655221538,0.05560935108048735,-312.34125905387805,-0.4108972023641746
2025-01-01 11:10:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.95887610491374,51.666666666666686,46.10666666666668,0.0,49.884786293268604,0.0,0.0,0.0,33.95887610491374,47.90082079994271,49.884786293268604,46.908838053279766,12.43753247303448,18.771909399015314,-0.22809060098474276,5.999593872176689,1.7,9.236100170605994,-80.90843397374704,-312.7538159917446,-250.95372260817388,-0.0,-0.0,89.19524482490829,344.6954587758834,0.0,0.011251883824831811,0.0,0,0.555311916982235,0.0,80.85004380951855,0.2579870959374109,9.417876403891594,0.0033937065974349576,-1.9783227614108294,1.2266852142672675,0.05560986226837442,-312.3672975462399,-0.38651844550469505
2025-01-01 11:11:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.96182337197434,51.666666666666686,46.10666666666668,0.0,49.87929562476095,0.0,0.0,0.0,33.96182337197434,47.89605495618548,49.87929562476095,46.90443462189776,12.43753247303448,18.76458898426792,-0.23541101573213652,5.99992065605645,1.7,9.236100170605994,-80.88489302895431,-312.76926593586205,-250.77830220021295,-0.0,-0.0,89.19524482490829,343.7943673649897,0.0,0.011248842079942553,0.0,0,0.5551617983699457,0.0,80.69816434635038,0.2581025037908559,9.414551055654524,0.003393670559599053,-1.976254613522399,1.226716002793536,0.05561038610976958,-312.39398123599835,-0.37528469986368584
2025-01-01 11:12:00,0.14217235280739332,0.0777920015362638,0.0,0.0023695392134565553,0.00129653335893773,0.0,0.006369413644512817,0.0,0.08580293916288048,0.0,0.05,0.0,0.0,0.06320866820293046,0.0,0.01458333333333334,1,0,0,Off,0,0,Off,0,0,Off,0.04174811023507391,0.031311082676305425,On,0,0,Off,0.0015149013157894735,0.0,On,0.004854512328723344,0,On,0.0015247148923065062,0,On,0.04253011403550006,0.031897585526625034,On,Off,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0,0.0,1629.8018981854577,0.0,Off,0.0,20.500000000000057,0,0.0,0.05,0.0,0.0,0,0,0,2569.9405733333333,Off,0.0,0.0,33.96456829550373,51.666666666666686,46.10666666666668,0.0,49.87380468015476,0.0,0.0,0.0,33.96456829550373,47.89128869880402,49.87380468015476,46.900030708128654,12.43753247303448,18.757442073360107,-0.24255792663995024,6.000251573804245,1.7,9.236100170605994,-80.86897981173794,-312.77990034179004,-250.60708635518424,-0.0,-0.0,89.19524482490829,342.8879930873166,0.0,0.01124587201263944,0.0,0,0.5550152172468792,0.0,80.542861718538,0.25821517085308937,9.41131709023262,0.003393634560340815,-1.9742068223860039,1.226746063682201,0.05561091657281319,-312.4210029062249,-0.3588974355651393
