Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W)
2025-01-01 10:00:00,0.393971078573724,0.24043791081985635,0.0,0.393971078573724,0.24043791081985635,0.0,0.006369413644512817,0.0,0.08580293916288048,0.25179872576633067,0.05,0.0,0.0,0.06320866820293046,0.16264590928359254,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0015149013157894735,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,274.12914142611845,19.500000000000057,0.4645177212940403,166.27836569125478,0.21982841326633068,0.0319703125,0.25,408.4371946173732,1630.7922185643697,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,33.74097827475088,51.66666666666668,46.10666666666668,0.0,50.10612584908199,0.0,0.0,0.0,33.74097827475088,48.09271072676036,50.10612584908199,47.08600316559954,12.43753247303448,19.151951364388406,-0.05211763220809455,5.963224813097506,0.85,9.236100170605994,154.07281075120576,-249.63035364269183,-283.62974920880396,0.0,0.0,89.19524482490829,334.2668394421722,0.0,0.011799055087219852,0.0,0.0,0.5823163481836774,0.0,74.37817370898294,0.2521011008678849,9.59200035149423,0.003395312365178743,-2.420406039871672,1.225090324101546,0.0608311868073694,-413.6408782895761,-2.26784104437052
2025-01-01 11:00:00,0.349532257726651,0.21173326824406252,0.0,0.349532257726651,0.2117332682440625,0.0,0.006369413644512817,0.0,0.08580293916288048,0.20735990491925768,0.05,0.0,0.0,0.06320866820293046,0.13394126670779868,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04174811023507392,0.031311082676305425,0.0,0.0,0.0015149013157894735,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,233.97031139328874,19.500000000000057,0.3854276438654154,141.91924578451005,0.1817836549192577,0.025576250000000002,0.2,350.3133071777988,1723.8818604977089,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,33.41953986179425,51.66666666666668,46.10666666666668,0.0,49.77919795307162,0.0,0.0,0.0,33.41953986179425,47.80923381087392,49.77919795307162,46.82425173977507,12.43753247303448,19.143466057850627,-0.0884659416243976,6.503266981437772,1.95,9.236100170605994,147.25494803294214,-194.10936078125573,-253.56428124578795,0.0,0.0,89.19524482490829,343.0599563647407,0.0,0.011302180597524946,0.0,0.0,0.5577942032995366,0.0,77.65367306053304,0.2519166978899536,9.580916725267894,0.0033923502516229613,-4.417205621111694,1.2245541265047124,0.056013412094934274,-332.9075948670561,-3.121011698709674
2025-01-01 12:00:00,0.14432287920730488,0.07935755567007906,0.0,0.14432287920730488,0.07935755567007906,0.0,0.0064325345326707115,0.0,0.08789034467463416,0.0,0.05,0.0,0.0,0.06477422233674572,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0015780222039473682,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1784.750864344444,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,33.383084343481684,51.66666666666668,46.10666666666668,0.0,49.45615241722759,0.0,0.0,0.0,33.383084343481684,47.528877574910865,49.45615241722759,46.5652401537525,12.43753247303448,18.89318235755803,-0.1186328826169385,6.461149503844122,3.05,9.236100170605994,-64.1710855693053,-270.7402193148732,-223.78241864886778,0.0,0.0,91.34577122481988,285.3698056923759,0.0,0.01085272916852945,0.0,0.0,0.5356125190134721,0.0,68.26556185474257,0.2551535948224087,9.455433006344567,0.0033851525880002533,-8.549073120991341,1.2249918247542588,0.06282737781925588,-270.64162174267574,-0.09859757219742311
2025-01-01 13:00:00,0.3249643693499344,0.19591811516663518,0.0,0.3249643693499344,0.19591811516663518,0.0,0.006621897197144396,0.0,0.08789034467463416,0.1804521274781558,0.05,0.0,0.0,0.06477422233674572,0.11656055949655612,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0017673848684210526,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,212.9572662488734,19.500000000000057,0.33600761919240757,129.17337430717345,0.15913858581148912,0.021313541666666665,0.16666666666666666,320.81709888938013,1878.4311783297344,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,32.798029744826884,51.66666666666668,46.10666666666668,0.0,49.134597230364015,0.0,0.0,0.0,32.798029744826884,47.24939165670138,49.134597230364015,46.30678886987006,12.43753247303448,19.115305833028675,-0.09422207332200726,7.153958293386421,4.45,9.236100170605994,149.88151941467385,-93.27813689423803,-196.2595974602382,0.0,0.0,91.53513388929356,178.39079440812307,0.0,0.010347300163000667,0.0,0.0,0.5106681848621365,0.0,41.64871673674511,0.25079452614321657,9.540303793919232,0.0033745422702420144,-9.408060353756504,1.223495398824339,0.061598895823714334,-217.77498986042465,-4.676521340986805
2025-01-01 14:00:00,0.91188065698119,0.1981665185152732,0.0,0.9118806569811901,0.1981665185152732,0.0,0.006748138973460186,0.5833092014814816,0.08789034467463416,0.18393297185161414,0.05,0.0,0.0,0.06477422233674572,0.11880896284519417,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0438355157468276,0.03287663681012069,0.0,0.0,0.0018936266447368416,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,220.29615937248354,19.500000000000057,0.34089973687116487,133.6249227570327,0.16261943018494746,0.021313541666666665,0.16666666666666666,332.6075404628496,1947.4535715626375,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,583.3092014814815,0.23333333333333334,35.93461159053415,51.66666666666668,46.10666666666668,0.0,50.493850363791424,0.0,0.0,583.3092014814815,35.93461159053415,49.87196579656588,50.497054430412,49.55781944633254,12.43753247303448,19.04441271910429,-0.09613299349898176,7.595566173772899,4.7,9.236100170605994,143.64783767403432,-89.56398116974928,-187.89130835763348,0.0,0.0,91.66137566560934,76.48203870304938,0.0,0.01013881768401437,0.0,0.0,0.5003789917931865,0.0,19.581610993574905,0.2509826885278234,9.492212686115524,0.003363932145075201,-12.85950775984479,1.2231846981267678,0.05750355360793057,-218.47282609415475,-4.716077832627208
2025-01-01 15:00:00,0.34331900297314166,0.2073800211092903,0.0,0.34331900297314166,0.20738002110929027,0.0,0.00706374341424966,0.0,0.08684664191875732,0.19940861764013468,0.05,0.0,0.0,0.06399144526983809,0.12880524250611883,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0022092310855263155,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,235.72232313917203,19.500000000000057,0.37015431284818184,142.98196260571993,0.17596372180680134,0.023444895833333333,0.18333333333333332,355.25938991155857,1967.1936278549817,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,37.73934399799673,51.66666666666668,46.10666666666668,0.0,51.543806497112584,0.0,0.0,0.0,37.73934399799673,51.56206170643174,51.571189311091324,51.543806497112584,12.43753247303448,19.12471900694596,-0.06369225131290032,7.750997419345742,4.15,9.236100170605994,132.9458253958728,-112.22207635083858,-201.0274300356604,0.0,0.0,90.93327735052198,25.494400764090674,0.0,0.010376106502560841,0.0,0.0,0.5120898582362516,0.0,7.3176549418391525,0.2484645300161445,9.509611193787263,0.003346882384055079,-14.654183674774275,1.2228610808067122,0.054764489250354695,-250.63031497293247,-4.573723983626023
2025-01-01 16:00:00,0.3868595021526799,0.2170806830515518,0.0,0.3868595021526799,0.21708068305155176,0.0,0.027163119853964333,0.0,0.10975704978405414,0.1999393325146614,0.05,0.0,0.0,0.07334929926867166,0.12914805044954675,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045922921258581294,0.03444219094393596,0.0,0.0,0.002777319078947368,0.0,0.024385800775016963,0.0,0.011957984092491908,0.0,0.05187614443298094,0.03890710832473569,233.25971235744754,19.500000000000057,0.3649573463366709,141.4882181100105,0.17649443668132805,0.023444895833333333,0.18333333333333332,351.30303463412474,1919.5345143722386,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,37.358659769524614,51.66666666666668,46.10666666666668,0.0,51.20921890340352,0.0,0.0,0.0,37.358659769524614,51.24579022530826,51.26407588626065,51.20921890340352,12.43753247303448,19.13510301469287,-0.06039926052214041,7.647032652727855,3.05,9.236100170605994,164.18411100380763,-236.79700791628514,-228.8203085392212,0.0,0.0,156.38870450548757,8.162655477044437,0.35,0.010904753048087816,0.0,0.0,0.5381800428820223,23.099864977777777,3.356002680093719,0.24729763241811706,9.499068899232519,0.0033332611097505417,-6.8952651295255105,1.2228276365870079,0.0602214609418092,-374.99439049585095,-3.290835530444721
2025-01-01 17:00:00,0.29156897274610066,0.1068848297763023,0.0,0.29156897274610066,0.10688482977630229,0.0,0.08102972313857176,0.0,0.1605392496075289,0.0,0.05,0.0,0.0,0.09230149644296895,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009773228208868,0.0375732992115665,0.0,0.0,0.0035347697368421052,0.0,0.07749495340172965,0.0,0.03747058768357027,0.0,0.07297092964186996,0.054728197231402466,0.0,19.500000000000057,0.0,0.0,0.0,0.0,0.0,0.0,1903.896322063891,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,36.278149733238294,51.66666666666668,46.10666666666668,0.0,50.75135950271494,0.10229021598065888,272.62715081235257,0.0,36.278149733238294,50.09353489274661,50.752839833562305,49.763142256915096,12.43753247303448,18.913399638412457,-0.10260345994117875,6.393290517169805,1.95,9.236100170605994,55.26156464198011,-369.67893926815555,-250.39158538891584,0.0,0.0,302.46062189339204,0.39445275391878315,1.0,0.01131950985311705,0.0,0.0,0.5586494505001419,65.99961422222222,3.1925281375039374,0.25111964984568713,9.402591288775294,0.0033403720506521707,17.801425555724766,1.2231741277842951,0.06417084231807715,-370.7650423189071,1.086103050751565
2025-01-01 18:00:00,1.1880757807032758,0.23638583448837971,0.0,1.1880757807032758,0.23638583448837971,0.0,0.09864364596626252,0.6666390874074075,0.17699359675698265,0.19579945057262313,0.05,0.0,0.0,0.09532855026950773,0.12647395088553867,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05218513779384238,0.03913885334538177,0.0,0.0,0.004039736842105263,0.0,0.09460390912415727,0.0,0.04988886306430565,0.0,0.07491959589883462,0.05618969692412594,221.4160731195208,19.500000000000057,0.3534516678057622,134.30422823547892,0.17235455473928982,0.023444895833333333,0.18333333333333332,332.2754055216664,1843.573658605238,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,666.6390874074075,0.26666666666666666,35.55217775438482,51.66666666666668,46.10666666666668,0.0,50.74283938019645,0.12806921821584608,340.4207584743941,666.6390874074075,35.55217775438482,49.5763054249702,50.74439394112528,48.991483886428256,12.43753247303448,19.075925010818587,-0.129346140215335,6.52520085340654,1.15,9.236100170605994,287.0205421144534,-212.62889188497869,-270.8064924767157,0.0,0.0,336.392485232549,0.0,1.0,0.011539806633605378,0.0,0.0,0.5695217123704618,65.99961422222222,0.01847623909928607,0.2500890592714454,9.495828350572118,0.0033616540314597185,16.72179387682172,1.2218653213012909,0.04969990147807931,-341.9823495410509,-4.9507705794066945
2025-01-01 19:00:00,0.5514903856081946,0.24146558106951596,0.0,0.5514903856081945,0.24146558106951596,0.0,0.10064395089485433,0.0,0.19352896948564383,0.2073174652276964,0.05,0.0,0.0,0.09296839436100783,0.1339138533751748,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05009773228208868,0.0375732992115665,0.0,0.0,0.004292220394736842,0.0,0.0963517305001175,0.0,0.06957111033763334,0.0,0.0738601268659218,0.05539509514944133,224.98710684174358,19.500000000000057,0.3696419495232833,136.4703082373002,0.18174121522769637,0.025576250000000002,0.2,335.8811650790438,1768.1104106913267,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,36.79522152126978,51.66666666666668,46.10666666666668,0.0,51.37694355985561,0.025124455077681736,68.11643436519407,0.0,36.79522152126978,50.569426514804015,51.37694355985561,50.16566799227822,12.43753247303448,18.963282223080384,-0.09984565923169496,6.322210625839081,-0.25000000000000006,9.236100170605994,278.4565634745888,-225.10419889557755,-303.12392252989355,0.0,0.0,355.00232572210587,0.0,1.0,0.011988960020704181,0.0,0.0,0.5916886874558653,65.99961422222222,1.5910534406329053,0.2529041793198033,9.461381567126564,0.003376301767397634,12.013187053064257,1.2223244620083633,0.04159160564815067,-358.5228762920221,-3.05163084085571
2025-01-01 20:00:00,0.41073083714635406,0.15861150035154734,0.0,0.41073083714635406,0.1586115003515473,0.0,0.07829468680847027,0.0,0.1957402495835854,0.08669590075429837,0.05,0.0,0.0,0.0880281472944111,0.05600001972380289,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04905402952621184,0.03679052214465887,0.0,0.0,0.004418462171052631,0.0,0.07387622463741764,0.0,0.07836938652437059,0.0,0.06831683353300298,0.051237625149752226,95.93380039993681,19.500000000000057,0.1572386225157222,58.19051364647324,0.07603912992096502,0.010656770833333332,0.08333333333333333,143.4675432130767,1678.8020169116826,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,35.87985104187348,51.66666666666668,46.10666666666668,0.0,50.986441498856415,0.0,0.0,0.0,35.87985104187348,49.901576961398774,50.986441498856415,49.35914469266995,12.43753247303448,19.095041002114574,-0.07283751923143503,6.326523695867326,-0.55,9.236100170605994,117.21806604772574,-305.2823548256152,-314.3398392419587,0.0,0.0,335.2523722669677,0.0,1.0,0.012150429844466737,0.0,0.0,0.5996576745840904,65.99961422222222,0.37173262277996966,0.2518547545055093,9.536066558328653,0.003389712430108417,14.58976029697307,1.2217641523548317,0.03958383684683365,-360.00636242873804,-3.466506043350338
2025-01-01 21:00:00,0.6016978883215813,0.37359619004978034,0.0,0.6016978883215813,0.37359619004978034,0.0,0.008957370058986502,0.0,0.09206515569814155,0.4506753625644533,0.05,0.0,0.0,0.06790533060437626,0.29110752611207075,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04801032677033498,0.03600774507775122,0.0,0.0,0.004102857730263158,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,493.5015110253817,19.500000000000057,0.8084609218964564,299.3429457830231,0.39526015423111993,0.055415208333333334,0.43333333333333335,737.4292484750715,1710.2588545427184,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,35.34283815999735,51.66666666666668,46.10666666666668,0.0,50.6536317583365,0.0,0.0,0.0,35.34283815999735,49.60086252309805,50.6536317583365,49.07447790547883,12.43753247303448,19.254938889292205,-0.03717660813448322,6.828885381623903,-0.3,9.236100170605994,342.48423142383103,-178.15287869584841,-313.22849919771966,0.0,0.0,164.04503199686528,0.0,1.0,0.012187255004490192,0.0,0.0,0.6014750991615351,65.99961422222222,-1.8338124006962817,0.25070209711819935,9.629035403445625,0.0034081825166636217,17.36718034547892,1.22108245599744,0.05002106529969896,-470.8406333923727,-6.655191086498769
2025-01-01 22:00:00,0.4709219197654708,0.28927298454546846,0.0,0.4709219197654708,0.28927298454546846,0.0,0.008389282065565449,0.0,0.08997775018638786,0.32255488751351746,0.05,0.0,0.0,0.066339776470561,0.2083498747415741,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045922921258581294,0.03444219094393596,0.0,0.0,0.0035347697368421052,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,343.0672254419717,19.500000000000057,0.5730479736390204,208.0941021883244,0.2820591583468508,0.04049572916666667,0.31666666666666665,510.66559846362946,1606.1521044676747,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,35.11238288251957,51.66666666666668,46.10666666666668,0.0,50.32544475152434,0.0,0.0,0.0,35.11238288251957,49.30411086135855,50.32544475152434,48.79344391627566,12.43753247303448,19.15533410490651,-0.055164110972155636,6.030338690230763,-1.95,9.236100170605994,144.0437752390766,-441.9221806870111,-360.18707602072055,0.0,0.0,161.38953849169053,0.0,1.0,0.012861007397122249,0.0,0.0,0.6347266629484077,65.99961422222222,-0.2259126738650892,0.25361220611113394,9.604498375611362,0.0034265387177943724,14.237826202923946,1.2214850061505336,0.06119610888345225,-649.5617334484272,-0.45454942690832617
2025-01-01 23:00:00,0.7451382045293689,0.46644031998571683,0.0,0.7451382045293689,0.46644031998571683,0.0,0.007821194072144396,0.0,0.08684664191875732,0.6004703685384671,0.05,0.0,0.0,0.06399144526983809,0.38786554138254536,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042791812990950744,0.032093859743213056,0.0,0.0,0.0029666817434210522,0.0,0.004854512328723344,0.0,0.0015247148923065062,0.0,0.04253011403550006,0.031897585526625034,624.2356710009385,19.500000000000057,1.061028542126144,378.64229479664624,0.5237416185384672,0.07672875,0.6,926.1492157975847,1537.7576805691454,0.0,0.0,20.500000000000057,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2569.9405733333333,0.0,0.0,34.76527123549165,51.66666666666668,46.10666666666668,0.0,50.00061278172776,0.0,0.0,0.0,34.76527123549165,49.01013280801366,50.00061278172776,48.51489282115662,12.43753247303448,19.158785748274667,-0.05917451596475788,5.467889325759097,-3.05,9.236100170605994,391.33790543726457,-246.6664936010515,-390.2968655706085,0.0,0.0,157.69034223063895,0.0,1.0,0.013235498717549669,0.0,0.0,0.6532088563550631,65.99961422222222,-0.2912422237043566,0.25452198141751586,9.620593373114035,0.003439594449442808,11.545797158087721,1.2214610148741032,0.05486869649143236,-623.9399601594654,-1.3688282382323058
