Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 13:29:00,0.7079969982214315,0.13514229668586958,0.4126702702702702,0.011799949970357191,0.0022523716114311596,0.006877837837837837,0.06166391714433195,0.0,0.17882683107709943,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022180461069187434,0.0,On,0.0552237849628518,0,On,0.018081546607051052,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,37.63124921037439,51.666666666666686,46.10666666666668,0.0,51.719130951212236,0.10416663527571389,285.2688835371483,0.0,37.63124921037439,51.638423202114396,51.719130951212236,51.59806932756548,12.43753247303448,19.286924042540143,-0.21307595745991392,7.644056367963673,4.867932368862375,6.13796979200932,3.9,9.236100170605994,6138.029455549012,3700.287569779388,-281.363709767474,-562.3155975016751,-339.8539033091792,-0.0,-0.0,298.24067901880596,509.33601658101367,0.9990000000000001,0.017050990142206447,0.0,0,0.1595803977411859,65.933614608,86.80963333908525,0.23114616323914627,9.361069069872656,0.003141732475335539,48.251728771599254,1.223521822488373,0.37757001539458995,-1831.1786881906362,19.682601136990993,0.21747338182655995,-272.67289588841857,-8.690813879055455,0.2412745212531919,-699.4497700839323,137.13417258225718
2025-01-01 13:30:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,37.49310239266498,51.666666666666686,46.10666666666668,0.0,51.712111164944986,0.1041852536171492,285.26888353714827,0.0,37.49310239266498,51.61123340507093,51.712111164944986,51.5607945251339,12.43753247303448,19.37921049363876,-0.12078950636129804,7.819312863469917,4.8788539505841255,6.160363985859193,5.0,9.236100170605994,6170.249258659495,4506.3010933673495,25.252331773981776,-123.31259823942634,-296.18456132000443,-0.0,-0.0,298.70285913168595,479.6872119944608,0.9990000000000001,0.01598099896521243,0.0,0,0.14956633895749058,65.933614608,74.89791434751378,0.22983392959572713,9.403462588154998,0.003141899589795648,50.357962851650484,1.2231357053652663,0.2804548576846459,-1019.1302486276021,13.647685161918666,0.21747338182655995,33.957742969284446,-8.70541119530267,0.17407924513244863,-260.3542601351449,137.04166189571856
2025-01-01 13:31:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,37.357045015254755,51.666666666666686,46.10666666666668,0.0,51.70510070335921,0.10420385387051868,285.26888353714827,0.0,37.357045015254755,51.58405524067655,51.70510070335921,51.52353250933522,12.43753247303448,19.469712685994836,-0.030287314005221333,8.019163605635223,4.9062526391128305,6.194575753053693,5.0,9.236100170605994,6162.187345480121,4420.421462769712,17.498127820403745,-133.25009032224375,-299.22124918082295,-0.0,-0.0,298.70285913168595,480.38723457293565,0.9990000000000001,0.016043867679516387,0.0,0,0.15015472792202753,65.933614608,69.8726890289571,0.22833386305158887,9.436803909679632,0.0031420740540188193,50.33627945490137,1.221568985450395,0.2822157718936724,-1098.2251400246835,6.862945961362151,0.21747338182655995,26.277776290723235,-8.779648470319492,0.17493420912405555,-269.3468455719039,136.09675524966013
2025-01-01 13:32:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,37.22387019009847,51.666666666666686,46.10666666666668,0.0,51.69809937790432,0.10422243651341248,285.2688835371483,0.0,37.22387019009847,51.55688853298999,51.69809937790432,51.48628311053283,12.43753247303448,19.557748789191695,0.0,8.210717549004842,4.932896300496158,6.228294167595257,5.0,9.236100170605994,6154.794177106121,4337.743781067281,9.961495757225128,-143.23570277125745,-302.1869588772899,-0.0,-0.0,298.70285913168595,481.0943210870422,0.9990000000000001,0.016104900456146355,0.0,0,0.1507259343263847,65.933614608,65.44523035142524,0.22709996467038668,9.477466842414229,0.0031422486667825253,50.31489778998556,1.2212014522882013,0.28389333025495234,-1174.8454617667865,0.805586001034122,0.21747338182655995,18.80944687034072,-8.847951113115593,0.17577277505865932,-278.2770888418309,135.04138607057345
2025-01-01 13:33:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,37.09342463168986,51.666666666666686,46.10666666666668,0.0,51.691106928324,0.10424100221456381,285.2688835371483,0.0,37.09342463168986,51.52973303928603,51.691106928324,51.44904609476705,12.43753247303448,19.643450303841156,0.0,8.39443286067973,4.958816019474754,6.261529597653884,5.0,9.236100170605994,6147.770349503359,4257.914299833274,2.63278924959039,-152.76269092293785,-305.08514729469243,-0.0,-0.0,298.70285913168595,481.80824602246076,0.9990000000000001,0.01616419924180357,0.0,0,0.15128091229082113,65.933614608,61.31959116606509,0.22590633042053962,9.516171885067552,0.0031424232579040333,50.29380838598303,1.2208438744782968,0.28549298040534943,-1249.0680795925714,-4.8012774071877615,0.21747338182655995,11.544041525674935,-8.911252276084545,0.17659543257575772,-287.1444083688573,134.38171744591943
2025-01-01 13:34:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.96557831672851,51.666666666666686,46.10666666666668,0.0,51.6841231082237,0.10425955160687428,285.26888353714827,0.0,36.96557831672851,51.502588529746824,51.6841231082237,51.41182124050839,12.43753247303448,19.726928750249748,0.0,8.570698864871748,4.984041424164596,6.294305283282504,5.0,9.236100170605994,6141.016551805104,4180.790582695587,-156.007026637671,-162.51689807381752,-307.9186885400715,-0.0,-0.0,298.70285913168595,482.52877814819897,0.9990000000000001,0.016221851084193602,0.0,0,0.15182047649573735,65.933614608,57.399334713189695,0.2247507730560409,9.55430032075898,0.003142597826961222,50.27299610361614,1.2204957699957475,0.2870193874623,-1320.954659604145,-10.03841453330152,0.21747338182655995,-147.0350731260326,-8.971953511638413,0.17740297428522941,-295.9518595891487,133.43496151533117
2025-01-01 13:35:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.84021521022828,51.666666666666686,46.10666666666668,0.0,51.677147682967295,0.10427808529293643,285.26888353714827,0.0,36.84021521022828,51.475454785503146,51.677147682967295,51.37460833677108,12.43753247303448,19.80828363735965,0.0,8.739860422673454,5.000480783843606,6.326624876587876,5.0,9.236100170605994,6134.517352819909,4106.253536112823,-9.133949304499007,-171.84711312486633,-310.69012872890363,-0.0,-0.0,298.70285913168595,483.2556806456076,0.9990000000000001,0.016277933814798546,0.0,0,0.15234535536680038,65.933614608,53.671575916826896,0.22363133056774198,9.591248554226503,0.003142772373548512,50.25244752509471,1.220156708368017,0.28847667750086065,-1390.5594277384314,-14.970692981779159,0.21747338182655995,-0.13476571678287652,-8.99918358771613,0.17819569506938251,-304.69743425520903,132.8503211303427
2025-01-01 13:36:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.71722847475655,51.666666666666686,46.10666666666668,0.0,51.67018042841221,0.10429660384833905,285.2688835371483,0.0,36.71722847475655,51.44833159745651,51.67018042841221,51.33740718197866,12.43753247303448,19.887606578733614,0.0,8.90222964683094,5.02471319978286,6.358508834685996,5.0,9.236100170605994,6128.271616073259,4034.208056043101,-15.985017612193573,-181.38322009097124,-313.40181574149824,-0.0,-0.0,298.70285913168595,483.9887112337975,0.9990000000000001,0.016332519008178035,0.0,0,0.1528562187710737,65.933614608,50.13752618277084,0.22254620138351752,9.627735781435499,0.003142946897275471,50.232150363349604,1.2198262933330712,0.2898685620986261,-1457.9324175161116,-19.64318327382067,0.21747338182655995,-6.927212981531722,-9.05780463066185,0.1789742903351547,-313.3838188727702,132.00059878179894
2025-01-01 13:37:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.59651829254949,51.666666666666686,46.10666666666668,0.0,51.66322113007772,0.10431510782382819,285.2688835371483,0.0,36.59651829254949,51.42121876550463,51.66322113007772,51.3002175832181,12.43753247303448,19.96498316401753,0.0,9.058094093550407,5.048318694071605,6.389959803011522,5.0,9.236100170605994,6122.274783082238,3964.573637779036,-22.656295716895585,-190.53497706320434,-316.0559554824058,-0.0,-0.0,298.70285913168595,484.7276222987358,0.9990000000000001,0.01638567336120653,0.0,0,0.15335369092531337,65.933614608,46.79483293265781,0.22149371283564392,9.662474583266848,0.003143121397765855,50.212093191345424,1.2195041549041754,0.29119842704130716,-1523.1216446063556,-24.08837444764162,0.21747338182655995,-13.543931492660281,-9.112364224235304,0.17973900783574398,-322.0090171370736,131.47404007386928
2025-01-01 13:38:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.47799071850085,51.666666666666686,46.10666666666668,0.0,51.65626958251022,0.10433359774694892,285.2688835371483,0.0,36.47799071850085,51.39411609795043,51.65626958251022,51.26303935567054,12.43753247303448,20.040493943726908,0.0,9.207722235219885,5.071322508187386,6.420995836010063,5.0,9.236100170605994,6116.518727420649,3897.2790060143425,-29.155510342257102,-199.8723158321162,-318.6546393696117,-0.0,-0.0,298.70285913168595,485.47216100502374,0.9990000000000001,0.016437459444556674,0.0,0,0.15383835742910887,65.933614608,43.63746115827426,0.22047230298440335,9.69684883810455,0.003143295874656835,50.192265298232456,1.2191899451554413,0.29246939385487236,-1586.1744149723195,-28.330235846370908,0.21747338182655995,-19.99199654161047,-9.163513800646633,0.1804904601965765,-330.575383157037,130.7030673249208
2025-01-01 13:39:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.361556930225845,51.666666666666686,46.10666666666668,0.0,51.64932558875212,0.10435207412341496,285.26888353714827,0.0,36.361556930225845,51.36702341100743,51.64932558875212,51.22587232213509,12.43753247303448,20.114215073405994,0.0,9.351367161358551,5.093748722310862,6.451618832956362,5.0,9.236100170605994,6110.993869150619,3832.2586161086983,-35.49062243087699,-208.85800553693622,-321.19986110546705,-0.0,-0.0,298.70285913168595,486.2220694178785,0.9990000000000001,0.016487936208824612,0.0,0,0.1543107700017152,65.933614608,40.657824624099376,0.21948050782838882,9.730231958614112,0.0031434703275983328,50.172656594507224,1.2188833354428215,0.293684363467214,-1647.138075320641,-32.386965403693935,0.21747338182655995,-26.278157903463047,-9.21246452741394,0.18122885812962738,-339.08095723409104,130.22295169715483
2025-01-01 13:40:00,0.7084591783343115,0.13514229668586958,0.4126702702702702,0.011807652972238524,0.0022523716114311596,0.006877837837837837,0.061344795860611,0.0,0.1796081324737004,0.41750625,0.05,0.4126702702702702,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,On,6092.8330465003,20.000000000000057,0.9250000000000003,5511.783656833033,12.09417346306306,0.41750625,1,11187.110453333333,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.24713267771881,51.666666666666686,46.10666666666668,0.0,51.6423889598786,0.10437053743830095,285.2688835371483,0.0,36.24713267771881,51.33994052836845,51.6423889598786,51.18871631261339,12.43753247303448,20.18621878665619,0.0,9.48926910450162,5.115620281578404,6.481844731151194,5.0,9.236100170605994,6105.690352368324,3769.450439920084,-41.66801203310345,-218.01377929045026,-323.69352826774065,-0.0,-0.0,298.70285913168595,486.97708512218395,0.9990000000000001,0.016537159364796335,0.0,0,0.15477145004096995,65.933614608,37.84797500407848,0.21851695137893312,9.763341321226816,0.0031436447562524193,50.15325754198324,1.2185840143500022,0.294846047861827,-1706.060400959668,-36.27281595328112,0.21747338182655995,-32.40884719564997,-9.259164837453483,0.1819547425416377,-347.5277850614525,129.51400577100225
2025-01-01 13:41:00,0.2909529283343114,0.13514229668586958,0.0,0.004849215472238523,0.0022523716114311596,0.0,0.061344795860611,0.0,0.1796081324737004,0.0,0.05,0.0,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.134637861047054,51.666666666666686,46.10666666666668,0.0,51.63545951458414,0.10438898815710465,285.26888353714827,0.0,36.134637861047054,51.312867280820605,51.63545951458414,51.15157116393884,12.43753247303448,20.256573756969278,0.0,9.62165718769692,5.1369591139714,6.51167472681692,5.0,9.236100170605994,7.7654355673718385,-1802.9890661051543,-47.69392062039693,-226.8436595349219,-326.1374706215854,-0.0,-0.0,298.70285913168595,487.7369393011364,0.9990000000000001,0.016585181680802537,0.0,0,0.1552208914062402,65.933614608,35.200047057271306,0.2175803376644466,9.794861721561059,0.0031438191602927673,50.1340590999968,1.2182916861068758,0.29595699360851696,-1762.9897523409456,-39.99931376420891,0.21747338182655995,-38.390210922819605,-9.303709697577323,0.18266829116915773,-355.9139174822937,129.0702579473718
2025-01-01 13:42:00,0.2909529283343114,0.13514229668586958,0.0,0.004849215472238523,0.0022523716114311596,0.0,0.061344795860611,0.0,0.1796081324737004,0.0,0.05,0.0,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.15266313223316,51.666666666666686,46.10666666666668,0.0,51.628537078807184,0.10440742672671031,285.2688835371483,0.0,36.15266313223316,51.28580350589578,51.628537078807184,51.114436719440086,12.43753247303448,20.21476032077795,0.0,9.548837004080468,5.157786170932326,6.541123022381508,5.0,9.236100170605994,11.678095409725074,-1767.1269754853824,-53.57435125753754,-235.83183345297812,-324.6841062273966,-0.0,-0.0,298.70285913168595,488.50135988424313,0.9990000000000001,0.016556649770956226,0.0,0,0.15495386095911562,65.933614608,37.659342505435745,0.21815563475218763,9.776390700166807,0.00314399353940414,50.13100039763636,1.2184652017702526,0.2953464340256775,-1731.6318264399392,-35.4951490454433,0.21747338182655995,-44.22812186168905,-9.34622939584849,0.18336998578799457,-364.2411529828657,128.40931952988757
2025-01-01 13:43:00,0.2909529283343114,0.13514229668586958,0.0,0.004849215472238523,0.0022523716114311596,0.0,0.061344795860611,0.0,0.1796081324737004,0.0,0.05,0.0,0.0,0.0,0.12055896335253624,0,0.01458333333333334,1,0,0,Off,0,0,Off,0.0438355157468276,0.03287663681012069,On,0.0,0,Off,0.004222086074561404,0.0,On,0.0022057236285469724,0.0,On,0.05491698615750262,0,On,0.018862848003652025,0,On,0.11690976872322077,0.08768232654241555,On,0,0,Off,Off,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0,0.0,11187.110453333333,Off,0.0,21.111111111111143,0,0.0,0.05,0.0,0.0,0,0,0,6557.17304,Off,0.0,0.0,36.16893558423686,51.666666666666686,46.10666666666668,0.0,51.62160985220678,0.1044258845787787,285.2688835371483,0.0,36.16893558423686,51.25873821315348,51.62160985220678,51.07730239362684,12.43753247303448,20.17445173737047,0.0,9.479821862704249,5.178121468397614,6.570190186985284,5.0,9.236100170605994,16.952059841012925,-1734.2461822180096,-59.315013136162506,-244.5140508359629,-323.28548389714416,-0.0,-0.0,298.70285913168595,489.2700696170351,0.9990000000000001,0.016529120407561337,0.0,0,0.1546962133548722,65.933614608,41.53468460647113,0.218712271114481,9.75802794306198,0.0031441678830456017,50.12776223830635,1.2186325149039103,0.29476661048197234,-1702.0114791060112,-32.2347031119984,0.21747338182655995,-49.928190562730094,-9.386822573432408,0.18405997545665584,-372.50754279738135,127.9934919614184
