Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.0225674033510903,0.43046040831787713,0.16588106890187632,1.0225674033510903,0.43046040831787713,0.16588106890187632,0.015038083449245685,0.8367060386518446,0.12082328125000001,0.05,0.04645728511809253,0.11942378378378377,0.0,0.4158770749845438,0.0,0.01458333333333334,1.0,0.06988688585075366,0.052415164388065226,0.2550085932795294,0.0,0.002105986842105263,0.0,0.012932096607140424,0.0,0.027194678726256614,0.0,0.48461588079530493,0.3634619105964786,0.0,0.0,3358.2919243611113,20.33333333333337,0.3237500000000001,0.0,3.4999661006606604,0.12082328125000001,0.35,3237.4686431111113,9249.910408888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,1055.056,0.0,74.40086941397495,51.66666666666668,46.10666666666668,0.0,47.90537394886565,0.10660230381300952,267.9393080765615,1055.056,116.25135845933586,47.72449066514319,47.90537394886566,47.63404902328196,12.43753247303448,20.041588835621848,-0.06014690090906812,0.85,9.236100170605994,2873.3201922894978,-1442.0002041696991,0.0,0.0,878.4178327715952,703.032766336729,2.0,0.05722779323003146,0.0,0.0,0.7405872966662623,131.99922844444444,78.61063932649046,0.23801511927900573,9.983939600158074,0.003387613294342804,118.43182512839402,1.2213790345859408
2025-01-01 11:00:00,1.9010333308535705,0.4800448612576307,0.10695656642723926,1.9010333308535703,0.48004486125763063,0.10695656642723926,0.04251878873941908,1.7394726671141512,0.069041875,0.05,0.03871440426507711,0.06824216216216215,0.0,0.46546152792429735,0.0,0.01458333333333334,1.0,0.06988688585075366,0.052415164388065226,1.0200343731181176,0.0,0.002105986842105263,0.0,0.04041280189731382,0.0,0.09882292343030352,0.0,0.5507284847149764,0.4130463635362321,0.0,0.0,1919.0239567777778,20.33333333333337,0.18500000000000003,0.0,1.999980628948949,0.069041875,0.2,1849.9820817777777,9249.910408888889,0.0,21.33333333333337,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,82.32057582954118,51.66666666666668,46.10666666666668,0.0,51.436068825407666,0.2995182840351174,805.8325054934179,879.2133333333333,128.6258997336581,50.70585110552631,51.436068825407666,50.34074224558563,12.43753247303448,20.05584097717796,-0.05093091610782216,1.95,9.236100170605994,2377.8682066630117,-1290.6100092803104,0.0,0.0,1589.8300658948938,969.8751739156802,2.0,0.05461495981551789,0.0,0.0,0.7067745087553974,131.99922844444444,159.62419327065086,0.24073736700373868,10.034566331653185,0.0034312685633023157,163.3101267279089,1.2207145374512918
2025-01-01 12:00:00,0.9854690782451728,0.4958881402609682,0.11942378378378377,0.9854690782451728,0.4958881402609682,0.11942378378378378,0.04889297404186673,0.765752822953306,0.12082328125000001,0.05,0.0,0.11942378378378377,0.0,0.4813048069276349,0.0,0.01458333333333334,1.0,0.07338123014329133,0.05503592260746848,0.0,0.0,0.0021937362938596492,0.0,0.046699237748007084,0.0,0.12401308038312599,0.0,0.5683585124268887,0.4262688843201664,0.0,0.0,3358.2919243611113,21.16666666666671,0.3237500000000001,0.0,3.4999661006606604,0.12082328125000001,0.35,3237.4686431111113,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,0.0,0.0,76.7481701479787,51.66666666666668,46.10666666666668,0.0,50.9878063017411,0.14874376666091407,402.3118783675889,0.0,119.91901585621672,49.41818192651631,50.9878063017411,48.633369738903916,12.43753247303448,20.8508093880859,-0.0593707189574042,3.05,9.236100170605994,3180.819575827116,-1291.1736184531014,0.0,0.0,906.8599295697351,1147.3282042380786,2.0,0.05582630384198305,0.0,0.0,0.7224505631209166,131.99922844444444,206.84134034937102,0.2311731232554475,10.41718336088122,0.003462462583320398,51.78750969044867,1.216779964971269
2025-01-01 13:00:00,0.9447567583551642,0.4958881402609682,0.10695656642723926,0.9447567583551642,0.4958881402609682,0.10695656642723926,0.04846946890083567,0.7772454144543286,0.069041875,0.05,0.03871440426507711,0.06824216216216215,0.0,0.4813048069276349,0.0,0.01458333333333334,1.0,0.07338123014329133,0.05503592260746848,0.0,0.0,0.0024569846491228073,0.0,0.046012484251712865,0.0,0.13550567188414844,0.0,0.5683585124268887,0.4262688843201664,0.0,0.0,1919.0239567777778,21.16666666666671,0.18500000000000003,0.0,1.999980628948949,0.069041875,0.2,1849.9820817777777,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,80.13355409490332,51.66666666666668,46.10666666666668,0.0,51.62567090118336,0.1480801660570175,403.1177108730823,879.2133333333333,125.20867827328644,50.65959819725278,51.627161595165134,50.175071151305715,12.43753247303448,20.85220420668747,-0.05443801792879839,4.45,9.236100170605994,1951.9215061614764,-1132.314108195042,0.0,0.0,917.9290159297265,1167.53947665159,2.0,0.053316697651775866,0.0,0.0,0.6899736430930598,131.99922844444444,247.2826416490141,0.23186981759790218,10.427551440752186,0.0034750174197491573,44.39082310780444,1.216193295162216
2025-01-01 14:00:00,0.8808616005448066,0.47621177004678034,0.10695656642723926,0.8808616005448066,0.47621177004678034,0.10695656642723926,0.03823801097588585,0.7235817145689207,0.069041875,0.05,0.03871440426507711,0.06824216216216215,0.0,0.461628436713447,0.0,0.01458333333333334,1.0,0.07338123014329133,0.05503592260746848,0.0,0.0,0.0026324835526315787,0.0,0.03560552742325427,0.0,0.1080771322843245,0.0,0.5421233521413048,0.40659251410597846,0.0,0.0,1919.0239567777778,21.16666666666671,0.18500000000000003,0.0,1.999980628948949,0.069041875,0.2,1849.9820817777777,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,78.09970486000427,51.66666666666668,46.10666666666668,0.0,51.41698638149253,0.3472806975528069,940.2050757844453,879.2133333333333,122.03078884375665,49.96697362350715,51.41698638149253,49.24196724451448,12.43753247303448,20.908122568235147,-0.05172005429341855,4.7,9.236100170605994,1889.4302277180138,-1088.4613082707963,0.0,0.0,816.2705508060263,1051.7772703459339,1.4,0.051995034988587756,0.0,0.0,0.6728699505760195,92.39945991111111,242.5970284050062,0.2315918024698512,10.458162121724856,0.0034844817147324106,-7.191035853630898,1.215344422539348
2025-01-01 15:00:00,0.9719518196556081,0.5007167886580932,0.12449836213943868,0.9719518196556081,0.5007167886580932,0.12449836213943868,0.052094865008406425,0.806568569230535,0.06328838541666668,0.05,0.06194304682412337,0.0625553153153153,0.0,0.4861334553247598,0.0,0.01458333333333334,1.0,0.0716340579970225,0.053725543497766856,0.0,0.0,0.003071230811403509,0.0,0.04902363419700292,0.0,0.1583906287975216,0.0,0.5765438824359908,0.43240791182699295,0.0,0.0,1759.1052937129632,21.16666666666671,0.16958333333333336,0.0,1.8333155765365363,0.06328838541666668,0.18333333333333332,1695.8169082962963,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,1406.7413333333332,0.0,76.50823541727803,51.66666666666668,46.10666666666668,0.0,51.4406501516842,0.44417751191834337,1209.5545907456203,1406.7413333333332,119.54411783949693,49.291871009415516,51.4406501516842,48.21748143828117,12.43753247303448,20.862428058092707,-0.05879620448443787,4.15,9.236100170605994,1771.4555561827976,-1130.8688553440345,0.0,0.0,947.0046102017553,787.6144577263029,1.95,0.05232208677925054,0.0,0.0,0.6771023416546555,128.69924773333335,196.21450761211398,0.23176137404318992,10.430233274671075,0.0034772553139592595,11.756499798346924,1.2155385101532814
2025-01-01 16:00:00,1.1936529450821982,0.5595843516252107,0.12449836213943868,1.193652945082198,0.5595843516252107,0.12449836213943868,0.08442244371170746,0.9959421159538239,0.06328838541666668,0.05,0.06194304682412337,0.0625553153153153,0.0,0.5450010182918773,0.0,0.01458333333333334,1.0,0.07687557443582901,0.057656680826871747,0.0,0.0,0.0038609758771929823,0.0,0.08056146783451448,0.0,0.26927409156465393,0.0,0.6497924499533408,0.48734433746500555,0.0,0.0,1759.1052937129632,21.16666666666671,0.16958333333333336,0.0,1.8333155765365363,0.06328838541666668,0.18333333333333332,1695.8169082962963,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,1406.7413333333332,0.0,78.98677351987459,51.66666666666668,46.10666666666668,0.0,51.85431528259198,0.5367976307447816,1476.6880663166883,1406.7413333333332,123.41683362480406,50.203071758517474,51.85431528259198,49.37744999648022,12.43753247303448,20.819966531270136,-0.06486485921359317,3.05,9.236100170605994,1795.6688874943763,-1276.8648788153857,0.0,0.0,1232.8779308354642,293.9219307607642,3.0,0.055089205347790195,0.0,0.0,0.7129117402801189,197.99884266666666,80.55054176133515,0.23318337940962242,10.42496236254732,0.003489613924236817,8.225298618095598,1.2157048757719524
2025-01-01 17:00:00,1.3431377801090723,0.5926876082873073,0.10695656642723925,1.3431377801090723,0.5926876082873073,0.10695656642723926,0.11151924279991789,1.1125766623091544,0.069041875,0.05,0.03871440426507711,0.06824216216216215,0.0,0.5781042749539739,0.0,0.01458333333333334,1.0,0.08386426302090437,0.06289819726567826,0.0,0.0,0.004913969298245615,0.0,0.10660527350167227,0.0,0.3417709623705223,0.0,0.6869414369177277,0.5152060776882956,0.0,0.0,1919.0239567777778,21.16666666666671,0.18500000000000003,0.0,1.999980628948949,0.069041875,0.2,1849.9820817777777,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,79.58594708737324,51.66666666666668,46.10666666666668,0.0,51.924955913828974,0.14602284870601082,402.3118783675889,879.2133333333333,124.35304232402069,50.460044152650546,51.924955913828974,49.72758827206135,12.43753247303448,20.873865398713768,-0.04776861406431863,1.95,9.236100170605994,1873.769883919765,-1424.379370282759,0.0,0.0,1380.6088086137202,23.73982419178935,3.1,0.057726839190929156,0.0,0.0,0.7470454715885044,204.59880408888887,-1.483511188974088,0.23159234447690355,10.433196551880766,0.0034789105727338456,-30.858516536445546,1.2149182860366028
2025-01-01 18:00:00,1.5630560035055205,0.624586805385422,0.15704466438601006,1.5630560035055208,0.6245868053854221,0.15704466438601006,0.14677022199675457,1.2857369273420995,0.08054885416666667,0.05,0.07742880853015421,0.07961585585585586,0.0,0.6100034720520887,0.0,0.01458333333333334,1.0,0.08735860731344205,0.06551895548508152,0.0,0.0,0.005615964912280701,0.0,0.1411542570844739,0.0,0.47239896460598096,0.0,0.7259793554226764,0.5444845165670071,0.0,0.0,2238.8612829074073,21.16666666666671,0.21583333333333338,0.0,2.3333107337737733,0.08054885416666667,0.23333333333333334,2158.312428740741,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,1758.4266666666665,0.0,76.96860964190357,51.66666666666668,46.10666666666668,0.0,51.31514102134472,0.49473554317921725,1343.1213285311542,1758.4266666666665,120.26345256547432,49.417506917304756,51.31514102134472,48.46868986528477,12.43753247303448,20.81835615762018,-0.06872548912368069,1.15,9.236100170605994,2368.915769128318,-1450.0849659136766,0.0,0.0,1606.0872828148224,0.0,3.4,0.0563904855761364,0.0,0.0,0.729751662844361,224.39868835555552,-25.947830680234738,0.23225338769356235,10.404101820331457,0.0034786235839747554,-7.4221327082229775,1.2145370896378638
2025-01-01 19:00:00,1.6190271052016343,0.5941043069427288,0.12196107296161122,1.6190271052016343,0.5941043069427288,0.12196107296161124,0.13766515243172092,1.33930611943658,0.09205583333333335,0.05,0.030971523412061684,0.09098954954954955,0.0,0.5795209736093955,0.0,0.01458333333333334,1.0,0.08386426302090437,0.06289819726567826,0.0,0.0,0.005966962719298246,0.0,0.1316981897124227,0.0,0.566611487957386,0.0,0.6888303684582897,0.5166227763437171,0.0,0.0,2558.698609037037,21.16666666666671,0.2466666666666667,0.0,2.6666408385985982,0.09205583333333335,0.26666666666666666,2466.6427757037036,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,703.3706666666666,0.0,79.20379504735087,51.66666666666668,46.10666666666668,0.0,51.86680141365841,0.268314145486375,735.9265356418639,703.3706666666666,123.7559297614857,50.336163503296184,51.86680141365841,49.57084454811508,12.43753247303448,20.870037100286744,-0.045797002010671585,-0.25000000000000006,9.236100170605994,2528.4943698640086,-1605.2897426112925,0.0,0.0,1620.1520273206652,0.0,2.9,0.05777555137773138,0.0,0.0,0.7476758580616216,191.39888124444445,-45.066523882401086,0.2308009444779849,10.415391484481821,0.0034679623757722096,-50.39129604490608,1.2143311287981553
2025-01-01 20:00:00,1.4678211912770798,0.536125981616166,0.12716666463679918,1.46782119127708,0.536125981616166,0.1271666646367992,0.0904546600909284,1.2065432499361515,0.12082328125000001,0.05,0.007742880853015421,0.11942378378378377,0.0,0.5215426482828326,0.0,0.01458333333333334,1.0,0.08211709087463553,0.06158781815597663,0.0,0.0,0.006142461622807018,0.0,0.0843121984681214,0.0,0.5111530522257078,0.0,0.613273106835808,0.459954830126856,0.0,0.0,3358.2919243611113,21.16666666666671,0.3237500000000001,0.0,3.4999661006606604,0.12082328125000001,0.35,3237.4686431111113,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,175.84266666666664,0.0,81.31103246978299,51.66666666666668,46.10666666666668,0.0,52.036740350623774,0.1612717023677535,444.2151686532465,175.84266666666664,127.0484882340359,51.16602611791633,52.036740350623774,50.73066900156262,12.43753247303448,20.880694618583902,-0.05666223439004459,-0.55,9.236100170605994,3044.6434574006516,-1639.3954466073935,0.0,0.0,1386.0680209930179,0.0,2.0,0.05812756656951323,0.0,0.0,0.752231301571723,131.99922844444444,-60.3210413460839,0.2293169535278561,10.397960167617082,0.0034476313813969267,-77.49068054559714,1.2143022788003726
2025-01-01 21:00:00,1.4518495306695622,0.519074506335114,0.1581381880488609,1.451849530669562,0.519074506335114,0.15813818804886087,0.07316403857693672,1.2078622108426254,0.12082328125000001,0.05,0.03871440426507711,0.11942378378378377,0.0,0.5044911730017806,0.0,0.01458333333333334,1.0,0.08036991872836668,0.06027743904627499,0.0,0.0,0.005703714364035088,0.0,0.06746032421290164,0.0,0.5352073135069176,0.0,0.592284978607341,0.4442137339555057,0.0,0.0,3358.2919243611113,21.16666666666671,0.3237500000000001,0.0,3.4999661006606604,0.12082328125000001,0.35,3237.4686431111113,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,77.14281927027359,51.66666666666668,46.10666666666668,0.0,51.265867517308884,0.2762163403574371,747.409648845145,879.2133333333333,120.53565510980249,49.53826985119851,51.265867517308884,48.67447101814332,12.43753247303448,20.85486924174835,-0.06081791407364552,-0.3,9.236100170605994,3063.85355578029,-1634.271613083543,0.0,0.0,1411.1652978948262,0.0,2.6,0.058756005202808194,0.0,0.0,0.7603639525492262,171.59899697777777,-71.33205339210416,0.22865229897713724,10.369690445288729,0.0034321297364278244,-26.324439521979812,1.214420240436198
2025-01-01 22:00:00,1.036303488753568,0.46324884305654673,0.1364843243243243,1.036303488753568,0.46324884305654673,0.13648432432432434,0.03688498591034277,0.8113347528432252,0.13808375,0.05,0.0,0.1364843243243243,0.0,0.4486655097232134,0.0,0.01458333333333334,1.0,0.07687557443582901,0.057656680826871747,0.0,0.0,0.004913969298245615,0.0,0.031971016612097156,0.0,0.2131140732122739,0.0,0.5213451051951223,0.3910088288963417,0.0,0.0,3838.0479135555556,21.16666666666671,0.37000000000000005,0.0,3.999961257897898,0.13808375,0.4,3699.9641635555554,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,0.0,0.0,75.53120047787283,51.66666666666668,46.10666666666668,0.0,50.665024258474496,0.0,0.0,0.0,118.0175007466763,48.940681078204435,50.665024258474496,48.07850948806941,12.43753247303448,20.851615068442907,-0.05955290232029752,-1.95,9.236100170605994,2901.8707378448116,-1893.2146373050832,0.0,0.0,1032.824289034354,0.0,3.35,0.06262738507261492,0.0,0.0,0.8104636434568213,221.09870764444443,-75.78682744001493,0.2284957094547015,10.36492586836883,0.0034290812598690578,-2.331457548561484,1.2144359160129812
2025-01-01 23:00:00,0.9882083211044033,0.46026217149772286,0.20363296282363566,0.9882083211044032,0.46026217149772286,0.20363296282363566,0.032492426348609764,0.7388646968391267,0.16685119791666667,0.05,0.03871440426507711,0.16491855855855855,0.0,0.4456788381643895,0.0,0.01458333333333334,1.0,0.0716340579970225,0.053725543497766856,0.0,0.0,0.00412422423245614,0.0,0.02836820211615362,0.0,0.1446262459532738,0.0,0.5226043928888304,0.39195329466662265,0.0,0.0,4637.64122887963,21.16666666666671,0.4470833333333334,0.0,4.83328651995996,0.16685119791666667,0.48333333333333334,4470.790030962963,9249.910408888889,0.0,22.16666666666671,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,5892.48776,879.2133333333333,0.0,78.24682852027925,51.66666666666668,46.10666666666668,0.0,50.830575008481915,0.13011377652558104,342.4788148347025,879.2133333333333,122.26066956293633,49.94997545679,50.830575008481915,49.50967568094405,12.43753247303448,20.845712054582005,-0.06406079351153154,-3.05,9.236100170605994,3579.2321160160923,-2017.2776729101338,0.0,0.0,1038.3730411077404,0.0,4.6,0.06357803693546656,0.0,0.0,0.8227660694886989,303.59822542222224,-79.5044810611446,0.2289550253975543,10.368436564589803,0.0034347346674991463,52.712924860095185,1.214456185300304
