Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Garage (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Garage (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W)
2025-01-01 10:00:00,0.6572228450357057,0.25210315327665295,0.16831791666666668,0.6572228450357057,0.25210315327665295,0.16831791666666668,0.06188037377844843,0.34897156847947947,0.1963709027777778,0.05,0.0,0.16831791666666668,0.0,0.23751981994331958,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.002726430921052631,0.0,0.0016626975312413641,0.0,0.05749124532615444,0.0,0.03227847522171993,0.0,0.25410571799701126,0.19057928849775835,2950.8731550170965,17.77777777777783,0.18666666666666668,1191.8272563532744,4.93291188574074,0.1963709027777778,0.23333333333333334,3946.3295085925924,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,86.72397217909072,51.66666666666668,46.10666666666668,0.0,51.15811908906089,0.0,0.0,0.0,135.50620652982926,49.823581429462656,51.15811908906089,49.15631259966354,12.43753247303448,17.54994851728703,-0.03718433174715538,4.014569910561034,0.85,9.236100170605994,2978.728163088725,9.700091371064177,-697.2283737605154,0.0,0.0,462.3146372208037,1804.1718139790705,1.04925,0.031778328718327656,0.0,0.0,0.2317615830399922,69.25009522266667,262.76874461134076,0.25126945197199174,8.469440201145852,0.003058752778325786,84.3734742714196,1.2320917378279035,0.28996450910207994,-1203.1188212375778,20.99165625536756
2025-01-01 11:00:00,0.5552139656548986,0.2508594496664948,0.12287336259841045,0.5552139656548986,0.2508594496664948,0.12287336259841043,0.057931810842123524,0.34909670342388616,0.0981854513888889,0.05,0.03871440426507711,0.08415895833333334,0.0,0.23627611633316145,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625873752607483,0.04694053144556121,0.0,0.0,0.002726430921052631,0.0,0.0015517114239922553,0.0,0.05365366849707864,0.0,0.03406188164633746,0.0,0.2524474465168004,0.18933558488760024,1475.4365775085482,17.77777777777783,0.09333333333333334,595.9136281766372,2.46645594287037,0.0981854513888889,0.11666666666666667,1973.1647542962962,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,879.2133333333333,0.0,85.32917029194145,51.66666666666668,46.10666666666668,0.0,50.576168569747004,0.14047108883667644,374.347795202501,879.2133333333333,133.3268285811585,49.07034726495142,50.576168569747004,48.31743661255363,12.43753247303448,17.346600414711506,-0.0786131772758982,4.921119940736124,1.95,9.236100170605994,1689.0843377208373,-506.791663463947,-602.2695334042869,0.0,0.0,455.29080761783365,2040.9426378249786,0.9990000000000001,0.02996700246792937,0.0,0.0,0.21855145349179822,65.933614608,360.6264859987425,0.25544460278781483,8.38499823579375,0.0030715154751438443,73.08410923493656,1.2323657750934272,0.28996450910207994,-1124.1249752580345,21.41968361745049
2025-01-01 12:00:00,1.120037181522066,0.25320647623877285,0.5650672916666667,1.1200371815220662,0.25320647623877285,0.5650672916666667,0.05685339313085547,0.35393861478009936,0.6592451736111112,0.05,0.0,0.5650672916666667,0.0,0.2386231429054395,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.0,0.0,0.0028400322094298243,0.0,0.001518206184067996,0.0,0.05249515473735764,0.0,0.035774424239513235,0.0,0.2524474465168004,0.18933558488760024,9906.50273470025,21.111111111111143,0.6266666666666667,4001.1343606145642,16.56048990212963,0.6592451736111112,0.7833333333333333,13248.391921703704,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,82.3087458472241,51.66666666666668,46.10666666666668,0.0,51.50890226524081,0.09162711548449234,249.56519680166733,0.0,128.60741538628764,50.510151974390084,51.50890226524081,50.01077682896473,12.43753247303448,19.858347620638146,-0.8221428376709312,8.636501637436947,3.05,9.236100170605994,9967.917518872013,1897.9345672246636,-706.7962774625278,0.0,0.0,459.0543012627788,2154.8200264066277,0.9990000000000001,0.032324183889603106,0.0,0.0,0.23574254313788442,65.933614608,309.1567603715103,0.21959053762503694,9.549220447719408,0.0030821844481513996,59.03452572527371,1.22120098862513,0.28996450910207994,-2104.3911585652536,1.1913651753529644
2025-01-01 13:00:00,1.1900192251203587,0.25320647623877285,0.2911912792650771,1.1900192251203587,0.25320647623877285,0.2911912792650771,0.05659818749616441,0.7888646834575276,0.2945563541666667,0.05,0.03871440426507711,0.252476875,0.0,0.2386231429054395,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.43099312603241086,0.0,0.0031808360745614033,0.0,0.0015014535641058664,0.0,0.051915897857497145,0.0,0.0397073668845307,0.0,0.2524474465168004,0.18933558488760024,4426.309732525644,21.111111111111143,0.28,1787.7408845299117,7.39936782861111,0.2945563541666667,0.35,5919.494262888888,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,879.2133333333333,0.0,78.565923306067,51.66666666666668,46.10666666666668,0.0,51.338325676456705,0.09363497055816085,249.56519680166733,879.2133333333333,122.7592551657297,50.02042122923746,51.343609999551184,49.35618468253335,12.43753247303448,20.816729216358677,-0.0569960310123743,9.060443402928856,4.45,9.236100170605994,4966.592051874892,55.37115143646601,-674.3396541103579,0.0,0.0,773.0470890164411,2279.4600435330894,0.9990000000000001,0.031822172476467375,0.0,0.0,0.2320813386471215,65.933614608,441.5748844431646,0.2069156424744228,9.992827134542818,0.0030923273466766047,87.57938647033676,1.2166205175704738,0.28996450910207994,-1728.1136212137178,-4.256111879727762
2025-01-01 14:00:00,1.0950182149523067,0.25320647623877285,0.16831791666666668,1.0950182149523067,0.25320647623877285,0.16831791666666668,0.05764490313517491,0.7910024090393539,0.1963709027777778,0.05,0.0,0.16831791666666668,0.0,0.2386231429054395,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0657167440237857,0.04928755801783926,0.43099312603241086,0.0,0.003408038651315789,0.0,0.0015244884165537946,0.0,0.052712376067305326,0.0,0.04184509246635701,0.0,0.2524474465168004,0.18933558488760024,2950.8731550170965,21.111111111111143,0.18666666666666668,1191.8272563532744,4.93291188574074,0.1963709027777778,0.23333333333333334,3946.3295085925924,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,82.4085440154994,51.66666666666668,46.10666666666668,0.0,51.8916513428153,0.09092840186365284,249.29856731790485,0.0,128.7633500242178,51.475156179571776,51.91747142193353,51.2410885188318,12.43753247303448,20.766213769446757,-0.058102323360380244,8.561871670525715,4.7,9.236100170605994,3594.037826085354,-271.1851097136004,-644.788635488992,0.0,0.0,776.2315302372779,2227.3449473896085,0.9990000000000001,0.031073784552234807,0.0,0.0,0.22662329295864198,65.933614608,511.7217763199721,0.20855770377161229,9.984421908769004,0.003108941440746035,73.75796628221767,1.2162060399474777,0.28996450910207994,-1445.3398142009698,-17.672551865905
2025-01-01 15:00:00,0.6486224147015014,0.2556177557113249,0.1442725,0.6486224147015014,0.2556177557113249,0.1442725,0.06275748201320841,0.36754701602162626,0.16831791666666668,0.05,0.0,0.1442725,0.0,0.24103442237799155,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.003976045093201754,0.0,0.001652227143765033,0.0,0.05712920977624163,0.0,0.04616778618430414,0.0,0.25722717019505514,0.19292037764629127,2529.319847157511,21.111111111111143,0.16000000000000003,1021.566219731378,4.228210187777778,0.16831791666666668,0.2,3382.568150222222,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,76.7199560648959,51.66666666666668,46.10666666666668,0.0,50.85790709050316,0.046444252313701855,124.78259840083366,0.0,119.87493135139984,49.328563049872606,50.85790709050316,48.56389102955734,12.43753247303448,20.783759104983393,-0.06269643009800964,8.105685014751662,4.15,9.236100170605994,2755.6051380216854,-497.7687546209774,-677.2236160018962,0.0,0.0,478.23221072918085,1709.9091430856317,0.9990000000000001,0.03147814728133325,0.0,0.0,0.22957233873914515,65.933614608,425.2766961368898,0.20876451498686668,9.999359170751555,0.003115333148491913,32.28766791139572,1.2161289354850842,0.28996450910207994,-1483.448850829687,-35.886123522668434
2025-01-01 16:00:00,1.654947501975201,0.24918866668847706,0.20703232093174379,1.654947501975201,0.24918866668847706,0.20703232093174376,0.05002697440019601,1.358549624797227,0.1963709027777778,0.05,0.03871440426507711,0.16831791666666668,0.0,0.2346053333551437,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,1.0117869277578604,0.0,0.00499845668859649,0.0,0.0012656604381388922,0.0,0.04376285727346063,0.0,0.03395558589917482,0.0,0.24396099835336857,0.1829707487650264,2950.8731550170965,21.111111111111143,0.18666666666666668,1191.8272563532744,4.93291188574074,0.1963709027777778,0.23333333333333334,3946.3295085925924,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,879.2133333333333,0.0,77.65140778157031,51.66666666666668,46.10666666666668,0.0,50.90901769622869,0.18740012435521808,499.3970230870972,879.2133333333333,121.33032465870362,49.719897075534185,50.90901769622869,49.125336765186944,12.43753247303448,20.840508462772924,-0.03732710718054116,7.262272703674542,3.05,9.236100170605994,3491.4568844308155,-439.2329082512572,-768.1886931768964,0.0,0.0,1144.4674275459531,618.8311553531163,0.5495250000000002,0.03314420694568116,0.0,0.0,0.24172302887363467,36.26843800546667,164.30499504466252,0.20870871751441836,10.035927849263489,0.0031255276950617186,57.28058616800915,1.215886518921481,0.28996450910207994,-1587.2392325827127,-43.82093202181905
2025-01-01 17:00:00,1.8422923995810916,0.2814636763641866,0.20438604166666666,1.8422923995810918,0.2814636763641867,0.20438604166666666,0.10874865409990248,1.4450933635367447,0.23845038194444446,0.05,0.0,0.20438604166666666,0.0,0.2668803430308533,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,1.0117869277578604,0.0,0.006361672149122807,0.0,0.002877890701744341,0.0,0.09950909124903533,0.0,0.0774659784044131,0.0,0.2807356070615733,0.2105517052961799,3583.2031168064736,21.111111111111143,0.22666666666666668,1447.218811286119,5.989964432685185,0.23845038194444446,0.2833333333333333,4791.971546148148,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,76.56348451328338,51.66666666666668,46.10666666666668,0.0,50.58744325697723,0.05823162775560834,155.36903668894328,0.0,119.63044455200529,49.29749935184734,50.58744325697723,48.65252739928241,12.43753247303448,20.801320490891882,-0.05709119223343784,6.175664261426835,1.95,9.236100170605994,4063.0316380548884,-185.35341912293464,-849.6628762645452,0.0,0.0,1326.8227415328029,45.697542711055334,1.1505,0.03456274946744357,0.0,0.0,0.2520685591048576,75.93255616266667,2.6686559801567156,0.20943218928495344,10.019658199428363,0.003130245761153084,62.02312201493176,1.2154735443140627,0.28996450910207994,-1597.832745032978,-34.739485376075685
2025-01-01 18:00:00,1.2212669815172765,0.34043579671660484,0.2869114517847592,1.2212669815172763,0.34043579671660484,0.2869114517847592,0.24828182394691548,0.6424552964592498,0.2805298611111111,0.05,0.04645728511809253,0.2404541666666667,0.0,0.3258524633832715,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07823421907593536,0.0586756643069515,0.0,0.0,0.00727048245614035,0.0,0.006774340697186162,0.0,0.23423700079358895,0.0,0.2079853452815543,0.0,0.3562357321017601,0.26717679907631997,4215.533078595851,21.111111111111143,0.26666666666666666,1702.6103662189635,7.04701697962963,0.2805298611111111,0.3333333333333333,5637.613583703704,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,1055.056,0.0,76.66210280535572,51.66666666666668,46.10666666666668,0.0,50.881043497981636,0.3379970707218907,905.0581410970915,1055.056,119.7845356333683,49.27223422254626,50.881043497981636,48.46782958482858,12.43753247303448,20.764745681505236,-0.0698416514215894,5.561907270205066,1.15,9.236100170605994,4329.088958880749,10.730300694259473,-879.7091480890259,0.0,0.0,1027.516173907042,0.0,2.45025,0.03429635616691829,0.0,0.0,0.25012573405611993,161.71555474800002,-34.251145533119555,0.21053271315795477,10.01125495053171,0.003141227043503585,50.10858075027659,1.2150055775586046,0.28996450910207994,-1672.6040714696499,-19.27599405505422
2025-01-01 19:00:00,1.507730393041536,0.35593957490189027,0.331539231745395,1.5077303930415358,0.3559395749018903,0.331539231745395,0.2990245306479584,0.8080435360046885,0.35066232638888895,0.05,0.030971523412061684,0.30056770833333335,0.0,0.341356241568557,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07510485031289794,0.05632863773467344,0.0,0.0,0.007724887609649123,0.0,0.008187843006490848,0.0,0.28311180003181846,0.0,0.35290188057994565,0.0,0.38003680511184484,0.28502760383388354,5269.416348244815,21.111111111111143,0.3333333333333333,2128.2629577737043,8.808771224537036,0.35066232638888895,0.4166666666666667,7047.0169796296295,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,703.3706666666666,0.0,76.20859416509208,51.66666666666668,46.10666666666668,0.0,50.962124462870555,0.04672659158851954,124.78259840083366,703.3706666666666,119.07592838295636,49.11635943189022,50.96446307277038,48.19113830650022,12.43753247303448,20.806840065142556,-0.05148377466270322,4.879245547031659,-0.25000000000000006,9.236100170605994,5509.292382273475,162.7651742572056,-980.3456943188326,0.0,0.0,1278.4643329614842,0.0,3.0,0.03538327879437899,0.0,0.0,0.25805273710952453,197.99884266666666,-58.242604613990856,0.21065321696985076,10.041136740624847,0.0031512927238119145,66.87119923232508,1.214824071271575,0.28996450910207994,-1955.107491494633,-10.390292021865822
2025-01-01 20:00:00,1.4416338428329578,0.3436458881602199,0.22843145833333336,1.441633842832958,0.3436458881602199,0.22843145833333334,0.2484419233648338,0.8766885514125686,0.2665033680555556,0.05,0.0,0.22843145833333336,0.0,0.32906255482688657,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07354016593137924,0.05515512444853442,0.0,0.0,0.007952090186403507,0.0,0.0067596821547192985,0.0,0.233730151023711,0.0,0.43793847831005306,0.0,0.3652099071711363,0.2739074303783522,4004.756424666059,21.111111111111143,0.25333333333333335,1617.4798479080152,6.694666130648148,0.2665033680555556,0.31666666666666665,5355.732904518519,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,81.28062632795135,51.66666666666668,46.10666666666668,0.0,51.098030289859494,0.0,0.0,0.0,127.00097863742398,51.136586664597054,51.15586485196583,51.098030289859494,12.43753247303448,20.84445421496739,-0.04510498424562535,4.2102679586945175,-0.55,9.236100170605994,4214.932992644016,-202.5786629809311,-1004.4627689623178,0.0,0.0,1297.5646239420894,0.0,3.0,0.035670415838469575,0.0,0.0,0.26014684773685526,197.99884266666666,-82.92528700181472,0.2109110855385032,10.070209689706276,0.0031625136385234095,75.65155077284372,1.2146604626296331,0.28996450910207994,-1815.9587443608543,-4.0997665280920765
2025-01-01 21:00:00,1.1849920162705359,0.2929437075754312,0.288545,1.1849920162705359,0.2929437075754312,0.288545,0.1376121594557617,0.6607440234814407,0.33663583333333336,0.05,0.0,0.288545,0.0,0.27836037424209786,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197548154986053,0.05398161116239538,0.0,0.0,0.007384083744517544,0.0,0.00366044746172532,0.0,0.12656762824951884,0.0,0.28959685782531014,0.0,0.29917168410627004,0.22437876307970248,5058.639694315022,21.111111111111143,0.32000000000000006,2043.132439462756,8.456420375555556,0.33663583333333336,0.4,6765.136300444444,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,79.496388332745,51.66666666666668,46.10666666666668,0.0,50.35918459434892,0.0,0.0,0.0,124.21310676991405,50.384890520107106,50.39774348298621,50.35918459434892,12.43753247303448,20.758129663593095,-0.06296220853391574,4.354714024425405,-0.3,9.236100170605994,4945.12936339129,271.4672411539274,-990.0430196089231,0.0,0.0,975.4130077164301,0.0,3.0,0.035768113074822264,0.0,0.0,0.26085936054256087,197.99884266666666,-98.88031903123819,0.2129294195699671,10.046526520364017,0.0031759294571635515,84.61528961096042,1.2150073895964135,0.28996450910207994,-1773.4142264819702,1.749028173141484
2025-01-01 22:00:00,0.9927408488347477,0.2598698859286585,0.34865854166666665,0.9927408488347477,0.2598698859286585,0.34865854166666665,0.0853254807568732,0.4506470694667633,0.4067682986111112,0.05,0.0,0.34865854166666665,0.0,0.24528655259532514,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06884611278682312,0.05163458459011732,0.0,0.0,0.006361672149122807,0.0,0.002219512737232647,0.0,0.07674429587051775,0.0,0.12359833267299634,0.0,0.2582026240069438,0.19365196800520784,6112.522963963985,21.111111111111143,0.3866666666666667,2468.785031017497,10.218174620462964,0.4067682986111112,0.48333333333333334,8174.53969637037,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,77.25723581423406,51.66666666666668,46.10666666666668,0.0,49.6205155790221,0.0,0.0,0.0,120.71443095974072,49.651886193077175,49.66757150010473,49.6205155790221,12.43753247303448,20.859395016068465,-0.04582252420875322,4.236861585564731,-1.95,9.236100170605994,5564.029518810145,95.41104996244388,-1150.5594567921548,0.0,0.0,715.8972092098171,0.0,3.0,0.03804928534420758,0.0,0.0,0.27749611010311154,197.99884266666666,-113.83119757150106,0.21250378624870161,10.106474727726027,0.0031894290207895434,76.16473616557192,1.2145791123043896,0.28996450910207994,-2373.6260482870953,0.25206723204246695
2025-01-01 23:00:00,0.7396918499120331,0.22715889074947154,0.324613125,0.7396918499120331,0.22715889074947154,0.324613125,0.020030894724355843,0.29094564268767714,0.3787153125,0.05,0.0,0.324613125,0.0,0.2125755574161382,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064152059642267,0.04811404473170024,0.0,0.0,0.00533926055372807,0.0,0.0004129520820664949,0.0,0.014278682088561277,0.0,0.007511566132826153,0.0,0.219282016912584,0.16446151268443795,5690.969656104399,21.111111111111143,0.36000000000000004,2298.5239943956008,9.5134729225,0.3787153125,0.45,7610.778338,16912.84075111111,0.0,24.444444444444457,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,11635.216182222222,0.0,0.0,75.60639901779332,51.66666666666668,46.10666666666668,0.0,48.898311968485025,0.0,0.0,0.0,118.13499846530206,48.937499726007864,48.95709360476929,48.898311968485025,12.43753247303448,20.75995711525351,-0.06422203960435938,3.221321516127292,-3.05,9.236100170605994,4846.920710915534,-112.46758624319305,-1224.3474780874233,0.0,0.0,493.62563889481874,0.0,3.0,0.03872906024803438,0.0,0.0,0.2824537562152841,197.99884266666666,-113.32710599626155,0.2145690674630554,10.07479185200996,0.003200885283404167,69.49101646735856,1.2149815283110916,0.28996450910207994,-2413.7348149728964,2.743234334103036
