Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 03:21:00,0.3993717727881363,0.17649497016051807,0.4645728511809253,0.006656196213135605,0.0029415828360086346,0.007742880853015421,0.014285308381167238,0.38508646440696903,0.0,0.4645728511809253,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,On,10550.56,0,75.63253295551142,51.666666666666686,46.10666666666668,0.0,47.384770309584695,0.30051800703261256,732.1835542400863,10550.56,118.17583274298659,47.384770309584695,47.384770309584695,47.384770309584695,12.43753247303448,19.671421710153606,0.0,1.3246858470955747,2.400257641012968,1.4125464919636963,1.1,9.236100170605994,-2083.429107672127,-5762.997041636223,-751.6960162222827,-121.67407405523294,-2366.783615990904,-0.0,-0.0,442.2040923941853,0.0,3.0,0.0972084162310414,0.0,0,1.257978232716072,197.99884266666666,-158.8495840754082,0.20646353463536016,9.237954842950671,0.002870124812426571,39.02891914922528,1.2233030957980244,0,0,53.21361146322382,0.4530695454719999,-772.3316281147173,20.635611892434678,0.04213396451732384,-17.26459873290275,-104.40947532233018
2025-01-01 03:22:00,0.3993717727881363,0.17649497016051807,0.4645728511809253,0.006656196213135605,0.0029415828360086346,0.007742880853015421,0.014285308381167238,0.38508646440696903,0.0,0.4645728511809253,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,On,10550.56,0,78.6840701921851,51.666666666666686,46.10666666666668,0.0,48.35203954630467,0.2924242909559861,732.1835542400864,10550.56,122.94385967528922,48.35203954630467,48.352039546304674,48.35203954630467,12.43753247303448,19.501476075809926,0.0,1.096515201555135,2.3994136652677898,1.405612247320757,1.1,9.236100170605994,-2039.7717328766726,-2325.056826945906,-751.195521595666,-121.26897740857557,-2331.7232589124906,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09665288202865398,0.0,0,1.2507890410675664,197.99884266666666,-150.25256635836735,0.20866904902775896,9.160098458843752,0.002870311753460615,39.65073893995963,1.2240133420668173,0,0,54.85520769432203,0.4530695454719999,-771.8303204193786,20.63479882371261,0.04208961794153967,-16.8637933998248,-104.40518400875077
2025-01-01 03:23:00,0.3993717727881363,0.17649497016051807,0.4645728511809253,0.006656196213135605,0.0029415828360086346,0.007742880853015421,0.014285308381167238,0.38508646440696903,0.0,0.4645728511809253,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,On,10550.56,0,81.71901406152836,51.666666666666686,46.10666666666668,0.0,49.318833332468984,0.28475878076974676,732.1835542400864,10550.56,127.68595947113806,49.318833332468984,49.31883333246899,49.318833332468984,12.43753247303448,19.337238832906685,0.0,1.1000000000330719,2.398617821256681,1.3988073786998938,1.1,9.236100170605994,-1998.984190172107,-2429.1421259327844,-750.7234865603831,-120.87105067602918,-2298.03804460468,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09611442977440164,0.0,0,1.24382090763356,197.99884266666666,-143.15023796161205,0.21082631623153267,9.085135840304925,0.002870501562689451,40.251424015059776,1.2247005089868523,0,0,54.734113705556894,0.4530695454719999,-771.3576021815178,20.634115621134555,0.04204605329216589,-16.471232178071592,-104.3998184979576
2025-01-01 03:24:00,0.3993717727881363,0.17649497016051807,0.4645728511809253,0.006656196213135605,0.0029415828360086346,0.007742880853015421,0.014285308381167238,0.38508646440696903,0.0,0.4645728511809253,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,On,10550.56,0,84.73834750966009,51.666666666666686,46.10666666666668,0.0,50.28515425343876,0.2774883538751797,732.1835542400866,10550.56,132.4036679838439,50.28515425343876,50.28515425343876,50.28515425343876,12.43753247303448,19.178346252739473,0.0,1.0964156284618214,2.3978660751299725,1.3921302419838884,1.1,9.236100170605994,-1959.7003670580884,-2319.4116928337585,-750.2775214763117,-120.48027033961029,-2265.6343318511726,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09559200745337669,0.0,0,1.2370602182445631,197.99884266666666,-136.270127601101,0.21293789807076835,9.01220069650717,0.002870694139301608,40.83227778398844,1.2253660421338042,0,0,54.75941454843306,0.4530695454719999,-770.911077360854,20.633555884542403,0.04200326246039116,-16.08677833013933,-104.39349200947095
2025-01-01 03:25:00,0.3993717727881363,0.17649497016051807,0.4645728511809253,0.006656196213135605,0.0029415828360086346,0.007742880853015421,0.014285308381167238,0.38508646440696903,0.0,0.4645728511809253,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,On,10550.56,0,87.74284587797665,51.666666666666686,46.10666666666668,0.0,51.25100474142532,0.27058321897388427,732.1835542400866,10550.56,137.09819668433852,51.25100474142532,51.25100474142533,51.25100474142532,12.43753247303448,19.024511821447216,0.0,1.1000000000330719,2.397154730343732,1.3855791574958451,1.1,9.236100170605994,-1921.9720261468842,-2425.802590753007,-749.8554508868373,-120.09658423388609,-2234.4363047791653,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09508480228567702,0.0,0,1.2304964546814288,197.99884266666666,-129.73981376190412,0.2150055602070268,8.941160989908575,0.0028708893888138238,41.39430951981539,1.2260110720161903,0,0,54.769282728187505,0.4530695454719999,-770.4885502711612,20.633099384324034,0.041961237032985814,-15.710294484794414,-104.38628974909167
2025-01-01 03:26:00,0.3993717727881363,0.17649497016051807,0.0,0.006656196213135605,0.0029415828360086346,0.0,0.014285308381167238,0.38508646440696903,0.0,0.0,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,Off,0.0,0,89.36997829492714,51.666666666666686,46.10666666666668,0.0,52.216387107836454,0.2640165073216182,732.1835542400863,0.0,139.64059108582364,52.21638710783646,52.21638710783647,52.216387107836454,12.43753247303448,18.875477465435168,-0.06896697900928928,1.0964133253488928,2.3964803687092298,1.37915240647063,1.1,9.236100170605994,-1885.7198213513166,-2316.5472894790037,-749.4552702418509,-119.71991779015727,-2204.3756261872245,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09459208326654055,0.0,0,1.224120156980562,197.99884266666666,-123.54828755827714,0.2170308713070905,8.871898597529484,0.00287108722167933,41.93842732530057,1.226636616803107,0,0,54.78605019153534,0.4530695454719999,-770.0879905646192,20.632720322768257,0.041919968269622826,-15.341642427211262,-104.378275362946
2025-01-01 03:27:00,0.3993717727881363,0.17649497016051807,0.0,0.006656196213135605,0.0029415828360086346,0.0,0.014285308381167238,0.38508646440696903,0.0,0.0,0.0,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,Off,0.0,0,89.52997832249814,51.666666666666686,46.10666666666668,0.0,52.19054128868255,0.26418816031355963,732.1835542400866,0.0,139.89059112890334,52.12945192894214,52.19054128868255,52.098907249071935,12.43753247303448,18.73100924876291,-0.2134351956815479,1.1000000000330719,2.3958398090409467,1.3728482284026369,1.1,9.236100170605994,-1850.8730090170652,-2423.345632916506,-749.0751176134619,-119.35017773091771,-2175.390339986605,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09411318853790848,0.0,0,1.2179227600087836,197.99884266666666,-117.68676142464552,0.2190152369800623,8.80563764674271,0.002871287552793702,42.46545366624341,1.2272435994553594,0,0,54.771570511571156,0.4530695454719999,-769.7075086694125,20.63239105595062,0.04187944708576877,-14.980682940558252,-104.36949479035945
2025-01-01 03:28:00,1.147482189454803,0.17649497016051807,0.6412375000000001,0.01912470315758005,0.0029415828360086346,0.010687291666666668,0.014285308381167238,0.38508646440696903,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,89.67823293871567,51.666666666666686,46.10666666666668,0.0,52.16463907827139,0.26436041190450926,732.1835542400864,0.0,140.12223896674323,52.042491820939595,52.16463907827139,51.9814181922737,12.43753247303448,18.590892181150885,-0.35355226329357237,1.096413175528878,2.3952300772316164,1.3666648194437028,1.1,9.236100170605994,10480.774617717347,1169.8954844843993,-748.7132547103608,-118.98725398862896,-2147.423639553927,-0.0,-0.0,442.2040923941853,0.0,3.0,0.093647509495726,0.0,0,1.2118963877952371,197.99884266666666,-112.14144684019317,0.2209599506474315,8.740272082008776,0.0028714903010759758,42.97614491711368,1.2278328687735878,0,0,54.77161888501255,0.4530695454719999,-769.3453380147977,20.63208330443695,0.0418396640423064,-14.627275708227236,-104.35997828040173
2025-01-01 03:29:00,1.147482189454803,0.17649497016051807,0.6412375000000001,0.01912470315758005,0.0029415828360086346,0.010687291666666668,0.014285308381167238,0.38508646440696903,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17649497016051807,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.008795735753565181,0,On,0.20289173268435132,0.15216879951326345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,88.98677465550303,51.666666666666686,46.10666666666668,0.0,52.1386824474054,0.2645332508684138,732.1835542400866,0.0,139.0418353992235,51.955508613844955,52.1386824474054,51.86392169706474,12.43753247303448,18.763686331216388,-0.18075811322806956,1.3281716694240957,2.39464838447117,1.3606003320911526,1.1,9.236100170605994,10437.648384350516,-2319.7186869176294,-748.3680520917513,-118.63102276382615,-2181.9331618195756,-0.0,-0.0,442.2040923941853,0.0,3.0,0.09422161934242748,0.0,0,1.2193259676437749,197.99884266666666,-120.75815794137506,0.21859895653141465,8.820869659374326,0.00287169538914281,42.20951172992361,1.2271059187526454,0,0,53.08223884725231,0.4530695454719999,-768.9998220935163,20.63177000176496,0.041800609343483265,-14.281279289585251,-104.3497434742409
2025-01-01 03:30:00,1.1398329748404898,0.17087800105096806,0.6412375000000001,0.0189972162473415,0.002847966684182801,0.010687291666666668,0.014285308381167238,0.37743724979265575,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,88.4061788848596,51.666666666666686,46.10666666666668,0.0,52.112811214103566,0.0,0.0,0.0,138.13465450759313,51.868633140721585,52.112811214103566,51.7465441040306,12.43753247303448,18.93071645350185,-0.013727990942605572,1.3246954741414614,2.394092125908023,1.3546528800384587,2.2,9.236100170605994,10358.611715413848,3537.375467822135,-94.25403651853208,-14.748773045938918,-2196.883862734982,-0.0,-0.0,386.76741061943,0.0,2.268,0.10050790723744077,0.0,0,1.3006770856140315,149.68712505599999,-129.4074441878811,0.21634392628886565,8.898776402769784,0.0028718969380597042,-104.667379450799,1.2264040332853,0,0,53.14573398386088,0.4530695454719999,-114.88547311532322,20.631436596791147,0.08112081608103026,89.59003740604365,-104.33881045198257
2025-01-01 03:31:00,1.1398329748404898,0.17087800105096806,0.6412375000000001,0.0189972162473415,0.002847966684182801,0.010687291666666668,0.014285308381167238,0.37743724979265575,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,87.93742110788699,51.666666666666686,46.10666666666668,0.0,52.0979736536558,0.0,0.0,0.0,137.4022204810734,51.85485884808986,52.0979736536558,51.73330144530689,12.43753247303448,19.091597441552505,0.0,1.704946698958871,2.4634791207823072,1.3643778871528216,2.2,9.236100170605994,10318.069930514583,3534.6009584109747,-135.4478509354813,-15.848654062245828,-2228.860435263596,-0.0,-0.0,386.76741061943,0.0,2.268,0.10099963929410954,0.0,0,1.307040610991791,149.68712505599999,-137.97265655853386,0.21414511001371955,8.972497222230293,0.0028713968690146975,-105.60701885503066,1.2257292593311744,0,0,50.37122457270049,0.4530695454719999,-155.95647327511477,20.508622339633455,0.08108852305707058,88.52412522219197,-104.3727792844378
2025-01-01 03:32:00,1.1398329748404898,0.17087800105096806,0.6412375000000001,0.0189972162473415,0.002847966684182801,0.010687291666666668,0.014285308381167238,0.37743724979265575,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,87.4826363844206,51.666666666666686,46.10666666666668,0.0,52.08321465396724,0.0,0.0,0.0,136.6916193506572,51.841157591153994,52.08321465396724,51.72012905974738,12.43753247303448,19.247344323776495,0.0,2.074147220921557,2.526516274863989,1.3738059097718869,2.2,9.236100170605994,10280.051337728635,3461.125108797178,-172.86480901911932,-16.659937089967826,-2259.9925613647324,-0.0,-0.0,386.76741061943,0.0,2.268,0.10147473995521865,0.0,0,1.3131889087750173,149.68712505599999,-144.85912324334367,0.21203875168095046,9.04391439453103,0.0028708920328936556,-106.50637776630201,1.2250767417570374,0,0,47.80387880118654,0.4530695454719999,-193.2689259912514,20.404116972132055,0.08105720392273551,87.49153422583008,-104.1514713157979
2025-01-01 03:33:00,1.1398329748404898,0.17087800105096806,0.6412375000000001,0.0189972162473415,0.002847966684182801,0.010687291666666668,0.014285308381167238,0.37743724979265575,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,87.04105688733664,51.666666666666686,46.10666666666668,0.0,52.068531885990524,0.0,0.0,0.0,136.0016513864635,51.82752719281585,52.068531885990524,51.70702484622852,12.43753247303448,19.398241063606793,0.0,2.428171669423131,2.583796063186332,1.383170036230302,2.2,9.236100170605994,10243.539616718837,-1840.6109978931818,-206.86011016599545,-17.292221261974646,-2290.319902079531,-0.0,-0.0,386.76741061943,0.0,2.268,0.10193416868604148,0.0,0,1.319134395444462,149.68712505599999,-151.04350353834343,0.2100186105992809,9.1132051512229,0.00287038262635979,-107.36772154494618,1.2244452220015964,0,0,45.2834942823459,0.4530695454719999,-227.1735243904488,20.313414224453346,0.08102608506327445,86.46669228367789,-103.75891354565253
2025-01-01 03:34:00,1.1398329748404898,0.17087800105096806,0.6412375000000001,0.0189972162473415,0.002847966684182801,0.010687291666666668,0.014285308381167238,0.37743724979265575,0.7481104166666668,0.0,0.6412375000000001,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,On,12298.135611717282,19.444444444444457,0.8,3484.229733838274,18.792818661111113,0.7481104166666668,1,15034.25492888889,15034.25492888889,Off,0.0,0,86.6120450906657,51.666666666666686,46.10666666666668,0.0,52.05392314858688,0.0,0.0,0.0,135.33132045416517,51.81396559561005,52.05392314858688,51.69398681912163,12.43753247303448,19.544523185143913,0.0,2.4252061903358895,2.6358550993981424,1.3925735344106887,2.2,9.236100170605994,10208.156402455954,-1803.5367711896697,-237.75697721645318,-17.91364677839904,-2319.874136888448,-0.0,-0.0,386.76741061943,0.0,2.268,0.10237872778549019,0.0,0,1.324887453584337,149.68712505599999,-156.8724829923107,0.20807935373172942,9.179828703701805,0.002869868835271332,-108.192957610114,1.2238336512679164,0,0,45.33869367720348,0.4530695454719999,-257.9878965713986,20.230919354945424,0.08099482333210604,85.4382948836917,-103.35194166209074
2025-01-01 03:35:00,0.39172255817382295,0.17087800105096806,0.0,0.006528709302897049,0.002847966684182801,0.0,0.014285308381167238,0.37743724979265575,0.0,0.0,0.0,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,Off,0.0,0,86.19503485135037,51.666666666666686,46.10666666666668,0.0,52.03938634682843,0.0,0.0,0.0,134.67974195523496,51.800470841402145,52.03938634682843,51.68101308868901,12.43753247303448,19.68639970980201,0.0,2.4252025754944624,2.683179280485223,1.4020402950977482,2.2,9.236100170605994,-2124.3278710939385,-5292.641761397827,-265.8430574739232,-18.5978957590751,-2348.683075692576,-0.0,-0.0,386.76741061943,0.0,2.268,0.10280913080093543,0.0,0,1.3304573172413952,149.68712505599999,-162.41220602079244,0.20621622189896066,9.24390566704108,0.002869350836423798,-108.98378957333203,1.223241097489369,0,0,45.22901429887436,0.4530695454719999,-285.99965082752396,20.156593353600773,0.08096333909314277,84.4037420585462,-103.0016378176213
2025-01-01 03:36:00,0.39172255817382295,0.17087800105096806,0.0,0.006528709302897049,0.002847966684182801,0.0,0.014285308381167238,0.37743724979265575,0.0,0.0,0.0,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,Off,0.0,0,86.61801019380339,51.666666666666686,46.10666666666668,0.0,52.02491948011037,0.0,0.0,0.0,135.3406409278178,51.7870410602667,52.02491948011037,51.668101850344875,12.43753247303448,19.515304366775243,0.0,2.1970380886742165,2.7262091459673217,1.4115603565584265,2.2,9.236100170605994,-2080.9599205638606,-1867.0090985413444,-291.3798832791604,-19.322769081869893,-2313.9587620195603,-0.0,-0.0,386.76741061943,0.0,2.268,0.10228999456192639,0.0,0,1.3237391531789822,149.68712505599999,-153.76856916373035,0.20838248097833473,9.164794674066492,0.0028688287985255863,-107.6558876750269,1.223956603137701,0,0,46.83543613396728,0.4530695454719999,-311.4695478203689,20.089664541208492,0.08093166523652169,83.36413703328508,-102.68690611515497
2025-01-01 03:37:00,0.39172255817382295,0.17087800105096806,0.0,0.006528709302897049,0.002847966684182801,0.0,0.014285308381167238,0.37743724979265575,0.0,0.0,0.0,0.0,0.17087800105096806,0,1,0,0,Off,0,0,Off,0,0,Off,0.03243489419633949,0.024326170647254612,On,0.0,0,Off,0.003071230811403509,0.0,On,0.0004749732591500249,0.0,On,0.010739104310613704,0,On,0.00863581328531854,0,On,0.19540244053828465,0.14655183040371345,On,0.07344934092154533,0,On,0.06751476085116773,0,On,Off,0.0,19.444444444444457,0.0,0.0,0.0,0.0,0,0.0,15034.25492888889,Off,0.0,0,87.02542723147141,51.666666666666686,46.10666666666668,0.0,52.01038269785327,0.0,0.0,0.0,135.97723004917407,51.773545376654575,52.01038269785327,51.655126716055236,12.43753247303448,19.349941089447498,0.0,2.200000000032107,2.7653440418248394,1.4211185137242748,2.2,9.236100170605994,-2040.4540920364832,-1958.7956478619103,-314.60460789927134,-19.96103380549482,-2280.5949236147117,-0.0,-0.0,386.76741061943,0.0,2.268,0.10178720549308985,0.0,0,1.3172325385383254,149.68712505599999,-146.62657904120147,0.2104998077228207,9.088589322684617,0.0028683134228017575,-106.36827561568494,1.2246489412556674,0,0,46.75155936009664,0.4530695454719999,-334.63396525809856,20.029357358827237,0.08089985215757847,82.3211518259896,-102.28218563148442
