Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 01:39:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.789208579500306e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.789208579500306e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.77446887526462,0.0,2.2,44.0683583766089,-547.6086048851461,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036226667729280494,0.0,0,0.9240765871273533,395.9976853333333,-14.864274075952096,0.41942529630708253,7.796994310097822,0.004015684741887011,122.82434977638474,1.2475834767880047
2025-01-01 01:40:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.789604872868798e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.789604872868798e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.77054503144813,0.0,2.2,44.26858731975972,-547.3159027091032,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036219582967694765,0.0,0,0.9238958677093908,395.9976853333333,-14.956747308844196,0.41965035729147476,7.79675700782486,0.004016821786148528,122.72990039211254,1.247599685051693
2025-01-01 01:41:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.790001166237289e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.790001166237289e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.766539875286647,0.0,2.2,44.47830701402722,-547.0171994982093,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03621235070529608,0.0,0,0.9237113858132218,395.9976853333333,-15.045730825470578,0.4198776365904607,7.795700795753589,0.00401795794128591,122.6363711326616,1.2476162480042896
2025-01-01 01:42:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.790446996276842e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.790446996276842e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.762457903679513,0.0,2.2,44.69700349401734,-546.7128344961562,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036204979021041826,0.0,0,0.9235233475183954,395.9976853333333,-15.131399347533495,0.4201070159813124,7.795376507702336,0.004019093215517328,122.54372059332573,1.2476331461138765
2025-01-01 01:43:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.790843289645333e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.790843289645333e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.758303349880448,0.0,2.2,44.92412143232849,-546.4031270723008,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03619747552004764,0.0,0,0.9233319468176179,395.9976853333333,-15.213988833077778,0.42033838416442176,7.795011938883504,0.004020227616695845,122.45190975788861,1.2476503609936898
2025-01-01 01:44:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7912891196848854e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7912891196848854e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.754080198005768,0.0,2.2,45.159149286373065,-546.088377811785,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036189847359700246,0.0,0,0.9231373662828429,395.9976853333333,-15.293710239548986,0.42057163638322365,7.793836708359498,0.004021361152330443,122.36090186904156,1.2476678753390746
2025-01-01 01:45:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.791685413053377e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.791685413053377e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.749792200563528,0.0,2.2,45.40162539198042,-545.7688698310586,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036182101281224004,0.0,0,0.9229397778704769,395.9976853333333,-15.370742114668012,0.42080667396075466,7.793398318720637,0.004022493829605904,122.27066226993418,1.2476856728513035
2025-01-01 01:46:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.79213124309293e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.79213124309293e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.745442895050735,0.0,2.2,45.65112334226137,-545.4448700237782,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036174243639566124,0.0,0,0.9227393436836964,395.9976853333333,-15.44524397166748,0.42104340386070066,7.7929256562168625,0.004023625655401302,122.18115825394736,1.2477037381654532
2025-01-01 01:47:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7925770731324825e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7925770731324825e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.74103561869916,0.0,2.2,45.90724257438819,-545.1166301685047,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036166280429939884,0.0,0,0.9225362166495185,395.9976853333333,-15.517364594814183,0.42128173829808613,7.791649503032451,0.004024756636307173,122.09235893138518,1.247722056786327
2025-01-01 01:48:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.793022903172035e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.793022903172035e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.736573521748296,0.0,2.2,46.169605435032395,-544.784387926429,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03615821731170969,0.0,0,0.9223305411280646,395.9976853333333,-15.587243976245713,0.42152159438937276,7.791114037069384,0.004025886778641509,122.004235109588,1.2477406150307853
2025-01-01 01:49:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.793468733211588e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.793468733211588e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.732059579663677,0.0,2.2,46.43785641621599,-544.4483677602723,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036150059630373564,0.0,0,0.9221224534732932,395.9976853333333,-15.655013161218793,0.42176289383059934,7.7905493422957095,0.004027016088464705,121.91675918257275,1.2477593999746583
2025-01-01 01:50:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7939145632511405e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7939145632511405e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.727496604485832,0.0,2.2,46.711661246182075,-544.1087817881419,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03614181243797786,0.0,0,0.9219120825537441,395.9976853333333,-15.72079430338309,0.4220055625985719,7.789187456777054,0.004028144571593525,121.82990502849174,1.2477783994034426
2025-01-01 01:51:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.794409929961754e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.794409929961754e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.722887255370033,0.0,2.2,46.990705561631955,-543.765830576805,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03613348051207334,0.0,0,0.9216995502360721,395.9976853333333,-15.784701199270096,0.42224953067343907,7.788569235090144,0.004029272233614177,121.74364791437125,1.2477976017665118
2025-01-01 01:52:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.794855760001307e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.794855760001307e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.71823404835772,0.0,2.2,47.27469348932874,-543.4197038774162,-0.0,-0.0,606.5412373377071,0.0,6.0,0.0361250683732864,0.0,0,0.9214849718332565,395.9976853333333,-15.846839970962147,0.42249473178162494,7.787926043258347,0.004030399079894542,121.6579644077751,1.2478169961346703
2025-01-01 01:53:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7953015900408595e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7953015900408595e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.713539365432283,0.0,2.2,47.56334634462286,-543.0705813076162,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03611658030160065,0.0,0,0.9212684565199167,395.9976853333333,-15.907309685468029,0.42274110315771785,7.786491249259284,0.004031525115595629,121.5728322949229,1.247836572160812
2025-01-01 01:54:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.795796956751474e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.795796956751474e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.708805462917496,0.0,2.2,47.856401472221194,-542.7186329843519,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03610802035145429,0.0,0,0.9210501077174175,395.9976853333333,-15.966202881133988,0.4229885853237269,7.78580238299617,0.004032650345682309,121.48823050473771,1.2478563200434452
2025-01-01 01:55:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.796292323462088e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.796292323462088e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.704034479273485,0.0,2.2,48.15361119224525,-542.3640201114999,-0.0,-0.0,606.5412373377071,0.0,6.0,0.036099392365752304,0.0,0,0.9208300234512946,395.9976853333333,-16.023606033961883,0.423237121884296,7.785092160963121,0.00403377477493338,121.40413903832837,1.2478762304928255
2025-01-01 01:56:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.796738153501641e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.796738153501641e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.699228442338999,0.0,2.2,48.45474182377541,-542.0068955259392,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03609069998888157,0.0,0,0.9206082966832475,395.9976853333333,-16.07959998799246,0.4234866593365057,7.783595340955689,0.0040348984079510136,121.32053890346646,1.2478962946995056
2025-01-01 01:57:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7972335202122544e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7972335202122544e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.694389276063559,0.0,2.2,48.75957277609109,-541.6474042053186,-0.0,-0.0,606.5412373377071,0.0,6.0,0.0360819466788075,0.0,0,0.9203850156197015,395.9976853333333,-16.134260356297375,0.42373714689319036,7.782846125414183,0.004036021249169622,121.2374120536661,1.247916504305092
2025-01-01 01:58:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.797728886922869e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.797728886922869e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.689518806769108,0.0,2.2,49.067895704592104,-541.285683740487,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03607313571832382,0.0,0,0.920160263998771,395.9976853333333,-16.187657892627968,0.4239885363186204,7.782078636873797,0.004037143302864194,121.15474133150911,1.2479368513750515
2025-01-01 01:59:00,0.2287943627354621,0.14955432998286533,0.0,0.0038132393789243684,0.002492572166381089,0.0,0.013327987653531836,0.006998,0.20846837508193025,0.0,0.0,0.0,0.0,0,0.14955432998286533,0,1,0.0,0.0,Off,0.03865133429493931,0.028988500721204475,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.798224253633483e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.798224253633483e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.684618768977645,0.0,2.2,49.3795137279771,-540.9218647753014,-0.0,-0.0,606.5412373377071,0.0,6.0,0.03606427022552105,0.0,0,0.9199341213572891,395.9976853333333,-16.239858834428567,0.42424078177569874,7.780529071512948,0.0040382645731581205,121.0725104158891,1.2479573283734067
2025-01-01 02:00:00,0.22780330288174572,0.14881103509257804,0.0,0.003796721714695762,0.0024801839182096337,0.0,0.013327987653531836,0.006998,0.20747731522821386,0.0,0.0,0.0,0.0,0,0.14881103509257804,0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.7987196203440966e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.7987196203440966e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.679690810838212,0.0,2.2,48.70318084835756,-540.556071416324,-0.0,-0.0,605.5501774839906,0.0,6.0,0.03605535316353424,0.0,0,0.9197066632794568,395.9976853333333,-16.290925219309067,0.4244938396836416,7.779728300954245,0.004039385064030573,120.99070377287035,1.2479779281391614
2025-01-01 02:01:00,0.22780330288174572,0.14881103509257804,0.0,0.003796721714695762,0.0024801839182096337,0.0,0.013327987653531836,0.006998,0.20747731522821386,0.0,0.0,0.0,0.0,0,0.14881103509257804,0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.799214987054711e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.799214987054711e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.674687506736767,0.0,2.2,49.02519164695477,-540.1847864801373,-0.0,-0.0,605.5501774839906,0.0,6.0,0.03604629868269504,0.0,0,0.9194756998959452,395.9976853333333,-16.340199356898626,0.4247490228037,7.778885992907325,0.004040504779323434,120.90977357727363,1.2479988570346572
2025-01-01 02:02:00,0.22780330288174572,0.14881103509257804,0.0,0.003796721714695762,0.0024801839182096337,0.0,0.013327987653531836,0.006998,0.20747731522821386,0.0,0.0,0.0,0.0,0,0.14881103509257804,0,1,0.0,0.0,Off,0.03766027444122292,0.02824520583091718,On,0.0,0,Off,0.003957329015899122,0.0,On,0.009370658637632714,0,On,0.009062601771443071,0,On,0.16075443901554787,0.12056582926166086,On,0,0,Off,Off,0.0,13.333333333333371,0.0,0.0,0.0,0.0,0,0.0,2276.8694622222224,Off,0.0,0.0,3.799710353765325e-05,51.666666666666686,46.10666666666668,0.0,51.666666666666686,0.0,0.0,0.0,3.799710353765325e-05,51.666666666666686,51.666666666666686,51.666666666666686,12.43753247303448,13.66966090162753,0.0,2.2,49.35008341870807,-539.8118751362588,-0.0,-0.0,605.5501774839906,0.0,6.0,0.03603720093619348,0.0,0,0.9192436328838608,395.9976853333333,-16.38821892902382,0.42500489641560985,7.777266566148303,0.004041623726878211,120.82922413572777,1.2480198886278244
