Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),Basement Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:12:00,3.389846132084845,0.1486366019243176,0.0,0.05649743553474742,0.0024772766987386265,0.0,0.06525767286778579,0.001,0.22817278088372625,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03177955874748939,0,On,0.03177955874748939,0.0,On,0.030324809817107355,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.571532591351335,51.666666666666686,43.496666666666684,1649.1599425039217,0,3.5560832808000478,0.0,51.31880950426549,0.0,0.0,0.0,53.09537678846845,48.10517581969192,51.38690124810843,20.396863336934604,12.43753247303448,18.339477920578677,-0.04941096831023728,0.07554478781768911,0.10193968355418516,0.0,9.236100170605994,1019.7378012551532,-1133.60709762895,-5.5276572710822744,-959.574399340949,-0.0,-0.0,348.410242532848,229.0016726263009,1.0,0.03980179394874393,0.0,0,1.0480765363674633,65.99961422222222,34.27824447402621,0.2359072532806322,8.792695222956095,0.0030185115712396938,90.80842569832377,1.2287829136340878,0,0,25.392190756231702,0.04560532056949386,-6.111500216253724,0.5838429451714493
2025-01-01 10:13:00,3.389846132084845,0.1486366019243176,0.0,0.05649743553474742,0.0024772766987386265,0.0,0.06525767286778579,0.001,0.22817278088372625,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03177955874748939,0,On,0.03177955874748939,0.0,On,0.030324809817107355,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.507342904997934,51.666666666666686,43.496666666666684,1650.8926186953247,0,3.5590741897890514,0.0,51.309683626810774,0.0,0.0,0.0,53.00979053999725,48.100704924909245,51.38231429663866,20.417484796320682,12.43753247303448,18.381583306582087,-0.0073055823068273185,0.07554437941730623,0.13583533539826143,0.0,9.236100170605994,1015.6799407890045,-1133.9668153018108,-7.051619971523157,-963.087374421519,-0.0,-0.0,348.410242532848,229.37870379048186,1.0,0.039856002290351036,0.0,0,1.049503971798815,65.99961422222222,33.73335908844757,0.23535327111339052,8.813259325296777,0.0030193926693428412,90.7450639091554,1.2286047898422214,0,0,25.405799287375437,0.04583130559492034,-8.183969951328788,1.132349979805631
2025-01-01 10:14:00,3.389846132084845,0.1486366019243176,0.0,0.05649743553474742,0.0024772766987386265,0.0,0.06525767286778579,0.001,0.22817278088372625,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03177955874748939,0,On,0.03177955874748939,0.0,On,0.030324809817107355,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.444779304671066,51.666666666666686,43.496666666666684,1652.5772723906832,0,3.561991848925253,0.0,51.3005760585161,0.0,0.0,0.0,52.92637240622809,48.09624123691434,51.37773393196638,20.43807688044431,12.43753247303448,18.422552268555876,0.0,0.07554368167860814,0.1697042068025747,0.0,9.236100170605994,1011.7454545772428,-1134.2467386684746,-8.616417601845846,-966.5104474257573,-0.0,-0.0,348.410242532848,229.75238524865938,1.0,0.03990871256987802,0.0,0,1.0508919596686266,65.99961422222222,33.221945880924096,0.23481746732894868,8.833193167117258,0.0030202732803106987,90.68010556499232,1.2284315057352935,0,0,25.41141515053974,0.046056004549435016,-10.274670541804008,1.6582529399581611
2025-01-01 10:15:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.38377277274148,51.666666666666686,43.496666666666684,1654.2159223657468,0,3.5648393349040033,0.0,51.29148646446675,0.0,0.0,0.0,52.84503036365531,48.091784573141155,51.3731599970296,20.45863935459933,12.43753247303448,18.46243306957625,0.0,0.0755433937412098,0.2035319407640896,0.0,9.236100170605994,1008.6648692910326,-1134.4849341417414,-10.220019883333514,-969.8472525742424,-0.0,-0.0,349.14629622488076,230.1227472474176,1.0,0.039959989771875114,0.0,0,1.0522422111757055,65.99961422222222,32.742112051166316,0.23429899730077325,8.852523439106282,0.003021153385039026,90.6136245419734,1.2282628539791023,0,0,25.42080240922505,0.04627934160686882,-12.382512731222201,2.1624928478886867
2025-01-01 10:16:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.32420431492836,51.666666666666686,43.496666666666684,1655.812025872098,0,3.5676219108676746,0.0,51.282414523420165,0.0,0.0,0.0,52.765605753237814,48.087334758772485,51.36859234136905,20.479171997508356,12.43753247303448,18.50130907222561,0.0,0.07554291243624128,0.23730494606498337,0.0,9.236100170605994,1004.9570415239722,-1134.669414065895,-11.86042133367265,-973.1044001293125,-0.0,-0.0,349.14629622488076,230.48981863835962,1.0,0.04000994372237966,0.0,0,1.0535576183025828,65.99961422222222,32.291431839176155,0.23379651388551437,8.871295774135083,0.003022032965287068,90.54573410391441,1.2280984797720949,0,0,25.424440289393573,0.046501247302019315,-14.506426096572046,2.6460047628993983
2025-01-01 10:17:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.26606710316216,51.666666666666686,43.496666666666684,1657.414451148989,0,3.570413903374583,0.0,51.27335993754351,0.0,0.0,0.0,52.68808947088287,48.082891632351014,51.364030825912224,20.499674611061007,12.43753247303448,18.539184896662356,0.0,0.07554272591429079,0.2710103745183175,0.0,9.236100170605994,1001.3571283857856,-1134.8244254755057,-13.535664996203547,-976.2819371717687,-0.0,-0.0,349.14629622488076,230.85362716547718,1.0,0.04005858281692439,0.0,0,1.0548384021237376,65.99961422222222,31.86905574344556,0.23330983691229792,8.890154002293322,0.003022912004166037,90.47645537857142,1.227938360268058,0,0,25.430110452564158,0.04672165820945377,-16.645360367181294,3.1096953709777466
2025-01-01 10:18:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.20930226090418,51.666666666666686,43.496666666666684,1658.9764372531881,0,3.573144199098908,0.0,51.26432241052797,0.0,0.0,0.0,52.61240301453891,48.078455033186025,51.359475312237386,20.52014699842881,12.43753247303448,18.576101709631505,0.0,0.0755424351928142,0.3046360955361821,0.0,9.236100170605994,997.8604185264348,-1134.941662345079,-15.243845806670773,-979.38299383388,-0.0,-0.0,349.14629622488076,231.21419854056558,1.0,0.040105962255226627,0.0,0,1.0560860161798977,65.99961422222222,31.47340254620638,0.2328382575984403,8.9084821138329,0.0030237904850075044,90.40585109837632,1.2277823189174664,0,0,25.43194445357667,0.04694051661587822,-18.798286445977286,3.554440639306514
2025-01-01 10:19:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.153853885814634,51.666666666666686,43.496666666666684,1660.450807991056,0,3.575741050343988,0.0,51.25530165773709,0.0,0.0,0.0,52.538471847752845,48.07402480719708,51.35492566755563,20.540588974214227,12.43753247303448,18.61209859685801,0.0,0.07554234115963271,0.3381706702711968,0.0,9.236100170605994,994.4624948313106,-1135.0355626854305,-16.98311145884106,-982.4105512136567,-0.0,-0.0,349.14629622488076,231.57155795027091,1.0,0.04015213437716403,0.0,0,1.057301838705365,65.99961422222222,31.10303623085868,0.23238110649814198,8.92565880473499,0.003024668391877739,90.33398073391608,1.227630188186651,0,0,25.43433144898635,0.047157770200897245,-20.96419726774297,3.9810858089019145
2025-01-01 10:20:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.099668857566044,51.666666666666686,43.496666666666684,1661.9366439335845,0,3.5783551507636338,0.0,51.24629740562012,0.0,0.0,0.0,52.4662251434214,48.06960080658004,51.3503817644264,20.56100036386456,12.43753247303448,18.64721269773367,0.0,0.07554221877323758,0.3716033257283674,0.0,9.236100170605994,991.159191750168,-1135.1024205179376,-18.75166331712981,-985.3674505053864,-0.0,-0.0,349.14629622488076,231.9257291195019,1.0,0.04019714885193633,0.0,0,1.0584871776090965,65.99961422222222,30.75663244144581,0.23193775074376183,8.9429892119677,0.0030255457095399547,90.26090070643322,1.227481808969222,0,0,25.434638735209713,0.0473733717284681,-23.142108518705854,4.390445201576041
2025-01-01 10:21:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,40.04669666248598,51.666666666666686,43.496666666666684,1663.3866906460792,0,3.5809146330113832,0.0,51.23730939116308,0.0,0.0,0.0,52.3955955499813,48.065182889494814,51.345843480491446,20.58138100312374,12.43753247303448,18.681479327901776,0.0,0.07554220301801118,0.40492392896190343,0.0,9.236100170605994,987.9465533266214,-1135.1490371004945,-20.547756950324345,-988.2564013201903,-0.0,-0.0,349.14629622488076,232.2767345991795,1.0,0.04024105285012494,0.0,0,1.0596432750054465,65.99961422222222,30.432944832702994,0.23150759154143483,8.959850944098697,0.0030264224234189977,90.18666458176381,1.2273370300504811,0,0,25.434279354500056,0.04758727874942653,-25.33105922552952,4.783302275205172
2025-01-01 10:22:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.99488923450116,51.666666666666686,43.496666666666684,1664.802348412244,0,3.583421627693206,0.0,51.228337361374386,0.0,0.0,0.0,52.32651897933488,48.06077091977262,51.34131069822549,20.601730737518533,12.43753247303448,18.714932090799238,0.0,0.0755422214442341,0.4381229614937958,0.0,9.236100170605994,984.8208251494218,-1135.1762740621323,-22.3697023710561,-991.0799892626454,-0.0,-0.0,349.14629622488076,232.62459580055358,1.0,0.04028389120018677,0.0,0,1.060771311335023,65.99961422222222,30.130804597958612,0.2310900618967444,8.976262498876142,0.0030272985195682555,90.11132324742277,1.227195707620123,0,0,25.433326924022985,0.04779945331556333,-27.530112224238998,5.160409853182901
2025-01-01 10:23:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.944200807642176,51.666666666666686,43.496666666666684,1666.2340506651174,0,3.58595284622768,0.0,51.21938107280176,0.0,0.0,0.0,52.25893441018957,48.0563647666412,51.336783304702166,20.622049421876124,12.43753247303448,18.747602980807564,0.0,0.07554227027739574,0.4711914940644719,0.0,9.236100170605994,981.7784408716642,-1135.184959607722,-24.21586401945101,-993.8406829669173,-0.0,-0.0,349.14629622488076,232.96933303440818,1.0,0.0403257065329339,0.0,0,1.0618724091691836,65.99961422222222,29.849114024472776,0.23068462452430197,8.992888029297548,0.0030281739846386,90.03492507627878,1.2270577048218865,0,0,25.43071291625443,0.04800986170552433,-29.738354518827716,5.522490499376705
2025-01-01 10:24:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.89458778006633,51.666666666666686,43.496666666666684,1667.5849364989663,0,3.588360961359193,0.0,51.21044029107822,0.0,0.0,0.0,52.19278370675511,48.05196430446664,51.332261191374016,20.642336919870697,12.43753247303448,18.779522478491465,0.0,0.07554240430320336,0.5041211618066523,0.0,9.236100170605994,978.8160099754298,-1135.1799968402063,-26.08466052595181,-996.5408406156497,-0.0,-0.0,349.14629622488076,233.31096554544536,1.0,0.040366539414744204,0.0,0,1.06294763671779,65.99961422222222,29.586840776970767,0.23029076992774378,9.008452094319665,0.003029048805849209,89.95751607772199,1.2269228913379664,0,0,25.428733236518166,0.048218474162659127,-31.954897538787808,5.870237012835997
2025-01-01 10:25:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.84600858816156,51.666666666666686,43.496666666666684,1668.9052459717675,0,3.590722387499589,0.0,51.201514790494784,0.0,0.0,0.0,52.12801145088208,48.047569412510256,51.327744253865546,20.662593103596816,12.43753247303448,18.810719638674744,0.0,0.07554250580564675,0.5369041399167223,0.0,9.236100170605994,975.9303067868552,-1135.1586538149015,-27.974564284539614,-999.1827159895763,-0.0,-0.0,349.14629622488076,233.64951154514145,1.0,0.040406428470580284,0.0,0,1.0639980110685914,65.99961422222222,29.34301296232274,0.22990801463341523,9.023616334043131,0.0030299229709601187,89.87914003749991,1.2267911430048823,0,0,25.42539824451255,0.04842526464482156,-34.17887730429529,6.204313019755676
2025-01-01 10:26:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.807676509424184,51.666666666666686,43.496666666666684,1670.2454368153462,0,3.5931138789120176,0.0,51.28080830384084,0.0,0.0,0.0,52.07690201256558,48.043179974699974,51.32323239177828,20.682817853167542,12.43753247303448,18.8412221720285,0.0,0.07554267679786886,0.569533119883371,0.0,9.236100170605994,973.1182603344639,-1135.1234075843042,-29.884100863852023,-1001.7684640912843,-0.0,-0.0,349.14629622488076,233.98498824640316,1.0,0.04044541049778495,0.0,0,1.065024501183732,65.99961422222222,29.116714611639573,0.22953589956285675,9.039045082918008,0.0030307964682463905,89.7998386472759,1.2266623414578415,0,0,25.420071643941867,0.04863021058602486,-36.40945450727945,6.525353643427427
2025-01-01 10:27:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.76102759753656,51.666666666666686,43.496666666666684,1671.5080696476534,0,3.5953872139235403,0.0,51.271731402694996,0.0,0.0,0.0,52.014703463382084,48.03879484055858,51.31872550850695,20.70301105633558,12.43753247303448,18.871056520759655,0.0,0.07554294990415111,0.6020012863207013,0.0,9.236100170605994,970.3769450213864,-1135.0801310327513,-31.811848280699714,-1004.3001463807507,-0.0,-0.0,349.14629622488076,234.3174118905946,1.0,0.04048352057149786,0.0,0,1.066028030675623,65.99961422222222,28.907081588028344,0.22917398853095947,9.053455522923848,0.0030316692864737612,89.71965162483565,1.2265363738009905,0,0,25.41698927022814,0.04883329266977398,-38.64581451611766,6.833966235417948
2025-01-01 10:28:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.71529898397989,51.666666666666686,43.496666666666684,1672.7928636191336,0,3.597694084913831,0.0,51.26266958486752,0.0,0.0,0.0,51.95373197863986,48.03441494384435,51.31422351106612,20.723172608135638,12.43753247303448,18.900247928928618,0.0,0.07554310794408936,0.6343022944421819,0.0,9.236100170605994,967.7035720317265,-1135.0216850469076,-33.75643615743673,-1006.7797356566091,-0.0,-0.0,349.14629622488076,234.6467977796853,1.0,0.04052079214245218,0.0,0,1.0670094803821635,65.99961422222222,28.71329787422691,0.2288218668581542,9.068160481439692,0.0030325414148756774,89.63861682577279,1.2264131323012366,0,0,25.41209481792869,0.049034494613833135,-40.887167311220956,7.130731153784228
2025-01-01 10:29:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.67045617304523,51.666666666666686,43.496666666666684,1674.0515163861705,0,3.5999610138713876,0.0,51.25362265434941,0.0,0.0,0.0,51.893941564060306,48.03004018123235,51.309726309926276,20.74330241054667,12.43753247303448,18.92882050786945,0.0,0.07554335889319909,0.6664302482025303,0.0,9.236100170605994,965.0954814368396,-1134.9538827606136,-35.716544782195655,-1009.2091206135959,-0.0,-0.0,349.14629622488076,234.97316052189873,1.0,0.04055725712782975,0.0,0,1.067969690759174,65.99961422222222,28.53459223632672,0.22847914008617173,9.08252407865237,0.003033412843131616,89.55677034739715,1.2262925141035528,0,0,25.406418481668396,0.049233802966136414,-43.132747358316344,7.416202576120688
2025-01-01 10:30:00,3.3905821857768776,0.1486366019243176,0.0,0.05650970309628129,0.0024772766987386265,0.0,0.06453813568859736,0.001,0.2296283717549474,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996414,0.0,1,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.0016985553728070175,0.0,On,0.03141979015789517,0,On,0.03141979015789517,0.0,On,0.03178040068832851,0,On,0.1627832205840897,0.12208741543806724,On,On,1995.7796419865347,18.888888888888914,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1,2984.0500533333334,2984.0500533333334,Off,0.0,0.0,39.626466201605204,51.666666666666686,43.496666666666684,1675.2354325691517,0,3.6021140648788434,0.0,51.24459042199417,0.0,0.0,0.0,51.83528826880694,48.025670453270635,51.305233818859016,20.76340037217245,12.43753247303448,18.95679729713907,0.0,0.07554364993118329,0.6983796791266963,1.7,9.236100170605994,1136.7945102354363,1524.192426956434,66.647067093663,-850.6202516137357,-0.0,-0.0,349.14629622488076,303.8524894035584,1.0,0.03773020933928187,0.0,0,0.9935267533834814,65.99961422222222,41.64475203506319,0.2281454327879773,9.095906735915161,0.0030342835613466,88.23595163990014,1.2261744209658882,0,0,25.40046221232836,0.045054662394021366,58.95615775650764,7.690909337155352
