Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Basement Lighting Electric Power (kW),Basement Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,1.739509810576092,0.1486366019243176,0.0,1.7395098105760918,0.1486366019243176,0.0,0.06471801998339446,0.001,0.22926447403714212,1.4445273165555554,0.0,0.0002506236243534685,0.14838597829996417,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0016985553728070175,0.0,0.031509732305293726,0.0,0.031509732305293726,0.0,0.03141650297052322,0.0,0.1627832205840897,0.12208741543806724,931.3638329270494,18.888888888888914,0.4666666666666668,513.163483628506,1.3925566915555554,0.051970625000000006,0.4666666666666667,1392.5566915555557,2984.0500533333334,0.0,0.0,40.044645657892076,51.66666666666668,43.496666666666684,1665.5410606858136,0.0,3.595835047107229,0.0,51.202702767694824,0.05097859814417045,137.23240727853877,0.0,52.39286087718944,47.94738099897005,51.30756397113243,20.541056034762065,12.43753247303448,18.570970234883557,-0.04986025360618219,0.5520764904474651,0.7592999980752405,0.85,9.236100170605994,235.42786870266428,-436.25463027256654,11.025430680058507,-899.3970175194062,0.0,0.0,348.96228280187256,269.82591565760436,1.0,0.038658825782507227,0.0,0.0,1.0179794478193869,65.99961422222222,40.77153707855829,0.23370394747458334,8.916817180479455,0.003033628653935431,88.55742228771943,1.2277978588415488,0.0,0.0,21.20169321881172,0.04388176973017487,0.0039916733614345406,11.021439006697072
2025-01-01 11:00:00,3.391496623625764,0.1486366019243176,0.0,3.391496623625764,0.1486366019243176,0.0,0.06261936987742818,0.001,0.23246157541500287,3.095415678333333,0.0,0.0002506236243534685,0.14838597829996417,0.0,1.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.0016985553728070175,0.0,0.030460407252310584,0.0,0.030460407252310584,0.0,0.034613604348383974,0.0,0.1627832205840897,0.12208741543806724,1995.7796419865347,22.222222222222285,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1.0,2984.0500533333334,2984.0500533333334,0.0,0.0,36.83663663329722,51.66666666666668,43.496666666666684,1766.2109186812297,0.0,3.905999680320207,0.0,50.9028058851409,0.05100518389849002,137.23240727853877,0.0,48.11551551106296,46.47862380268554,51.01519104870297,18.827984326379582,12.43753247303448,19.422837807794004,-2.2438288588727233,2.0015112459281394,3.312152692632685,1.95,9.236100170605994,1128.9990341719638,-396.7488659447284,-39.527214053270065,-866.9235925644241,0.0,0.0,350.060734073767,341.65058244333324,1.0,0.03801601886415351,0.0,0.0,1.0010528025177003,65.99961422222222,49.23817907339303,0.22512787287518454,9.358980046845996,0.0030822125576802526,74.22897842931852,1.2236172906576432,0.0,0.0,10.066090037960036,0.04730613717798767,-86.41704589125688,46.889831837986804
2025-01-01 12:00:00,3.3935045239515587,0.1499515300674124,0.0,3.393504523951559,0.1499515300674124,0.0,0.06101122293318879,0.001,0.23607762268503732,3.095415678333333,0.0,0.0002506236243534685,0.14970090644305895,0.0,1.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0017693285133406433,0.0,0.02962094720992407,0.0,0.02962094720992407,0.0,0.03647641409429199,0.0,0.1627832205840897,0.12208741543806724,1995.7796419865347,22.222222222222285,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1.0,2984.0500533333334,2984.0500533333334,0.0,0.0,34.41612394448915,51.66666666666668,43.496666666666684,1830.3778162044935,0.0,4.036581083484222,0.0,50.61445805398989,0.0,0.0,0.0,44.88816525931886,46.15212704245705,50.69154383712088,19.492853510659057,12.43753247303448,20.87754768034942,-0.8446745418728682,2.858834323006702,5.575306147828971,3.05,9.236100170605994,1091.9055945180621,203.1638853948401,-134.40409670731384,-908.9462181778688,0.0,0.0,352.0686343995621,369.9675181377849,1.0,0.03923802037348986,0.0,0.0,1.033231028227586,65.99961422222222,52.15946470714092,0.20804478007600322,10.053988873460636,0.00311967425001662,53.31795158064695,1.216920632852716,0.0,0.0,3.408009894421469,0.05994574668287462,-195.68500759146548,61.28091088415167
2025-01-01 13:00:00,3.0877611731666326,0.1499515300674124,0.0,3.087761173166632,0.1499515300674124,0.0,0.06056396660720025,0.001,0.24032309605943236,2.7858741104999996,0.0,0.0002506236243534685,0.14970090644305895,0.0,1.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.001981647934941521,0.0,0.029291159336129368,0.0,0.029291159336129368,0.0,0.04072188746868702,0.0,0.1627832205840897,0.12208741543806724,1796.2016777878812,22.222222222222285,0.9000000000000002,989.6724327121187,2.6856450479999996,0.10022906250000001,0.9,2685.645048,2984.0500533333334,0.0,0.0,32.66213622864764,51.66666666666668,43.496666666666684,1875.0545438492086,0.0,4.124478717930455,0.0,50.33822028390596,0.0,0.0,0.0,42.54951497153018,45.93132375764977,50.43541222938865,20.28628730649142,12.43753247303448,21.958955499190115,-0.033933845249336216,4.373124399905183,7.452654311331013,4.45,9.236100170605994,966.7931884729172,371.86601776197114,-179.15616341651028,-878.5056099991717,0.0,0.0,355.86685144796854,348.96720817121826,1.0,0.03880517996021196,0.0,0.0,1.021833303749831,65.99961422222222,52.470604793815276,0.19628537441054206,10.55811527598134,0.003146726879689512,43.90749253491281,1.2118720591409426,0.0,0.0,-7.565084383815123,0.06216675258164845,-242.63738680518196,63.48122338867172
2025-01-01 14:00:00,1.904685396228711,0.1499515300674124,0.0,1.904685396228711,0.1499515300674124,0.0,0.06172485722545113,0.001,0.24266243853103778,1.599298100472222,0.0,0.0002506236243534685,0.14970090644305895,0.0,1.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0021231942160087713,0.0,0.02980083150472118,0.0,0.02980083150472118,0.0,0.04306122994029245,0.0,0.1627832205840897,0.12208741543806724,1031.1528150263762,22.222222222222285,0.5166666666666668,568.145285445846,1.5417591942222222,0.05753890625000001,0.5166666666666667,1541.759194222222,2984.0500533333334,0.0,0.0,29.347680043620795,51.66666666666668,43.496666666666684,1958.4772643441238,0.0,4.534221278199667,0.0,50.05571027810268,0.31404584819812514,823.6694585154784,0.0,38.13024005816105,43.50434182281523,50.163777900928494,17.27612147220079,12.43753247303448,21.94074910122088,-0.042483579819998535,4.703381573043801,8.677788608339748,4.7,9.236100170605994,391.3583783684757,-70.72391113347211,-286.3418023258755,-847.0593328316492,0.0,0.0,359.36708453782484,282.47311995198766,1.0,0.03803172454580081,0.0,0.0,1.0014663707212688,65.99961422222222,54.128374641198924,0.19787898261679623,10.571544668193205,0.0031703921906765156,26.16319961298918,1.211320266963102,0.0,0.0,-8.403627160729524,0.06422055562704578,-332.2137419556905,45.87193962981501
2025-01-01 15:00:00,1.711322061058368,0.1522577822401949,0.0,1.711322061058368,0.1522577822401949,0.0,0.0670555217508393,0.001,0.25032948405752875,1.3929370552499998,0.0,0.0002506236243534685,0.15200715861584144,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.002477059918676901,0.0,0.0322892309160812,0.0,0.0322892309160812,0.0,0.04765327256974014,0.0,0.1667348422431962,0.12505113168239715,898.1008388939406,22.222222222222285,0.4500000000000001,494.83621635605937,1.3428225239999998,0.050114531250000004,0.45,1342.822524,2984.0500533333334,0.0,0.0,25.188490100610462,51.66666666666668,43.496666666666684,2045.9404160454762,0.0,5.0382695346613575,0.0,49.78939650443475,0.15830766544803485,412.2472515241075,0.0,32.584653467480614,40.27441451385698,49.87463834906616,14.358132636996201,12.43753247303448,21.89037705247032,-0.050844339920001265,4.189914868360616,8.476929121120076,4.15,9.236100170605994,249.3188897973891,-216.1508397496979,-349.4811363142081,-882.5238476171362,0.0,0.0,372.08818107356655,178.86555260520956,1.0,0.03846085031426841,0.0,0.0,1.012766279706797,65.99961422222222,41.273885225806175,0.19904759212927822,10.559119431740225,0.0031793144921519034,17.35536706385663,1.211520588650418,0.0,0.0,-3.435014022157566,0.06398662015945673,-357.717187649913,8.236051335704913
2025-01-01 16:00:00,3.8032266323757424,0.27408678447329254,0.0,3.8032266323757424,0.27408678447329254,0.0,0.08130372498862323,0.4594657108205492,0.27022204084434776,2.9922351557222218,0.0,0.11515296171198872,0.15893382276130383,0.0,1.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003114018183479532,0.0,0.03909485340257184,0.0,0.03909485340257184,0.0,0.05831027716260929,0.0,0.1733405381509564,0.13000540361321725,1929.253653920317,22.222222222222285,0.9666666666666669,1062.9815018019053,2.884581718222222,0.1076534375,0.9666666666666667,2884.581718222222,2984.0500533333334,1913.4701720237713,4.113568624382823,-928.6173738238475,51.66666666666668,43.496666666666684,1947.683300846445,0.9833333333333333,4.535106760073576,0.0,49.619046295413234,0.1062075627753565,275.0148442455687,1913.4701720237713,37.235427427038665,42.71944843578868,49.68911558500313,16.22823514536096,12.43753247303448,21.728540483050686,-0.04607906683999333,3.1510158372025816,7.2186465848223795,3.05,9.236100170605994,508.20786649906654,-893.8647446208491,-398.7578211458163,-974.711961620032,0.0,0.0,-72.88042981243697,52.750012695578,1.0,0.04004982934300436,0.0,0.0,1.0546079021960433,65.99961422222222,12.397334795281788,0.19901435339803353,10.453913044873826,0.003147688316155375,-150.47399784216768,1.2122076108494177,0.0,0.0,5.7533551768613505,0.06550719549351083,-359.3831239292077,-39.374697216608546
2025-01-01 17:00:00,3.3476754845079113,0.1947629550765392,0.0,3.3476754845079113,0.19476295507653923,0.0,0.10499830811425968,0.11199289726732241,0.29321990732077424,2.837464371805555,0.0,0.028068065814982,0.16669488926155723,0.0,1.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.003963295869883042,0.0,0.05051750612218832,0.0,0.05051750612218832,0.0,0.07096005497203121,0.0,0.18018215176970803,0.13513661382728098,1829.4646718209901,22.222222222222285,0.9166666666666669,1007.9996999845655,2.735379215555555,0.10208515625000002,0.9166666666666666,2735.3792155555557,2984.0500533333334,378.7670238827501,0.7380407068105291,-142.75679022881693,51.66666666666668,43.496666666666684,1842.975641101567,0.21666666666666667,4.023611499750753,0.0,51.46653674790865,0.3521752636814887,962.276940015245,378.7670238827501,43.41484444982046,46.76016873143537,51.543824112591714,17.429727306490538,12.43753247303448,22.058208090714693,0.0,2.0293613345779513,4.8943515091241165,1.95,9.236100170605994,718.7112993606677,-850.8072823667219,-318.6015511957439,-1104.9130538860509,0.0,0.0,363.94611725028545,2.5677015756666397,1.0,0.042138781335533455,0.0,0.0,1.109615009960765,65.99961422222222,-3.8935014603592752,0.19020995290793405,10.51086698574252,0.003070397161285192,-63.69155351142173,1.2103419356173506,0.0,0.0,14.188559991434369,0.06179389222401464,-240.31004653185207,-78.29150466389186
2025-01-01 18:00:00,2.5633085311691928,0.17042793499873934,0.0,2.5633085311691928,0.17042793499873934,0.0,0.12637111000339438,0.001,0.3207367076380211,2.1152007135277775,0.0,0.0002506236243534685,0.17017731137438588,0.0,1.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.004529480994152047,0.0,0.06092081450462117,0.0,0.06092081450462117,0.0,0.09383362580550648,0.0,0.1830721437293531,0.13730410779701477,1363.7827553574652,22.222222222222285,0.6833333333333335,751.4179581703123,2.0391008697777777,0.07609984375,0.6833333333333333,2039.1008697777777,2984.0500533333334,0.0,0.0,29.895349543148587,51.66666666666668,43.496666666666684,1958.371763984188,0.0,4.54249918976822,0.0,51.34584340851455,0.0,0.0,0.0,38.86046605753145,44.04656296869973,51.43861933795485,14.949856156038473,12.43753247303448,21.975503813157015,-0.03760837542816328,1.2199598098949795,3.16521974031532,1.15,9.236100170605994,452.88666906387766,-1240.5047363271262,-207.79817094621214,-1142.9897809216395,0.0,0.0,500.667381802583,0.0,1.0,0.04195647398726653,0.0,0.0,1.104814420962892,65.99961422222222,4.182863896961984,0.18990752135978928,10.449542052143839,0.0030513639152274247,-34.4181481127815,1.2100863154135237,0.0,0.0,20.43315803666563,0.04645153524668736,-121.77886009257448,-86.01931085363768
2025-01-01 19:00:00,2.7037339502218187,0.13567167132260866,0.0,2.7037339502218187,0.13567167132260868,0.0,0.029750532958325863,0.001,0.19665087459682654,2.4763325426666665,0.0,0.0002506236243534685,0.1354210476982552,0.0,1.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.00481257355628655,0.0,0.012468979701019655,0.0,0.012468979701019655,0.0,0.016089477665819533,0.0,0.138483696351972,0.10386277226397896,1596.6237135892277,22.222222222222285,0.8000000000000003,879.708829077439,2.3872400426666665,0.0890925,0.8,2387.240042666667,2984.0500533333334,0.0,0.0,29.995054542066278,51.66666666666668,43.496666666666684,1950.0092422613748,0.0,4.535397943035392,0.0,51.0513268374054,0.0,0.0,0.0,38.99340605608837,43.8503647741339,51.14855737592573,15.535956239754746,12.43753247303448,21.759708644844007,-0.04701636247523725,-0.16288739610459874,1.8343981089574293,-0.25000000000000006,9.236100170605994,266.9837621202263,-1788.0568237298687,-200.78009462788256,-1244.5480632999704,0.0,0.0,224.77150386740325,0.0,0.1165,0.04297515163153543,0.0,0.0,1.1316386424654512,7.688955056888889,9.461350681410938,0.19008862718743655,10.314480585502578,0.0030145459066727573,-87.35473073455212,1.2109977668129879,0.0,0.0,30.70331858893695,0.040054915109381396,-111.76068903662274,-89.01940559125981
2025-01-01 20:00:00,2.5712313581977506,0.15965286319272917,0.0,2.5712313581977506,0.15965286319272917,0.0,0.09615545729948845,0.001,0.35887518737048474,2.1152007135277775,0.0,0.0002506236243534685,0.1594022395683757,0.0,1.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.004954119837353802,0.0,0.045600668731067315,0.0,0.045600668731067315,0.0,0.14633886794598377,0.0,0.17133523760752922,0.12850142820564686,1363.7827553574652,22.222222222222285,0.6833333333333335,751.4179581703123,2.0391008697777777,0.07609984375,0.6833333333333333,2039.1008697777777,2984.0500533333334,0.0,0.0,29.352650645937103,51.66666666666668,43.496666666666684,1959.552124816121,0.0,4.560518422784734,0.0,50.7670467766357,0.0,0.0,0.0,38.13686752791614,43.65578983305247,50.84686115539316,16.090038399506195,12.43753247303448,22.06476334967241,-0.014947195858857221,-0.5752914098451962,0.5301280882831648,-0.55,9.236100170605994,299.1047384845449,-985.501492306532,-143.65458444824856,-1299.3180694070907,0.0,0.0,501.72283720277954,0.0,0.8835,0.043659158722486234,0.0,0.0,1.1496501869616038,58.31065916533333,5.673766402883488,0.18418806784031755,10.406473677712912,0.0029755364812429227,-29.844961568262075,1.2097753296547542,0.0,0.0,31.79123277655947,0.028107285531125976,-49.53031355907716,-94.12427088917141
2025-01-01 21:00:00,2.5210055257962503,0.1733274000639114,0.0,2.5210055257962503,0.1733274000639114,0.0,0.1274012660495126,0.001,0.4837645914411825,1.9088396683055555,0.0,0.0002506236243534685,0.17307677643955793,0.0,1.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.004600254134685673,0.0,0.061400505957413455,0.0,0.061400505957413455,0.0,0.2529955561884385,0.0,0.19044457219783542,0.1428334291483765,1230.7307792250297,22.222222222222285,0.6166666666666668,678.1088890805258,1.8401641995555555,0.06867546875000001,0.6166666666666667,1840.1641995555556,2984.0500533333334,0.0,0.0,29.01196058357811,51.66666666666668,43.496666666666684,1963.1332727733857,0.0,4.601275334678823,0.0,50.48140751674217,0.15588207604340049,412.52226636835314,0.0,37.68261411143748,43.219981104830495,50.567200812343,16.33548301148833,12.43753247303448,21.913332973838003,-0.052206619451575995,-0.2450275821640963,-0.06368450184720847,-0.3,9.236100170605994,424.2904744014848,-1376.6549233755854,-77.0598058614744,-1273.3672599773788,0.0,0.0,706.0201072688467,0.0,1.6335000000000002,0.04361166834329091,0.0,0.0,1.148399651566091,107.810369832,7.053003729993133,0.18576766809382692,10.336962276355392,0.002973201284902035,24.13683067432713,1.2103984007033841,0.0,0.0,28.99723296911075,0.02807004478406216,9.660982319147072,-86.72078818062147
2025-01-01 22:00:00,3.4999026583237134,0.15157610020618356,0.0,3.499902658323714,0.15157610020618356,0.0,0.08137350406423928,0.001,0.3221134759261414,3.095415678333333,0.0,0.0002506236243534685,0.15132547658183007,0.0,1.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003963295869883042,0.0,0.03870510409717811,0.0,0.03870510409717811,0.0,0.12034617381703464,0.0,0.16319607657832474,0.1223970574337435,1995.7796419865347,22.222222222222285,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1.0,2984.0500533333334,2984.0500533333334,0.0,0.0,24.694560385875786,51.66666666666668,43.496666666666684,2044.901587165363,0.0,5.089636304459453,0.0,50.196800738947196,0.10413168055552642,275.0148442455687,0.0,31.92608051450105,39.99865044028961,50.26168245169706,14.1627718124396,12.43753247303448,22.022901953496653,-0.011709572348129053,-1.8302371913278042,-0.6621422008005592,-1.95,9.236100170605994,657.7650773134287,-2524.7286886049187,-176.57042225003337,-1468.198437188615,0.0,0.0,524.4374830743425,0.0,2.0,0.046199559393238575,0.0,0.0,1.2165450193758527,131.99922844444444,4.90231783847342,0.1858664801977677,10.409553460690548,0.002995296789153756,34.08286238921362,1.2099321595161387,0.0,0.0,40.96563548128999,0.046370901176763235,-90.26467590730158,-86.30574634273178
2025-01-01 23:00:00,3.3764330866760632,0.14124337410828233,0.0,3.376433086676063,0.1412433741082823,0.0,0.042900882460444545,0.001,0.23711652588228577,3.095415678333333,0.0,0.0002506236243534685,0.14099275048392887,0.0,1.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0033263376050804098,0.0,0.019787272427682072,0.0,0.019787272427682072,0.0,0.04912619190371392,0.0,0.15204896473397947,0.11403672355048457,1995.7796419865347,22.222222222222285,1.0000000000000002,1099.6360363467986,2.984050053333333,0.11136562500000001,1.0,2984.0500533333334,2984.0500533333334,0.0,0.0,24.254150985051012,51.66666666666668,43.496666666666684,2051.0663024245882,0.0,5.122805078843146,0.0,49.88433012949875,0.0,0.0,0.0,31.338867980068017,39.6546334273842,49.96130389595524,14.40346673488151,12.43753247303448,22.043913642260172,0.0,-2.99157370578345,-1.8243411021708895,-3.05,9.236100170605994,432.0200268455077,-1737.4590938772437,-166.13508905101062,-1572.3450789684541,0.0,0.0,401.74820925579627,0.0,2.0,0.04719976893435265,0.0,0.0,1.242882931502188,131.99922844444444,5.993182968937815,0.18662586578784382,10.436678430385138,0.0030116028171870506,26.360321641015787,1.2098337073964165,0.0,0.0,47.01826293637634,0.03997899330672407,-71.60148998723025,-94.53359906378039
