Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 00:45:00,1.5841320832811967,0.37908878431875204,0.7861298734282355,0.026402201388019946,0.006318146405312534,0.013102164557137258,0.02770751141912616,0.6486120718620706,0.9078125,0.0,0.008004873428235531,0.778125,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,On,12604.625519542013,21.111111111111143,0.8000000000000002,6546.863647124653,22.80459583333333,0.9078125,1,18243.676666666666,18243.676666666666,Off,0.0,0,72.67849489897954,51.666666666666686,46.10666666666668,0.0,50.73713245162597,0.0,0.0,0.0,113.56014827965552,48.20010945217048,50.73713245162597,46.931597952442736,12.43753247303448,21.077055555379324,0.0,10.153592046004954,3.0129472681095457,-0.4467254882662348,2.8,9.236100170605994,9752.512064350616,2744.812050449452,-244.55075370278269,1069.9750964999316,-3507.3268517109977,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14724900075356384,0.0,0,0.7069553546851809,131.99922844444444,-109.5064633900986,0.17801528079398884,9.684936515463146,0.0026983660761053757,-24.734923389539603,1.2175851119818843,0.39131161698944744,-3750.074761995123,-51.97683468007795,0.8155251818495999,-226.32217107178226,-18.228582631000407,0.31715484272570765,1341.9445457424215,-271.9694492424898
2025-01-01 00:46:00,1.5841320832811967,0.37908878431875204,0.7861298734282355,0.026402201388019946,0.006318146405312534,0.013102164557137258,0.02770751141912616,0.6486120718620706,0.9078125,0.0,0.008004873428235531,0.778125,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,On,12604.625519542013,21.111111111111143,0.8000000000000002,6546.863647124653,22.80459583333333,0.9078125,1,18243.676666666666,18243.676666666666,Off,0.0,0,72.48677465765934,51.666666666666686,46.10666666666668,0.0,50.723801689038055,0.0,0.0,0.0,113.26058540259272,48.18878564121745,50.723801689038055,46.92127761730715,12.43753247303448,21.137440876094292,0.0,10.291770565147774,3.0309454994652993,-0.4174835476469004,2.8,9.236100170605994,9729.481332740863,2666.810438403407,-264.1979109613835,1058.1422602540558,-3525.7554018366905,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14753525153450087,0.0,0,0.7083296697659666,131.99922844444444,-114.10864487415853,0.1773534054709213,9.712254089730372,0.0026983219156234096,-25.0262099831626,1.2173353061524006,0.3917654543524974,-3824.9719804624856,-55.08122825876054,0.8155251818495999,-245.4508447197152,-18.747066241668293,0.31684554764742473,1328.5612935803272,-270.41903332627135
2025-01-01 00:47:00,1.5841320832811967,0.37908878431875204,0.7861298734282355,0.026402201388019946,0.006318146405312534,0.013102164557137258,0.02770751141912616,0.6486120718620706,0.9078125,0.0,0.008004873428235531,0.778125,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,On,12604.625519542013,21.111111111111143,0.8000000000000002,6546.863647124653,22.80459583333333,0.9078125,1,18243.676666666666,18243.676666666666,Off,0.0,0,72.29883482105726,51.666666666666686,46.10666666666668,0.0,50.71050381921089,0.0,0.0,0.0,112.96692940790196,48.1774917016008,50.71050381921089,46.91098564279575,12.43753247303448,21.19644083020664,0.0,10.422523301814065,3.048039549581532,-0.3885284335092376,2.8,9.236100170605994,9707.06188358714,2592.8626461176423,-282.6101801466281,1046.4285599494492,-3543.798373419294,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1478146721998475,0.0,0,0.709671192863343,131.99922844444444,-118.48512244528057,0.1767092854818897,9.738794352736939,0.0026982772259243216,-25.309724963857263,1.2170913315238947,0.39219441867670407,-3895.9898925739008,-58.01110843310962,0.8155251818495999,-263.61854684175154,-18.99163330487658,0.3165389885781825,1315.331304750605,-268.9027448011558
2025-01-01 00:48:00,1.5841320832811967,0.37908878431875204,0.7861298734282355,0.026402201388019946,0.006318146405312534,0.013102164557137258,0.02770751141912616,0.6486120718620706,0.9078125,0.0,0.008004873428235531,0.778125,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,On,12604.625519542013,21.111111111111143,0.8000000000000002,6546.863647124653,22.80459583333333,0.9078125,1,18243.676666666666,18243.676666666666,Off,0.0,0,72.11453996841567,51.666666666666686,46.10666666666668,0.0,50.69723821128396,0.0,0.0,0.0,112.67896870064948,48.166227044307384,50.69723821128396,46.9007214608191,12.43753247303448,21.254105527267647,0.0,10.546255479975324,3.0642892554084185,-0.35985882713132944,2.8,9.236100170605994,9685.230046864172,2522.7599127570475,-300.33291928795484,1034.8325986063141,-3561.4685081465736,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14808751888374713,0.0,0,0.7109811536997751,131.99922844444444,-122.64682444096738,0.17608218404862105,9.764585349216363,0.0026982320208881914,-25.585755430699294,1.2168529740196197,0.39259991882600503,-3963.3248816942873,-60.77885267331799,0.8155251818495999,-280.8888726584078,-19.44404662954704,0.316235159492857,1302.2533574626866,-267.42075885637234
2025-01-01 00:49:00,1.5841320832811967,0.37908878431875204,0.7861298734282355,0.026402201388019946,0.006318146405312534,0.013102164557137258,0.02770751141912616,0.6486120718620706,0.9078125,0.0,0.008004873428235531,0.778125,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,On,12604.625519542013,21.111111111111143,0.8000000000000002,6546.863647124653,22.80459583333333,0.9078125,1,18243.676666666666,18243.676666666666,Off,0.0,0,71.93376078628802,51.666666666666686,46.10666666666668,0.0,50.68400425696306,0.0,0.0,0.0,112.39650122857502,48.15499110142356,50.68400425696306,46.89048452365382,12.43753247303448,21.310482811502546,0.0,10.663349236399009,3.0797338262692264,-0.3314735015181279,2.8,9.236100170605994,9663.96323062649,2456.3045744035235,-316.9596321141888,1023.3531265977716,-3578.778036726979,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1483540356285804,0.0,0,0.7122607239441158,131.99922844444444,-126.60411209824285,0.17547140313370488,9.789653854100873,0.0026981863138899357,-25.854575039012303,1.216620029409524,0.39298327792363846,-4027.163734010645,-63.39533871048449,0.8155251818495999,-297.3034941725561,-19.6561379416327,0.31593405524575235,1289.3262803793846,-265.97315378161295
2025-01-01 00:50:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,71.75637368623993,51.666666666666686,46.10666666666668,0.0,50.67080136950281,0.0,0.0,0.0,112.11933388474988,48.143783325183605,50.67080136950281,46.88027430302401,12.43753247303448,21.365618403964532,0.0,10.774165325722048,3.0944263174932716,-0.30337130313842997,2.8,9.236100170605994,-2961.3856376444865,-4153.554505458581,-332.9685286248441,1011.9890231251705,-3595.7387085278015,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1486144551652061,0.0,0,0.7135110209576098,131.99922844444444,-130.36678902638587,0.17487628077227269,9.814793484399438,0.002698140117822572,-26.11644486102435,1.216392302686243,0.3933457401370241,-4087.6842212238894,-65.87028423469118,0.8155251818495999,-312.9187990402777,-20.049729584566425,0.31563567138127296,1276.5489439302066,-264.5599208050361
2025-01-01 00:51:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,71.89648212076807,51.666666666666686,46.10666666666668,0.0,50.65762898275286,0.0,0.0,0.0,112.33825331370011,48.13260318707773,50.65762898275286,46.87009028924017,12.43753247303448,21.30191493181114,0.0,10.549684690386,3.1084016871419182,-0.27555113564166145,2.8,9.236100170605994,-2934.50589865246,-4022.718360654184,-348.0048185245758,1000.7392795308308,-3576.145280847858,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14831354718001935,0.0,0,0.712066335354946,131.99922844444444,-123.08047771430287,0.17555760562271075,9.785597281116793,0.002698093445119009,-25.766680887752557,1.2166554984805615,0.39261115120996953,-3965.1928584467883,-57.525502207395554,0.8155251818495999,-327.7719409870685,-20.2328775375073,0.3153400039644674,1263.9202526112565,-263.1809730804257
2025-01-01 00:52:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.03169921132887,51.666666666666686,46.10666666666668,0.0,50.64443423588164,0.0,0.0,0.0,112.54953001770136,48.121401219111064,50.64443423588164,46.85988471072579,12.43753247303448,21.240020876453922,0.0,10.338804398265669,3.1217069658983436,-0.24801194539682772,2.8,9.236100170605994,-2909.4698490436854,-3901.782367070145,-362.486907514912,989.6029846251527,-3557.149325607197,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14802089864231963,0.0,0,0.7106613040833664,131.99922844444444,-117.04038334618872,0.17622239890873923,9.758119150053918,0.0026980474074400703,-25.426299017400254,1.216911328137053,0.39191981369218576,-3850.501945663014,-51.28042140713052,0.8155251818495999,-341.91290462375804,-20.574002891153988,0.3150470494299288,1251.439138187828,-261.8361535626753
2025-01-01 00:53:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.16231999672436,51.666666666666686,46.10666666666668,0.0,50.631217943500225,0.0,0.0,0.0,112.75362499488182,48.11017818338877,50.631217943500225,46.84965830333304,12.43753247303448,21.17982654254263,0.0,10.140276309670375,3.1343733404481475,-0.22075270871253075,2.8,9.236100170605994,-2885.2760258903622,-3788.5800889620755,-376.1062027656782,978.5793115427507,-3538.7137850675404,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14773601404603506,0.0,0,0.7092935481748033,131.99922844444444,-111.28210073252211,0.17687161499893927,9.730770540913028,0.0026980019874766324,-25.094746219096976,1.217160235932963,0.39126785460704916,-3742.865571518342,-45.71451744373308,0.8155251818495999,-355.3748354255435,-20.731367340134653,0.3147568044476995,1239.1045537245432,-260.52524218179246
2025-01-01 00:54:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.28857542037366,51.666666666666686,46.10666666666668,0.0,50.61798087107358,0.0,0.0,0.0,112.95089909433385,48.09893479604687,50.61798087107358,46.83941175853352,12.43753247303448,21.121246185281112,0.0,9.953124968001507,3.1464424849954575,-0.1937724205588308,2.8,9.236100170605994,-2861.805150478401,-3682.440103089583,-389.2277597970025,967.6675055470005,-3520.809281300588,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1474585089177239,0.0,0,0.7079612217385751,131.99922844444444,-105.715729087514,0.17750597152010716,9.704272137001965,0.002697957168945758,-24.77159126178799,1.2174025680463005,0.390652260036796,-3641.696975964758,-40.743127124824554,0.8155251818495999,-368.20202509167814,-21.02573470532435,0.3144692658044049,1226.9154683518095,-259.2479628048091
2025-01-01 00:55:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.41066692997731,51.666666666666686,46.10666666666668,0.0,50.60472374559325,0.0,0.0,0.0,113.14166707808954,48.08767173723887,50.60472374559325,46.82914573306169,12.43753247303448,21.06420506663702,0.0,9.776519475465374,3.1579422393319705,-0.167070084646349,2.8,9.236100170605994,-2839.1039818206873,-3582.7297724281293,-401.58420947939345,956.866873058174,-3503.4100817202107,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1471880490360568,0.0,0,0.7066627201487947,131.99922844444444,-100.41376001017713,0.17812608485865025,9.678584422472937,0.002697912936367348,-24.456458353421795,1.2176386258842231,0.39007046286246083,-3546.496442297044,-36.23333013108508,0.8155251818495999,-380.4240619900002,-21.160147489393196,0.31418443029819365,1214.8708626942814,-258.00398963610746
2025-01-01 00:56:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.5287781223774,51.666666666666686,46.10666666666668,0.0,50.59144726048928,0.0,0.0,0.0,113.3262158162147,48.0763896557313,50.59144726048928,46.81886085335231,12.43753247303448,21.00863510026475,0.0,9.60973954000414,3.168909515820641,-0.14064470473882873,2.8,9.236100170605994,-2817.1378970091746,-3488.929327693276,-413.49304659149675,946.1767718278993,-3486.492728856529,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14692433006450253,0.0,0,0.7053965822591095,131.99922844444444,-95.3650280623461,0.17873251495528808,9.652914252311097,0.002697869274961738,-24.14900487674359,1.2178686839913906,0.38952023652697276,-3456.831242571406,-32.098085121869666,0.8155251818495999,-392.0801768943885,-21.41286969710822,0.31390229464627223,1202.9697248974753,-256.7929530695761
2025-01-01 00:57:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.64307740166636,51.666666666666686,46.10666666666668,0.0,50.578152078603246,0.0,0.0,0.0,113.50480844010369,48.065089171685045,50.578152078603246,46.80855771822594,12.43753247303448,20.95447385921249,0.0,9.452148026299145,3.179369183544155,-0.11449527708525956,2.8,9.236100170605994,-2795.8788559431923,-3400.594459380418,-424.72366696408034,935.5966021545858,-3470.0357089707745,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1466670730382604,0.0,0,0.7041614687350685,131.99922844444444,-90.56300688211836,0.17932577426934293,9.628744665085481,0.0026978261705879517,-23.84891641636952,1.2180929940787257,0.3889996087197822,-3372.3195572037675,-28.274902176650166,0.8155251818495999,-403.19680087783075,-21.5268660862496,0.3136228554039111,1191.2110471940402,-255.6144450394545
2025-01-01 00:58:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.75372122429583,51.666666666666686,46.10666666666668,0.0,50.56483883471862,0.0,0.0,0.0,113.67768941296224,48.05377087902245,50.56483883471862,46.79823690117438,12.43753247303448,20.901663363211046,0.0,9.303172460911663,3.1893539218809015,-0.08862078386727086,2.8,9.236100170605994,-2775.298522051516,-3317.337876018369,-435.48613332265694,925.1257990482059,-3454.0190590918205,-0.0,-0.0,764.7198599097007,0.0,2.0,0.1464160187677224,0.0,0,0.7029561351846529,131.99922844444444,-85.99932286939605,0.1799063395279586,9.60453228145995,0.0026977836096911574,-23.55590061648968,1.218311789979388,0.38850680351733363,-3292.6195455895504,-24.718330428818692,0.8155251818495999,-413.80866586214063,-21.67746746051628,0.31334610889389736,1179.5938229563612,-254.4680239081554
2025-01-01 00:59:00,0.6763195832811967,0.37908878431875204,0.008004873428235531,0.01127199305468661,0.006318146405312534,0.00013341455713725885,0.02770751141912616,0.6486120718620706,0.0,0.0,0.008004873428235531,0.0,0.0,0.37908878431875204,0,1,0,0,Off,0,0,Off,0,0,Off,0.036817988006655644,0.027613491004991726,On,0,0,Off,0.005773848684210526,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.008004873428235531,On,0.06674360853043307,0,On,0.06135084007206281,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.86085613616451,51.666666666666686,46.10666666666668,0.0,50.55150813755082,0.0,0.0,0.0,113.84508771275705,48.042435347288915,50.55150813755082,46.78789895215797,12.43753247303448,20.850149318001822,0.0,9.16229214067768,3.1988883210115326,-0.06302018756611524,2.8,9.236100170605994,-2755.3680163060694,-3238.816118010386,-445.8359335601485,914.7638252589014,-3438.4241162950057,-0.0,-0.0,764.7198599097007,0.0,2.0,0.14617092435574672,0.0,0,0.7017794154374025,131.99922844444444,-81.66375992076429,0.18047465882869115,9.581005514566929,0.002697741579261417,-23.269683349404886,1.2185252907459718,0.3880402012957195,-3217.4216516725273,-21.394466337858745,0.8155251818495999,-423.94190650084806,-21.89402705930042,0.31307205114548414,1168.117044186781,-253.35321892787954
2025-01-01 01:00:00,0.7016524383885678,0.37839844704362724,0.004184365655668574,0.01169420730647613,0.006306640784060454,6.973942759447623e-05,0.027274472767810372,0.6743779656207575,0.0,0.0,0.004184365655668574,0.0,0.0,0.37839844704362724,0,1,0,0,Off,0,0,Off,0,0,Off,0.03589753830648924,0.026923153729866926,On,0,0,Off,0.005340810032894736,0.0,On,0.0004403523061402117,0.0,On,0.021493310428775423,0,On,0.01506591083457182,0,On,0.4686337244183472,0.3514752933137603,On,0.004184365655668574,On,0.08064852697427329,0,On,0.0741322650870759,0,On,0,0,Off,Off,0.0,21.111111111111143,0.0,0.0,0.0,0.0,0,0.0,18243.676666666666,Off,0.0,0,72.9646201591185,51.666666666666686,46.10666666666668,0.0,50.53816057139801,0.0,0.0,0.0,114.00721899862265,48.03108312319692,50.53816057139801,46.777544399096385,12.43753247303448,20.79988059774299,0.0,9.029029017998067,3.2079944814608305,-0.03769242616154746,2.8,9.236100170605994,-2793.3967809007886,-3164.7204247886525,-455.59744161069466,904.6722584257718,-3423.233344010416,-0.0,-0.0,707.3823486624769,0.0,2.0,0.1459315608481448,0.0,0,0.7006302102641965,131.99922844444444,-77.54578555284968,0.18103115627640057,9.55813728526611,0.0026977000667995003,-34.18681070307791,1.2187337027496359,0.38759831061539535,-3146.4430929196037,-18.277331869048602,0.8155251818495999,-433.62001142001,-21.977430190684714,0.31280067784197074,1156.7796994010093,-252.10744097523752
