Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Spa Pump Electric Power (kW),Spa Pump Reactive Power (kVAR),Spa Pump Mode,Spa Heater Electric Power (kW),Spa Heater Reactive Power (kVAR),Spa Heater Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Water Heating Heat Pump Max Capacity (W),Water Heating Heat Pump On Fraction (-),Water Heating Heat Pump COP (-),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:56:00,1.001599876243999,0.2892373781571084,0.0,0.016693331270733316,0.00482062296928514,0.0,0.45229719472556984,0.001,0.5383026815184292,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.01258257766830188,0.0,On,0.4189287617941101,0,On,0.05147455000523365,0,On,0.3417843896727955,0.25633829225459653,On,0.054919368994268615,0,On,0.05048197869747569,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.82397188554397,51.666666666666686,43.496666666666684,1583.9866718317853,0,3.708032155162171,0.0,51.42706009551177,0.14742732842149547,400.73989802927895,0.0,57.431962514058625,45.69543230354224,51.516149059188926,17.44283431014498,12.43753247303448,13.774861699912401,-0.16958274453205568,1.700000000043377,3.8138092614258277,1.7484889547869047,1.7,9.236100170605994,504.1430204242128,-4024.63163070845,-337.5581211599152,133.5677671645341,-836.1000225376238,-0.0,-0.0,993.6478497196035,1403.121426390169,2.0,0.05300169569514713,0.0,0.0,0.2544657850805272,131.99922844444444,346.5951932422331,0.3000458492469346,6.409229423865751,0.0028675194556666414,184.98693508210144,1.2484450202175637,0,0,106.4061127598405,0.12685947273215997,-350.32812442654887,12.770003266633692,0.12199370673734339,-7.727990075855655,141.29575724038975
2025-01-01 10:57:00,1.001599876243999,0.2892373781571084,0.0,0.016693331270733316,0.00482062296928514,0.0,0.45229719472556984,0.001,0.5383026815184292,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.01258257766830188,0.0,On,0.4189287617941101,0,On,0.05147455000523365,0,On,0.3417843896727955,0.25633829225459653,On,0.054919368994268615,0,On,0.05048197869747569,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.792606562824304,51.666666666666686,43.496666666666684,1584.7798677211108,0,3.7126913509185795,0.0,51.41613927951602,0.1474686338158732,400.7398980292789,0.0,57.39014208376574,45.65685195427696,51.5095192737337,17.40111045967701,12.43753247303448,13.760127032525387,-0.18431741191906958,1.697825268098152,3.8288511154054143,1.7970610675138512,1.7,9.236100170605994,505.15856961308526,-3819.3098048545276,-340.13985128850527,128.24988821506932,-834.4620165912401,-0.0,-0.0,993.6478497196035,1399.7363681616227,2.0,0.052962488790572915,0.0,0.0,0.2542775492963282,131.99922844444444,345.97273648472185,0.30036706844865474,6.402026168491966,0.002867841558243852,184.87682938926696,1.2485088932114645,0,0,106.5538207067054,0.12685947273215997,-352.8210572510612,12.681205962555888,0.1229816644186292,-15.594510085089983,143.8443983001593
2025-01-01 10:58:00,1.001599876243999,0.2892373781571084,0.0,0.016693331270733316,0.00482062296928514,0.0,0.45229719472556984,0.001,0.5383026815184292,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.01258257766830188,0.0,On,0.4189287617941101,0,On,0.05147455000523365,0,On,0.3417843896727955,0.25633829225459653,On,0.054919368994268615,0,On,0.05048197869747569,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.76106842867338,51.666666666666686,43.496666666666684,1585.6130520351153,0,3.7174210266796166,0.0,51.40529235788561,0.14750968263978997,400.73989802927895,0.0,57.34809123823118,45.6182751264999,51.502825268693606,17.359730023622838,12.43753247303448,13.745547336191128,-0.19889710825332862,1.700000000043377,3.843500377769809,1.8456903714019997,1.7,9.236100170605994,506.06710130560833,-4034.948159911203,-342.65609855893524,122.6987287665407,-832.8424969071503,-0.0,-0.0,993.6478497196035,1396.3865747202865,2.0,0.052923679811402516,0.0,0.0,0.2540912239868594,131.99922844444444,345.2617484931552,0.30068560868842464,6.395422281395138,0.0028681634526342772,184.76740420900182,1.2485720984875215,0,0,106.75971212196522,0.12685947273215997,-355.2489246570773,12.592826098142028,0.12396289789756211,-23.594396656832362,146.29312542337306
2025-01-01 10:59:00,1.001599876243999,0.2892373781571084,0.0,0.016693331270733316,0.00482062296928514,0.0,0.45229719472556984,0.001,0.5383026815184292,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.01258257766830188,0.0,On,0.4189287617941101,0,On,0.05147455000523365,0,On,0.3417843896727955,0.25633829225459653,On,0.054919368994268615,0,On,0.05048197869747569,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.72936073006727,51.666666666666686,43.496666666666684,1586.4065051339312,0,3.7220812025848,0.0,51.39451828194424,0.1475504784172314,400.739898029279,0.0,57.30581430675636,45.579701839613165,51.496065262040695,17.318690330407218,12.43753247303448,13.731120074599364,-0.2133243698450933,1.6978180412217192,3.85777554786279,1.8943506538083734,1.7,9.236100170605994,507.0509749202751,-3828.4717482545652,-345.10993216382013,116.91558335427636,-831.2411426559198,-0.0,-0.0,993.6478497196035,1393.072885270817,2.0,0.052885262441019584,0.0,0.0,0.2539067788254923,131.99922844444444,344.64426785659145,0.3010015094896632,6.388388850371145,0.00286848514021605,184.65864904636987,1.2486346468796197,0,0,106.90040308541863,0.12685947273215997,-357.61479259786336,12.504860434043213,0.12493704289368941,-31.722217177608474,148.63780053188484
2025-01-01 11:00:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.720622748544365,51.666666666666686,43.496666666666684,1587.200021006212,0,3.7267416961402193,0.0,51.38381601986071,0.0,0.0,0.0,57.29416366472582,45.54113211265432,51.489237460414074,17.27798872495838,12.43753247303448,13.716844420813578,-0.22760002363087928,1.7000000000433768,3.8716941395025994,1.9430162459921574,1.7,9.236100170605994,502.73056568744363,-4044.380209766915,-347.50425637584584,110.90916909045023,-829.6578237703088,-0.0,-0.0,988.4441171783717,1389.7961176779265,2.0,0.05284723490358456,0.0,0.0,0.2537242052862655,131.99922844444444,343.9442722793808,0.30131477717354627,6.381439421643687,0.002868806622345703,184.55055987514606,1.2486965417874698,0,0,107.09271842822386,0.12685947273215997,-359.92156369250057,12.417307316654728,0.12590375600614911,-39.972406904546126,150.88157599499635
2025-01-01 11:01:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.734901679057046,51.666666666666686,43.496666666666684,1586.786291665769,0,3.7262116982582536,0.0,51.37334169054676,0.0,0.0,0.0,57.31320223874273,45.536307659135005,51.48393333279811,17.287977354660576,12.43753247303448,13.702669332700795,-0.24177511174366195,1.697811235226638,3.8852727318653755,1.9916623501778001,1.7,9.236100170605994,503.6965822161532,-3836.872918254354,-349.8418191850971,104.68761158723791,-828.0868477543311,-0.0,-0.0,988.4441171783717,1386.5570678308302,2.0,0.05280946158060159,0.0,0.0,0.2535428522528975,131.99922844444444,343.33931279211265,0.3016264036634631,6.37505734103892,0.0028691279003713556,184.44294308373986,1.2487580052164367,0,0,107.22628661714802,0.12685947273215997,-362.1719856589534,12.330166473856282,0.12686272013883498,-48.33933768536664,153.02694927260455
2025-01-01 11:02:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.74896435728188,51.666666666666686,43.496666666666684,1586.339187573025,0,3.7256226462437136,0.0,51.36287114655788,0.0,0.0,0.0,57.33195247637584,45.531481602473086,51.47862778830211,17.297947850171013,12.43753247303448,13.688643661724798,-0.25580078271965867,1.7000000000431148,3.8985270179076315,2.040265044752233,1.7,9.236100170605994,504.5657835404066,-4053.0260041958954,-352.12522049153984,98.25928982322947,-826.5335978030465,-0.0,-0.0,988.4441171783717,1383.3565069261779,2.0,0.05277207299200074,0.0,0.0,0.25336334636300883,131.99922844444444,342.65526416508146,0.30193542286430386,6.368245509321106,0.00286944897524649,184.33598241310193,1.248818824350926,0,0,107.35986082565992,0.12685947273215997,-364.368659339276,12.2434388477362,0.12781364341894197,-56.81733468976132,155.07662451299078
2025-01-01 11:03:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.76281430785539,51.666666666666686,43.496666666666684,1585.8983504540204,0,3.725044412290179,0.0,51.35240441944698,0.0,0.0,0.0,57.35041907714052,45.52665396694789,51.47332084733044,17.30790027884192,12.43753247303448,13.674764961032059,-0.2696794834123981,1.6978057753607474,3.911471850425747,2.0888013141004422,1.7,9.236100170605994,505.44899159629546,-3844.6725797977147,-354.35691990633666,91.63273896261174,-824.9977666071682,-0.0,-0.0,988.4441171783717,1380.1951893740716,2.0,0.05273506302114875,0.0,0.0,0.25318565825010714,131.99922844444444,342.002641025092,0.30224187341060976,6.3615151174785325,0.002869769848298756,184.22966773441757,1.2488790096543467,0,0,107.59885776468504,0.12685947273215997,-366.5140463331945,12.15712642685788,0.1287562586562926,-65.40069723847517,157.03343620108691
2025-01-01 11:04:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.776453483446964,51.666666666666686,43.496666666666684,1585.5033266814637,0,3.7245467396453775,0.0,51.341941540081635,0.0,0.0,0.0,57.368604644595955,45.52182477644309,51.46801252995157,17.31783470726497,12.43753247303448,13.661031887137364,-0.28341255730709314,1.700000000043115,3.9241212858563395,2.1372490675571476,1.7,9.236100170605994,506.40257612207375,-4061.0952481030668,-356.5392441454954,84.81658947160119,-823.4791699831103,-0.0,-0.0,988.4441171783717,1377.0738392901094,2.0,0.052698428482661576,0.0,0.0,0.2530097726208846,131.99922844444444,341.4376289268125,0.30254577249684406,6.355376113208727,0.0028700905208349802,184.12399309278698,1.2489385667914787,0,0,107.66431520142694,0.12685947273215997,-368.6104762572762,12.07123211178081,0.12969032263435157,-74.08371771756265,158.90030718916384
2025-01-01 11:05:00,0.9893693871899842,0.2892373781571084,0.0,0.016489489786499736,0.00482062296928514,0.0,0.44406224549918794,0.001,0.5343071416907963,0.0,0.010000000000000002,0.0,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,Off,0.0,14.444444444444457,0.0,0.0,0.0,0.0,0,0.0,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.78988326961486,51.666666666666686,43.496666666666684,1585.0748331961233,0,3.7239898283211534,0.0,51.33148253895097,0.0,0.0,0.0,57.386511026153144,45.51699405462307,51.462702856048544,17.32775120157839,12.43753247303448,13.647443494448765,-0.2970009499956916,1.6977995529113064,3.9364886259018235,2.1855871499852104,1.7,9.236100170605994,507.23502596376227,-3851.849436969638,-358.67439406850934,77.81951836293922,-821.9776684846471,-0.0,-0.0,988.4441171783717,1373.9931584688893,2.0,0.052662167244787166,0.0,0.0,0.25283567924061284,131.99922844444444,340.7685772700377,0.30284712966119187,6.348806147461717,0.0028704109941496757,184.01895403868022,1.2489974996984194,0,0,107.8104132415688,0.12685947273215997,-370.66015364366314,11.985759575153784,0.13061561529020396,-82.86069883325422,160.68021719619344
2025-01-01 11:06:00,2.0928610538566508,0.2892373781571084,0.94585,0.034881017564277514,0.00482062296928514,0.015764166666666666,0.44406224549918794,0.001,0.5343071416907963,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,15942.83714961862,14.444444444444457,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1,22176.104835555558,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.8031074407362,51.666666666666686,43.496666666666684,1584.652395796161,0,3.7234433753186584,0.0,51.321027446276425,0.0,0.0,0.0,57.40414325431493,45.51216182499664,51.45739184537323,17.33764982757787,12.43753247303448,13.633997159917492,-0.31044728452696546,1.7000000000431148,3.948586457118998,2.233795345398564,1.7,9.236100170605994,16450.92062481609,3268.1934775253835,-360.7644513211061,70.65020616667627,-820.492938158859,-0.0,-0.0,988.4441171783717,1370.953823551648,2.0,0.05262627269029153,0.0,0.0,0.25266334633937165,131.99922844444444,340.13229617795906,0.3031459876963772,6.34231490592438,0.0028707312695281173,183.91453980381345,1.2490558196206711,0,0,107.93468389171053,0.12685947273215997,-372.6651645012099,11.900713180103839,0.13153193881634379,-91.72596931771639,162.37617548439266
2025-01-01 11:07:00,2.0928610538566508,0.2892373781571084,0.94585,0.034881017564277514,0.00482062296928514,0.015764166666666666,0.44406224549918794,0.001,0.5343071416907963,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,15942.83714961862,14.444444444444457,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1,22176.104835555558,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.60411480941444,51.666666666666686,43.496666666666684,1590.024764148207,0,3.7331169577480985,0.0,51.31057629154604,0.0,0.0,0.0,57.13881974588592,45.50732811064894,51.452079517317685,17.347530650251084,12.43753247303448,13.769556331621155,-0.17488811282330197,1.8477429784409698,3.9604266888637056,2.281854374673003,1.7,9.236100170605994,16420.342648421672,-3801.1021812057343,-362.8113841122764,63.31729965392216,-835.5100943900225,-0.0,-0.0,988.4441171783717,1367.9564854042362,2.0,0.05298758053443655,0.0,0.0,0.2543980169571748,131.99922844444444,324.571476014704,0.300517372730246,6.410540445848753,0.002871051348233478,184.37045837709564,1.2484654445702503,0,0,105.01973850613679,0.12685947273215997,-374.62748260416924,11.816098491892813,0.13243911670785052,-100.6738981603107,163.99119781423286
2025-01-01 11:08:00,2.0928610538566508,0.2892373781571084,0.94585,0.034881017564277514,0.00482062296928514,0.015764166666666666,0.44406224549918794,0.001,0.5343071416907963,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,15942.83714961862,14.444444444444457,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1,22176.104835555558,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.40973942598278,51.666666666666686,43.496666666666684,1595.2868142339682,0,3.742591948512939,0.0,51.3001704466475,0.0,0.0,0.0,56.87965256797703,45.50251673786016,51.44678618475683,17.357435076910846,12.43753247303448,13.901897634772439,-0.04254680967201807,1.8478025541992054,3.972020596735502,2.3297458883038287,1.7,9.236100170605994,16391.690020982544,-3811.448721522632,-364.8170484170465,55.8293792715568,-850.2751620567285,-0.0,-0.0,988.4441171783717,1365.0017684322552,2.0,0.05333911553199913,0.0,0.0,0.2560857672822316,131.99922844444444,310.6839162422814,0.2979767279507396,6.477336314119984,0.0028713723721384686,184.81170522329404,1.2478896151656826,0,0,105.33301794270807,0.12685947273215997,-376.54897669241114,11.731928275364643,0.1333369927753272,-109.69890744907619,165.528286720633
2025-01-01 11:09:00,2.0928610538566508,0.2892373781571084,0.94585,0.034881017564277514,0.00482062296928514,0.015764166666666666,0.44406224549918794,0.001,0.5343071416907963,1.1034916666666668,0.010000000000000002,0.94585,0.0,0.0002506236243534685,0.2860700878660883,0,0.0029166666666666685,1,0,0,Off,0,0,Off,0,0,Off,0.03964239414865571,0.029731795611491772,On,0,0,Off,0.020785855263157894,0.0,On,0.012342452140280851,0.0,On,0.4109339380957492,0,On,0.054505766690383727,0,On,0.3417843896727955,0.25633829225459653,On,0.05125807772798404,0,On,0.04711651345097732,0,On,0,0,Off,On,15942.83714961862,14.444444444444457,0.8000000000000002,7336.759352603603,27.720131044444443,1.1034916666666668,1,22176.104835555558,22176.104835555558,Off,0.0,22.222222222222285,0,0.0,0.010000000000000002,0.0,0.0,0,0,0,2073.478111111111,Off,0.0,0.0,43.21974381789973,51.666666666666686,43.496666666666684,1600.4065548055485,0,3.7518122524633166,0.0,51.28980897775071,0.0,0.0,0.0,56.62632509053298,45.497727188236674,51.44151140627721,17.36736220907793,12.43753247303448,14.03118723348827,0.0,1.8477961513828556,3.9833788795199814,2.3774524550505696,1.7,9.236100170605994,16363.695121534081,-3817.256343512786,-366.7831954528008,48.19493108546101,-864.7989818753474,-0.0,-0.0,988.4441171783717,1362.0902699188484,2.0,0.05368141710912854,0.0,0.0,0.2577291871467494,131.99922844444444,297.2128366124373,0.2955188160579714,6.54229077875828,0.0028716943128264546,185.23907173965932,1.247327570253809,0,0,105.41465942661651,0.12685947273215997,-378.43141990864956,11.648224455848755,0.13422543014039517,-118.79548390772754,166.99041499318855
