Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 10:00:00,4.578905794573616,2.2037258917638316,0.0,4.578905794573616,2.2037258917638316,0.0,0.12899610012985044,1.0083453494074075,0.2170816540565383,3.17448269097982,0.05,0.0,0.0,0.1386293073881536,2.0505132510423447,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0030519846491228074,0.0,0.003008957184103927,0.0,0.1229351582966237,0.0,0.032242577539000124,0.0,0.1545716965971096,0.11592877244783216,4233.309521269818,19.444444444444457,2.0889776918339362,1926.9684025328838,2.74061394097982,0.43386875,1.0,5726.409173802703,5726.409173802703,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,1008.3453494074075,0.18333333333333332,36.7526956145743,51.66666666666668,46.10666666666668,0.0,51.49881211021701,0.21675602786360743,586.3217371962018,1008.3453494074075,36.7526956145743,50.59543079230932,51.49881211021701,50.14374013335548,12.43753247303448,19.057957809078115,-0.005938607048924579,0.7256847643047426,2.1030620777574853,1.038814193106234,0.85,9.236100170605994,3146.014015376605,-1881.0030794339216,-584.8998008931864,-33.00270848248264,-1895.5093386590572,0.0,0.0,533.2565780912578,1556.4445394932482,3.0,0.0793180404227502,0.0,0.0,0.47068355979796217,197.99884266666666,274.9572546745864,0.22057190648696562,9.048683568852175,0.002951723573498118,247.22846291426498,1.2258111837884904,0.0,0.0,175.36502823970417,0.3624556363775999,-596.0252699068001,11.1254690136137,0.12506133008498105,-52.02420925711096,19.02150077462832
2025-01-01 11:00:00,2.9779208732150075,1.7491714823971258,0.0,2.9779208732150075,1.7491714823971256,0.0,0.13776554224480483,0.0,0.351663009312776,2.438492321657427,0.05,0.0,0.0,0.1594777122258957,1.5751104368378965,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.12241640570003125,0.017443393078686944,0.03026737992042858,0.02270053494032143,0.0,0.0,0.0030519846491228074,0.0,0.0032184697584044975,0.0,0.1314950878372775,0.0,0.03986751141646637,0.0,0.15911171227584983,0.11933378420688734,3289.9239612891924,19.444444444444457,1.583670361186845,1497.546892871297,2.1130907591574273,0.3254015625,0.75,4462.069291660489,5976.2001352175985,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,36.17580137292647,51.66666666666668,46.10666666666668,0.0,51.49788577128569,0.03217975691211135,87.40595627123177,0.0,36.17580137292647,50.500985605827644,51.49788577128569,50.00253552309862,12.43753247303448,19.44224018790185,0.0,1.9710798605227897,3.1081182608533235,3.786791276510537,1.95,9.236100170605994,2381.298548846828,-1911.2704095288923,-540.8302335439364,-217.07207269366017,-1756.0880921991418,0.0,0.0,574.1146867229162,1520.2547216197972,2.7502500000000003,0.07693236129334843,0.0,0.0,0.45652662980854647,181.51543901466667,273.3479930338613,0.21756017182508203,9.25756199698384,0.0029834618295318475,245.09418181455158,1.2236034101195594,0.0,0.0,136.248758619036,0.3624556363775999,-547.7331012975789,6.902867753642442,0.13599500410579465,-331.5095997635723,114.43752706991208
2025-01-01 12:00:00,6.979770975466653,4.273492698982407,0.0,6.979770975466653,4.273492698982406,0.0,0.133228111402195,0.0,0.4788698326427141,6.3176730314217435,0.05,0.0,0.0,0.17809572521158773,4.080813640437486,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.2448328114000625,0.03488678615737389,0.031780748916450004,0.023835561687337494,0.0,0.0,0.0031791506761695907,0.0,0.003107026899733981,0.0,0.12694193382629143,0.0,0.04309176917036638,0.0,0.1591645031558352,0.11937337736687635,6621.28008749969,21.111111111111143,1.9339145562017848,3013.953373554622,2.945883620977299,0.43386875,1.0,9201.364711054312,6263.444050609867,2.9379206604444446,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,33.684272298414385,51.66666666666668,46.10666666666668,0.0,51.13700479616285,0.10228815977074174,275.9191420246625,0.0,33.684272298414385,49.27293137086861,51.13700479616285,48.340894658221494,12.43753247303448,20.379853035267157,-0.20684181088722056,2.9132075632241614,3.8764403126303817,6.091066207343493,3.05,9.236100170605994,5706.755652793306,-641.848597256258,-385.5895898535934,-510.9014035741971,-1748.2550628453,0.0,0.0,578.0725928439568,1519.3559194393722,2.25,0.0775885436849281,0.0,0.0,0.46042050139563195,148.499132,255.65803529495946,0.20746347109980565,9.716242787659185,0.003016364639167398,215.02575459306374,1.219059986968467,0.0,0.0,102.80043414480524,0.3624556363775999,-390.0757934069541,4.486203553360751,0.16800578459499677,-659.571628610562,148.67022503636494
2025-01-01 13:00:00,4.6106799120281945,2.182392234211599,0.0,4.610679912028195,2.182392234211599,0.0,0.16850079406836654,1.0083453494074075,0.265221505576728,3.1186122629756934,0.05,0.0,0.0,0.15338438117139036,2.0144245197068753,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031780748916450004,0.023835561687337494,0.0,0.0,0.003560648757309942,0.0,0.003940619482589439,0.0,0.1609995258284672,0.0,0.06070899734820744,0.0,0.17273175931207055,0.12954881948405286,4496.662361365104,21.111111111111143,1.943747960888583,2046.8444945198194,2.74259267964236,0.37601958333333335,0.8666666666666667,6167.48727255159,7230.743031547091,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,1008.3453494074075,0.18333333333333332,33.42255402806203,51.66666666666668,46.10666666666668,0.0,51.20136507054232,0.11859081244144033,318.7496553734112,1008.3453494074075,33.42255402806203,49.57312864338667,51.20136507054232,48.75901042980884,12.43753247303448,20.935437656391,0.0,4.403072209500291,4.9871552658959475,7.9082598453274535,4.45,9.236100170605994,3826.0103360804715,-263.7194443954399,-257.71561773230985,-624.7698622480394,-1604.275398572495,0.0,0.0,619.6299191599162,1676.5530825690796,3.0,0.07525447838738965,0.0,0.0,0.4465698545920685,197.99884266666666,313.9934541279463,0.2018741753288458,9.987569705734558,0.003039309437212882,161.96417560290203,1.2161679209944203,0.0,0.0,53.68532920255557,0.3624556363775999,-256.46021199431874,-1.2554057379910712,0.17208630977988285,-773.2384936328168,148.46863138477758
2025-01-01 14:00:00,2.696863733577682,1.593210754982885,0.0,2.696863733577682,1.5932107549828851,0.0,0.1695014616216052,0.0,0.2708857421714172,2.2064765297846596,0.05,0.0,0.0,0.15338438117139036,1.4252430404781613,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031780748916450004,0.023835561687337494,0.0,0.0,0.0038149808114035086,0.0,0.003958450339976722,0.0,0.16172803047022496,0.0,0.06637323394289665,0.0,0.17273175931207055,0.12954881948405286,3132.8657979153204,21.111111111111143,1.363327938534211,1426.0552817191506,1.9389241339513263,0.26755239583333335,0.6166666666666667,4291.368683801138,7348.228990913206,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,34.43802290028066,51.66666666666668,46.10666666666668,0.0,51.658554019540375,0.18882568164240512,516.5517338517814,0.0,34.43802290028066,50.32296411719378,51.658554019540375,49.655169166020485,12.43753247303448,20.752765990116238,-0.049721071235102936,4.749965877539993,5.737104086818629,9.00189220882135,4.7,9.236100170605994,2613.783356599885,-1065.6334549138658,-489.20851154108,-876.1855013502864,-1522.5377172435171,0.0,0.0,626.2948233078441,1733.8730657263282,3.0,0.07342540963115231,0.0,0.0,0.43571592289238803,197.99884266666666,377.1604526202373,0.20543205425284392,9.924253274452251,0.0030597877010706837,127.96729207813878,1.2162973789098082,0.0,0.0,37.994679364016285,0.3624556363775999,-485.3481524048449,-3.8603591362350826,0.1730963604893412,-966.4056505768137,90.22014922652744
2025-01-01 15:00:00,3.15588343725578,1.1225468790737023,0.0,3.1558834372557794,1.1225468790737023,0.0,0.12796933605514363,1.1000131084444444,0.4218161649855178,1.4560848277706737,0.05,0.0,0.0,0.1674256614200993,0.9405378843202697,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.18365904354461787,0.026169996339008947,0.031024064418439294,0.023268048313829465,0.0,0.0,0.004450810946637427,0.0,0.002951006897595259,0.0,0.12056751821091094,0.0,0.049816234666112805,0.0,0.15731682235634786,0.11798761676726087,2008.17820858676,21.111111111111143,0.8957344855076058,914.1065483539292,1.2753061819373401,0.18077864583333333,0.4166666666666667,2741.5061111073564,6650.902016223628,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,1100.0131084444445,0.2,32.94170225384335,51.66666666666668,46.10666666666668,0.0,51.24842039418488,0.2715090059124645,736.32994427127,1100.0131084444445,32.94170225384335,48.97391523633173,51.24842039418488,47.83666265740514,12.43753247303448,20.760011028330343,-0.059870629653102726,4.18423534000873,5.75784502431357,8.597007836018523,4.15,9.236100170605994,1272.1217891485146,-1435.3589109694856,-756.1000518204594,-969.1055016833249,-1603.1637596272492,0.0,0.0,542.2772210531513,1390.7338000702155,2.0010000000000003,0.07462466872990135,0.0,0.0,0.4428324822364008,132.0652280586667,324.8301191358523,0.20643627234958753,9.945148402806996,0.003075865450423488,112.5786023348289,1.2162560732000138,0.0,0.0,48.79043454479294,0.3624556363775999,-753.7738425724947,-2.3262092479645573,0.16852233265208072,-968.11794405962,-0.9875576237048568
2025-01-01 16:00:00,2.6967001393441095,1.4444338206910465,0.0,2.6967001393441095,1.4444338206910465,0.0,0.15001122427462615,0.0,0.5123672538204835,1.9843216612489998,0.05,0.0,0.0,0.14810531600018623,1.2817451713575272,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329411791247144,0.02497058843435357,0.25607258067025745,0.0,0.0055953051900584794,0.0,0.0034502709044391695,0.0,0.14096564818012852,0.0,0.05882091848331104,0.0,0.1641796367544436,0.12313472756583264,2701.178489960836,21.111111111111143,1.2011563775751821,1229.5546955883133,1.7384627029156665,0.24585895833333335,0.5666666666666667,3684.8742272158156,6460.300177765784,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,33.12888254660636,51.66666666666668,46.10666666666668,0.0,51.374918587263025,0.18672867758839676,506.6394608499787,0.0,33.12888254660636,49.39745110950246,51.374918587263025,48.408717370622185,12.43753247303448,20.976482680953346,-0.012174128831154244,3.114009292414955,5.420965319936546,7.31784815376431,3.05,9.236100170605994,1697.3495411975844,-2772.1181287675954,-1118.3361392953882,-1091.2551404199241,-1838.9125726467933,0.0,0.0,711.2508089932933,521.7329413092529,2.0010000000000003,0.07878194394254817,0.0,0.0,0.46750229361498835,132.0652280586667,123.8328148902481,0.204284009621775,10.052014413456284,0.0030850011923093737,2.1141017295239872,1.2153536858968246,0.0,0.0,74.162626930076,0.3624556363775999,-1117.3883748027215,-0.9477644926667919,0.1737943016386668,-976.0281184439752,-115.2270219759489
2025-01-01 17:00:00,5.052172266427278,2.288805780272744,0.0,5.052172266427277,2.2888057802727437,0.0,0.16758342983080618,1.2833486265185186,0.2643910692633059,3.2868491408146467,0.05,0.0,0.0,0.15112763953400962,2.123094807405401,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632085590451429,0.027240641928385708,0.0,0.0,0.007121297514619884,0.0,0.0038336343382657442,0.0,0.15662849797792058,0.0,0.06288754988462636,0.0,0.16518266347416527,0.12388699760562391,4403.039370058861,21.111111111111143,1.9810761354911497,2004.2280628388148,2.874673828314647,0.4121753125,0.95,5995.092120397677,6315.333576230365,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,1283.3486265185188,0.23333333333333334,35.03918412835551,51.66666666666668,46.10666666666668,0.0,51.508085055567655,0.2572084100875808,693.8943968981444,1283.3486265185188,35.03918412835551,50.76167719862841,51.50867655210504,50.38788177362141,12.43753247303448,20.697889735284104,-0.05474583417759688,2.013484117518107,4.540217084632558,4.773839956180273,1.95,9.236100170605994,2969.6783637018725,-2579.260224282071,-1223.134858255482,-842.9033936624899,-1989.6168870038478,0.0,0.0,535.9440373469206,40.45627870823288,1.7505000000000002,0.08137764963718902,0.0,0.0,0.48290554853694145,115.53232469600002,20.311843299938687,0.20713538965343564,9.914083262752063,0.003076328850261456,-89.69947430886965,1.2159404319430205,0.0,0.0,100.66218743525718,0.3624556363775999,-1224.2954714719672,1.1606132164851595,0.16486016221278554,-617.0548562659642,-225.84853739652564
2025-01-01 18:00:00,3.852916877082819,2.3732220892552243,0.0,3.852916877082819,2.3732220892552243,0.0,0.13259007021343167,0.0,0.23487059271518707,3.4354562141542,0.05,0.0,0.0,0.13955326192455228,2.219085493997339,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03783422490053572,0.028375668675401786,0.0,0.0,0.008138625730994152,0.0,0.0029732954693293618,0.0,0.12147814901310815,0.0,0.048799576815783965,0.0,0.1482367909988674,0.11117759324915052,4501.023855470818,21.111111111111143,2.037503098408098,2048.829811512899,3.0015874641542,0.43386875,1.0,6115.984916983717,6115.984916983717,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,34.339950096669476,51.66666666666668,46.10666666666668,0.0,51.44393681775268,0.036508688658517016,99.20025930061225,0.0,34.339950096669476,50.460991607223676,51.44393681775268,49.96951900195918,12.43753247303448,20.979105460913775,0.0,1.225081919848903,3.840099785437289,2.9697591134412766,1.15,9.236100170605994,2774.0251568832514,-3345.511057291204,-1273.9427571609262,-523.149448604223,-2142.300098786631,0.0,0.0,423.01770216669803,0.0,0.9990000000000001,0.08261749835020807,0.0,0.0,0.490262971926934,65.933614608,-7.716301967632899,0.2025992415947583,10.021434012948697,0.003063282598776859,-124.97878779428036,1.2141757043541284,0.0,0.0,121.95747279307952,0.3624556363775999,-1274.8881575016212,0.9454003406949439,0.11980732950095417,-282.54193850305177,-240.60751010117121
2025-01-01 19:00:00,3.6575313641438094,2.314224160948179,0.0,3.6575313641438094,2.314224160948179,0.0,0.056216848715939065,0.0,0.17987786629759667,3.371436649130274,0.05,0.0,0.0,0.12190788746211752,2.1777329401527283,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03632085590451429,0.027240641928385708,0.0,0.0,0.008647289839181288,0.0,0.0011364942727219202,0.0,0.046433064604035866,0.0,0.0173340163481066,0.0,0.12622299404497578,0.0946672455337318,4312.174579469045,21.111111111111143,1.9879041968722253,1962.8671419116763,2.937567899130274,0.43386875,1.0,5841.172971380721,5841.172971380721,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,33.92267508555104,51.66666666666668,46.10666666666668,0.0,51.200816165511334,0.0,0.0,0.0,33.92267508555104,49.97161643631918,51.200816165511334,49.35701657172311,12.43753247303448,20.861488165632895,0.0,-0.1686027865639718,2.8905682557952876,1.6249707537927245,-0.25000000000000006,9.236100170605994,2186.4944624717837,-4424.5407139299305,-1492.033656631739,-491.5688087266399,-2368.249689382455,0.0,0.0,243.74250908238744,0.0,0.24975000000000003,0.08528483530259677,0.0,0.0,0.5060912960413415,16.483403652,-1.172936697193637,0.20269549121396851,9.945877887049903,0.0030425285787590473,-183.2613810384684,1.2146767654096011,0.0,0.0,162.60729414343572,0.3624556363775999,-1496.5832881930469,4.54963156130791,0.09841928451077495,-246.38994369149822,-245.17886503514165
2025-01-01 20:00:00,3.6095566997779285,2.2805398055814003,0.0,3.6095566997779285,2.280539805581401,0.0,0.050593788714265356,0.0,0.1876311678222269,3.3213317432414367,0.05,0.0,0.0,0.12058810404881823,2.145368368199249,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03556417140650358,0.026673128554877676,0.0,0.0,0.008901621893274854,0.0,0.0009960762707970704,0.0,0.04069609055019343,0.0,0.026847029090469248,0.0,0.12521996732525412,0.09391497549394055,4244.696758235109,21.111111111111143,1.988850645714602,1932.1517810961616,2.887462993241437,0.43386875,1.0,5742.97978933127,5742.97978933127,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,34.115571825866574,51.66666666666668,46.10666666666668,0.0,51.00474800187908,0.0,0.0,0.0,34.115571825866574,49.79968721981479,51.00474800187908,49.19715682878266,12.43753247303448,20.5228806077821,-0.09199658199561227,-0.5670144457123698,2.0552095521313722,0.29343020043530016,-0.55,9.236100170605994,2129.0311320641135,-2940.8341201520993,-1234.9856785235083,-294.20590882450114,-2359.338893884417,0.0,0.0,245.9429624757245,0.0,0.24975000000000003,0.08507002055841575,0.0,0.0,0.5048165574327058,16.483403652,-2.2696947623031365,0.2053351371792949,9.767307620723082,0.003018415035133322,-149.7036660269326,1.216094900986051,0.0,0.0,174.63336079221529,0.3624556363775999,-1242.5138079135654,7.528129390057114,0.06590907429485032,-36.166883022471985,-258.03902580202913
2025-01-01 21:00:00,3.9155704380951772,2.293897489696536,0.0,3.9155704380951772,2.293897489696536,0.0,0.1420464299797916,0.09166775903703704,0.3205949635350267,3.3112612855433223,0.05,0.0,0.0,0.14045066122964125,2.1388634951335614,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03480748690849286,0.026105615181369637,0.0,0.0,0.008265791758040937,0.0,0.0031961811866703937,0.0,0.1305844570350803,0.0,0.13332741522883834,0.0,0.15246006139769552,0.11434504604827161,4253.895778609046,21.111111111111143,2.0004658437632408,1936.339101089129,2.877392535543322,0.43386875,1.0,5756.366129698175,5756.366129698175,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,91.66775903703704,0.016666666666666666,32.78206345395393,51.66666666666668,46.10666666666668,0.0,50.64356698579243,0.15329048396065675,408.5138149278953,91.66775903703704,32.78206345395393,48.53399527239406,50.64356698579243,47.479209415694875,12.43753247303448,20.423695586643294,-0.1874155244678491,-0.23786289046704148,2.1158314465803185,-0.09526805396686724,-0.3,9.236100170605994,2472.9364054832117,-3646.2855063066813,-1145.9060498267593,-145.8764120679177,-2310.5472647804318,0.0,0.0,550.9686105503131,0.0,1.5000000000000002,0.08483901386114304,0.0,0.0,0.5034457336701673,98.99942133333334,-21.380718895715372,0.20570653706842962,9.708125884191826,0.0030053574730604703,-52.31397676557125,1.2165153020681185,0.0,0.0,165.81364419913555,0.3624556363775999,-1150.5535639168036,4.647514090044384,0.0786078169701697,90.83939198099011,-236.71580404890784
2025-01-01 22:00:00,4.688602758994732,2.2498715638599767,0.0,4.688602758994732,2.2498715638599767,0.0,0.19986244016882973,0.8250098313333335,0.38633963779100416,3.2273908497015653,0.05,0.0,0.0,0.15059968507949412,2.084688545447149,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03329411791247144,0.02497058843435357,0.0,0.0,0.007121297514619884,0.0,0.0046048189202657136,0.0,0.18813632373394412,0.0,0.18554005768501197,0.0,0.16750546219352075,0.12562909664514052,4028.8448832016593,21.111111111111143,1.942320616668301,1833.897745872163,2.793522099701566,0.43386875,1.0,5428.8738790738225,5428.8738790738225,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,825.0098313333333,0.15,35.6552624547858,51.66666666666668,46.10666666666668,0.0,51.53183015398237,0.15630492007229296,426.3135441142559,825.0098313333333,35.6552624547858,50.84027400601645,51.53183015398237,50.494495932033495,12.43753247303448,20.23729201819796,-0.3738190929131815,-1.8571672072341558,1.4497603134885784,-0.7599286366291709,-1.95,9.236100170605994,2138.5370346285513,-5721.416696956706,-1621.4989764069953,-445.45459512561075,-2624.125523244543,0.0,0.0,755.9921346209541,0.0,2.7502500000000003,0.08924881074788787,0.0,0.0,0.5296140414797952,181.51543901466667,-22.174459949518795,0.2079306760407986,9.621369931228864,0.003002976698295805,3.575372892309051,1.2172901183612868,0.0,0.0,212.4989028383328,0.3624556363775999,-1631.2121616632185,9.713185256223122,0.1261997401465029,-211.23559912463506,-234.2189960009757
2025-01-01 23:00:00,3.5080578163502354,2.176089703045605,0.0,3.508057816350235,2.176089703045605,0.0,0.08327850259514766,0.0,0.21993197313123314,3.154847340623854,0.05,0.0,0.0,0.12367630204596826,2.0378300676663037,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031024064418439294,0.023268048313829465,0.0,0.0,0.005976803271198831,0.0,0.001846831053887788,0.0,0.07545486827006104,0.0,0.0550302370699421,0.0,0.13387767164285175,0.10040825373213881,3892.3066385156844,21.111111111111143,1.9221599327194028,1771.7466364564127,2.720978590623855,0.43386875,1.0,5230.184524972097,5230.184524972097,0.0,0.0,23.888888888888914,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,8719.158626666667,0.0,0.0,34.28517932261539,51.66666666666668,46.10666666666668,0.0,51.24890140643756,0.046276308175793465,125.58600601995666,0.0,34.28517932261539,49.14471613983578,51.24890140643756,48.09262350653489,12.43753247303448,19.750160154785373,-0.8609509563257693,-3.019969981370943,0.26998641607191043,-2.0609284359337114,-3.05,9.236100170605994,1636.1193703236559,-4428.470939003732,-1579.81139897064,-413.2966403789493,-2732.9297897899182,0.0,0.0,491.8378813780478,0.0,3.0,0.09028160165904357,0.0,0.0,0.5357427569649336,197.99884266666666,-15.09535978015801,0.21435274558689876,9.401082226906857,0.003003660910458503,7.134629593209818,1.219314227991352,0.0,0.0,246.07459263549256,0.3624556363775999,-1597.3194910172058,17.508092046565633,0.10347137144534593,-155.5427878743245,-257.75385250462483
