Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Garage Lighting Electric Power (kW),Garage Lighting Reactive Power (kVAR),Garage Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Heating ER Power (kW),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Foundation (C),Temperature - Garage (C),Temperature - Attic (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Net Sensible Heat Gain - Foundation (W),Net Sensible Heat Gain - Garage (W),Net Sensible Heat Gain - Attic (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3),Infiltration Flow Rate - Foundation (m^3/s),Infiltration Heat Gain - Foundation (W),Radiation Heat Gain - Foundation (W),Infiltration Flow Rate - Garage (m^3/s),Infiltration Heat Gain - Garage (W),Radiation Heat Gain - Garage (W),Infiltration Flow Rate - Attic (m^3/s),Infiltration Heat Gain - Attic (W),Radiation Heat Gain - Attic (W)
2025-01-01 06:53:00,3.5510321451034152,2.245992688240014,0.0,0.05918386908505692,0.0374332114706669,0.0,0.061943635375509946,0.0,0.1701983721470702,3.2688901375808355,0.05,0.0,0.0,0.11991491760601543,2.1114944373006654,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4366.8965659197565,19.444444444444457,2.088451251660857,1987.7761494587373,2.8350213875808357,0.43386875,1,5920.8039653784945,5920.8039653784945,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.34884172915034,51.666666666666686,46.10666666666668,0.0,50.96808418818159,0.0,0.0,0.0,36.34884172915034,50.30634577085002,50.96808418818159,49.97547656218424,12.43753247303448,19.090087369894075,0.0,0.052764611716949864,2.202949928424403,-0.40030954763938825,0.0,9.236100170605994,2664.779239393982,-3424.9402670607233,-1039.311163926647,-139.13497415990003,-2039.915699092201,-0.0,-0.0,420.9615719773939,0.0,3.0,0.0812440497576854,0.0,0,0.48211274948973615,197.99884266666666,-83.16319941096688,0.21478541127344036,8.977223874547825,0.002882561220261019,23.649047143599567,1.2245373102384327,0,0,194.82259281388383,0.3624556363775999,-1050.2005090464604,10.889345119813575,0.11526873717544049,60.69043138941364,-199.82540554931367
2025-01-01 06:54:00,3.5509455032071604,2.2459367231037506,0.0,0.05918242505345267,0.03743227871839584,0.0,0.061943635375509946,0.0,0.1701983721470702,3.2688034956845806,0.05,0.0,0.0,0.11991491760601543,2.111438472164402,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4366.928226799412,19.444444444444457,2.088531331117405,1987.7905612361862,2.834934745684581,0.43386875,1,5920.850038035599,5920.850038035599,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.34701784112985,51.666666666666686,46.10666666666668,0.0,50.9646939190301,0.0,0.0,0.0,36.34701784112985,50.30328501760421,50.9646939190301,49.97258056689127,12.43753247303448,19.088582042325314,0.0,0.052766055769168416,2.197808171625275,-0.4044038751720932,0.0,9.236100170605994,2665.098407628915,-3423.843252460165,-1036.8239037923233,-138.6395685336504,-2039.654310712016,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08124004549400728,0.0,0,0.48208898766868835,197.99884266666666,-83.13708043587492,0.21480943070069095,8.976503889742514,0.002882613110014828,23.642066886773556,1.224543579522537,0,0,194.78827529386348,0.3624556363775999,-1047.7493068933097,10.925403100986305,0.11533383799266556,61.345794251533334,-199.98536278518372
2025-01-01 06:55:00,3.550859353720601,2.2458810760327292,0.0,0.05918098922867668,0.03743135126721216,0.0,0.061943635375509946,0.0,0.1701983721470702,3.268717346198021,0.05,0.0,0.0,0.11991491760601543,2.1113828250933806,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4366.959708144583,19.444444444444457,2.08861096052058,1987.8048912909833,2.834848596198021,0.43386875,1,5920.895849435567,5920.895849435567,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.34518424436667,51.666666666666686,46.10666666666668,0.0,50.961303866498206,0.0,0.0,0.0,36.34518424436667,50.300224417938836,50.961303866498206,49.969684693659154,12.43753247303448,19.087085214987848,0.0,0.052767489856971925,2.1928639250746533,-0.40850759103549544,0.0,9.236100170605994,2665.4141177666106,-3422.7521627615824,-1034.4331178286086,-138.13447571181842,-2039.394411497786,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08123606373969547,0.0,0,0.4820653594211454,197.99884266666666,-83.11275085757961,0.2148333379036897,8.975788488844355,0.002882664984187267,23.635055225883427,1.2245498132645523,0,0,194.75416665632292,0.3624556363775999,-1045.3922627420482,10.959144913439484,0.11539905123450662,62.00334363102911,-200.13781934284754
2025-01-01 06:56:00,3.5507736736678663,2.245825732186004,0.0,0.05917956122779777,0.03743042886976673,0.0,0.061943635375509946,0.0,0.1701983721470702,3.2686316661452866,0.05,0.0,0.0,0.11991491760601543,2.111327481246655,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4366.991018344654,19.444444444444457,2.0886901610233655,1987.819143441909,2.8347629161452863,0.43386875,1,5920.941411786563,5920.941411786563,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.343341403302155,51.666666666666686,46.10666666666668,0.0,50.95791403145381,0.0,0.0,0.0,36.343341403302155,50.29716397267143,50.95791403145381,49.96678894328024,12.43753247303448,19.08559648958996,0.0,0.05276891539235838,2.1881075105381473,-0.41261849219037605,0.0,9.236100170605994,2665.7265241912546,-3421.6665331377176,-1032.1340613702516,-137.61984948498292,-2039.1359320746508,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08123210343692129,0.0,0,0.4820418584698147,197.99884266666666,-83.090134056142,0.21485713817403834,8.97507745549937,0.0028827168427110962,23.628013896138434,1.2245560131324018,0,0,194.72023138603902,0.3624556363775999,-1043.124762739882,10.990701369630335,0.1154643417310794,62.66273011043283,-200.28257959541577
2025-01-01 06:57:00,3.5506884410947337,2.245770677382547,0.0,0.05917814068491223,0.037429511289709116,0.0,0.061943635375509946,0.0,0.1701983721470702,3.268546433572154,0.05,0.0,0.0,0.11991491760601543,2.1112724264431986,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4367.022165416115,19.444444444444457,2.088768952840069,1987.8333213380058,2.834677683572154,0.43386875,1,5920.986736754121,5920.986736754121,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.34148976150707,51.666666666666686,46.10666666666668,0.0,50.954524414722826,0.0,0.0,0.0,36.34148976150707,50.2941036825804,50.954524414722826,49.9638933165092,12.43753247303448,19.08411548552957,0.0,0.052770333532915076,2.183529741285053,-0.4167343551408871,0.0,9.236100170605994,2666.035774099526,-3420.585981999212,-1029.922231182854,-137.09592937695786,-2038.8788061539622,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08122816357479953,0.0,0,0.48201847881597176,197.99884266666666,-83.06915714002056,0.21488083656929471,8.974370582963996,0.002882768685522812,23.620944555722154,1.224562180719954,0,0,194.686440406787,0.3624556363775999,-1040.9424273459335,11.020196163079591,0.11552967406716812,63.32359951769886,-200.4195288946567
2025-01-01 06:58:00,3.550603635019708,2.245715898069652,0.0,0.059176727250328465,0.03742859830116087,0.0,0.061943635375509946,0.0,0.1701983721470702,3.2684616274971283,0.05,0.0,0.0,0.11991491760601543,2.1112176471303035,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4367.053157020422,19.444444444444457,2.088847355291193,1987.8474284667057,2.8345928774971285,0.43386875,1,5921.031835487128,5921.031835487128,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.33962974331293,51.666666666666686,46.10666666666668,0.0,50.95113501709103,0.0,0.0,0.0,36.33962974331293,50.291043548406826,50.95113501709103,49.96099781406473,12.43753247303448,19.082641839048055,0.0,0.05277174524173622,2.1791218969494013,-0.4208529580447837,0.0,9.236100170605994,2666.3420078867134,-3419.5101915527885,-1027.7933531032463,-136.56302447322702,-2038.6229703854278,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08122424318714438,0.0,0,0.48199521472614454,197.99884266666666,-83.04975072567427,0.21490443792409175,8.973667673645597,0.002882820512562481,23.61384878946628,1.2245683175505635,0,0,194.65276963190695,0.3624556363775999,-1038.8410993468856,11.047746243639374,0.11559501293376531,63.985596462407656,-200.5486209356347
2025-01-01 06:59:00,3.550519235387919,2.2456613812931523,0.0,0.05917532058979865,0.037427689688219204,0.0,0.061943635375509946,0.0,0.1701983721470702,3.268377227865339,0.05,0.0,0.0,0.11991491760601543,2.1111631303538037,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.02875401092440715,0.02156550819330536,On,0.0,0,Off,0.0055953051900584794,0.0,On,0.001346229732739831,0.0,On,0.05500210045271164,0,On,0.010311815339049587,0,On,0.13113254588361348,0.09834940941271007,On,HP On,4367.084000480805,19.444444444444457,2.088925386845707,1987.8614681614847,2.834508477865339,0.43386875,1,5921.07671864229,5921.07671864229,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.33776175400897,51.666666666666686,46.10666666666668,0.0,50.94774583930586,0.0,0.0,0.0,36.33776175400897,50.28798357085604,50.94774583930586,49.95810243663113,12.43753247303448,19.081175202432817,0.0,0.05277315133031864,2.1748756996657352,-0.42497209908371475,0.0,9.236100170605994,2666.645359507479,-3418.4388936973937,-1025.7433703069596,-136.0214995016056,-2038.3683642177975,-0.0,-0.0,420.9615719773939,0.0,3.0,0.08122034135035493,0.0,0,0.4819720607195652,197.99884266666666,-83.03184873292226,0.21492794686069444,8.972968538669324,0.0028828723237735825,23.606728112312332,1.2245744250804076,0,0,194.61919890560438,0.3624556363775999,-1036.8168324803175,11.073462173357935,0.11566032341903118,64.6483672940442,-200.6698667956498
2025-01-01 07:00:00,3.6074089682877153,2.256086127173749,0.0,0.06012348280479526,0.03760143545289582,0.0,0.09925208000119476,0.0,0.18986367278147612,3.268293215505045,0.05,0.0,0.0,0.13039393011043876,2.111108863729977,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.114702798148,19.444444444444457,2.089003065160954,1987.8754436090883,2.834424465505044,0.43386875,1,5921.121396407237,5921.121396407237,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.29543469694602,51.666666666666686,46.10666666666668,0.0,50.944356882078075,0.3175418777231436,852.4625863172816,0.0,36.29543469694602,50.28492375059923,50.944356882078075,49.955207184859816,12.43753247303448,19.079715243264918,0.0,0.05277455248994416,2.170783291416997,-0.42908961160178777,0.0,9.236100170605994,2723.0475967364455,-3417.3718596348062,-1023.7684321714793,-135.471762875825,-2038.1149297674235,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08121645718141997,0.0,0,0.48194901155633046,197.99884266666666,-83.01538819440529,0.21495136779889165,8.972272997469068,0.002882924119102857,23.861215573786406,1.224580504701639,0,0,194.58571121254533,0.3624556363775999,-1034.8658806358856,11.09744846440628,0.11572557124696463,65.31156255984544,-200.78332543567043
2025-01-01 07:01:00,3.607362554787943,2.2560561470145943,0.0,0.06012270924646571,0.037600935783576574,0.0,0.09925208000119476,0.0,0.18986367278147612,3.2682468020052724,0.05,0.0,0.0,0.13039393011043876,2.1110788835708223,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.131664775934,19.444444444444457,2.0890459814108455,1987.8831645647788,2.834378052005273,0.43386875,1,5921.146079340713,5921.146079340713,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.21190116736045,51.666666666666686,46.10666666666668,0.0,50.93019977693745,0.3176586655184394,852.4625863172815,0.0,36.21190116736045,50.21008590520563,50.93019977693745,49.85002896933972,12.43753247303448,19.07890865130942,0.0,0.0527759493151542,2.1668372125347757,-0.4332033764559935,0.0,9.236100170605994,2723.1832797428306,-3416.3150853885845,-1021.8648837059136,-134.91425645087043,-2037.974918751043,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08121431123106286,0.0,0,0.4819362772080303,197.99884266666666,-83.03667818218693,0.2149660702731333,8.971933208619767,0.0028829764725410737,23.851083914898137,1.224583846032982,0,0,194.55229207713597,0.3624556363775999,-1032.9846876058605,11.119803899946856,0.11579072297102079,65.97483902988334,-200.88909548075375
2025-01-01 07:02:00,3.607315564949718,2.2560257945775755,0.0,0.0601219260824953,0.037600429909626254,0.0,0.09925208000119476,0.0,0.18986367278147612,3.2681998121670475,0.05,0.0,0.0,0.13039393011043876,2.1110485311338034,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.148837497682,19.444444444444457,2.089089432065127,1987.8909814494236,2.8343310621670477,0.43386875,1,5921.171068947106,5921.171068947106,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.12838710794256,51.666666666666686,46.10666666666668,0.0,50.91604070072405,0.31777555552956743,852.4625863172818,0.0,36.12838710794256,50.135255093750644,50.91604070072405,49.744862290263946,12.43753247303448,19.07809202729692,0.0,0.052777160055015954,2.1630303812951635,-0.43731133196533967,0.0,9.236100170605994,2723.306738189274,-3415.2559806844847,-1020.0292555187748,-134.3494467716015,-2037.8331702203056,-0.0,-0.0,477.0632119001266,0.0,3.0,0.0812121385602241,0.0,0,0.4819233842969194,197.99884266666666,-83.07214098822874,0.21498090664044686,8.97158792988771,0.0028830288036068227,23.84100252032979,1.224587229438825,0,0,194.51893314277697,0.3624556363775999,-1031.1698773579699,11.140621839195148,0.11585574612898412,66.63786134842218,-200.98730812002367
2025-01-01 07:03:00,3.6072680168048548,2.255995081510095,0.0,0.06012113361341424,0.03759991802516825,0.0,0.09925208000119476,0.0,0.18986367278147612,3.2681522640221843,0.05,0.0,0.0,0.13039393011043876,2.111017818066323,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.166214377908,19.444444444444457,2.089133400504593,1987.8988912653635,2.834283514022184,0.43386875,1,5921.196355643272,5921.196355643272,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,36.044892153120145,51.666666666666686,46.10666666666668,0.0,50.9018796530908,0.31789254789024546,852.4625863172816,0.0,36.044892153120145,50.0604313145948,50.9018796530908,49.639707145346804,12.43753247303448,19.077265684005003,0.0,0.05277837184633863,2.1593560745562805,-0.4414114817959524,0.0,9.236100170605994,2723.4343009762133,-3414.2006179142068,-1018.258254298179,-133.77781761981,-2037.6897386085852,-0.0,-0.0,477.0632119001266,0.0,3.0,0.0812099399999668,0.0,0,0.48191033775463443,197.99884266666666,-83.10538669323553,0.2149958727437931,8.971237331283305,0.002883081112408712,23.83097001503759,1.2245906536090811,0,0,194.4856215225637,0.3624556363775999,-1029.4182448048289,11.159990506649834,0.11592060936459425,67.30030336305245,-201.07812098286246
2025-01-01 07:04:00,3.6072199350000407,2.2559640237323393,0.0,0.06012033225000068,0.03759940039553899,0.0,0.09925208000119476,0.0,0.18986367278147612,3.26810418221737,0.05,0.0,0.0,0.13039393011043876,2.1109867602885672,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.183786413514,19.444444444444457,2.08917786399117,1987.906889914461,2.83423543221737,0.43386875,1,5921.221926327976,5921.221926327976,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,35.9614158032075,51.666666666666686,46.10666666666668,0.0,50.887716633723514,0.31800964273415233,852.4625863172816,0.0,35.9614158032075,49.9856145661294,50.887716633723514,49.53456353233234,12.43753247303448,19.076430049193295,0.0,0.05277958498015954,2.155807909385112,-0.44550190107678256,0.0,9.236100170605994,2723.56775718451,-3413.148866344465,-1016.5487537791878,-133.1998636852723,-2037.5446983019363,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08120771668731414,0.0,0,0.4818971443284186,197.99884266666666,-83.13454282719405,0.2150109628825158,8.971556315488277,0.002883133399052391,23.820984523537387,1.2245941167518042,0,0,194.4523460604289,0.3624556363775999,-1027.7267470450013,11.177993265813459,0.1159852825207252,67.9618491766358,-201.1617128619081
2025-01-01 07:05:00,3.6071713423620357,2.2559326359889393,0.0,0.060119522372700594,0.037598877266482325,0.0,0.09925208000119476,0.0,0.18986367278147612,3.2680555895793653,0.05,0.0,0.0,0.13039393011043876,2.1109553725451673,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.201545266309,19.444444444444457,2.0892228014672267,1987.9149736012382,2.834186839579365,0.43386875,1,5921.247768867547,5921.247768867547,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,35.87795759545088,51.666666666666686,46.10666666666668,0.0,50.873551642352936,0.31812684019482707,852.4625863172816,0.0,35.87795759545088,49.9108048467878,50.873551642352936,49.42943144900524,12.43753247303448,19.075585519019597,0.0,0.05278079966419141,2.1523798256237847,-0.4495807410022414,0.0,9.236100170605994,2723.704729862312,-3412.100609313264,-1014.8977861732953,-132.61608521526682,-2037.398118194736,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08120546967525942,0.0,0,0.48188381026687116,197.99884266666666,-83.16190910938741,0.21502617177809683,8.971195724946583,0.0028831856636394705,23.811044308139255,1.2245976172074502,0,0,194.41909819199446,0.3624556363775999,-1026.0924950519136,11.19470887861825,0.11604973670829215,68.62219396127394,-201.23827917654077
2025-01-01 07:06:00,3.6071222580069433,2.255900930627678,0.0,0.06011870430011572,0.037598348843794635,0.0,0.09925208000119476,0.0,0.18986367278147612,3.268006505224273,0.05,0.0,0.0,0.13039393011043876,2.110923667183906,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.219483954033,19.444444444444457,2.0892681953043932,1987.923139147427,2.834137755224273,0.43386875,1,5921.273873101461,5921.273873101461,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,35.79451714242225,51.666666666666686,46.10666666666668,0.0,50.859384678751475,0.31824414040569554,852.4625863172816,0.0,35.79451714242225,49.836002155042365,50.859384678751475,49.324310893187814,12.43753247303448,19.07473242517597,0.0,0.05278201603878138,2.1490660693480867,-0.45364623214468025,0.0,9.236100170605994,2723.8439246306543,-3411.0557412225635,-1013.302534036427,-132.02698351518424,-2037.2500559865005,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08120319984531997,0.0,0,0.4818703408010303,197.99884266666666,-83.18871523700523,0.21504149501521738,8.97083044222374,0.002883237906267822,23.801147912059403,1.2246011535865955,0,0,194.385871001735,0.3624556363775999,-1024.512745788124,11.210211751697038,0.11611394435451325,69.28104456844184,-201.30802808362608
2025-01-01 07:07:00,3.607072698654215,2.255868918448254,0.0,0.06011787831090358,0.037597815307470896,0.0,0.09925208000119476,0.0,0.18986367278147612,3.2679569458715445,0.05,0.0,0.0,0.13039393011043876,2.110891655004482,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.2375963701725,19.444444444444457,2.0893140300888327,1987.9313837733914,2.8340881958715447,0.43386875,1,5921.3002301435645,5921.3002301435645,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,35.71109410470706,51.666666666666686,46.10666666666668,0.0,50.84521574272637,0.3183615435001262,852.4625863172816,0.0,35.71109410470706,49.761206489398035,50.84521574272637,49.21920186273388,12.43753247303448,19.0738710577211,0.0,0.052783234213915786,2.1458611771733413,-0.45769668667060476,0.0,9.236100170605994,2723.9852057189764,-3410.0141663982104,-1011.7603225535593,-131.43305718689055,-2037.1005621459044,-0.0,-0.0,477.0632119001266,0.0,3.0,0.08120090796827756,0.0,0,0.4818567405048153,197.99884266666666,-83.21504040541771,0.21505692873576343,8.97046062497887,0.00288329012703218,23.79129405998634,1.2246047246742646,0,0,194.3526584667424,0.3624556363775999,-1022.9848947235454,11.224572169986068,0.11617787923368018,69.9381199650203,-201.37117715191087
2025-01-01 07:08:00,3.6070226797666143,2.2558366094386253,0.0,0.060117044662776904,0.03759727682397709,0.0,0.09925208000119476,0.0,0.18986367278147612,3.267906926983944,0.05,0.0,0.0,0.13039393011043876,2.1108593459948533,0.01458333333333334,1,0,0,Off,0,0,Off,0.0,0.0,Off,0.03026737992042858,0.02270053494032143,On,0.0,0,Off,0.005213807108918129,0.0,On,0.002246688030797599,0.0,On,0.09179158486147904,0,On,0.016005099300891053,0,On,0.14359119356015648,0.10769339517011733,On,HP On,4367.255876867353,19.444444444444457,2.0893602915672345,1987.939704908492,2.834038176983943,0.43386875,1,5921.326831775846,5921.326831775846,0.0,Off,0.0,23.888888888888914,0,0.0,0.05,0.0,0.0,0,0,0,8719.158626666667,Off,0.0,0.0,35.62768816873972,51.666666666666686,46.10666666666668,0.0,50.83104483411531,0.31847904961146567,852.4625863172816,0.0,35.62768816873972,49.68641784838837,50.83104483411531,49.114104355524915,12.43753247303448,19.073001684890425,0.0,0.052784454285043136,2.1427599613648995,-0.4617304996290743,0.0,9.236100170605994,2724.1286943272735,-3408.975798020774,-1010.2686122189489,-130.83479900575196,-2036.9496833496496,-0.0,-0.0,477.0632119001266,0.0,3.0,0.0811985947568823,0.0,0,0.481843013607778,197.99884266666666,-83.24071109055686,0.2150724693732193,8.970086419017605,0.002883342326024535,23.781481571797084,1.2246083293469157,0,0,194.31945517520427,0.3624556363775999,-1021.5064687372508,11.23785651830191,0.11624151648317341,70.59315152110229,-201.42795052685423
