Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.786652378404376,51.666666666666686,46.10666666666668,0.0,51.12399270387372,0.0,0.0,0.0,31.786652378404376,50.38175151289307,51.12399270387372,50.01063091740274,12.43753247303448,23.089514698680727,0,2.8,-152.62774052330917,-1042.2817872776939,-0.0,-5.952937918889457,854.934959809985,0.0,5.999,0.0394181136890645,0.0,0.00022513449485058414,0.5535981052877844,395.9316857191111,40.67202486328926,0.2280123119678568,11.869411827762146,0.003914941188819296,118.3477636900798,1.2084273206481806
2025-01-01 00:11:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.785640271013637,51.666666666666686,46.10666666666668,0.0,51.1210022818781,0.0,0.0,0.0,31.785640271013637,50.379074918679535,51.1210022818781,50.00811123708026,12.43753247303448,23.087696409217628,0,2.8,-152.66378339462244,-1042.1440869306766,-0.0,-5.918117472906386,854.934959809985,0.0,5.999,0.03941643838265214,0.0,0.00022383767814596707,0.5535566010770647,395.9316857191111,40.46346119897571,0.2280732351054618,11.869597931482376,0.0039155604128704264,118.28446483903045,1.2084342876568166
2025-01-01 00:12:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.784721071105697,51.666666666666686,46.10666666666668,0.0,51.11801200064428,0.0,0.0,0.0,31.784721071105697,50.37639840969048,51.11801200064428,50.005591614213586,12.43753247303448,23.085798356077344,0,2.8,-152.68470877171558,-1042.0003537559835,-0.0,-5.881770772761454,854.934959809985,0.0,5.999,0.039414689556953354,0.0,0.0002224837719276284,0.5535132729798672,395.9316857191111,40.262455947044366,0.2281352505449369,11.869061369253444,0.0039161793021585825,118.22186787604807,1.2084415803770177
2025-01-01 00:13:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.783889857661073,51.666666666666686,46.10666666666668,0.0,51.11502185176347,0.0,0.0,0.0,31.783889857661073,50.37372197810263,51.11502185176347,50.00307204127221,12.43753247303448,23.083824760923793,0,2.8,-152.6916100236565,-1041.850908414859,-0.0,-5.843978815074285,854.934959809985,0.0,5.999,0.03941287109822248,0.0,0.00022107576226017018,0.5534682169646841,395.9316857191111,40.06831739629203,0.22819830115341677,11.869168736610636,0.00391679786019331,118.15993901003239,1.2084491815966274
2025-01-01 00:14:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.783142003311468,51.666666666666686,46.10666666666668,0.0,51.11203182727194,0.0,0.0,0.0,31.783142003311468,50.37104561650708,51.11203182727194,50.00055251112466,12.43753247303448,23.081779593259945,0,2.8,-152.68584696209746,-1041.6960524419508,-0.0,-5.804817762742096,854.934959809985,0.0,5.999,0.03941098666049115,0.0,0.00021961645614161464,0.553421523256558,395.9316857191111,39.880063432610584,0.22826233321899703,11.868557789295236,0.003917416090316365,118.0986464585043,1.2084570751318815
2025-01-01 00:15:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.78247316486073,51.666666666666686,46.10666666666668,0.0,51.10904191962438,0.0,0.0,0.0,31.78247316486073,50.36836931788459,51.10904191962438,49.998033017014706,12.43753247303448,23.079666578963128,0,2.8,-152.66830938260705,-1041.5360688905655,-0.0,-5.764359108213012,854.934959809985,0.0,5.999,0.03940903967343648,0.0,0.00021810848762009614,0.5533732765323754,395.9316857191111,39.69715880618655,0.22832729633576748,11.868594368771225,0.003918033995711673,118.03796038099861,1.208465245792569
2025-01-01 00:16:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.781879251050782,51.666666666666686,46.10666666666668,0.0,51.10605212166827,0.0,0.0,0.0,31.781879251050782,50.365693075581625,51.10605212166827,49.99551355253831,12.43753247303448,23.077489227697463,0,2.8,-152.63961013916753,-1041.3712244077212,-0.0,-5.722670198292545,854.934959809985,0.0,5.999,0.03940703336764112,0.0,0.00021655433736838685,0.5533235565469576,395.9316857191111,39.51932465686117,0.2283931430281908,11.867916515259314,0.003918651579414974,117.97785265902584,1.2084736792701896
2025-01-01 00:17:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.781356398653237,51.666666666666686,46.10666666666668,0.0,51.103062426621065,0.0,0.0,0.0,31.781356398653237,50.36301688328916,51.103062426621065,49.99299411162321,12.43753247303448,23.075250853399186,0,2.8,-152.60030342783512,-1041.2017707848347,-0.0,-5.679814626330702,854.934959809985,0.0,5.999,0.03940497079347029,0.0,0.00021495634731218472,0.5532724386009465,395.9316857191111,39.34632217334529,0.22845982847078264,11.867889341368727,0.003919268844322355,117.91829673195639,1.2084823620543708
2025-01-01 00:18:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.780900957027377,51.666666666666686,46.10666666666668,0.0,51.100072828049576,0.0,0.0,0.0,31.780900957027377,50.36034073502346,51.100072828049576,49.99047468851041,12.43753247303448,23.072954587629994,0,2.8,-152.5509422821475,-1041.0279459686228,-0.0,-5.635852487884578,854.934959809985,0.0,5.999,0.03940285483337616,0.0,0.0002133167301631028,0.5532199938457525,395.9316857191111,39.177896364374966,0.2285273103061668,11.867832618703435,0.003919885793197985,117.85926749063336,1.2084912813783872
2025-01-01 00:19:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.78050947546279,51.666666666666686,46.10666666666668,0.0,51.09708331985075,0.0,0.0,0.0,31.78050947546279,50.357664625108214,51.09708331985075,49.98795527773695,12.43753247303448,23.070603390502235,0,2.8,-152.4920645390862,-1040.8499748884385,-0.0,-5.590840589929878,854.934959809985,0.0,5.999,0.03940068821196429,0.0,0.00021163757721205905,0.5531662895329575,395.9316857191111,39.01379112929705,0.2285955484965178,11.867066574356613,0.003920502428681312,117.80074119057826,1.2085004251745863
2025-01-01 00:20:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.780178690915776,51.666666666666686,46.10666666666668,0.0,51.094093896233595,0.0,0.0,0.0,31.780178690915776,50.354988548157664,51.094093896233595,49.9854358741197,12.43753247303448,23.068200061214004,0,2.8,-152.4241776915128,-1040.6680702542685,-0.0,-5.544832652637019,854.934959809985,0.0,5.999,0.03939847350569946,0.0,0.00020992086583869203,0.5531113892547185,395.9316857191111,38.85376540540783,0.22866450518038944,11.866955251706166,0.003921118753293833,117.74269536824323,1.2085097820314081
2025-01-01 00:21:00,0.4841912175551365,0.30108920822345137,0.0,0.008069853625918942,0.005018153470390856,0.0,0.061955081161487485,0.0,0.422236136393649,0.0,0.0,0.0,0.30108920822345137,0,1,0,0,Off,0,0,Off,0,0,Off,0.041624513856088494,0.03121838539206636,On,0.0,0,Off,0.020472697368421052,0.0,On,0.04148238379306644,0,On,0.020783858762380328,0,On,0.35982776377518016,0.269870822831385,On,Off,0.0,20.000000000000057,0,0.0,0.0,0.0,0,0,509.3575911111111,Off,0.0,0.0,31.779905515717626,51.666666666666686,46.10666666666668,0.0,51.09110455170221,0.0,0.0,0.0,31.779905515717626,50.352312499060815,51.09110455170221,49.98291647274012,12.43753247303448,23.065747248259825,0,2.8,-152.34775649485005,-1040.4824333303482,-0.0,-5.497879504961709,854.934959809985,0.0,5.999,0.03939621315231233,0.0,0.0002081684667850926,0.553055353176699,395.9316857191111,38.69759653047484,0.22873414453389346,11.86613761207835,0.003921734769445453,117.6851087597716,1.208519341151733
