Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Well Pump Electric Power (kW),Well Pump Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,1.19264491789043,0.392880492738324,0.0,1.19264491789043,0.392880492738324,0.0,0.022489637496644066,0.5416442585185186,0.578511021875267,0.0,0.05,0.0,0.0,0.37829715940499065,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0014992434210526315,0.0,0.020990394075591435,0.0,0.048848844638216746,0.0,0.4627716986838992,0.3470787740129243,0.025265964697062628,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2272.2955759847396,541.6442585185185,0.21666666666666667,38.15628212073105,51.66666666666668,46.10666666666668,0.0,51.34736762172547,0.13249040206357995,360.66162232899336,541.6442585185185,38.15628212073105,49.857868031307724,51.34736762172547,49.11311823609886,12.43753247303448,17.11891304367191,0.0,0.85,529.940807165551,-114.34344763583798,0.0,-2.030390462955318,609.3402899891978,250.69849144509564,1.0,0.005349294998759779,0.0,9.445491008813e-05,0.29030166505283234,65.99961422222222,36.97435527514645,0.44593162396213665,10.771999273346735,0.005302509564195684,26.229551946580163,1.2322563581978656
2025-01-01 11:00:00,1.1993187447011404,0.3938865181702455,0.0,1.1993187447011404,0.3938865181702455,0.0,0.02211125278370646,0.5416442585185186,0.5855632333989153,0.0,0.05,0.0,0.0,0.37930318483691217,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041624513856088494,0.03121838539206636,0.0,0.0,0.0014992434210526315,0.0,0.020612009362653828,0.0,0.054559688919302914,0.0,0.46411306592646123,0.3480847994448458,0.025265964697062628,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2272.2955759847396,541.6442585185185,0.21666666666666667,37.19249292915977,51.66666666666668,46.10666666666668,0.0,51.04296412030502,0.06157335600908869,164.9428501448827,541.6442585185185,37.19249292915977,49.14459453893541,51.04301404988281,48.19535981867282,12.43753247303448,17.259477467998984,0.0,1.95,557.8179720198076,-101.99933952684906,0.0,-3.430356730552575,617.0092147275958,292.9211648611749,1.0165,0.005105761056257671,0.0,0.00017218650900682495,0.28145983777974337,67.08860785688888,46.23845354961351,0.4443869548366573,10.862838717706792,0.005334147366751582,26.720960465120598,1.2310588276723715
2025-01-01 12:00:00,0.9009856239249185,0.4733613226042231,0.0,0.9009856239249184,0.4733613226042231,0.0,0.037169704882847744,0.04166494296296297,0.7223191488105873,0.0,0.09983182726852045,0.0,0.0,0.4442437063175712,0.0,0.029117616286651812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0015617118969298246,0.0,0.035607992985917915,0.0,0.10549387765061317,0.0,0.548619202207869,0.4114644016559016,0.024500329403212246,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,217.49488900903557,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-38.99538652251736,0.09950543688008047,0.11666666666666667,265.10115053155295,2272.2955759847396,41.66494296296297,0.016666666666666666,37.71003451862899,51.66666666666668,46.10666666666668,0.0,51.494542485524065,0.17149683729783868,465.95197085383177,41.66494296296297,37.71003451862899,50.1745867728728,51.49606636057828,49.513085041492964,12.43753247303448,17.77292055131679,0.05473328584113884,3.05,549.6048294443832,-98.16395442473477,0.0,-9.620238721011555,828.5844085801164,292.27134786878275,2.0,0.005128340465318986,0.0,0.0005030554538797486,0.30030836083377316,131.99922844444444,46.299503019048714,0.43403907346675286,11.132986037262757,0.005383905230166843,34.36481687319539,1.2282338988607846
2025-01-01 13:00:00,1.37125625728223,0.4733613226042231,0.0,1.37125625728223,0.4733613226042231,0.0,0.036859235688193,0.49997931555555564,0.734585878769961,0.0,0.09983182726852045,0.0,0.0,0.4442437063175712,0.0,0.029117616286651812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0017491173245614037,0.0,0.035110118363631586,0.0,0.1177606076099868,0.0,0.548619202207869,0.4114644016559016,0.024500329403212246,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,217.46182519642437,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-39.02845033512858,0.09949088603864915,0.11666666666666667,265.10115053155295,2272.2955759847396,499.9793155555556,0.2,37.74115986164426,51.66666666666668,46.10666666666668,0.0,51.28935606076539,0.11764227369205393,318.930131092585,499.9793155555556,37.74115986164426,50.232784888022046,51.28935606076539,49.70449930165038,12.43753247303448,17.837856691315057,0.06707201767333443,4.45,570.3379375445747,-84.25997150476479,0.0,-10.120117366734062,840.5406693448354,251.15843025647433,2.0,0.0048552434373567935,0.0,0.0005774143467251504,0.28971014958234753,131.99922844444444,41.63918226766261,0.4341121155007893,11.1841984868625,0.005409795921384307,34.66645099278353,1.2273635952145059
2025-01-01 14:00:00,0.93037492860078,0.4878956055575416,0.0,0.9303749286007799,0.4878956055575416,0.0,0.037402387322667895,0.0,0.743308886741071,0.0,0.14966365453704092,0.0,0.0,0.4442437063175712,0.0,0.04365189923997028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04370573954889291,0.03277930466166967,0.0,0.0,0.0018740542763157893,0.0,0.035528333046352105,0.0,0.12648361558109694,0.0,0.548619202207869,0.4114644016559016,0.024500329403212246,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,434.8420250341658,17.44444444444449,1.3145866382379434,0.0,0.1324419045370409,0.017221749999999997,-78.13852602894013,0.19894585009622082,0.23333333333333334,530.2023010631059,2272.2955759847396,0.0,0.0,36.48918563902124,51.66666666666668,46.10666666666668,0.0,50.90290606593961,0.0,0.0,0.0,36.48918563902124,49.07044286702076,50.90290606593961,48.15421126756133,12.43753247303448,17.76226671684463,0.05018985525971426,4.7,361.73615473763977,-79.50639117041283,0.0,-8.751607969566894,849.8068289504204,196.2129797915355,2.0,0.004711517828204536,0.0,0.000514647318292413,0.2786984099697978,131.99922844444444,35.029349961364915,0.4362354318846359,11.150736849786856,0.0054130460764771115,-4.979714470526259,1.2270637263842563
2025-01-01 15:00:00,1.3667199758293422,0.44498783096102623,0.0,1.3667199758293422,0.44498783096102623,0.0,0.027119957739800877,0.5416442585185186,0.6482921050339817,0.0,0.14966365453704092,0.0,0.0,0.40133593172105597,0.0,0.04365189923997028,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0021863966557017544,0.0,0.024933561084099123,0.0,0.08791156470884433,0.0,0.4924494489255841,0.3693370866941879,0.025265964697062628,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,435.1537040873839,17.44444444444449,1.3145866382379434,0.0,0.1324419045370409,0.017221749999999997,-77.82684697572193,0.19908301493362676,0.23333333333333334,530.2023010631059,2272.2955759847396,541.6442585185185,0.21666666666666667,38.09902049184928,51.66666666666668,46.10666666666668,0.0,51.29421562267655,0.062015700246288344,164.9428501448827,541.6442585185185,38.09902049184928,50.52164736359578,51.298517116483,50.13106174024896,12.43753247303448,17.824123302823715,0.0779914732312888,4.15,193.8606558131334,-84.74538614214727,0.0,-9.172906679454568,697.0851607950403,136.68498052211686,1.2335,0.004791523020679085,0.0,0.0005144238929231659,0.28295297350033066,81.4105241431111,25.84749192707887,0.4337411273171081,11.166517517503364,0.00540283490173577,-46.68424549718497,1.2268106386127613
2025-01-01 16:00:00,1.7466271113215497,0.4312858887642305,0.0,1.7466271113215495,0.4312858887642305,0.0,0.028140218675199034,0.9582936881481483,0.6603613772296817,0.0,0.09983182726852045,0.0,0.0,0.40216827247757875,0.0,0.029117616286651812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.002748612938596491,0.0,0.025391605736602544,0.0,0.08968342570297606,0.0,0.4904373980617411,0.36782804854630574,0.03445358822326721,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,218.1638853418065,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-38.32639018974646,0.09979985118948692,0.11666666666666667,265.10115053155295,2272.2955759847396,958.2936881481481,0.38333333333333336,37.61404981303964,51.66666666666668,46.10666666666668,0.0,51.14791981845043,0.368631059959717,989.6571008692961,958.2936881481481,37.61404981303964,50.03093803789256,51.153209648739185,49.467157317324876,12.43753247303448,17.732370758926532,0.0622955485776858,3.05,373.42735674573504,-97.05234174825027,0.0,-8.840055220017843,685.7170040395139,51.68836571775161,1.0,0.005064102282524548,0.0,0.0004567203702011008,0.29441176310151973,65.99961422222222,11.766635016295764,0.4335774753863338,11.091657402115162,0.005369304977704149,-25.634992965557565,1.227222453491044
2025-01-01 17:00:00,1.6402364715602333,0.4489950960662991,0.0,1.6402364715602333,0.44899509606629917,0.0,0.036118979901322776,0.7916339162962964,0.7126517480940937,0.0,0.09983182726852045,0.0,0.0,0.41987747977964734,0.0,0.029117616286651812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.0034982346491228074,0.0,0.03262074525219997,0.0,0.10917389663842526,0.0,0.5098872230788905,0.3824154173091677,0.04364121174947181,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,219.02489133924846,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-37.465384192304484,0.1001787658018911,0.11666666666666667,265.10115053155295,2272.2955759847396,791.6339162962963,0.31666666666666665,38.03163303624281,51.66666666666668,46.10666666666668,0.0,51.43098544527359,0.2435725086598243,659.7714005795307,791.6339162962963,38.03163303624281,50.41914967024162,51.43175843634145,49.91245879165779,12.43753247303448,17.76978419272458,0.05485908939297257,1.95,398.4840005947846,-110.14333509932337,0.0,-9.893117218531385,735.4370248526446,4.319993841130217,1.0,0.005338980414069699,0.0,0.00047793536612758205,0.3102016743492807,65.99961422222222,2.1083193992432325,0.4289480351518355,11.059194275208114,0.00532698561098283,-30.33813015809104,1.2265181211063387
2025-01-01 18:00:00,0.9089432284406019,0.4578496997173335,0.0,0.9089432284406019,0.4578496997173335,0.0,0.04368854734480612,0.0,0.7654228538272753,0.0,0.09983182726852045,0.0,0.0,0.42873208343068175,0.0,0.029117616286651812,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05203064232011061,0.039022981740082945,0.0,0.0,0.00399798245614035,0.0,0.03969056488866577,0.0,0.14324814652557424,0.0,0.5196121355874652,0.3897091016905988,0.050531929394125256,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,219.75187635051438,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-36.73839918103859,0.10049869997724628,0.11666666666666667,265.10115053155295,2272.2955759847396,0.0,0.0,39.3550258457154,51.66666666666668,46.10666666666668,0.0,51.77643715100054,0.0604576211774167,164.9428501448827,0.0,39.3550258457154,51.64946351976586,51.78602434459857,51.57638951055049,12.43753247303448,17.81645465306624,0.055428523180731305,1.15,443.6872938560972,-115.43248415011288,0.0,-9.313093223945508,788.2062365090559,0.0,1.0,0.005297569402206453,0.0,0.000428850340862761,0.3053757454034522,65.99961422222222,-0.02148892838590797,0.4242863298181148,11.032762343614518,0.005286952014956258,-27.578122491841125,1.2257343926661235
2025-01-01 19:00:00,1.883124056617567,0.4536479636889362,0.0,1.8831240566175669,0.4536479636889362,0.0,0.045212980281367894,0.9166287451851853,0.8214505038824933,0.0,0.09983182726852045,0.0,0.0,0.42453034740228435,0.0,0.029117616286651816,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04994941662730618,0.037462062470479625,0.0,0.0,0.004247856359649123,0.0,0.04096512392171877,0.0,0.19722175834681815,0.0,0.5160910465757398,0.38706828493180473,0.05818828233262908,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,220.38088947061567,17.44444444444449,0.6572933191189717,0.0,0.09122095226852046,0.008610874999999999,-36.109386060937275,0.10077551833078671,0.11666666666666667,265.10115053155295,2272.2955759847396,916.6287451851853,0.36666666666666664,37.10517485653932,51.66666666666668,46.10666666666668,0.0,51.305164397990616,0.4266549398919597,1154.5999510141785,916.6287451851853,37.10517485653932,49.728215710301484,51.3052474549853,48.939658309462246,12.43753247303448,17.866488059832527,0.09312025378741104,-0.25000000000000006,476.5724020177547,-130.96655483405223,0.0,-9.327837075301213,838.3484427931526,0.0,1.0,0.005490464178089086,0.0,0.00038862038836119894,0.31351698134643485,65.99961422222222,-1.1007593954286885,0.4196927429738962,11.010545417943517,0.005245619925724226,-29.261422648500446,1.2255542669777646
2025-01-01 20:00:00,1.9006596034458005,0.5534952235375905,0.0,1.9006596034458005,0.5534952235375905,0.0,0.06264403910379493,0.45831437259259267,1.1517303800761254,0.0,0.22797081167328734,0.0,0.0,0.4870037367995483,0.0,0.06649148673804217,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048908803780903974,0.03668160283567797,0.0,0.0,0.004372793311403509,0.0,0.05827124579239141,0.0,0.4403756055415132,0.0,0.6004295119518273,0.4503221339638703,0.062016458801880996,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,791.6348670617,17.44444444444449,2.347476139710613,0.0,0.19721768667328732,0.030753125,-124.40183126527491,0.3619194618663567,0.4166666666666667,946.7898233269749,2272.2955759847396,458.31437259259263,0.18333333333333332,38.1056230425421,51.66666666666668,46.10666666666668,0.0,51.34710388298596,0.06044709000950203,164.9428501448827,458.31437259259263,38.1056230425421,50.39732315568963,51.34718686712805,49.92234980789937,12.43753247303448,17.693683414147223,0.05011591262835111,-0.55,294.7586648009281,-132.12197645854957,0.0,-7.469514476784037,1226.916213064967,0.0,1.7665,0.00550075360413328,0.0,0.00030854519357088775,0.3097954795869469,116.58831852355554,-0.9311902670053295,0.41998700754716883,10.87871592496432,0.005191869513702463,-73.09781775955288,1.226322147105226
2025-01-01 21:00:00,1.416956442928234,0.5259181473150766,0.0,1.4169564429282338,0.5259181473150766,0.0,0.0556601767857722,0.0,1.1902761142046263,0.0,0.1710201519378354,0.0,0.0,0.47603726966654125,0.0,0.04988087764853535,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04786819093450175,0.035901143200876305,0.0,0.0,0.004060450932017544,0.0,0.051599725853754656,0.0,0.48971511937810486,0.0,0.5868481686208867,0.44013612646566497,0.0658446352711329,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,540.9603236909135,17.44444444444449,1.596283775003217,0.0,0.15010802693783537,0.020912125,-81.94463117142942,0.24727084567218596,0.2833333333333333,643.8170798623429,2272.2955759847396,0.0,0.0,37.49682088408243,51.66666666666668,46.10666666666668,0.0,51.07119070988298,0.0,0.0,0.0,37.49682088408243,49.93264818239451,51.07119070988298,49.36337691865028,12.43753247303448,17.737918987208047,0.05036261034287695,-0.3,586.066171585478,-131.56253928455942,0.0,-8.563911779634328,1271.0115123602482,0.0,2.0,0.005547227528634169,0.0,0.00035820666611422115,0.3149221415937912,131.99922844444444,-3.858566019663115,0.41476701847939534,10.844454865612407,0.005141460163183217,-16.800459122044927,1.2261724630483113
2025-01-01 22:00:00,1.170832090787075,0.47889325779196895,0.0,1.1708320907870748,0.4788932577919689,0.0,0.04663409192400995,0.0,0.974534344326024,0.0,0.14966365453704092,0.0,0.0,0.43524135855199864,0.0,0.04365189923997029,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045786965241697335,0.03434022393127299,0.0,0.0,0.0034982346491228074,0.0,0.04313585727488714,0.0,0.3367898858845803,0.0,0.5345348461609677,0.40090113462072563,0.0574226470387787,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,446.29769055999543,17.44444444444449,1.3145866382379434,0.0,0.1324419045370409,0.017221749999999997,-66.68286050311048,0.20398730053378775,0.23333333333333334,530.2023010631059,2272.2955759847396,0.0,0.0,36.97269619890552,51.66666666666668,46.10666666666668,0.0,50.71643634607691,0.01838834900506531,48.879405591715226,0.0,36.97269619890552,49.57070725537594,50.71643634607691,48.99784271002546,12.43753247303448,17.823329334298755,0.07821507586849587,-1.95,440.02286817878036,-156.33805822081703,0.0,-10.631099772168085,1058.327578424432,0.0,2.0,0.005956925697532658,0.0,0.0004019448732648101,0.33910277758307894,131.99922844444444,-5.037861692671173,0.41138569322949203,10.865962934729254,0.00512688756939254,-6.614737591904334,1.2258233546828667
2025-01-01 23:00:00,0.8256154874485786,0.415038992801458,0.0,0.8256154874485786,0.415038992801458,0.0,0.027670429601412663,0.0,0.7479450578471659,0.0,0.05,0.0,0.0,0.40045565946812467,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0426651267024907,0.03199884502686802,0.0,0.0,0.0029360183662280703,0.0,0.024734411235184595,0.0,0.164237884456058,0.0,0.4912757525883424,0.36845681444125666,0.049766294100274874,0.0,0.0,0.0,0.0,16.444444444444485,0.0,0.0,0.0,0.0,0.0,0.0,1347.2478977777778,0.0,17.44444444444449,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,2272.2955759847396,0.0,0.0,35.42183119384046,51.66666666666668,46.10666666666668,0.0,50.210596434492345,0.03694833085657645,97.75881118343045,0.0,35.42183119384046,48.188423678653415,50.210596434492345,47.17733730073395,12.43753247303448,17.79654935429512,0.0,-3.05,639.9642747059664,-168.53382697045325,0.0,-9.901648983038463,823.4591191115641,0.0,2.0,0.00608992358711353,0.0,0.00035772902078026774,0.3438373031633148,131.99922844444444,-5.059368452106041,0.4143653461383111,10.886042921920016,0.005156477353709874,57.1695977698381,1.2259131464088346
