Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Fireplace Gas Power (therms/hour),Gas Fireplace Mode,Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),Ceiling Fan Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 00:10:00,0.4307879906152455,0.19788420909013543,0.12520125159224957,0.0071797998435874245,0.003298070151502257,0.0020866875265374927,0.025056139547965223,0.29996262029804943,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19788420909013543,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.020401177925158206,0,On,0.03611700817786881,0,On,0.22222109826409214,0.16666582369806907,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.74422371121843,51.666666666666686,46.10666666666668,0.0,47.1826017346383,0.0,0.0,0.0,62.100349548778794,47.19171494917502,47.196271556443385,47.1826017346383,12.43753247303448,20.926444552451144,0.0,2.8,2090.7019569890213,-1326.243548572962,-0.0,-0.0,521.3861837543371,0.0,2.0,0.05614266260451225,0.0,0,1.0447268599893431,131.99922844444444,-19.589580072695817,0.1932998158078901,9.846190822859226,0.0029040054061327493,25.21410196558052,1.2180575372664149
2025-01-01 00:11:00,0.4307879906152455,0.19788420909013543,0.12520125159224957,0.0071797998435874245,0.003298070151502257,0.0020866875265374927,0.025056139547965223,0.29996262029804943,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19788420909013543,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.020401177925158206,0,On,0.03611700817786881,0,On,0.22222109826409214,0.16666582369806907,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.65875796644028,51.666666666666686,46.10666666666668,0.0,47.17384919931587,0.0,0.0,0.0,61.96680932256293,47.18345838348056,47.188262975562914,47.17384919931587,12.43753247303448,20.974653076855276,0.0,2.8,2084.587016853665,-1331.379029949635,-0.0,-0.0,521.3861837543371,0.0,2.0,0.056210562417659996,0.0,0,1.045990368973294,131.99922844444444,-20.569038831379522,0.192739163030153,9.867964807129407,0.002904179814930558,25.064540337910667,1.2178577633099823
2025-01-01 00:12:00,0.4307879906152455,0.19788420909013543,0.12520125159224957,0.0071797998435874245,0.003298070151502257,0.0020866875265374927,0.025056139547965223,0.29996262029804943,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19788420909013543,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.020401177925158206,0,On,0.03611700817786881,0,On,0.22222109826409214,0.16666582369806907,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.57550001714008,51.666666666666686,46.10666666666668,0.0,47.16511568074394,0.0,0.0,0.0,61.836718776781375,47.17521957265639,47.180271518612614,47.16511568074394,12.43753247303448,21.021420371301424,0.0,2.8,2078.6750408570747,-1336.3685006636142,-0.0,-0.0,521.3861837543371,0.0,2.0,0.05627640559094288,0.0,0,1.047215607116346,131.99922844444444,-21.491544113990393,0.19219730401695195,9.888948037713755,0.002904353217633482,24.91867181671861,1.2176640212251038
2025-01-01 00:13:00,0.4307879906152455,0.19788420909013543,0.12520125159224957,0.0071797998435874245,0.003298070151502257,0.0020866875265374927,0.025056139547965223,0.29996262029804943,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19788420909013543,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.020401177925158206,0,On,0.03611700817786881,0,On,0.22222109826409214,0.16666582369806907,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.494352894479356,51.666666666666686,46.10666666666668,0.0,47.15640069204838,0.0,0.0,0.0,61.70992639762399,47.166998058049465,47.17229674105001,47.15640069204838,12.43753247303448,21.06681005817549,0.0,2.8,2072.9569126864044,-1341.2180740978342,-0.0,-0.0,521.3861837543371,0.0,2.0,0.05634028407924639,0.0,0,1.0484042855546365,131.99922844444444,-22.360098850440814,0.19167332321871433,9.909175393543794,0.0029045256386112947,24.776335578032754,1.2174760419993529
2025-01-01 00:14:00,0.4307879906152455,0.19788420909013543,0.12520125159224957,0.0071797998435874245,0.003298070151502257,0.0020866875265374927,0.025056139547965223,0.29996262029804943,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19788420909013543,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.020401177925158206,0,On,0.03611700817786881,0,On,0.22222109826409214,0.16666582369806907,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.41522461264994,51.666666666666686,46.10666666666668,0.0,47.14770376772881,0.0,0.0,0.0,61.58628845726553,47.15879340115133,47.16433821786259,47.14770376772881,12.43753247303448,21.110882487050738,0.0,2.8,2067.423909581704,-1345.9335729968252,-0.0,-0.0,521.3861837543371,0.0,2.0,0.056402285024602816,0.0,0,1.0495580258646549,131.99922844444444,-23.17760305615048,0.1911663585254275,9.9294136706623,0.0029046971011849132,24.63737912952251,1.2172935706555477
2025-01-01 00:15:00,0.39236361843517154,0.19188080892262352,0.12520125159224957,0.006539393640586192,0.0031980134820437252,0.0020866875265374927,0.017906319616355103,0.26868806804958567,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19188080892262352,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.013251357993548084,0,On,0.012846989486087564,0,On,0.2142165647074096,0.16066242353055715,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.33802786874234,51.666666666666686,46.10666666666668,0.0,47.139024462560315,0.0,0.0,0.0,61.4656685449099,47.15060518256287,47.15639554256415,47.139024462560315,12.43753247303448,21.15369493195189,0.0,2.8,2024.203743196597,-1350.520545232025,-0.0,-0.0,483.522128923231,0.0,2.0,0.056462491052218934,0.0,0,1.0506783655718557,131.99922844444444,-23.946742374951363,0.19067559755060098,9.948963112729578,0.002904867627679921,24.3335625975814,1.217116365391374
2025-01-01 00:16:00,0.39236361843517154,0.19188080892262352,0.12520125159224957,0.006539393640586192,0.0031980134820437252,0.0020866875265374927,0.017906319616355103,0.26868806804958567,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19188080892262352,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.013251357993548084,0,On,0.012846989486087564,0,On,0.2142165647074096,0.16066242353055715,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.26474720036135,51.666666666666686,46.10666666666668,0.0,47.130362350561356,0.0,0.0,0.0,61.35116750056461,47.1424330010215,47.14846832625158,47.130362350561356,12.43753247303448,21.19393550789973,0.0,2.8,2019.19740026279,-1354.8376077249795,-0.0,-0.0,483.522128923231,0.0,2.0,0.05651906022418158,0.0,0,1.051731029101782,131.99922844444444,-24.636022815803738,0.19021614853560245,9.967120768058525,0.0029050360758442013,24.20450287842423,1.2169498463686497
2025-01-01 00:17:00,0.39236361843517154,0.19188080892262352,0.12520125159224957,0.006539393640586192,0.0031980134820437252,0.0020866875265374927,0.017906319616355103,0.26868806804958567,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19188080892262352,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.013251357993548084,0,On,0.012846989486087564,0,On,0.2142165647074096,0.16066242353055715,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.193171091056875,51.666666666666686,46.10666666666668,0.0,47.12171656854933,0.0,0.0,0.0,61.239329829776366,47.134276042991786,47.14055578021302,47.12171656854933,12.43753247303448,21.233064881911954,0.0,2.8,2014.3426576717886,-1359.0407000040761,-0.0,-0.0,483.522128923231,0.0,2.0,0.05657404861715458,0.0,0,1.0527542768150449,131.99922844444444,-25.28767312770847,0.1897708328442008,9.984670781893566,0.002905203653524507,24.078301531903826,1.216787966477457
2025-01-01 00:18:00,0.39236361843517154,0.19188080892262352,0.12520125159224957,0.006539393640586192,0.0031980134820437252,0.0020866875265374927,0.017906319616355103,0.26868806804958567,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19188080892262352,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.013251357993548084,0,On,0.012846989486087564,0,On,0.2142165647074096,0.16066242353055715,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.12322791592291,51.666666666666686,46.10666666666668,0.0,47.11308674057623,0.0,0.0,0.0,61.13004361862954,47.126133954364306,47.13265756125834,47.11308674057623,12.43753247303448,21.271130032579432,0.0,2.8,2009.6366193215265,-1363.1344344993563,-0.0,-0.0,483.522128923231,0.0,2.0,0.05662752378810555,0.0,0,1.0537493658408104,131.99922844444444,-25.899976982690532,0.18933900022178757,10.001638798851294,0.002905370379639312,23.954840044222784,1.2166305278926326
2025-01-01 00:19:00,0.39236361843517154,0.19188080892262352,0.12520125159224957,0.006539393640586192,0.0031980134820437252,0.0020866875265374927,0.017906319616355103,0.26868806804958567,0.10576923076923077,0.0,0.005454217035541469,0.11974703455670811,0.0,0.19188080892262352,0,1,0.041624513856088494,0.03121838539206636,On,0,0,Off,0.004654961622807018,0.0,On,0.013251357993548084,0,On,0.012846989486087564,0,On,0.2142165647074096,0.16066242353055715,On,0.005454217035541469,On,0,0,Off,On,2915.1489018803422,21.111111111111143,0.8005208676345466,0.0,3.5094396469795064,0.10576923076923077,1,2809.3796711111113,2809.3796711111113,Off,0.0,0,39.054849330912205,51.666666666666686,46.10666666666668,0.0,47.104472506481876,0.0,0.0,0.0,61.02320207955032,47.11800639590916,47.12477334062281,47.104472506481876,12.43753247303448,21.308175785233406,0.0,2.8,2005.0733131958566,-1367.12322804139,-0.0,-0.0,483.522128923231,0.0,2.0,0.056679550142239465,0.0,0,1.0547174946588875,131.99922844444444,-26.474489566326724,0.1889200342861137,10.018788916152738,0.002905536272330623,23.834005371274337,1.2164773419872
