Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Water Heating Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Water Heating Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Temperature - Ground (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.5387705802400452,0.2545211632053081,0.13744504504504504,0.5387705802400452,0.25452116320530804,0.13744504504504504,0.012075053617655901,0.007382,0.3302577974557226,0.13905572916666667,0.05,0.0,0.13744504504504504,0.0,0.0,0.23993782987197473,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002105986842105263,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,3865.064145462963,18.33333333333337,0.3083333333333334,0.0,4.028117206806806,0.13905572916666667,0.3333333333333333,3726.008416296296,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.358380720778579e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.358380720778579e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.08297882826741,-0.04407453670533741,0.85,9.236100170605994,2779.5171232430375,-1548.756084540272,0.0,0.0,322.5159127791267,922.5236702862001,0.0,0.06842173685950174,0.0,0.0,0.8854485954107599,0.0,140.69314954122027,0.21755996304028768,8.346530769144168,0.0027373643892476384,130.75175863230618,1.2300753268330278
2025-01-01 11:00:00,0.5248650073233785,0.2545211632053081,0.12370054054054053,0.5248650073233785,0.25452116320530804,0.12370054054054053,0.012075053617655901,0.007382,0.3302577974557226,0.12515015625,0.05,0.0,0.12370054054054053,0.0,0.0,0.23993782987197473,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.027613491004991726,0.0,0.0,0.002105986842105263,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,3478.5577309166665,18.33333333333337,0.2775,0.0,3.6253054861261256,0.12515015625,0.3,3353.4075746666667,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.361596476341649e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.361596476341649e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.05079485919218,-0.06114240610940058,1.95,9.236100170605994,2645.704364792992,-1367.2422971006863,0.0,0.0,322.5159127791267,1100.9990072400865,0.0,0.06504986517247932,0.0,0.0,0.8418130610584235,0.0,211.8730181978853,0.22062895479220504,8.367672649904465,0.002771734034801221,104.05598151187061,1.2296086716159416
2025-01-01 12:00:00,0.512888083258799,0.2559018377555577,0.10995603603603603,0.512888083258799,0.2559018377555577,0.10995603603603603,0.012162803069410286,0.007382,0.33209869685605536,0.11124458333333334,0.05,0.0,0.10995603603603603,0.0,0.0,0.24131850442222433,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0021937362938596492,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,3092.0513163703704,18.33333333333337,0.2466666666666667,0.0,3.222493765445445,0.11124458333333334,0.26666666666666666,2980.8067330370372,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.365617202809466e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.365617202809466e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.01062557909229,-0.06184349875478746,3.05,9.236100170605994,2414.9270830377372,-1244.621190912799,0.0,0.0,324.4445616312139,1114.5928598146143,0.0,0.06397492372491809,0.0,0.0,0.8279021982452454,0.0,243.0523959489524,0.22303339556678145,8.373662329731424,0.002796499523799526,69.42455855227406,1.2291425332558896
2025-01-01 13:00:00,0.4992457586973955,0.2559018377555577,0.09621153153153152,0.49924575869739546,0.2559018377555577,0.09621153153153153,0.012426051424673446,0.007382,0.33209869685605536,0.09733901041666668,0.05,0.0,0.09621153153153152,0.0,0.0,0.24131850442222433,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0024569846491228073,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,2705.5449018240743,18.33333333333337,0.21583333333333338,0.0,2.819682044764764,0.09733901041666668,0.23333333333333334,2608.2058914074073,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.3570002988783346e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3570002988783346e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.09674846668256,-0.04368976590872394,4.45,9.236100170605994,2180.8035354389613,-1072.8111495026244,0.0,0.0,324.707809986477,958.178424390827,0.0,0.0606733909155683,0.0,0.0,0.7851769222888028,0.0,223.36197313103455,0.22302315847477966,8.429675998832042,0.002812936894184523,52.920980232384295,1.2281897423500057
2025-01-01 14:00:00,0.47161011176757095,0.2559018377555577,0.06872252252252252,0.4716101117675709,0.2559018377555577,0.06872252252252252,0.012601550328182217,0.007382,0.33209869685605536,0.06952786458333333,0.05,0.0,0.06872252252252252,0.0,0.0,0.24131850442222433,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03865888740698842,0.028994165555241307,0.0,0.0,0.0026324835526315787,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,1932.5320727314815,18.33333333333337,0.1541666666666667,0.0,2.014058603403403,0.06952786458333333,0.16666666666666666,1863.004208148148,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.3646140852204726e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3646140852204726e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.02062719915468,-0.05530179658089664,4.7,9.236100170605994,1430.090204041925,-1013.5628109369289,0.0,0.0,324.8833088899858,725.3602635397807,0.0,0.0589030365877635,0.0,0.0,0.7622666919309713,0.0,186.23763335738698,0.22502456742746968,8.405217818494457,0.002826100916037232,25.74080862298473,1.2278840108428546
2025-01-01 15:00:00,0.605675883591614,0.28297989711161303,0.10308378378378377,0.605675883591614,0.28297989711161303,0.10308378378378377,0.03560719113972192,0.007382,0.408394895576892,0.104291796875,0.05,0.0,0.10308378378378377,0.0,0.0,0.26839656377827964,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.003071230811403509,0.0,0.03253596032831842,0.0,0.050532810539185666,0.0,0.32012364733088433,0.24009273549816318,0.0,0.0,2898.798109097222,18.33333333333337,0.23125000000000004,0.0,3.0210879051051047,0.104291796875,0.25,2794.5063122222223,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.3624666705299606e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.3624666705299606e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.042118933388952,-0.06280447995444546,4.15,9.236100170605994,2397.3343728311975,-1074.2900071349845,0.0,0.0,438.0933349590076,486.81251156801756,0.25,0.059784167978149956,0.0,0.0,0.7736694505834164,16.499903555555555,134.7329359099525,0.22510213552299538,8.420744022209494,0.0028308120812634363,27.045795914335145,1.2277901174975445
2025-01-01 16:00:00,0.7796750500364271,0.33945429825521795,0.09045617966057343,0.779675050036427,0.33945429825521795,0.09045617966057343,0.08450829954370381,0.007382,0.5682568859093899,0.06952786458333333,0.05,0.021733657138050918,0.06872252252252252,0.0,0.0,0.3248709649218846,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.0038609758771929823,0.0,0.08064732366651083,0.0,0.135095599346877,0.0,0.3926614997551917,0.2944961248163937,0.0,0.0,1932.5320727314815,18.33333333333337,0.1541666666666667,0.0,2.014058603403403,0.06952786458333333,0.16666666666666666,1863.004208148148,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,480.51561154695924,65.09287612394463,3.35756254018962e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.17569611754599374,480.51561154695924,480.51561154695924,3.35756254018962e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.091154130017248,-0.04336124103789126,3.05,9.236100170605994,1411.350063777714,-1245.8367584135055,0.0,0.0,665.9841425417859,187.36640680741806,0.61675,0.063489214972078,0.0,0.0,0.8216166206975125,40.70526207155556,58.6706069179523,0.22492650158699218,8.45154239994588,0.002837478091876219,-12.037945824943106,1.2275782165782048
2025-01-01 17:00:00,1.1117382254909864,0.41239224156308735,0.13027530801590867,1.1117382254909864,0.4123922415630873,0.13027530801590867,0.16471224555339556,0.007382,0.7853521830625908,0.104291796875,0.05,0.027191524232124908,0.10308378378378377,0.0,0.0,0.397808908229754,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.004913969298245615,0.0,0.15979827625514995,0.0,0.2549403054229187,0.0,0.4862302920316854,0.36467271902376397,0.0,0.0,2898.798109097222,18.33333333333337,0.23125000000000004,0.0,3.0210879051051047,0.104291796875,0.25,2794.5063122222223,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,601.1851485601021,81.43933196425115,3.365158163543608e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2198178248325214,601.1851485601021,601.1851485601021,3.365158163543608e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.015199991618182,-0.06542374636001545,1.95,9.236100170605994,2491.348146499012,-1395.1235259308705,0.0,0.0,982.0279223959907,16.550158581585535,1.0,0.06659323649155321,0.0,0.0,0.8617858946840501,65.99961422222222,5.645640936669696,0.224955020721783,8.398230795039582,0.0028255118721209867,-35.403082198673744,1.2273302612605812
2025-01-01 18:00:00,1.2328739158962272,0.4232179489810852,0.10563463157090519,1.2328739158962272,0.4232179489810853,0.1056346315709052,0.20044752349733222,0.007382,0.8846581684405614,0.09038622395833334,0.05,0.016295352291625934,0.08933927927927927,0.0,0.0,0.4086346156477519,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04602248500831955,0.03451686375623965,0.0,0.0,0.005615964912280701,0.0,0.19483155858505155,0.0,0.3398120142435587,0.0,0.4988236691886832,0.3741177518915123,0.0,0.0,2512.291694550926,18.33333333333337,0.20041666666666672,0.0,2.618276184424424,0.09038622395833334,0.21666666666666667,2421.905470592593,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,360.27858183493885,48.8050097310944,3.3647626953047114e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.13173255257948946,360.27858183493885,360.27858183493885,3.3647626953047114e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.019146171059273,-0.05637935014826792,1.15,9.236100170605994,2155.572599243892,-1455.534803720787,0.0,0.0,1116.1876493169082,0.0,1.0,0.06598382403406881,0.0,0.0,0.8538994622537626,65.99961422222222,-17.371940903155018,0.2242871471691722,8.388989808150841,0.002819350089706199,-30.001385821384517,1.2267006811794274
2025-01-01 19:00:00,1.3891725438179692,0.41635915536754164,0.14401981252041318,1.3891725438179692,0.41635915536754164,0.14401981252041318,0.20378115284470216,0.007382,1.0098120211816002,0.11819736979166669,0.05,0.027191524232124908,0.11682828828828827,0.0,0.0,0.4017758220342083,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04418158560798676,0.03313618920599006,0.0,0.0,0.005966962719298246,0.0,0.1978141901254039,0.0,0.474110925135989,0.0,0.49151951043762454,0.36863963282821827,0.0,0.0,3285.3045236435187,18.33333333333337,0.2620833333333334,0.0,3.4238996257857854,0.11819736979166669,0.2833333333333333,3167.1071538518518,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,601.1851485601021,81.43933196425115,3.362372550602307e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.2198178248325214,601.1851485601021,601.1851485601021,3.362372550602307e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.043030977225424,-0.05272777950592911,-0.25000000000000006,9.236100170605994,2852.338679298089,-1644.1344234740814,0.0,0.0,1245.1864225178908,0.0,1.0,0.06830591461566524,0.0,0.0,0.8839497348464199,65.99961422222222,-34.01784338923894,0.22295951409287829,8.385666530921034,0.0028068197439783216,-45.99033039927721,1.2266093567855718
2025-01-01 20:00:00,1.4437181055644694,0.4018790701055043,0.10851556788099241,1.4437181055644694,0.4018790701055042,0.10851556788099243,0.17236097865125785,0.007382,1.1096833300382116,0.104291796875,0.05,0.005431784097208645,0.10308378378378377,0.0,0.0,0.38729573677217094,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043261135907820374,0.03244585193086527,0.0,0.0,0.006142461622807018,0.0,0.16621851702845084,0.0,0.5932890143419836,0.0,0.47313317978840774,0.3548498848413057,0.0,0.0,2898.798109097222,18.33333333333337,0.23125000000000004,0.0,3.0210879051051047,0.104291796875,0.25,2794.5063122222223,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,120.09286061164629,16.268336577031466,3.361603081152174e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.04391085085982982,120.09286061164629,120.09286061164629,3.361603081152174e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.05076032961915,-0.05105161911467757,-0.55,9.236100170605994,2477.4533211003813,-1686.0916409223091,0.0,0.0,1314.9246003265032,0.0,1.0,0.06886152332264021,0.0,0.0,0.8911398906619497,65.99961422222222,-50.17774740103483,0.22197721672596346,8.376432110741394,0.0027957611461688872,-23.29271119133865,1.2265849438011296
2025-01-01 21:00:00,1.2720272367380756,0.3609528928137715,0.11682828828828827,1.2720272367380756,0.3609528928137715,0.11682828828828828,0.11970090289784183,0.007382,0.9767469640485671,0.11819736979166669,0.05,0.0,0.11682828828828827,0.0,0.0,0.3463695594804382,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04234068620765398,0.031755514655740474,0.0,0.0,0.005703714364035088,0.0,0.11399718853380675,0.0,0.514920884741316,0.0,0.41948539309959704,0.3146140448246977,0.0,0.0,3285.3045236435187,18.33333333333337,0.2620833333333334,0.0,3.4238996257857854,0.11819736979166669,0.2833333333333333,3167.1071538518518,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.362695364828028e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.362695364828028e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,18.0398139931577,-0.05261020658149492,-0.3,9.236100170605994,2684.5562784095505,-1671.0597263388483,0.0,0.0,1133.0835036516592,0.0,1.0,0.06929160367407318,0.0,0.0,0.8967055787103552,65.99961422222222,-62.772022546778985,0.2219405626309471,8.368423582511651,0.0027933038053049313,-0.9011889371181454,1.2266330092049598
2025-01-01 22:00:00,0.4131574187885177,0.2572825123058073,0.006872252252252252,0.41315741878851775,0.2572825123058073,0.006872252252252252,0.014883036073796253,0.007382,0.33393959625638814,0.006952786458333334,0.05,0.0,0.006872252252252252,0.0,0.0,0.24269917897247392,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0404997868073212,0.03037484010549089,0.0,0.0,0.004913969298245615,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,193.25320727314815,15.000000000000057,0.015416666666666669,0.0,0.2014058603403403,0.006952786458333334,0.016666666666666666,186.30042081481483,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.601552936574295e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.601552936574295e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,15.651259216401177,-0.027610958783165676,-1.95,9.236100170605994,-1021.101221935395,-1598.8966302794424,0.0,0.0,395.0053082581549,0.0,1.0,0.0686346601044144,0.0,0.0,0.8882040441437459,65.99961422222222,-10.463107187255725,0.25879754278314654,7.220733954477401,0.0027933512273966925,-4.591837364890566,1.236790884964576
2025-01-01 23:00:00,0.4999925485805624,0.2552115004804329,0.09621153153153152,0.49999254858056247,0.2552115004804329,0.09621153153153153,0.014093291008006778,0.007382,0.33117824715588895,0.09733901041666668,0.05,0.0,0.09621153153153152,0.0,0.0,0.24062816714709953,0.0,0.01458333333333334,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773843770682203,0.028303828280116516,0.0,0.0,0.00412422423245614,0.0,0.009969066775550638,0.0,0.01034069095975614,0.0,0.2830991184893108,0.21232433886698304,0.0,0.0,2705.5449018240743,15.000000000000057,0.21583333333333338,0.0,2.819682044764764,0.09733901041666668,0.23333333333333334,2608.2058914074073,11178.02524888889,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,6257.654364444445,0.0,0.0,3.689593636440552e-05,51.66666666666668,46.10666666666668,0.0,51.66666666666668,0.0,0.0,0.0,3.689593636440552e-05,51.66666666666668,51.66666666666668,51.66666666666668,12.43753247303448,14.770841081145328,-0.044813617096803544,-3.05,9.236100170605994,1433.3646887076625,-1615.2261537191991,0.0,0.0,391.4542140918662,0.0,1.0,0.068253518421522,0.0,0.0,0.8832716734782283,65.99961422222222,-48.40827348907814,0.273071524865311,6.788307037419746,0.002790668154371681,-8.690440603473979,1.2405619743383836
