Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Fireplace Gas Power (therms/hour),Ceiling Fan Electric Power (kW),Ceiling Fan Reactive Power (kVAR),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.3788713775907043,0.1622187041613177,0.15390852866745763,0.3788713775907042,0.1622187041613177,0.15390852866745763,0.018195522112771315,0.21583679297793293,0.0948390625,0.05,0.05420016597110795,0.005967822155809137,0.09374054054054054,0.0,0.14763537082798436,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001711277412280702,0.0,0.016484244700490612,0.0,0.01898963187395371,0.0,0.1572047669553235,0.1179035752164926,0.005967822155809137,0.0,0.0,2636.0586669444447,20.000000000000057,0.9250000000000002,0.0,2.747264437237237,0.0948390625,1.0,2541.2196044444445,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,1230.8986666666667,0.0,86.51350919987236,51.66666666666668,46.10666666666668,0.0,51.34539037798433,0.253908325522191,689.824779789872,1230.8986666666667,135.17735812480058,50.20112879734415,51.34750145514301,49.626886929865385,12.43753247303448,18.02721397519974,-1.4358536773878567,0.85,2839.2331772426146,-245.65224402093781,0.0,0.0,442.47702335410054,212.6358928946192,2.0,0.010904748934042474,0.0,0.0,0.2781603666601093,131.99922844444444,6.349730965007423,0.4412313803571997,11.408735887489598,0.005539240455191922,45.45332818120437,1.2282610845409614
2025-01-01 11:00:00,0.3149519477896037,0.1622187041613177,0.03565232666031364,0.3149519477896037,0.1622187041613177,0.03565232666031364,0.01773506835018778,0.21718450964774927,0.03003236979166667,0.05,0.0,0.005967822155809137,0.029684504504504505,0.0,0.14763537082798436,0.0,0.01458333333333334,1.0,0.03964239414865571,0.029731795611491772,0.0,0.0,0.001711277412280702,0.0,0.016023790937907078,0.0,0.020337348543770062,0.0,0.1572047669553235,0.1179035752164926,0.005967822155809137,0.0,0.0,834.7519111990742,20.000000000000057,0.2929166666666667,0.0,0.8699670717917917,0.03003236979166667,0.31666666666666665,804.7195414074074,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,0.0,0.0,78.94020677344082,51.66666666666668,46.10666666666668,0.0,50.64245234582363,0.10213553684107038,275.92991191594876,0.0,123.34407308350127,49.09028030797154,50.64280185999016,48.313844774878966,12.43753247303448,19.698686447033946,-0.05299674494956328,1.95,1060.75309871535,-253.75314767183377,0.0,0.0,443.3642862613334,262.952780451859,2.0,0.010954380080007297,0.0,0.0,0.2794263671744576,131.99922844444444,36.39004892677628,0.39777908269949636,12.139809614987511,0.005564331343519138,42.39732325376744,1.2206377945058449
2025-01-01 12:00:00,0.350926962135029,0.17221627796037486,0.06644300697674474,0.350926962135029,0.17221627796037484,0.06644300697674474,0.025848963962158578,0.24504562838120375,0.03003236979166667,0.05,0.030971523412061684,0.005786979060178557,0.029684504504504505,0.0,0.1576329446270415,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0017825806377923979,0.0,0.02406638332436618,0.0,0.0348683688784817,0.0,0.16855274564663356,0.12641455923497516,0.005786979060178557,0.0,0.0,834.7519111990742,20.000000000000057,0.2929166666666667,0.0,0.8699670717917917,0.03003236979166667,0.31666666666666665,804.7195414074074,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,703.3706666666666,0.0,81.28878126997938,51.66666666666668,46.10666666666668,0.0,50.956377305589896,0.15552208554623576,413.8948678739232,703.3706666666666,127.01372073434278,49.854615199277916,50.956377305589896,49.303734146121926,12.43753247303448,19.61050960008414,-0.07703575071769435,3.05,1153.1192654386073,-234.46266163155798,0.0,0.0,488.0223768630389,319.9617185201977,2.1837500000000003,0.010893086159250949,0.0,0.0,0.2778628704287053,144.12665755777778,64.80763900805218,0.40142640456156253,12.122402389838294,0.005587702259668204,46.80218698749221,1.2203755069403281
2025-01-01 13:00:00,0.3662429709460167,0.18154470112187548,0.04918841035228269,0.3662429709460167,0.18154470112187548,0.04918841035228269,0.03517985813784769,0.276321159683169,0.004741953125,0.05,0.03871440426507711,0.005786979060178557,0.004687027027027027,0.0,0.16696136778854215,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.001996490314327486,0.0,0.0331833678235202,0.0,0.053706002631779444,0.0,0.18099064319530112,0.13574298239647578,0.005786979060178557,0.0,0.0,131.80293334722222,20.000000000000057,0.046250000000000006,0.0,0.13736322186186184,0.004741953125,0.05,127.06098022222223,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,879.2133333333333,0.0,80.61733601100458,51.66666666666668,46.10666666666668,0.0,51.43630236615293,0.3076922340546414,827.7897357478464,879.2133333333333,125.96458751719464,49.89182275254107,51.43630236615293,49.11958294573515,12.43753247303448,19.89587683294259,0.0,4.45,617.0441562649953,-209.59812004129998,0.0,0.0,569.502905507842,627.0146296117024,2.8162499999999997,0.010472672357139511,0.0,0.0,0.26713887686850357,185.87141355333333,125.33643745123098,0.39685386868130684,12.276567335588288,0.005626613366482196,80.26457773998669,1.2185847973706128
2025-01-01 14:00:00,0.3250142269427338,0.1719758546830166,0.03675850247224024,0.3250142269427338,0.1719758546830166,0.03675850247224024,0.026205480089717056,0.24880874685301674,0.0,0.05,0.030971523412061684,0.005786979060178557,0.0,0.0,0.15739252134968326,0.0,0.01458333333333334,1.0,0.04162451385608849,0.031218385392066356,0.0,0.0,0.0021390967653508773,0.0,0.02406638332436618,0.0,0.03895205172010569,0.0,0.16823218127682257,0.1261741359576169,0.005786979060178557,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,703.3706666666666,0.0,82.03307143395566,51.66666666666668,46.10666666666668,0.0,51.65797726036822,0.05185013943535753,137.9649559579744,703.3706666666666,128.17667411555573,50.501935611195435,51.66760913312832,49.91428291384894,12.43753247303448,19.999951132857465,0.0,4.7,474.56602739025,-201.92708576545164,0.0,0.0,467.90959274163043,1001.3879840645483,1.8162500000000001,0.010216270912115296,0.0,0.0,0.26059854105779373,119.8717993311111,208.58352041407116,0.3963346379968518,12.347686987838694,0.005658895651544986,25.821461967605305,1.2175168891993147
2025-01-01 15:00:00,0.34313420128786903,0.17589677137347962,0.036939345567870825,0.34313420128786903,0.17589677137347962,0.036939345567870825,0.030828867750549643,0.2623053335373194,0.0,0.05,0.030971523412061684,0.005967822155809137,0.0,0.0,0.16131343804014628,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.002495612892909357,0.0,0.028333254857640284,0.0,0.04722074948379098,0.0,0.17445113005115634,0.1308383475383672,0.005967822155809137,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,703.3706666666666,0.0,81.00209316852812,51.66666666666668,46.10666666666668,0.0,51.780537169349344,0.3004681895412001,827.7897357478464,703.3706666666666,126.56577057582518,50.80003233721879,51.78127311703596,50.3090439734669,12.43753247303448,20.632297335835226,0.0,4.15,494.9642916779194,-224.51553432754696,0.0,0.0,495.9991896923348,1019.9973158503035,1.9337499999999999,0.010535425550761967,0.0,0.0,0.2687395970182928,127.62675400222221,223.48063631313153,0.38188667754229455,12.618432708737997,0.005669689217477993,27.182025638605502,1.2148887735488676
2025-01-01 16:00:00,0.41469590809338974,0.19303289924055383,0.008137939303376095,0.41469590809338974,0.19303289924055386,0.008137939303376095,0.04924411201587942,0.3154517960775103,0.0,0.05,0.0,0.008137939303376095,0.0,0.0,0.17844956590722053,0.0,0.01458333333333334,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.0031373419225146203,0.0,0.04610677009336481,0.0,0.07751904153454957,0.0,0.19432612097943947,0.14574459073457957,0.008137939303376095,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,0.0,0.0,74.8671615061439,51.66666666666668,46.10666666666668,0.0,50.63151865543269,0.07388366261297209,197.57944310030905,0.0,116.97993985334985,49.0491116204209,50.63151865543269,48.25790810291501,12.43753247303448,21.18151277692896,0.0,3.05,501.43782943833014,-267.3783068451436,0.0,-2.774011561369916,647.4692899834786,441.0878863421859,2.6837500000000003,0.011307184567834255,0.0,0.00011380766637857172,0.2913287969036452,177.12646466888887,124.12085786136502,0.3707162336543498,12.866272383458213,0.0056936040565576515,52.56072172089554,1.2126039474754764
2025-01-01 17:00:00,0.48114198104770145,0.2062481104171651,0.07225110327506643,0.4811419810477014,0.20624811041716506,0.07225110327506643,0.06888626423542805,0.36225571681227337,0.0,0.05,0.06194304682412337,0.010308056450943055,0.0,0.0,0.19166477708383176,0.0,0.01458333333333334,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.003992980628654972,0.0,0.0648932836067731,0.0,0.10670268070049764,0.0,0.20798216313338888,0.15598662235004163,0.010308056450943055,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,1406.7413333333332,0.0,76.79301394353192,51.66666666666668,46.10666666666668,0.0,51.02357289511267,0.35346668479129695,965.7546917058207,1406.7413333333332,119.98908428676864,49.652575906128824,51.02357289511267,48.96707741163691,12.43753247303448,21.101766131015907,0.0,1.95,515.6674381405994,-294.45746972787305,0.0,-0.8673218141609298,765.6317501687278,41.21027438717521,3.0,0.011792856731917654,0.0,3.505096970470963e-05,0.3017084724284027,197.99884266666666,45.36047951390564,0.3744088896697203,12.86095973797599,0.005725183921107554,61.92526009765213,1.212339180179095
2025-01-01 18:00:00,0.5327072112470663,0.20908107055094594,0.07387869113574164,0.5327072112470663,0.20908107055094594,0.07387869113574164,0.07958667281635944,0.40312053843070683,0.0,0.05,0.06194304682412337,0.011935644311618273,0.0,0.0,0.1944977372176126,0.0,0.01458333333333334,1.0,0.04955299268581963,0.03716474451436471,0.0,0.0,0.004563406432748538,0.0,0.07502326638361088,0.0,0.14379022214055667,0.0,0.20977732360433057,0.15733299270324788,0.011935644311618273,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,1406.7413333333332,0.0,78.10288175128868,51.66666666666668,46.10666666666668,0.0,51.25443887039314,0.5618610593959843,1517.6145155377185,1406.7413333333332,122.03575273638856,49.918410572858576,51.254737362634316,49.25009793185013,12.43753247303448,20.842614961567175,0.0,1.15,578.3621206578624,-294.8019420619447,0.0,0.0,840.9212682730788,0.0,3.0,0.011452263274592615,0.0,0.0,0.29212646442542833,197.99884266666666,32.24279444672837,0.3828078366376738,12.789889785710187,0.005764308852348172,69.6304768451489,1.2127694274823624
2025-01-01 19:00:00,0.7466060720339486,0.23000193022016152,0.04471559867998576,0.7466060720339486,0.23000193022016152,0.04471559867998576,0.11207295218174823,0.5845331198522004,0.0,0.05,0.030971523412061684,0.013744075267924072,0.0,0.0,0.21541859688682818,0.0,0.01458333333333334,1.0,0.047570872978386844,0.03567815473379012,0.0,0.0,0.004848619334795323,0.0,0.10722433284695289,0.0,0.297308324003096,0.0,0.2396539228707175,0.17974044215303805,0.013744075267924072,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,703.3706666666666,0.0,77.80152832501615,51.66666666666668,46.10666666666668,0.0,51.728525288405194,0.20079750344654188,551.8598238318975,703.3706666666666,121.56488800783774,49.75193634800353,51.728525288405194,48.76364187780271,12.43753247303448,20.82503246109938,0.0,-0.25000000000000006,888.685155548835,-324.66196810972275,0.0,0.0,1185.983086602372,0.0,4.617500000000001,0.011708355320547238,0.0,0.0,0.29865890802704986,304.75321867111114,27.36403705618587,0.3870749403719685,12.84108304476442,0.005822982575770752,150.19580932333082,1.2127993575459939
2025-01-01 20:00:00,0.8067458610359929,0.22642164065704673,0.04561981415813866,0.8067458610359929,0.22642164065704673,0.045619814158138663,0.09855543034279336,0.6581904306931994,0.0,0.05,0.030971523412061684,0.01464829074607697,0.0,0.0,0.2118383073237134,0.0,0.01458333333333334,1.0,0.04657981312467045,0.03493485984350283,0.0,0.0,0.004991225785818714,0.0,0.09356420455697464,0.0,0.37573935426158145,0.0,0.2358712633069475,0.17690344748021056,0.01464829074607697,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,703.3706666666666,0.0,79.66187526711498,51.66666666666668,46.10666666666668,0.0,51.82872625441796,0.05154004867883992,137.9649559579744,703.3706666666666,124.47168010486715,50.62259988703786,51.839533345953136,50.00872961181264,12.43753247303448,21.005864082685015,0.0,-0.55,971.5493112416053,-335.85874124526094,0.0,0.0,1284.8824859571869,0.0,5.0,0.011840567378105684,0.0,0.0,0.3020313978138195,329.99807111111113,22.525566529679363,0.3889361432907405,13.007580984757688,0.0059173057348123285,170.941085485278,1.211985277377342
2025-01-01 21:00:00,0.6483173432964869,0.2020687799301779,0.01555250622422987,0.6483173432964869,0.2020687799301779,0.01555250622422987,0.06572157549434277,0.5325957678021441,0.0,0.05,0.0,0.01555250622422987,0.0,0.0,0.18748544659684457,0.0,0.01458333333333334,1.0,0.045588753270954054,0.03419156495321553,0.0,0.0,0.004634709658260234,0.0,0.06108686583608252,0.0,0.28261517233968464,0.0,0.20439184219150547,0.15329388164362903,0.01555250622422987,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,0.0,0.0,81.32951710914723,51.66666666666668,46.10666666666668,0.0,51.76544774586146,0.050115080147235105,137.96495595797438,0.0,127.07737048304256,51.255582167033346,51.780824663737,50.985272459743754,12.43753247303448,20.950920230274964,0.0,-0.3,829.7177962192271,-333.9965455873756,0.0,0.0,1141.9074994390685,0.0,5.0,0.011958538088143681,0.0,0.0,0.305040616655794,329.99807111111113,21.806842367534102,0.39674476879684684,13.083093330855645,0.006016441319771675,171.93619790632005,1.2121398516794868
2025-01-01 22:00:00,0.3700916987697849,0.170577365135292,0.013563232172293492,0.370091698769785,0.170577365135292,0.013563232172293492,0.030729995776005666,0.28936170299377934,0.0,0.05,0.0,0.013563232172293492,0.0,0.0,0.15599403180195867,0.0,0.01458333333333334,1.0,0.04360663356352128,0.03270497517264095,0.0,0.0,0.003992980628654972,0.0,0.026737015147350697,0.0,0.08136966059116772,0.0,0.16438540883909034,0.12328905662931772,0.013563232172293492,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,0.0,0.0,79.11485743546837,51.66666666666668,46.10666666666668,0.0,50.61892317435425,0.0,0.0,0.0,123.61696474291931,49.839064674973706,50.61892317435425,49.44913542528344,12.43753247303448,20.37689767372764,0.0,-1.95,495.4544956605736,-371.1796442816424,0.0,0.0,837.3323674117611,0.0,5.0,0.012550740386475596,0.0,0.0,0.3201466231706913,329.99807111111113,29.301772530455143,0.4174163229421758,12.943735872661424,0.006110071649407713,153.75193786213828,1.2144428501929363
2025-01-01 23:00:00,0.26020512962659664,0.1550280308987823,0.011754801215987693,0.26020512962659664,0.1550280308987823,0.011754801215987692,0.010957947756929733,0.19924718186966694,0.0,0.05,0.0,0.011754801215987693,0.0,0.0,0.14044469756544897,0.0,0.01458333333333334,1.0,0.040633454002372095,0.030475090501779063,0.0,0.0,0.0033512515990497082,0.0,0.007606696157880025,0.0,0.01198758511573492,0.0,0.1466261427515599,0.10996960706366991,0.011754801215987693,0.0,0.0,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,2541.2196044444445,0.0,22.222222222222285,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,3879.0892266666674,0.0,0.0,78.63967770000768,51.66666666666668,46.10666666666668,0.0,49.54851051680867,0.0,0.0,0.0,122.87449640626201,48.85590812719213,49.54851051680867,48.50960693238387,12.43753247303448,19.568199826111524,-0.06447903287557354,-3.05,358.88686361029335,-374.5301201327311,0.0,0.0,702.1890034080863,0.0,5.0,0.012468510302181941,0.0,0.0,0.31804908286637407,329.99807111111113,31.227980334938145,0.44479449984805186,12.697844259001908,0.006193445892827213,144.29210599242808,1.217737310958483
