Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Washer Mode,Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Clothes Dryer Mode,Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Dishwasher Mode,Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Refrigerator Mode,Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Cooking Range Mode,Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Exterior Lighting Mode,Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),Indoor Lighting Mode,TV Electric Power (kW),TV Reactive Power (kVAR),TV Mode,MELs Electric Power (kW),MELs Reactive Power (kVAR),MELs Mode,Gas Grill Gas Power (therms/hour),Gas Grill Mode,HVAC Heating Mode,HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Mode,HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Mode,Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 11:32:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.47002408829823,51.666666666666686,46.10666666666668,0.0,49.72331979677445,0.0,0.0,0.0,117.92191263796597,47.9835224452793,49.72331979677445,47.11362376953173,12.43753247303448,19.908797104060152,0.0,2.2,374.6838672056273,-257.99397417714516,-0.0,-0.0,131.85403405385026,72.12646774128221,0.0,0.011180201380725297,0.0,0.0,0.20804600531352258,0.0,21.681981004135796,0.20951003616251057,9.438877244894087,0.002958980562726961,9.592119427515545,1.2210600638315454
2025-01-01 11:33:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.4181153175515,51.666666666666686,46.10666666666668,0.0,49.70559917108869,0.0,0.0,0.0,117.84080518367422,47.96784411133133,49.70559917108869,47.09896658145265,12.43753247303448,19.912403175262774,0.0,2.2,374.63322812197043,-258.0783418563718,-0.0,-0.0,131.85403405385026,72.11880109793161,0.0,0.011181580541274884,0.0,0.0,0.20807166932736781,0.0,21.71570959970566,0.20946787279464216,9.440937701195983,0.0029590467493521423,9.590717404128641,1.2210449901960985
2025-01-01 11:34:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.36624876336198,51.666666666666686,46.10666666666668,0.0,49.68789126554404,0.0,0.0,0.0,117.7597636927531,47.95217656104286,49.68789126554404,47.08431920879228,12.43753247303448,19.916004354748356,0.0,2.2,374.59314376226484,-258.162606045709,-0.0,-0.0,131.85403405385026,72.11130094328756,0.0,0.011182957745271017,0.0,0.0,0.2080972969328232,0.0,21.75988942933721,0.20942578198787218,9.442304609701676,0.0029591129271201617,9.589313767766619,1.221029937318982
2025-01-01 11:35:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.31442333379742,51.666666666666686,46.10666666666668,0.0,49.67019606962214,0.0,0.0,0.0,117.67878645905846,47.93651978564373,49.67019606962214,47.069681643654526,12.43753247303448,19.919601040663277,0.0,2.2,374.5459273452134,-258.24677601785004,-0.0,-0.0,131.85403405385026,72.10396850211737,0.0,0.011184333145331784,0.0,0.0,0.20812289096987197,0.0,21.796842984426764,0.20938375852846877,9.444359882830852,0.0029591790960185453,9.587908625302314,1.2210149035398898
2025-01-01 11:36:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.26263966083887,51.666666666666686,46.10666666666668,0.0,49.65251357304631,0.0,0.0,0.0,117.59787447006073,47.9208737765906,49.65251357304631,47.055053878362735,12.43753247303448,19.923192988897977,0.0,2.2,374.49314512638443,-258.33084601732935,-0.0,-0.0,131.85403405385026,72.09680496054166,0.0,0.011185706648456167,0.0,0.0,0.20814844970791097,0.0,21.82813076507715,0.20934180554097262,9.445721487828072,0.0029592452560356468,9.586501914392306,1.2209998898744436
2025-01-01 11:37:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.21089817779334,51.666666666666686,46.10666666666668,0.0,49.63484376540174,0.0,0.0,0.0,117.51702840280208,47.90523852520883,49.63484376540174,47.040435905112375,12.43753247303448,19.926780029201545,0.0,2.2,374.4390965779664,-258.41481201478797,-0.0,-0.0,131.85403405385026,72.08981148554138,0.0,0.011187078189905438,0.0,0.0,0.20817397194225415,0.0,21.85804821411773,0.2092999251889633,9.447771438386287,0.002959311407159335,9.58509359223539,1.2209848970304662
2025-01-01 11:38:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.15919887018154,51.666666666666686,46.10666666666668,0.0,49.61718663617923,0.0,0.0,0.0,117.43624823465865,47.889614022733795,49.61718663617923,47.02582771601109,12.43753247303448,19.930362158175107,0.0,2.2,374.38553366504027,-258.49867388532635,-0.0,-0.0,131.85403405385026,72.08298919638845,0.0,0.011188447768748016,0.0,0.0,0.20819945765556622,0.0,21.888347171730004,0.20925811747011766,9.449127424976908,0.002959377549377145,9.58368365998785,1.220969925020609
2025-01-01 11:39:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.10754154255585,51.666666666666686,46.10666666666668,0.0,49.59954217487388,0.0,0.0,0.0,117.35553366024352,47.87400026040387,49.59954217487388,47.01122930316887,12.43753247303448,19.93393943983453,0.0,2.2,374.3324612148569,-258.58243308263553,-0.0,-0.0,131.85403405385026,72.07633918428701,0.0,0.011189815409824735,0.0,0.0,0.2082249073100961,0.0,21.919033918855817,0.2092163815080321,9.451171992727307,0.0029594436826766188,9.582272136529143,1.22095497357668
2025-01-01 11:40:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.05592599536433,51.666666666666686,46.10666666666668,0.0,49.58191037102495,0.0,0.0,0.0,117.27488436775677,47.85839722949802,49.58191037102495,46.996640658734556,12.43753247303448,19.937511939795222,0.0,2.2,374.27956089934185,-258.6660910987049,-0.0,-0.0,131.85403405385026,72.06986250781131,0.0,0.011191181138581217,0.0,0.0,0.20825032137934693,0.0,21.94979161941015,0.20917471640642252,9.452522464226622,0.0029595098070454434,9.580859041128338,1.2209400424238552
2025-01-01 11:41:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,75.00435205646302,51.666666666666686,46.10666666666668,0.0,49.564291214216745,0.0,0.0,0.0,117.19430008822346,47.842804921336665,49.564291214216745,46.98206177489663,12.43753247303448,19.941079713454084,0.0,2.2,374.22669410203855,-258.74964918704455,-0.0,-0.0,131.85403405385026,72.06356019313321,0.0,0.011192544976550223,0.0,0.0,0.20827570026400957,0.0,21.980482910446522,0.2091331214023042,9.454561784338143,0.0029595759224714537,9.579444390338649,1.2209251313299045
2025-01-01 11:42:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.95281956355848,51.666666666666686,46.10666666666668,0.0,49.54668469407259,0.0,0.0,0.0,117.11378056806012,47.827223327276,49.54668469407259,46.96749264387771,12.43753247303448,19.944642812628327,0.0,2.2,374.173861694264,-258.83310851804146,-0.0,-0.0,131.85403405385026,72.05743323435885,0.0,0.011193906943890426,0.0,0.0,0.20830104433920532,0.0,22.011109833668822,0.20909159577982234,9.455906864436077,0.002959642028942611,9.578028199746523,1.2209102400775338
2025-01-01 11:43:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.90132835083433,51.666666666666686,46.10666666666668,0.0,49.52909080025266,0.0,0.0,0.0,117.03332554817865,47.811652438705934,49.52909080025266,46.95293325793257,12.43753247303448,19.948201290435662,0.0,2.2,374.12109210665153,-258.916470293235,-0.0,-0.0,131.85403405385026,72.05148259373401,0.0,0.011195267061252097,0.0,0.0,0.20832635398920332,0.0,22.04170202124992,0.20905013880696294,9.45794105137566,0.002959708126446997,9.57661048525472,1.2208953684440538
2025-01-01 11:44:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.84987824728678,51.666666666666686,46.10666666666668,0.0,49.511509522454745,0.0,0.0,0.0,116.95293476138559,47.79609224705081,49.511509522454745,46.93838360934884,12.43753247303448,19.95175520197875,0.0,2.2,374.06839905438363,-258.999735761372,-0.0,-0.0,131.85403405385026,72.04570920189981,0.0,0.01119662535003857,0.0,0.0,0.208351629612286,0.0,22.072274437119013,0.2090087497267234,9.459280855633214,0.002959774214972814,9.575191263261303,1.2208805161985334
2025-01-01 11:45:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.7984690789819,51.666666666666686,46.10666666666668,0.0,49.493940850415385,0.0,0.0,0.0,116.87260793590922,47.780542743770496,49.493940850415385,46.92384369044806,12.43753247303448,19.955304603517867,0.0,2.2,374.015784055906,-259.0829061990461,-0.0,-0.0,131.85403405385026,72.04011395813649,0.0,0.011197981832089835,0.0,0.0,0.20837687161486138,0.0,22.10282987631545,0.20896742776783367,9.461310027844089,0.0029598402945083904,9.573770550441454,1.2208656831052411
2025-01-01 11:46:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.7471006706177,51.666666666666686,46.10666666666668,0.0,49.47638477391053,0.0,0.0,0.0,116.79234479784016,47.765003920361025,49.47638477391053,46.90931349358627,12.43753247303448,19.9588495517923,0.0,2.2,373.9632458194965,-259.165982894809,-0.0,-0.0,131.85403405385026,72.03469773054579,0.0,0.011199336529423119,0.0,0.0,0.2084020804066354,0.0,22.13336833566887,0.20892617215356424,9.462644677811646,0.0029599063650421827,9.57234836356898,1.2208508689264759
2025-01-01 11:47:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.69577284670976,51.666666666666686,46.10666666666668,0.0,49.45884128275584,0.0,0.0,0.0,116.712145072984,47.7494757683548,49.45884128275584,46.89479301115428,12.43753247303448,19.96239010372487,0.0,2.2,373.9107840085501,-259.24896714224934,-0.0,-0.0,131.85403405385026,72.02946135287664,0.0,0.011200689464119935,0.0,0.0,0.20842725639851045,0.0,22.163890772162805,0.2088849821055563,9.46466895752107,0.002959972426562776,9.570924719438588,1.2208360734237957
2025-01-01 11:48:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.6444854315456,51.666666666666686,46.10666666666668,0.0,49.441310366806704,0.0,0.0,0.0,116.63200848679001,47.73395827932071,49.441310366806704,46.88028223557772,12.43753247303448,19.96592631629011,0.0,2.2,373.85839908263756,-259.3318602369027,-0.0,-0.0,131.85403405385026,72.0244056386132,0.0,0.011202040658275715,0.0,0.0,0.20845240000164783,0.0,22.194398940903604,0.2088438568455209,9.465998576433869,0.0029600384790588836,9.569499634831315,1.2208212963585703
2025-01-01 11:49:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.59323824976626,51.666666666666686,46.10666666666668,0.0,49.4237920159583,0.0,0.0,0.0,116.55193476525977,47.718451444864144,49.4237920159583,46.86578115931707,12.43753247303448,19.969458246396936,0.0,2.2,373.80609147796497,-259.41466347349973,-0.0,-0.0,131.85403405385026,72.01953136011215,0.0,0.011203390133955006,0.0,0.0,0.20847751162663414,0.0,22.22489457282809,0.20880279559676249,9.468018086451508,0.002960104522519348,9.568073126483766,1.2208065374924644
2025-01-01 11:50:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.004398578845100402,0.0016590076537793973,0.00030428429882973325,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0,0.005833333333333337,1,0,0,Off,0,0,Off,0,0,Off,0.03506475048252919,0.026298562861896885,On,0,0,Off,0.001861984649122807,0.0,On,0.007725221528544318,0,On,0.0036154592345522107,0,On,0.08987808404204485,0.06740856303153361,On,0.0023424197047426723,On,On,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1,373.37259555555556,373.37259555555556,Off,0.0,21.111111111111143,0,0.0,0.020000000000000004,0.0,0.0,0,0,0,468.32763555555556,Off,0.0,0,74.54203112668532,51.666666666666686,46.10666666666668,0.0,49.40628622014552,0.0,0.0,0.0,116.4719236354458,47.70295525662692,49.40628622014552,46.851289774867624,12.43753247303448,19.972985950759885,0.0,2.2,373.75386129879706,-259.4973781429433,-0.0,-0.0,131.85403405385026,72.01483926296488,0.0,0.011204737913142287,0.0,0.0,0.20850259168256607,0.0,22.255379063103774,0.20876179758583613,9.46934279748383,0.00296017055693314,9.566645211054452,1.2207917965879784
