Time,Total Electric Power (kW),Total Reactive Power (kVAR),Total Gas Power (therms/hour),Total Electric Energy (kWh),Total Reactive Energy (kVARh),Total Gas Energy (therms),Lighting Electric Power (kW),Other Electric Power (kW),HVAC Heating Electric Power (kW),HVAC Cooling Electric Power (kW),Water Heating Gas Power (therms/hour),Other Gas Power (therms/hour),HVAC Heating Gas Power (therms/hour),Lighting Reactive Power (kVAR),Other Reactive Power (kVAR),HVAC Heating Reactive Power (kVAR),HVAC Cooling Reactive Power (kVAR),Grid Voltage (-),Clothes Washer Electric Power (kW),Clothes Washer Reactive Power (kVAR),Clothes Dryer Electric Power (kW),Clothes Dryer Reactive Power (kVAR),Dishwasher Electric Power (kW),Dishwasher Reactive Power (kVAR),Refrigerator Electric Power (kW),Refrigerator Reactive Power (kVAR),Cooking Range Electric Power (kW),Cooking Range Reactive Power (kVAR),Exterior Lighting Electric Power (kW),Exterior Lighting Reactive Power (kVAR),Indoor Lighting Electric Power (kW),Indoor Lighting Reactive Power (kVAR),TV Electric Power (kW),TV Reactive Power (kVAR),MELs Electric Power (kW),MELs Reactive Power (kVAR),Gas Grill Gas Power (therms/hour),HVAC Heating Delivered (W),HVAC Heating Setpoint (C),HVAC Heating COP (-),HVAC Heating Duct Losses (W),HVAC Heating Main Power (kW),HVAC Heating Fan Power (kW),HVAC Heating Speed (-),HVAC Heating Capacity (W),HVAC Heating Max Capacity (W),HVAC Cooling Delivered (W),HVAC Cooling Setpoint (C),HVAC Cooling COP (-),HVAC Cooling Duct Losses (W),HVAC Cooling Main Power (kW),HVAC Cooling Fan Power (kW),HVAC Cooling Latent Gains (W),HVAC Cooling SHR (-),HVAC Cooling Speed (-),HVAC Cooling Capacity (W),HVAC Cooling Max Capacity (W),Water Heating Delivered (W),Water Heating COP (-),Water Heating Total Sensible Heat Gain (W),Water Heating Deadband Upper Limit (C),Water Heating Deadband Lower Limit (C),Hot Water Unmet Demand (kW),Hot Water Outlet Temperature (C),Hot Water Delivered (L/min),Hot Water Delivered (W),Hot Water Heat Injected (W),Hot Water Heat Loss (W),Hot Water Average Temperature (C),Hot Water Maximum Temperature (C),Hot Water Minimum Temperature (C),Hot Water Mains Temperature (C),Temperature - Indoor (C),Unmet HVAC Load (C),Temperature - Outdoor (C),Net Sensible Heat Gain - Indoor (W),Infiltration Heat Gain - Indoor (W),Forced Ventilation Heat Gain - Indoor (W),Natural Ventilation Heat Gain - Indoor (W),Internal Heat Gain - Indoor (W),Window Transmitted Solar Gain (W),Occupancy (Persons),Infiltration Flow Rate - Indoor (m^3/s),Forced Ventilation Flow Rate - Indoor (m^3/s),Natural Ventilation Flow Rate - Indoor (m^3/s),Air Changes per Hour - Indoor (1/hour),Occupancy Heat Gain - Indoor (W),Radiation Heat Gain - Indoor (W),Relative Humidity - Indoor (-),Wet Bulb - Indoor (C),Humidity Ratio - Indoor (-),Net Latent Heat Gain - Indoor (W),Air Density - Indoor (kg/m^3)
2025-01-01 10:00:00,0.29663162812968424,0.10670711695120179,0.018155213594795185,0.2966316281296843,0.10670711695120179,0.018155213594795185,0.025637019870591096,0.14522537748986242,0.10576923076923075,0.020000000000000004,0.0,0.0022405753697538606,0.015914638225041324,0.0,0.10087378361786845,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.001861984649122807,0.0,0.02377503522146829,0.0,0.010726999332704434,0.0,0.0994336276746288,0.07457522075597157,0.0022405753697538606,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1.0,373.37259555555556,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,78.62184442123716,51.66666666666668,46.10666666666668,0.0,50.85751193010094,0.0,0.0,0.0,122.84663190818304,48.98590628025015,50.85751193010094,48.05010345532476,12.43753247303448,19.74049764296599,0.0,0.85,384.257173710531,-290.85334778134506,0.0,0.0,179.29645344056283,54.82733039503401,0.23325,0.011727930520628016,0.0,0.0,0.21823838518845287,15.394410017333334,16.672241726526824,0.21141454518938238,9.36225476049572,0.002951966257266259,27.371632309535027,1.2229542261103392
2025-01-01 11:00:00,0.2639147307060241,0.09954045922676384,0.018257057929783996,0.2639147307060241,0.09954045922676384,0.018257057929783993,0.009587206177667125,0.12855829375912625,0.10576923076923075,0.020000000000000004,0.0,0.0023424197047426723,0.015914638225041324,0.0,0.0937071258934305,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03506475048252919,0.02629856286189688,0.0,0.0,0.001861984649122807,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.0023424197047426723,479.14182632478634,20.000000000000057,0.8005208676345466,0.0,0.46641207075442215,0.10576923076923075,1.0,373.37259555555556,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,75.59366923681108,51.66666666666668,46.10666666666668,0.0,49.76956164002725,0.0,0.0,0.0,118.1151081825173,48.02436038876987,49.76956164002725,47.15175976314118,12.43753247303448,19.903716474057095,0.0,1.95,368.0066270014666,-264.11147670547956,0.0,0.0,131.85403405385026,67.80134235978625,0.0,0.011273544723039658,0.0,0.0,0.20978297845289687,0.0,21.122243328309555,0.20965150035145783,9.440248707784473,0.0029585388501428517,12.175715768286215,1.221694818443114
2025-01-01 12:00:00,0.24988016630847942,0.10085538736985868,0.04663769693811186,0.24988016630847942,0.10085538736985868,0.04663769693811186,0.009664788871380576,0.1303115312832527,0.08990384615384614,0.020000000000000004,0.030971523412061684,0.002138731034765049,0.013527442491285126,0.0,0.09502205403652533,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0019395673428362575,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.002138731034765049,407.2705523760684,20.000000000000057,0.6804427374893646,0.0,0.3964502601412588,0.08990384615384614,0.85,317.3667062222222,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,703.3706666666666,0.0,76.27130754197773,51.66666666666668,46.10666666666668,0.0,49.65678389312107,0.0,0.0,703.3706666666666,119.17391803434022,48.451429791710574,49.65889531867775,47.84664131544865,12.43753247303448,20.107256552643182,0.0,3.05,315.8149475263868,-248.01321826529468,0.0,0.0,133.68485427169014,71.70755291143435,0.0,0.011187268301179814,0.0,0.0,0.20817750961477474,0.0,22.872759143922842,0.2071985184583677,9.533130639785787,0.0029625280658978777,7.092264714660213,1.2202311554128404
2025-01-01 13:00:00,0.16020906823577363,0.10085538736985868,0.001935042364787425,0.16020906823577363,0.10085538736985868,0.0019350423647874252,0.009897536952520927,0.1303115312832527,0.0,0.020000000000000004,0.0,0.001935042364787425,0.0,0.0,0.09502205403652533,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.0021723154239766088,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.001935042364787425,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,85.22687241343915,51.66666666666668,46.10666666666668,0.0,51.64936802660538,0.0,0.0,0.0,133.16698814599866,51.6843998992079,51.70191583550916,51.64936802660538,12.43753247303448,19.91967007979955,0.0,4.45,-50.445004680982926,-211.66364961428053,0.0,0.0,133.9176023528305,71.45358157784479,0.0,0.010566387989968935,0.0,0.0,0.19662390122021284,0.0,27.3010425804671,0.20967923228333393,9.446545793591833,0.002964747349960669,5.008217028169496,1.2204369505899104
2025-01-01 14:00:00,0.16036423362320054,0.10085538736985868,0.0024951862072258905,0.16036423362320051,0.10085538736985868,0.0024951862072258905,0.010052702339947827,0.1303115312832527,0.0,0.020000000000000004,0.0,0.0024951862072258905,0.0,0.0,0.09502205403652533,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03681798800665564,0.02761349100499172,0.0,0.0,0.002327480811403509,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.0024951862072258905,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,82.87094506500306,51.66666666666668,46.10666666666668,0.0,50.59973089436902,0.0,0.0,0.0,129.48585166406727,50.63618508284824,50.65441217708787,50.59973089436902,12.43753247303448,19.74945573531946,0.0,4.7,-39.848408257441406,-199.306142950377,0.0,0.0,134.0727677402574,63.8112519144703,0.0,0.010256885673459273,0.0,0.0,0.1908645487369806,0.0,25.384966952678198,0.2119192055071735,9.36686596563649,0.0029664806446992225,0.8165722856067992,1.2205315417903544
2025-01-01 15:00:00,0.15987552832970453,0.10019792329831126,0.0030044078821699492,0.15987552832970453,0.10019792329831124,0.0030044078821699492,0.010440615808515078,0.12943491252118947,0.0,0.020000000000000004,0.0,0.0030044078821699492,0.0,0.0,0.09436458996497792,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.0027153942799707604,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.0030044078821699492,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,80.46580023228549,51.66666666666668,46.10666666666668,0.0,49.58539534656859,0.0,0.0,0.0,125.72781286294607,49.61802971452394,49.63434689850162,49.58539534656859,12.43753247303448,19.627802496186643,0.0,4.15,-52.45311913662112,-206.96106234347417,0.0,0.0,133.5840624467614,42.32469240650998,0.0,0.010340789518286117,0.0,0.0,0.19242586763922903,0.0,20.923880760091652,0.21346835721537907,9.310452908511508,0.002965676763151698,-1.2172128990272855,1.221039278792511
2025-01-01 16:00:00,0.2747781061256914,0.12403012087326847,0.03657296183644634,0.27477810612569137,0.12403012087326847,0.03657296183644634,0.057020094606860604,0.19775801151883077,0.0,0.020000000000000004,0.030971523412061684,0.005601438424384652,0.0,0.0,0.11819678753993514,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.003413638523391813,0.0,0.053606456083468784,0.0,0.040162294798917246,0.0,0.11902449118913144,0.08926836839184855,0.005601438424384652,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,703.3706666666666,0.0,79.69288498724038,51.66666666666668,46.10666666666668,0.0,49.48712131518304,0.10435262024312457,262.8795502512804,703.3706666666666,124.52013279256309,49.22966430477506,49.4993782653943,49.08867884935982,12.43753247303448,19.5645920705848,0.0,3.05,61.22211762190504,-234.2253702555084,0.0,0.0,280.5467424207189,15.117855570713862,0.516675,0.010877951109103398,0.0,0.0,0.2024216020067743,34.100350678266665,14.900745456694608,0.21444000212941058,9.283612983008084,0.0029675097187246203,15.639435171619166,1.2213016055136827
2025-01-01 17:00:00,0.42799800626320883,0.15247793657678485,0.008198468966599353,0.42799800626320883,0.15247793657678485,0.008198468966599353,0.12504142359361775,0.2829565826695911,0.0,0.020000000000000004,0.0,0.008198468966599353,0.0,0.0,0.14664460324345152,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.0043446308479532176,0.0,0.12069679274566453,0.0,0.08743044501165566,0.0,0.15344843707890038,0.11508632780917526,0.008198468966599353,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,84.01989911329828,51.66666666666668,46.10666666666668,0.0,51.052424513596826,0.03293552163786557,87.6265167504268,0.0,131.28109236452855,51.03024739595082,51.098789586903266,50.972793763821386,12.43753247303448,19.711405103075535,0.0,1.95,208.4187124662785,-265.1341664702845,0.0,0.0,463.25622988990807,0.7305563465204225,1.0,0.011449357477340709,0.0,0.0,0.21305457795007232,65.99961422222222,10.296649046655011,0.21316148727292708,9.359008357880906,0.0029782916318055828,32.24648276265392,1.2201075931574874
2025-01-01 18:00:00,0.49082383540604746,0.1572712425275567,0.03682757267391837,0.4908238354060475,0.1572712425275567,0.03682757267391836,0.1532801438533849,0.31754369155266265,0.0,0.020000000000000004,0.030971523412061684,0.005856049261856682,0.0,0.0,0.15143790919422337,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04383093810316148,0.0328732035773711,0.0,0.0,0.004965292397660819,0.0,0.1483148514557241,0.0,0.11562647929369806,0.0,0.15808627415580306,0.11856470561685227,0.005856049261856682,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,703.3706666666666,0.0,79.50804890317322,51.66666666666668,46.10666666666668,0.0,50.70152789794674,0.13143409352793028,350.5060670017072,703.3706666666666,124.23132641120816,49.42893765526027,50.70180450619035,48.79236592567343,12.43753247303448,19.857774833381566,0.0,1.15,256.83811447449136,-279.3368032423512,0.0,0.0,525.7574104373635,0.0,1.0,0.011419124795729917,0.0,0.0,0.2124919951821193,65.99961422222222,10.417507279479034,0.2121306956656195,9.437542880228948,0.002992504967800817,32.35697008673216,1.2188743641424566
2025-01-01 19:00:00,0.5380436839335992,0.1546669157143747,0.003564551724608415,0.5380436839335992,0.1546669157143747,0.003564551724608415,0.15872234085663273,0.35932134307696645,0.0,0.020000000000000004,0.0,0.003564551724608415,0.0,0.0,0.14883358238104136,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04207770057903502,0.03155827543427625,0.0,0.0,0.005275623172514621,0.0,0.1534467176841181,0.0,0.16087656656891128,0.0,0.1563670759290202,0.1172753069467651,0.003564551724608415,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,79.69703092661248,51.66666666666668,46.10666666666668,0.0,51.49072002627658,0.12843189814347758,350.5060670017072,0.0,124.526610822832,49.661645001164736,51.49072002627658,48.74710748860881,12.43753247303448,19.99152914613107,0.0,-0.25000000000000006,269.90920300545747,-315.0642345539388,0.0,0.0,573.09760284079,0.0,1.0,0.011829570768343395,0.0,0.0,0.22012975071901628,65.99961422222222,11.875834718606201,0.21123374651446908,9.511980816775525,0.0030047179179589377,28.37860420876716,1.2183092327824836
2025-01-01 20:00:00,0.5524668428280421,0.149871381492315,0.033212098781815545,0.5524668428280421,0.149871381492315,0.033212098781815545,0.13701810658418273,0.3954487362438594,0.0,0.020000000000000004,0.030971523412061684,0.0022405753697538606,0.0,0.0,0.14403804815898166,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04120108181697179,0.030900811362728833,0.0,0.0,0.005430788559941521,0.0,0.1315873180242412,0.0,0.20339800536521713,0.0,0.15084964906167048,0.11313723679625282,0.0022405753697538606,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,703.3706666666666,0.0,81.61296926683251,51.66666666666668,46.10666666666668,0.0,51.733121684423885,0.06341118866317975,175.2530335008536,703.3706666666666,127.52026447942579,50.437802136193405,51.733121684423885,49.79014236207816,12.43753247303448,20.094184303863734,0.0,-0.55,275.95836119345523,-324.73900068301305,0.0,0.0,587.9069816159475,0.0,1.0,0.011953738355295269,0.0,0.0,0.22244031468607434,65.99961422222222,12.79038026052093,0.2107330868033341,9.572025830473418,0.003016771238486425,31.269477205834747,1.21787388827378
2025-01-01 21:00:00,0.5110540481288524,0.14102773516649322,0.0009675211823937125,0.5110540481288524,0.14102773516649322,0.0009675211823937126,0.10654413766976335,0.3845099104590889,0.0,0.020000000000000004,0.0,0.0009675211823937125,0.0,0.0,0.1351944018331599,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040324463054908555,0.030243347291181406,0.0,0.0,0.00504287509137427,0.0,0.1015012625783891,0.0,0.2042507080148757,0.0,0.13993473938930467,0.10495105454197848,0.0009675211823937125,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,81.7043449427292,51.66666666666668,46.10666666666668,0.0,51.421539259186595,0.0,0.0,0.0,127.66303897301437,50.61142461127093,51.421539259186595,50.2063672873131,12.43753247303448,20.185082262295627,0.0,-0.3,236.13877406287173,-324.56527299955326,0.0,0.0,547.2582305938232,0.0,1.0,0.012054661604554236,0.0,0.0,0.22431833800037596,65.99961422222222,13.445816468601773,0.21051192661619517,9.628660863377325,0.0030306714569104483,34.3851034600718,1.2174862743751724
2025-01-01 22:00:00,0.2415539779975622,0.11041646979839469,0.0006619881774272769,0.2415539779975622,0.11041646979839469,0.0006619881774272769,0.032272168513770884,0.1892818094837913,0.0,0.020000000000000004,0.0,0.0006619881774272769,0.0,0.0,0.10458313646506134,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385712255307821,0.028928419148086568,0.0,0.0,0.0043446308479532176,0.0,0.027927537665817667,0.0,0.04983762753037614,0.0,0.10087295642263308,0.07565471731697478,0.0006619881774272769,0.0,20.000000000000057,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,79.40248886919701,51.66666666666668,46.10666666666668,0.0,50.32908598402068,0.0,0.0,0.0,124.06638885812033,49.60851644502551,50.32908598402068,49.24823167552792,12.43753247303448,20.037357598059323,0.0,-1.95,-73.4706805667874,-371.67222797828504,0.0,0.0,280.49248527020006,0.0,1.0,0.012757184903724428,0.0,0.0,0.23739119429829653,65.99961422222222,17.7090621412975,0.21343205668684181,9.577434810836003,0.003044670653281288,31.497990727464664,1.2180896711627918
2025-01-01 23:00:00,0.16080652065426598,0.10019792329831126,0.00035645517246084155,0.16080652065426598,0.10019792329831124,0.0003564551724608415,0.011371608133076482,0.12943491252118947,0.0,0.020000000000000004,0.0,0.00035645517246084155,0.0,0.0,0.09436458996497792,0.0,0.005833333333333337,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03594136924459241,0.0269560269334443,0.0,0.0,0.003646386604532164,0.0,0.007725221528544318,0.0,0.0036154592345522107,0.0,0.08987808404204485,0.06740856303153361,0.00035645517246084155,0.0,18.33333333333337,0.0,0.0,0.0,0.0,0.0,0.0,373.37259555555556,0.0,21.111111111111143,0.0,0.0,0.020000000000000004,0.0,0.0,0.0,0.0,0.0,468.32763555555556,0.0,0.0,77.80901447065841,51.66666666666668,46.10666666666668,0.0,49.26385053664596,0.0,0.0,0.0,121.57658511040377,48.62817157919855,49.26385053664596,48.31033210047485,12.43753247303448,19.648326336932243,0.0,-3.05,-168.6010785421408,-388.36879077756737,0.0,-0.10992943137533073,200.51466899354503,0.0,1.0,0.012887243507151102,0.0,3.5859846708774297e-06,0.23987811038671344,65.99961422222222,19.362972673256877,0.21951895150427647,9.414681350897684,0.0030569906697346747,29.564999734399883,1.2196988985957848
